step,time_unix,learning_rate_discriminator,learning_rate_generator,runtime/checkpoint_save_time_ms,runtime/checkpoint_size_mb,train_discriminator_loss,train_discriminator_loss_period,train_discriminator_loss_resolution,train_discriminator_loss_total,train_generator_loss,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_generator_loss_period_adversarial,train_generator_loss_resolution_adversarial,train_generator_loss_total,train_loss,val_loss,val_validation_loss_mel,val_validation_loss_total
880,1783411312.2383168,4.99984665080493e-05,4.99984665080493e-05,,,0.4742838442325592,0.4417968690395355,0.3248698115348816,0.4742838442325592,23.364530563354492,6.817410469055176,10.362665176391602,0.2598245441913605,3.393749952316284,4.25,23.364530563354492,23.364530563354492,,,
885,1783411312.9205709,4.999844903267928e-05,4.999844903267928e-05,,,0.4004882872104645,0.36835938692092896,0.3212890625,0.4004882872104645,23.811832427978516,6.992544651031494,10.176286697387695,0.261124849319458,3.637500047683716,4.1354169845581055,23.811832427978516,23.811832427978516,,,
890,1783411313.601062,4.999843145830279e-05,4.999843145830279e-05,,,0.4553059935569763,0.419921875,0.3538411557674408,0.4553059935569763,23.224327087402344,6.7859673500061035,9.733129501342773,0.2575681805610657,3.465625047683716,4.0885419845581055,23.224327087402344,23.224327087402344,,,
895,1783411314.2835023,4.999841378491988e-05,4.999841378491988e-05,,,0.4245442748069763,0.390625,0.3391927182674408,0.4245442748069763,23.654281616210938,7.194175720214844,9.854249954223633,0.25672903656959534,3.512500047683716,4.09375,23.654281616210938,23.654281616210938,,,
900,1783411314.9643967,4.999839601253062e-05,4.999839601253062e-05,,,0.5189127922058105,0.48457032442092896,0.3434244990348816,0.5189127922058105,22.971267700195312,6.539520263671875,9.42805290222168,0.25983527302742004,3.378124952316284,4.1822919845581055,22.971267700195312,22.971267700195312,,,
905,1783411315.6479573,4.999837814113508e-05,4.999837814113508e-05,,,0.5027018189430237,0.46484375,0.3785807490348816,0.5027018189430237,23.169498443603516,6.671399116516113,9.386167526245117,0.2591111660003662,3.503124952316284,3.9635417461395264,23.169498443603516,23.169498443603516,,,
910,1783411316.3305156,4.9998360170733324e-05,4.9998360170733324e-05,,,0.4534505307674408,0.4189453125,0.3450520932674408,0.4534505307674408,23.867679595947266,7.01466703414917,10.453490257263184,0.26297125220298767,3.5625,4.114583492279053,23.867679595947266,23.867679595947266,,,
915,1783411317.0102873,4.999834210132545e-05,4.999834210132545e-05,,,0.48483073711395264,0.4525390565395355,0.3229166865348816,0.48483073711395264,23.573688507080078,6.925893306732178,9.876192092895508,0.26139509677886963,3.481250047683716,4.161458492279053,23.573688507080078,23.573688507080078,,,
920,1783411317.6948688,4.9998323932911505e-05,4.9998323932911505e-05,,,0.4987630248069763,0.4638671875,0.3489583432674408,0.4987630248069763,23.038330078125,6.628082275390625,9.887330055236816,0.25875353813171387,3.3656251430511475,4.1197919845581055,23.038330078125,23.038330078125,,,
925,1783411318.3771577,4.999830566549156e-05,4.999830566549156e-05,,,0.52880859375,0.4945312440395355,0.3427734375,0.52880859375,23.07876968383789,6.661410808563232,10.34687614440918,0.2582028806209564,3.346874952316284,4.1666669845581055,23.07876968383789,23.07876968383789,,,
930,1783411319.0593078,4.9998287299065693e-05,4.9998287299065693e-05,,,0.45268556475639343,0.41777345538139343,0.34912109375,0.45268556475639343,22.860584259033203,6.494184970855713,9.578539848327637,0.2571227550506592,3.4281251430511475,4.098958492279053,22.860584259033203,22.860584259033203,,,
935,1783411319.7433336,4.9998268833633995e-05,4.9998268833633995e-05,,,0.47294923663139343,0.4400390684604645,0.3291015625,0.47294923663139343,23.692546844482422,6.976123809814453,10.246360778808594,0.26141467690467834,3.512500047683716,4.15625,23.692546844482422,23.692546844482422,,,
940,1783411320.4239998,4.9998250269196505e-05,4.9998250269196505e-05,,,0.5168619751930237,0.4810546934604645,0.3580729365348816,0.5168619751930237,23.244903564453125,6.785150051116943,9.922773361206055,0.2596476376056671,3.375,4.083333492279053,23.244903564453125,23.244903564453125,,,
945,1783411321.108365,4.999823160575332e-05,4.999823160575332e-05,,,0.5234375,0.4869140684604645,0.365234375,0.5234375,22.493671417236328,6.45501184463501,9.726073265075684,0.25215068459510803,3.315624952316284,4.036458492279053,22.493671417236328,22.493671417236328,,,
950,1783411321.7912447,4.99982128433045e-05,4.99982128433045e-05,,,0.48310548067092896,0.45000001788139343,0.3310546875,0.48310548067092896,23.08301544189453,6.497030735015869,9.563220024108887,0.2637494206428528,3.3500001430511475,4.109375,23.08301544189453,23.08301544189453,,,
955,1783411322.4756544,4.999819398185013e-05,4.999819398185013e-05,,,0.4836263060569763,0.4486328065395355,0.3499349057674408,0.4836263060569763,22.95844268798828,6.62300443649292,10.180401802062988,0.2563241124153137,3.3843750953674316,3.984375,22.95844268798828,22.95844268798828,,,
960,1783411323.1587589,4.999817502139029e-05,4.999817502139029e-05,,,0.4619140625,0.4261718690395355,0.357421875,0.4619140625,23.606224060058594,6.931063175201416,10.048019409179688,0.26105427742004395,3.5062501430511475,4.1666669845581055,23.606224060058594,23.606224060058594,,,
965,1783411323.8388147,4.999815596192504e-05,4.999815596192504e-05,,,0.4595377743244171,0.423828125,0.3570963740348816,0.4595377743244171,23.990585327148438,7.3350653648376465,9.735185623168945,0.2604796588420868,3.565624952316284,3.9479167461395264,23.990585327148438,23.990585327148438,,,
970,1783411324.5219219,4.9998136803454454e-05,4.9998136803454454e-05,,,0.5043619871139526,0.46894532442092896,0.3541666865348816,0.5043619871139526,23.469280242919922,6.895410060882568,10.322235107421875,0.2609139382839203,3.3812501430511475,4.192708492279053,23.469280242919922,23.469280242919922,,,
975,1783411325.2045631,4.999811754597864e-05,4.999811754597864e-05,,,0.5272461175918579,0.49101564288139343,0.3623046875,0.5272461175918579,22.72835350036621,6.536001682281494,9.846426010131836,0.2551365792751312,3.3187501430511475,4.078125,22.72835350036621,22.72835350036621,,,
980,1783411325.8885214,4.999809818949763e-05,4.999809818949763e-05,,,0.4529622495174408,0.41796875,0.3499349057674408,0.4529622495174408,23.1892147064209,6.758530616760254,9.736189842224121,0.25593245029449463,3.5406250953674316,3.9947917461395264,23.1892147064209,23.1892147064209,,,
985,1783411326.571501,4.999807873401152e-05,4.999807873401152e-05,,,0.4924153685569763,0.4544921815395355,0.3792317807674408,0.4924153685569763,22.66121482849121,6.291095733642578,8.83222484588623,0.2599981427192688,3.3812501430511475,4.0572919845581055,22.66121482849121,22.66121482849121,,,
990,1783411327.2545948,4.9998059179520406e-05,4.9998059179520406e-05,,,0.5253255367279053,0.490234375,0.3509114682674408,0.5253255367279053,23.23912811279297,6.7991156578063965,10.077101707458496,0.2564006745815277,3.46875,4.255208492279053,23.23912811279297,23.23912811279297,,,
995,1783411327.9398863,4.999803952602435e-05,4.999803952602435e-05,,,0.4478515684604645,0.4166015684604645,0.3125,0.4478515684604645,23.17721939086914,6.560964107513428,10.169092178344727,0.25900164246559143,3.512500047683716,4.317708492279053,23.17721939086914,23.17721939086914,,,
1000,1783411328.6207073,4.9998019773523406e-05,4.9998019773523406e-05,,,0.501660168170929,0.4664062559604645,0.3525390625,0.501660168170929,22.51056480407715,6.336717128753662,9.658884048461914,0.2558828890323639,3.296875,3.9635417461395264,22.51056480407715,22.51056480407715,,,
1005,1783411329.3058767,4.9997999922017686e-05,4.9997999922017686e-05,,,0.4476562440395355,0.4134765565395355,0.341796875,0.4476562440395355,23.62067413330078,6.995874881744385,10.587306022644043,0.2591070830821991,3.496875047683716,4.09375,23.62067413330078,23.62067413330078,,,
1010,1783411329.9891026,4.9997979971507245e-05,4.9997979971507245e-05,,,0.4886718988418579,0.45585939288139343,0.328125,0.4886718988418579,23.11530303955078,6.7534637451171875,10.740077018737793,0.25629210472106934,3.328125,4.265625,23.11530303955078,23.11530303955078,,,
1015,1783411330.6708584,4.999795992199218e-05,4.999795992199218e-05,,,0.4677734375,0.42988282442092896,0.37890625,0.4677734375,22.985721588134766,6.599292755126953,9.588675498962402,0.25643420219421387,3.496875047683716,3.9114584922790527,22.985721588134766,22.985721588134766,,,
1020,1783411331.3523266,4.999793977347256e-05,4.999793977347256e-05,,,0.4920247495174408,0.45527344942092896,0.3675130307674408,0.4920247495174408,22.94000244140625,6.616210460662842,10.181148529052734,0.2559710741043091,3.375,4.1197919845581055,22.94000244140625,22.94000244140625,,,
1025,1783411332.0364938,4.9997919525948476e-05,4.9997919525948476e-05,,,0.47779950499534607,0.44355469942092896,0.3424479365348816,0.47779950499534607,23.07849884033203,6.548348903656006,9.881059646606445,0.25973063707351685,3.434375047683716,4.1979169845581055,23.07849884033203,23.07849884033203,,,
1030,1783411332.7179585,4.999789917942e-05,4.999789917942e-05,,,0.46080729365348816,0.42822265625,0.3258463740348816,0.46080729365348816,24.018835067749023,7.146914005279541,10.258987426757812,0.25910142064094543,3.7718751430511475,4.145833492279053,24.018835067749023,24.018835067749023,,,
1035,1783411333.4029493,4.999787873388721e-05,4.999787873388721e-05,,,0.5203450918197632,0.48457032442092896,0.3577474057674408,0.5203450918197632,22.586124420166016,6.382457256317139,9.551246643066406,0.256935179233551,3.2906250953674316,3.9583334922790527,22.586124420166016,22.586124420166016,,,
1040,1783411334.0864096,4.99978581893502e-05,4.99978581893502e-05,,,0.4662109315395355,0.4315429627895355,0.3466796875,0.4662109315395355,24.00946807861328,7.223336696624756,10.93813705444336,0.2571556866168976,3.6937501430511475,4.265625,24.00946807861328,24.00946807861328,,,
1045,1783411334.769195,4.9997837545809036e-05,4.9997837545809036e-05,,,0.5444986820220947,0.508593738079071,0.3590494990348816,0.5444986820220947,22.77903175354004,6.487534999847412,9.918021202087402,0.2556992471218109,3.393749952316284,3.9947917461395264,22.77903175354004,22.77903175354004,,,
1050,1783411335.4517734,4.9997816803263795e-05,4.9997816803263795e-05,,,0.5234049558639526,0.48828125,0.3512369990348816,0.5234049558639526,22.292144775390625,6.166100025177002,9.422066688537598,0.2564347982406616,3.2437500953674316,4.005208492279053,22.292144775390625,22.292144775390625,,,
1055,1783411336.134453,4.999779596171458e-05,4.999779596171458e-05,,,0.509960949420929,0.47343751788139343,0.365234375,0.509960949420929,22.069259643554688,6.150575160980225,8.979278564453125,0.25196588039398193,3.2875001430511475,3.9479167461395264,22.069259643554688,22.069259643554688,,,
1060,1783411336.8200874,4.999777502116145e-05,4.999777502116145e-05,,,0.4892578125,0.453125,0.361328125,0.4892578125,23.2578067779541,6.788301944732666,10.079444885253906,0.25806939601898193,3.440624952316284,4.078125,23.2578067779541,23.2578067779541,,,
1065,1783411337.5011368,4.999775398160452e-05,4.999775398160452e-05,,,0.5381510853767395,0.5023437738418579,0.3580729365348816,0.5381510853767395,22.397972106933594,6.317111015319824,9.647909164428711,0.2532506585121155,3.3125,4.0729169845581055,22.397972106933594,22.397972106933594,,,
1070,1783411338.1874022,4.999773284304384e-05,4.999773284304384e-05,,,0.45777997374534607,0.42656251788139343,0.3121744990348816,0.45777997374534607,23.377788543701172,6.918639659881592,9.934837341308594,0.255405992269516,3.5562500953674316,4.161458492279053,23.377788543701172,23.377788543701172,,,
1075,1783411338.8711472,4.999771160547952e-05,4.999771160547952e-05,,,0.46285808086395264,0.4273437559604645,0.3551432490348816,0.46285808086395264,22.94188690185547,6.743672847747803,10.350641250610352,0.2505699694156647,3.481250047683716,4.0625,22.94188690185547,22.94188690185547,,,
1080,1783411339.55584,4.999769026891163e-05,4.999769026891163e-05,,,0.4312174618244171,0.3955078125,0.3570963740348816,0.4312174618244171,24.136455535888672,7.2788543701171875,10.683591842651367,0.25723782181739807,3.765625,4.4791669845581055,24.136455535888672,24.136455535888672,,,
1085,1783411340.2389386,4.999766883334025e-05,4.999766883334025e-05,,,0.4440104365348816,0.4097656309604645,0.3424479365348816,0.4440104365348816,23.388429641723633,7.053165435791016,10.52978801727295,0.25456005334854126,3.4156250953674316,4.114583492279053,23.388429641723633,23.388429641723633,,,
1090,1783411340.919597,4.999764729876549e-05,4.999764729876549e-05,,,0.522753894329071,0.4878906309604645,0.3486328125,0.522753894329071,23.400291442871094,6.783681392669678,10.869491577148438,0.25774243474006653,3.5,4.3125,23.400291442871094,23.400291442871094,,,
1095,1783411341.6007059,4.99976256651874e-05,4.99976256651874e-05,,,0.5287435054779053,0.49296876788139343,0.3577474057674408,0.5287435054779053,22.66449546813965,6.436977386474609,9.756922721862793,0.2550174295902252,3.3500001430511475,4.2604169845581055,22.66449546813965,22.66449546813965,,,
1100,1783411342.2820945,4.9997603932606076e-05,4.9997603932606076e-05,,,0.50537109375,0.46894532442092896,0.3642578125,0.50537109375,22.814197540283203,6.539142608642578,9.43295955657959,0.2558099329471588,3.403125047683716,4.171875,22.814197540283203,22.814197540283203,,,
1105,1783411342.965465,4.999758210102163e-05,4.999758210102163e-05,,,0.5546875,0.512988269329071,0.4169921875,0.5546875,21.89801025390625,5.943321228027344,8.954828262329102,0.25328329205513,3.265625,3.9583334922790527,21.89801025390625,21.89801025390625,,,
1110,1783411343.650473,4.999756017043411e-05,4.999756017043411e-05,,,0.49873048067092896,0.46406251192092896,0.3466796875,0.49873048067092896,22.47051239013672,6.2596354484558105,9.992536544799805,0.25373053550720215,3.3843750953674316,4.09375,22.47051239013672,22.47051239013672,,,
1115,1783411344.3337018,4.999753814084363e-05,4.999753814084363e-05,,,0.4947265684604645,0.46015626192092896,0.345703125,0.4947265684604645,22.693675994873047,6.325290203094482,9.782285690307617,0.25739699602127075,3.390625,4.1666669845581055,22.693675994873047,22.693675994873047,,,
1120,1783411345.0148432,4.9997516012250266e-05,4.9997516012250266e-05,,,0.4912760257720947,0.4574218690395355,0.3385416865348816,0.4912760257720947,22.895828247070312,6.552805423736572,9.533280372619629,0.2556159198284149,3.4906251430511475,3.9635417461395264,22.895828247070312,22.895828247070312,,,
1125,1783411345.697243,4.999749378465412e-05,4.999749378465412e-05,,,0.594042956829071,0.554492175579071,0.3955078125,0.594042956829071,21.385902404785156,5.638640880584717,9.075972557067871,0.2522124648094177,3.09375,3.9635417461395264,21.385902404785156,21.385902404785156,,,
1130,1783411346.3768559,4.999747145805526e-05,4.999747145805526e-05,,,0.5404947996139526,0.50390625,0.3658854365348816,0.5404947996139526,22.233097076416016,6.307547092437744,9.538704872131348,0.24925488233566284,3.3531250953674316,4.020833492279053,22.233097076416016,22.233097076416016,,,
1135,1783411347.0589433,4.999744903245379e-05,4.999744903245379e-05,,,0.5344075560569763,0.4966796934604645,0.3772786557674408,0.5344075560569763,22.167789459228516,6.388197422027588,9.56721305847168,0.24775363504886627,3.2750000953674316,3.9895834922790527,22.167789459228516,22.167789459228516,,,
1140,1783411347.7422569,4.999742650784978e-05,4.999742650784978e-05,,,0.5469075441360474,0.508593738079071,0.3831380307674408,0.5469075441360474,22.355451583862305,6.338873863220215,9.61819839477539,0.2526751756668091,3.284374952316284,4.0,22.355451583862305,22.355451583862305,,,
1145,1783411348.425205,4.999740388424334e-05,4.999740388424334e-05,,,0.4945638179779053,0.4599609375,0.3460286557674408,0.4945638179779053,22.71468162536621,6.490909099578857,9.648459434509277,0.2549206018447876,3.375,4.125,22.71468162536621,22.71468162536621,,,
1150,1783411349.1075487,4.9997381161634545e-05,4.9997381161634545e-05,,,0.4658854007720947,0.4320312440395355,0.3385416865348816,0.4658854007720947,23.60211753845215,7.277904510498047,10.446280479431152,0.25400233268737793,3.418750047683716,4.3072919845581055,23.60211753845215,23.60211753845215,,,
1155,1783411349.791705,4.999735834002349e-05,4.999735834002349e-05,,,0.5184570550918579,0.4810546934604645,0.3740234375,0.5184570550918579,23.060958862304688,6.703987121582031,10.205190658569336,0.25525447726249695,3.4375,4.125,23.060958862304688,23.060958862304688,,,
1160,1783411350.4711196,4.999733541941027e-05,4.999733541941027e-05,,,0.5148763060569763,0.4808593690395355,0.3401692807674408,0.5148763060569763,22.681570053100586,6.5468926429748535,10.167987823486328,0.2521912753582001,3.371875047683716,3.9739584922790527,22.681570053100586,22.681570053100586,,,
1165,1783411351.1504254,4.9997312399794966e-05,4.9997312399794966e-05,,,0.5174479484558105,0.48125001788139343,0.3619791865348816,0.5174479484558105,22.472614288330078,6.445573329925537,9.724627494812012,0.2525322735309601,3.293750047683716,3.96875,22.472614288330078,22.472614288330078,,,
1170,1783411351.8140848,4.999728928117768e-05,4.999728928117768e-05,,,0.48164063692092896,0.44746094942092896,0.341796875,0.48164063692092896,23.445083618164062,7.105165004730225,10.613862991333008,0.2521039843559265,3.503124952316284,4.3072919845581055,23.445083618164062,23.445083618164062,,,
1170,1783411352.2267144,,,,,,,,,,,,,,,,,11.065724401473998,0.24590498596429824,11.065724401473998
1170,1783411353.6293306,,,1398.3099379999828,690.2098035812378,,,,,,,,,,,,,,,
1170,1783411355.0822365,,,1448.5192869999821,690.2098035812378,,,,,,,,,,,,,,,
1175,1783411355.8679454,4.99972660635585e-05,4.99972660635585e-05,,,0.532910168170929,0.49433594942092896,0.3857421875,0.532910168170929,21.710018157958984,6.111135959625244,8.856748580932617,0.24669399857521057,3.2281250953674316,3.8385417461395264,21.710018157958984,21.710018157958984,,,
1180,1783411356.5500104,4.9997242746937524e-05,4.9997242746937524e-05,,,0.51025390625,0.4749999940395355,0.3525390625,0.51025390625,22.849809646606445,6.580239295959473,9.95745849609375,0.25043684244155884,3.609375,3.9479167461395264,22.849809646606445,22.849809646606445,,,
1185,1783411357.2336814,4.999721933131484e-05,4.999721933131484e-05,,,0.543261706829071,0.508984386920929,0.3427734375,0.543261706829071,22.643449783325195,6.498417854309082,10.92138671875,0.2515110671520233,3.3125,4.223958492279053,22.643449783325195,22.643449783325195,,,
1190,1783411357.915022,4.999719581669052e-05,4.999719581669052e-05,,,0.4491211175918579,0.41425782442092896,0.3486328125,0.4491211175918579,23.196678161621094,6.833970069885254,9.841764450073242,0.2566872835159302,3.4281251430511475,3.9947917461395264,23.196678161621094,23.196678161621094,,,
1195,1783411358.596232,4.99971722030647e-05,4.99971722030647e-05,,,0.5401692986488342,0.5035156607627869,0.3665364682674408,0.5401692986488342,22.01424789428711,6.162560939788818,9.287210464477539,0.25011685490608215,3.278125047683716,3.8958334922790527,22.01424789428711,22.01424789428711,,,
1200,1783411359.2798824,4.999714849043744e-05,4.999714849043744e-05,,,0.5338216423988342,0.4966796934604645,0.3714192807674408,0.5338216423988342,22.008724212646484,6.137304782867432,9.336601257324219,0.24941547214984894,3.3187501430511475,3.953125,22.008724212646484,22.008724212646484,,,
1205,1783411359.9664261,4.999712467880884e-05,4.999712467880884e-05,,,0.5546875,0.517382800579071,0.373046875,0.5546875,22.48761749267578,6.5559587478637695,9.989677429199219,0.2486315369606018,3.328125,4.161458492279053,22.48761749267578,22.48761749267578,,,
1210,1783411360.662778,4.999710076817899e-05,4.999710076817899e-05,,,0.5779948234558105,0.5375000238418579,0.4049479365348816,0.5779948234558105,21.650632858276367,5.975050449371338,9.26270866394043,0.24768146872520447,3.203125,4.005208492279053,21.650632858276367,21.650632858276367,,,
1215,1783411361.3467767,4.9997076758548e-05,4.9997076758548e-05,,,0.49938151240348816,0.4632812440395355,0.3610026240348816,0.49938151240348816,22.45229721069336,6.345730781555176,9.479327201843262,0.25303906202316284,3.378124952316284,3.9375,22.45229721069336,22.45229721069336,,,
1220,1783411362.029166,4.9997052649915944e-05,4.9997052649915944e-05,,,0.508496105670929,0.470703125,0.3779296875,0.508496105670929,22.48189926147461,6.422590732574463,10.305402755737305,0.252340704202652,3.265625,4.078125,22.48189926147461,22.48189926147461,,,
1225,1783411362.713483,4.999702844228295e-05,4.999702844228295e-05,,,0.5220377445220947,0.48554688692092896,0.3649088740348816,0.5220377445220947,22.69710922241211,6.641819000244141,9.503091812133789,0.25118711590766907,3.409374952316284,3.921875,22.69710922241211,22.69710922241211,,,
1230,1783411363.3966742,4.999700413564909e-05,4.999700413564909e-05,,,0.5430989861488342,0.5054687857627869,0.3763020932674408,0.5430989861488342,22.338987350463867,6.362003326416016,9.510146141052246,0.2500215470790863,3.378124952316284,3.96875,22.338987350463867,22.338987350463867,,,
1235,1783411364.0795572,4.9996979730014456e-05,4.9996979730014456e-05,,,0.5374674797058105,0.49980470538139343,0.3766276240348816,0.5374674797058105,21.837352752685547,6.220607280731201,9.168779373168945,0.24734655022621155,3.1781251430511475,3.9114584922790527,21.837352752685547,21.837352752685547,,,
1240,1783411364.762428,4.9996955225379156e-05,4.9996955225379156e-05,,,0.47399088740348816,0.43720704317092896,0.3678385615348816,0.47399088740348816,22.627822875976562,6.514733791351318,9.312522888183594,0.25025609135627747,3.518749952316284,4.015625,22.627822875976562,22.627822875976562,,,
1245,1783411365.4444888,4.9996930621743275e-05,4.9996930621743275e-05,,,0.6287434697151184,0.588671863079071,0.4007161557674408,0.6287434697151184,21.839828491210938,5.996548652648926,9.099052429199219,0.2532879710197449,3.153125047683716,3.8229167461395264,21.839828491210938,21.839828491210938,,,
1250,1783411366.1256883,4.9996905919106936e-05,4.9996905919106936e-05,,,0.5165039300918579,0.4791015684604645,0.3740234375,0.5165039300918579,21.95785903930664,6.101861000061035,9.523886680603027,0.25049686431884766,3.237499952316284,3.9375,21.95785903930664,21.95785903930664,,,
1255,1783411366.8085139,4.999688111747021e-05,4.999688111747021e-05,,,0.4579915404319763,0.4232421815395355,0.3474934995174408,0.4579915404319763,23.231029510498047,6.891872406005859,9.774238586425781,0.2539413273334503,3.528125047683716,4.0625,23.231029510498047,23.231029510498047,,,
1260,1783411367.489742,4.99968562168332e-05,4.99968562168332e-05,,,0.4906575679779053,0.45703125,0.3362630307674408,0.4906575679779053,23.430011749267578,6.868829250335693,9.885961532592773,0.2579440474510193,3.5562500953674316,4.0885419845581055,23.430011749267578,23.430011749267578,,,
1265,1783411368.169427,4.999683121719602e-05,4.999683121719602e-05,,,0.528027355670929,0.4908203184604645,0.3720703125,0.528027355670929,21.85662841796875,6.130785942077637,9.555861473083496,0.24783439934253693,3.221874952316284,3.9583334922790527,21.85662841796875,21.85662841796875,,,
1270,1783411368.8514154,4.999680611855876e-05,4.999680611855876e-05,,,0.47561851143836975,0.43974611163139343,0.3587239682674408,0.47561851143836975,23.030216217041016,6.653080940246582,9.574968338012695,0.25495031476020813,3.559375047683716,3.875,23.030216217041016,23.030216217041016,,,
1275,1783411369.5329344,4.9996780920921516e-05,4.9996780920921516e-05,,,0.5294433832168579,0.4937500059604645,0.35693359375,0.5294433832168579,22.09021759033203,6.204732418060303,9.226579666137695,0.25008827447891235,3.309375047683716,3.9947917461395264,22.09021759033203,22.09021759033203,,,
1280,1783411370.215979,4.999675562428438e-05,4.999675562428438e-05,,,0.5313801765441895,0.4984374940395355,0.3294270932674408,0.5313801765441895,22.715410232543945,6.383362770080566,10.382726669311523,0.2568639814853668,3.3218750953674316,4.130208492279053,22.715410232543945,22.715410232543945,,,
1285,1783411370.8970044,4.9996730228647475e-05,4.9996730228647475e-05,,,0.5475912094116211,0.5113281607627869,0.3626302182674408,0.5475912094116211,22.02199935913086,6.12355899810791,9.709630966186523,0.2483304888010025,3.3343751430511475,4.1822919845581055,22.02199935913086,22.02199935913086,,,
1290,1783411371.5771847,4.999670473401089e-05,4.999670473401089e-05,,,0.5452799797058105,0.5111328363418579,0.3414713740348816,0.5452799797058105,22.601318359375,6.509366512298584,10.147228240966797,0.25205186009407043,3.315624952316284,4.192708492279053,22.601318359375,22.601318359375,,,
1295,1783411372.2550638,4.999667914037472e-05,4.999667914037472e-05,,,0.46796876192092896,0.43212890625,0.3583984375,0.46796876192092896,23.26373291015625,7.043072700500488,10.087234497070312,0.24921202659606934,3.5875000953674316,4.098958492279053,23.26373291015625,23.26373291015625,,,
1300,1783411372.936955,4.9996653447739075e-05,4.9996653447739075e-05,,,0.5833333730697632,0.544140636920929,0.3919270932674408,0.5833333730697632,21.444007873535156,5.902974605560303,9.326407432556152,0.24365869164466858,3.2593750953674316,3.84375,21.444007873535156,21.444007873535156,,,
1305,1783411373.6215274,4.9996627656104046e-05,4.9996627656104046e-05,,,0.5135742425918579,0.4771484434604645,0.3642578125,0.5135742425918579,22.468605041503906,6.507784366607666,9.528953552246094,0.2503034174442291,3.3531250953674316,3.9114584922790527,22.468605041503906,22.468605041503906,,,
1310,1783411374.3017454,4.9996601765469744e-05,4.9996601765469744e-05,,,0.5508789420127869,0.513867199420929,0.3701171875,0.5508789420127869,22.072078704833984,6.2343831062316895,9.70120906829834,0.24843452870845795,3.2906250953674316,3.9739584922790527,22.072078704833984,22.072078704833984,,,
1315,1783411374.9828691,4.999657577583627e-05,4.999657577583627e-05,,,0.49824216961860657,0.4623046815395355,0.359375,0.49824216961860657,23.4520263671875,6.8131608963012695,10.348915100097656,0.25909292697906494,3.5406250953674316,4.0416669845581055,23.4520263671875,23.4520263671875,,,
1320,1783411375.6651015,4.9996549687203734e-05,4.9996549687203734e-05,,,0.45348310470581055,0.41582033038139343,0.3766276240348816,0.45348310470581055,22.711437225341797,6.776237487792969,9.545475006103516,0.24978995323181152,3.346874952316284,3.9322917461395264,22.711437225341797,22.711437225341797,,,
1325,1783411376.347337,4.999652349957223e-05,4.999652349957223e-05,,,0.574511706829071,0.539257824420929,0.3525390625,0.574511706829071,21.765132904052734,6.164572715759277,9.589925765991211,0.24453485012054443,3.2406251430511475,3.96875,21.765132904052734,21.765132904052734,,,
1330,1783411377.0297859,4.9996497212941853e-05,4.9996497212941853e-05,,,0.5593425035476685,0.5218750238418579,0.3746744990348816,0.5593425035476685,21.68168830871582,6.0954813957214355,9.61990737915039,0.24508674442768097,3.203125,3.921875,21.68168830871582,21.68168830871582,,,
1335,1783411377.711561,4.9996470827312725e-05,4.9996470827312725e-05,,,0.5081706047058105,0.470703125,0.3746744990348816,0.5081706047058105,21.65914535522461,5.991397380828857,9.332140922546387,0.246241956949234,3.262500047683716,3.9114584922790527,21.65914535522461,21.65914535522461,,,
1340,1783411378.394727,4.999644434268495e-05,4.999644434268495e-05,,,0.44316408038139343,0.40937501192092896,0.337890625,0.44316408038139343,23.178203582763672,6.844279766082764,10.958929061889648,0.2518751919269562,3.487499952316284,4.161458492279053,23.178203582763672,23.178203582763672,,,
1345,1783411379.076515,4.999641775905861e-05,4.999641775905861e-05,,,0.6255533695220947,0.587109386920929,0.3844401240348816,0.6255533695220947,21.90343475341797,5.961419582366943,9.866889953613281,0.25258365273475647,3.200000047683716,3.890625,21.90343475341797,21.90343475341797,,,
1350,1783411379.7587159,4.999639107643384e-05,4.999639107643384e-05,,,0.4159505367279053,0.3833984434604645,0.3255208432674408,0.4159505367279053,23.79857635498047,7.2113037109375,10.501031875610352,0.25488850474357605,3.653125047683716,4.140625,23.79857635498047,23.79857635498047,,,
1355,1783411380.4404957,4.999636429481072e-05,4.999636429481072e-05,,,0.4937500059604645,0.45878908038139343,0.349609375,0.4937500059604645,22.599925994873047,6.632316589355469,9.861137390136719,0.2492300122976303,3.375,3.9114584922790527,22.599925994873047,22.599925994873047,,,
1360,1783411381.1235127,4.9996337414189376e-05,4.9996337414189376e-05,,,0.47382813692092896,0.43828126788139343,0.35546875,0.47382813692092896,22.818462371826172,6.730199337005615,9.440844535827637,0.24890996515750885,3.543750047683716,3.9947917461395264,22.818462371826172,22.818462371826172,,,
1365,1783411381.8063629,4.9996310434569896e-05,4.9996310434569896e-05,,,0.5040690302848816,0.46875,0.3531901240348816,0.5040690302848816,22.34488296508789,6.547410011291504,10.687800407409668,0.2453598529100418,3.278125047683716,4.09375,22.34488296508789,22.34488296508789,,,
1370,1783411382.4892035,4.9996283355952404e-05,4.9996283355952404e-05,,,0.558300793170929,0.5210937857627869,0.3720703125,0.558300793170929,22.01728630065918,6.300079822540283,8.808195114135742,0.24761416018009186,3.3187501430511475,3.75,22.01728630065918,22.01728630065918,,,
