step,split,time_unix,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial_period,train_generator_loss_adversarial_resolution,train_generator_loss_amplitude,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_generator_loss_phase,train_generator_loss_spectrum,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_resolution,val_loss,val_loss_total,val_loss_amplitude,val_loss_mel,val_loss_phase,val_loss_spectrum
25920,train,1783154281.6589077,479.714111328125,479.714111328125,479.714111328125,11.1171875,15.03125,0.595758318901062,18.520858764648438,22.336498260498047,0.3295138478279114,3.816040515899658,1.1548995971679688,3.609814405441284,3.609814405441284,3.54296875,0.66845703125,,,,,,
25925,train,1783154282.061207,472.4914245605469,472.4914245605469,472.4914245605469,11.2578125,13.65625,0.5887394547462463,14.628181457519531,21.419065475463867,0.2987480163574219,3.8073301315307617,1.1213971376419067,4.586401462554932,4.586401462554932,4.5087890625,0.776123046875,,,,,,
25930,train,1783154282.4557703,479.30145263671875,479.30145263671875,479.30145263671875,10.890625,14.5625,0.60740727186203,16.86042022705078,22.544145584106445,0.3221498429775238,3.8133528232574463,1.2337201833724976,3.7210693359375,3.7210693359375,3.65234375,0.687255859375,,,,,,
25935,train,1783154282.8534532,485.1445617675781,485.1445617675781,485.1445617675781,12.40625,14.34375,0.6248422861099243,18.57360076904297,22.068416595458984,0.32221662998199463,3.809343099594116,1.3485779762268066,3.7320313453674316,3.7320313453674316,3.65625,0.7578125,,,,,,
25940,train,1783154283.2555952,479.5563049316406,479.5563049316406,479.5563049316406,12.140625,14.625,0.5905464887619019,18.369892120361328,23.01441192626953,0.309296578168869,3.8146042823791504,1.1664247512817383,3.8498778343200684,3.8498778343200684,3.7763671875,0.735107421875,,,,,,
25945,train,1783154283.6530268,473.76416015625,473.76416015625,473.76416015625,12.546875,16.9375,0.5911492705345154,15.630849838256836,24.123708724975586,0.3097213804721832,3.7975358963012695,1.0593761205673218,4.228589057922363,4.228589057922363,4.16796875,0.606201171875,,,,,,
25950,train,1783154284.0805237,473.5921325683594,473.5921325683594,473.5921325683594,11.109375,14.265625,0.6154557466506958,14.840164184570312,21.933609008789062,0.30229273438453674,3.8027422428131104,1.1224889755249023,4.581787109375,4.581787109375,4.51171875,0.70068359375,,,,,,
25955,train,1783154284.4792187,465.3684997558594,465.3684997558594,465.3684997558594,11.046875,14.390625,0.5551547408103943,13.640161514282227,21.930038452148438,0.2908523380756378,3.8043196201324463,0.9273538589477539,4.7025146484375,4.7025146484375,4.634765625,0.677490234375,,,,,,
25960,train,1783154284.878878,477.34674072265625,477.34674072265625,477.34674072265625,11.1640625,15.8125,0.5984933972358704,17.49404525756836,24.004405975341797,0.30777040123939514,3.8142943382263184,1.1247823238372803,3.813647508621216,3.813647508621216,3.76171875,0.519287109375,,,,,,
25965,train,1783154285.2743278,474.6859130859375,474.6859130859375,474.6859130859375,11.59375,13.625,0.5890957713127136,16.025474548339844,20.673505783081055,0.2976067066192627,3.809347629547119,1.1400237083435059,4.091406345367432,4.091406345367432,4.017578125,0.73828125,,,,,,
25970,train,1783154285.675126,475.145263671875,475.145263671875,475.145263671875,11.1875,15.28125,0.5885278582572937,16.25646209716797,21.807659149169922,0.33473414182662964,3.7965340614318848,1.1396108865737915,4.015332221984863,4.015332221984863,3.90234375,1.1298828125,,,,,,
25975,train,1783154286.0725386,478.0828552246094,478.0828552246094,478.0828552246094,10.984375,13.78125,0.6086002588272095,19.979843139648438,22.961118698120117,0.31693825125694275,3.803619623184204,1.0716605186462402,3.553027391433716,3.553027391433716,3.486328125,0.6669921875,,,,,,
25980,train,1783154286.4696777,471.62005615234375,471.62005615234375,471.62005615234375,11.265625,14.15625,0.5876943469047546,14.4640474319458,21.6967716217041,0.2976032495498657,3.8080215454101562,1.0832254886627197,4.392920017242432,4.392920017242432,4.318359375,0.74560546875,,,,,,
25985,train,1783154286.866718,478.24237060546875,478.24237060546875,478.24237060546875,12.0,14.53125,0.6001318693161011,16.033414840698242,22.06401824951172,0.3023454546928406,3.815424919128418,1.2197740077972412,4.532519340515137,4.532519340515137,4.4609375,0.7158203125,,,,,,
25990,train,1783154287.2670326,468.49066162109375,468.49066162109375,468.49066162109375,10.5078125,15.84375,0.6034087538719177,14.532571792602539,21.96719741821289,0.31229472160339355,3.7966153621673584,0.9400513768196106,4.714159965515137,4.714159965515137,4.6123046875,1.0185546875,,,,,,
25995,train,1783154287.6619072,471.2578430175781,471.2578430175781,471.2578430175781,11.1484375,15.5,0.5544241070747375,14.585410118103027,22.108116149902344,0.320980042219162,3.8069980144500732,1.0835106372833252,4.32568359375,4.32568359375,4.2431640625,0.8251953125,,,,,,
26000,train,1783154288.090932,482.4073791503906,482.4073791503906,482.4073791503906,11.90625,14.859375,0.5900687575340271,19.605833053588867,23.945716857910156,0.32831868529319763,3.800356864929199,1.2825837135314941,3.326171875,3.326171875,3.244140625,0.8203125,,,,,,
26000,validation,1783154288.8699992,,,,,,,,,,,,,,,,445.0533578491211,445.0533578491211,0.569571136534214,0.28611033111810685,3.8043083691596986,1.3058427906036376
26005,train,1783154289.2701147,474.4035949707031,474.4035949707031,474.4035949707031,10.859375,12.71875,0.6012768745422363,15.831428527832031,21.975906372070312,0.3204650580883026,3.7974720001220703,1.1508859395980835,4.305200099945068,4.305200099945068,4.22265625,0.825439453125,,,,,,
26010,train,1783154289.6711285,480.5654602050781,480.5654602050781,480.5654602050781,12.75,14.78125,0.612875759601593,17.327470779418945,22.108684539794922,0.3239150047302246,3.8135671615600586,1.1643342971801758,3.52740478515625,3.52740478515625,3.4443359375,0.8306884765625,,,,,,
26015,train,1783154290.0703053,478.0305480957031,478.0305480957031,478.0305480957031,12.078125,14.125,0.6183208227157593,15.568349838256836,21.034378051757812,0.3400673568248749,3.8071470260620117,1.1512986421585083,4.434277534484863,4.434277534484863,4.3603515625,0.7392578125,,,,,,
26020,train,1783154290.474707,473.04547119140625,473.04547119140625,473.04547119140625,10.6640625,14.96875,0.5849876403808594,16.304561614990234,20.774394989013672,0.3073674440383911,3.796873092651367,1.1329618692398071,4.308740139007568,4.308740139007568,4.21484375,0.93896484375,,,,,,
26025,train,1783154290.8739598,472.9396667480469,472.9396667480469,472.9396667480469,11.796875,14.265625,0.5812399983406067,15.535889625549316,20.68081283569336,0.31174206733703613,3.798647880554199,1.1031641960144043,4.740258693695068,4.740258693695068,4.658203125,0.820556640625,,,,,,
26030,train,1783154291.2767985,470.97802734375,470.97802734375,470.97802734375,11.328125,14.25,0.5707109570503235,15.088769912719727,21.852914810180664,0.30994507670402527,3.7955918312072754,1.088105320930481,4.573437690734863,4.573437690734863,4.5009765625,0.724609375,,,,,,
26035,train,1783154291.6800544,470.40802001953125,470.40802001953125,470.40802001953125,11.1875,13.890625,0.5839497447013855,13.355768203735352,23.006168365478516,0.29589319229125977,3.8118786811828613,1.0697144269943237,4.845629692077637,4.845629692077637,4.80078125,0.448486328125,,,,,,
26040,train,1783154292.077369,478.38677978515625,478.38677978515625,478.38677978515625,12.140625,13.546875,0.6107092499732971,17.271100997924805,22.272720336914062,0.30824023485183716,3.8066635131835938,1.168701410293579,3.654956102371216,3.654956102371216,3.5859375,0.690185546875,,,,,,
26045,train,1783154292.476812,475.65618896484375,475.65618896484375,475.65618896484375,11.265625,15.71875,0.605990469455719,15.823782920837402,21.063318252563477,0.3239715099334717,3.8065237998962402,1.119397759437561,3.981201171875,3.981201171875,3.892578125,0.88623046875,,,,,,
26050,train,1783154292.9065666,472.73583984375,472.73583984375,472.73583984375,10.9375,13.90625,0.5801137685775757,15.331907272338867,22.049888610839844,0.3086336851119995,3.7900893688201904,1.1934120655059814,4.361059665679932,4.361059665679932,4.263671875,0.973876953125,,,,,,
26055,train,1783154293.3081422,474.5786437988281,474.5786437988281,474.5786437988281,10.375,13.703125,0.6294941902160645,16.274629592895508,22.584312438964844,0.314363956451416,3.809659957885742,1.0430326461791992,4.422143459320068,4.422143459320068,4.3623046875,0.598388671875,,,,,,
26060,train,1783154293.7072113,474.9319763183594,474.9319763183594,474.9319763183594,12.109375,14.0,0.6129069924354553,16.47466278076172,21.713163375854492,0.31981685757637024,3.7878756523132324,1.1008245944976807,3.892138719558716,3.892138719558716,3.794921875,0.97216796875,,,,,,
26065,train,1783154294.1077557,472.3376770019531,472.3376770019531,472.3376770019531,10.625,14.03125,0.6067569851875305,14.004973411560059,21.81836700439453,0.3339233696460724,3.800952434539795,1.0848439931869507,4.806530952453613,4.806530952453613,4.7099609375,0.9656982421875,,,,,,
26070,train,1783154294.507636,478.50244140625,478.50244140625,478.50244140625,12.75,14.5625,0.6143309473991394,15.453457832336426,22.35214614868164,0.3173873722553253,3.8044369220733643,1.2118245363235474,4.180102348327637,4.180102348327637,4.1025390625,0.775634765625,,,,,,
26075,train,1783154294.9073508,475.4568786621094,475.4568786621094,475.4568786621094,11.703125,14.765625,0.6003847718238831,16.593488693237305,21.326065063476562,0.3134263753890991,3.8129162788391113,1.0568989515304565,3.8399901390075684,3.8399901390075684,3.74609375,0.93896484375,,,,,,
26080,train,1783154295.3104103,465.1315002441406,465.1315002441406,465.1315002441406,10.25,13.84375,0.5821802020072937,13.639860153198242,19.96283721923828,0.3014442026615143,3.793225049972534,0.938767671585083,4.960558891296387,4.960558891296387,4.875,0.8555908203125,,,,,,
26085,train,1783154295.7013607,473.8603210449219,473.8603210449219,473.8603210449219,11.2109375,13.890625,0.5967970490455627,16.521961212158203,21.867382049560547,0.3095282018184662,3.8037796020507812,1.0694518089294434,4.128125190734863,4.128125190734863,4.060546875,0.67578125,,,,,,
26090,train,1783154296.1032002,473.9270935058594,473.9270935058594,473.9270935058594,11.234375,14.5625,0.626566469669342,15.543581008911133,21.300308227539062,0.3039872944355011,3.8039467334747314,1.0646624565124512,4.567846775054932,4.567846775054932,4.4921875,0.756591796875,,,,,,
26095,train,1783154296.5002666,476.5199279785156,476.5199279785156,476.5199279785156,11.03125,14.71875,0.628853440284729,15.883153915405273,23.16396713256836,0.3134506046772003,3.799506664276123,1.1731462478637695,4.084228515625,4.084228515625,4.021484375,0.62744140625,,,,,,
26100,train,1783154296.9305606,486.1100769042969,486.1100769042969,486.1100769042969,12.703125,15.0,0.6197896599769592,20.256492614746094,23.04007339477539,0.3109162151813507,3.8116354942321777,1.3150568008422852,3.410229444503784,3.410229444503784,3.341796875,0.684326171875,,,,,,
26105,train,1783154297.3325567,476.15826416015625,476.15826416015625,476.15826416015625,11.0546875,14.4375,0.5623879432678223,17.2264404296875,23.177112579345703,0.30317679047584534,3.8205819129943848,1.1553528308868408,4.295971870422363,4.295971870422363,4.234375,0.615966796875,,,,,,
26110,train,1783154297.735585,474.1509094238281,474.1509094238281,474.1509094238281,11.5,14.734375,0.5860010385513306,15.11335277557373,22.756908416748047,0.3182435929775238,3.801715850830078,1.1462923288345337,4.307543754577637,4.307543754577637,4.22265625,0.848876953125,,,,,,
26115,train,1783154298.1392155,479.50628662109375,479.50628662109375,479.50628662109375,11.15625,15.25,0.6231424808502197,16.69753646850586,22.623798370361328,0.3166959285736084,3.8118977546691895,1.2191295623779297,4.112841606140137,4.112841606140137,4.02734375,0.85498046875,,,,,,
26120,train,1783154298.5320022,473.9511413574219,473.9511413574219,473.9511413574219,11.78125,12.65625,0.5929377675056458,16.12791633605957,21.0137996673584,0.31775128841400146,3.8020684719085693,1.0743564367294312,4.162866115570068,4.162866115570068,4.0654296875,0.974365234375,,,,,,
26125,train,1783154298.9240496,469.21478271484375,469.21478271484375,469.21478271484375,10.4296875,12.515625,0.5810033679008484,16.10475730895996,21.199586868286133,0.3052532374858856,3.7966060638427734,0.988332986831665,4.094970703125,4.094970703125,4.0087890625,0.86181640625,,,,,,
26130,train,1783154299.3135636,477.3703308105469,477.3703308105469,477.3703308105469,11.78125,14.421875,0.5852688550949097,18.039203643798828,22.719810485839844,0.31732693314552307,3.8180599212646484,1.0706452131271362,3.698193311691284,3.698193311691284,3.6171875,0.81005859375,,,,,,
26135,train,1783154299.8143053,469.84454345703125,469.84454345703125,469.84454345703125,11.640625,14.640625,0.5801241397857666,14.554071426391602,21.43299102783203,0.31374630331993103,3.801025390625,0.9857878088951111,4.525390625,4.525390625,4.458984375,0.6640625,,,,,,
26140,train,1783154300.2172947,477.33807373046875,477.33807373046875,477.33807373046875,12.015625,13.96875,0.6072943806648254,16.817983627319336,21.394954681396484,0.31429925560951233,3.8012094497680664,1.168771743774414,3.945117235183716,3.945117235183716,3.8603515625,0.84765625,,,,,,
26145,train,1783154300.6229844,470.9432067871094,470.9432067871094,470.9432067871094,11.296875,14.3125,0.5923737287521362,14.445466995239258,19.8316593170166,0.31334275007247925,3.8049511909484863,1.0267038345336914,5.042870998382568,5.042870998382568,4.9375,1.0537109375,,,,,,
26150,train,1783154301.0639803,477.78564453125,477.78564453125,477.78564453125,11.15625,13.625,0.6416074633598328,16.4945011138916,23.396020889282227,0.31833648681640625,3.8121652603149414,1.1009387969970703,4.240136623382568,4.240136623382568,4.177734375,0.6240234375,,,,,,
26155,train,1783154301.4761329,474.9146423339844,474.9146423339844,474.9146423339844,11.3828125,13.65625,0.5803770422935486,15.647306442260742,21.33047103881836,0.3234589099884033,3.8124165534973145,1.1235778331756592,4.185766696929932,4.185766696929932,4.0947265625,0.910400390625,,,,,,
26160,train,1783154301.8822556,476.7359619140625,476.7359619140625,476.7359619140625,11.21875,15.53125,0.5938407778739929,16.746931076049805,22.133548736572266,0.34035202860832214,3.80607008934021,1.1179068088531494,3.98974609375,3.98974609375,3.908203125,0.8154296875,,,,,,
26165,train,1783154302.2834847,476.9858093261719,476.9858093261719,476.9858093261719,11.109375,16.40625,0.6095204949378967,18.79893684387207,21.76045799255371,0.32626038789749146,3.794041156768799,1.0873278379440308,3.7921385765075684,3.7921385765075684,3.7099609375,0.82177734375,,,,,,
26170,train,1783154302.6855984,477.71917724609375,477.71917724609375,477.71917724609375,11.421875,14.1875,0.5983590483665466,16.16824722290039,22.077943801879883,0.31397727131843567,3.808213233947754,1.2313038110733032,4.086694240570068,4.086694240570068,3.9892578125,0.974365234375,,,,,,
26175,train,1783154303.0828946,470.6661376953125,470.6661376953125,470.6661376953125,10.75,15.28125,0.5725720524787903,14.766857147216797,22.16496467590332,0.28524431586265564,3.80450439453125,1.1176230907440186,4.386328220367432,4.386328220367432,4.318359375,0.6796875,,,,,,
26180,train,1783154303.4821408,477.7164306640625,477.7164306640625,477.7164306640625,11.3984375,16.28125,0.5953101515769958,18.063251495361328,23.559280395507812,0.32589927315711975,3.7946228981018066,1.1676994562149048,3.5322265625,3.5322265625,3.4638671875,0.68359375,,,,,,
26185,train,1783154303.8757758,463.46551513671875,463.46551513671875,463.46551513671875,9.984375,12.484375,0.5391100645065308,13.006961822509766,21.45612907409668,0.2983294725418091,3.7995357513427734,0.9720883369445801,5.038427829742432,5.038427829742432,4.94921875,0.89208984375,,,,,,
26190,train,1783154304.2686937,469.6304626464844,469.6304626464844,469.6304626464844,9.828125,14.46875,0.5820607542991638,14.816621780395508,22.21356964111328,0.3082996904850006,3.8050496578216553,1.0373156070709229,4.861987113952637,4.861987113952637,4.779296875,0.826904296875,,,,,,
26195,train,1783154304.6655662,467.4051513671875,467.4051513671875,467.4051513671875,10.6953125,15.59375,0.58193439245224,13.984623908996582,22.217308044433594,0.31537336111068726,3.796004056930542,0.9482437372207642,4.604589939117432,4.604589939117432,4.5390625,0.6552734375,,,,,,
26200,train,1783154305.095806,475.7265625,475.7265625,475.7265625,11.0,13.6875,0.6349087953567505,15.733846664428711,20.729219436645508,0.317718505859375,3.7960309982299805,1.153987169265747,4.125244140625,4.125244140625,4.041015625,0.84228515625,,,,,,
26205,train,1783154305.4893954,477.6299743652344,477.6299743652344,477.6299743652344,11.5,13.53125,0.6006118059158325,16.979263305664062,22.962366104125977,0.3120618760585785,3.80724835395813,1.185309886932373,3.9775390625,3.9775390625,3.91015625,0.673828125,,,,,,
26210,train,1783154305.8861434,477.9422912597656,477.9422912597656,477.9422912597656,11.609375,15.1875,0.5781997442245483,16.95907974243164,22.61605453491211,0.3284549117088318,3.806858777999878,1.205407738685608,3.922192335128784,3.922192335128784,3.8466796875,0.755126953125,,,,,,
26215,train,1783154306.2877898,476.40570068359375,476.40570068359375,476.40570068359375,11.9375,16.0,0.6057803630828857,15.588200569152832,22.768970489501953,0.2963589131832123,3.811872959136963,1.1609793901443481,4.480505466461182,4.480505466461182,4.4130859375,0.6741943359375,,,,,,
26220,train,1783154306.689542,474.4052429199219,474.4052429199219,474.4052429199219,11.3125,14.234375,0.598225474357605,15.55012035369873,22.0971622467041,0.3323453366756439,3.8053927421569824,1.0747253894805908,4.481201171875,4.481201171875,4.4140625,0.67138671875,,,,,,
26225,train,1783154307.0956008,473.9621276855469,473.9621276855469,473.9621276855469,11.453125,13.3125,0.5679165720939636,17.081069946289062,22.48077392578125,0.3089945316314697,3.8104398250579834,1.0671813488006592,4.145495414733887,4.145495414733887,4.06201171875,0.8348388671875,,,,,,
26230,train,1783154307.4864633,472.32159423828125,472.32159423828125,472.32159423828125,11.375,13.828125,0.5674375295639038,15.264183044433594,22.513444900512695,0.31051141023635864,3.8130311965942383,1.061870813369751,4.16943359375,4.16943359375,4.099609375,0.6982421875,,,,,,
26235,train,1783154307.8774443,482.21343994140625,482.21343994140625,482.21343994140625,12.15625,15.53125,0.602906346321106,17.83000373840332,23.409297943115234,0.31251052021980286,3.808293104171753,1.315502405166626,3.652148485183716,3.652148485183716,3.578125,0.740234375,,,,,,
26240,train,1783154308.267843,480.1052551269531,480.1052551269531,480.1052551269531,11.5078125,14.078125,0.5831477642059326,17.515304565429688,21.58258819580078,0.2944026589393616,3.8098158836364746,1.3522346019744873,4.163183689117432,4.163183689117432,4.08203125,0.8115234375,,,,,,
26245,train,1783154308.6612072,476.63824462890625,476.63824462890625,476.63824462890625,12.125,13.28125,0.5900304913520813,17.648714065551758,21.379230499267578,0.3071575164794922,3.8053090572357178,1.124705195426941,3.9541258811950684,3.9541258811950684,3.87890625,0.752197265625,,,,,,
26250,train,1783154309.0839283,478.4469909667969,478.4469909667969,478.4469909667969,12.140625,15.25,0.6076104044914246,15.715606689453125,22.169151306152344,0.3229634463787079,3.8007988929748535,1.2446571588516235,4.284081935882568,4.284081935882568,4.1787109375,1.0537109375,,,,,,
26255,train,1783154309.4712598,478.5348205566406,478.5348205566406,478.5348205566406,11.828125,15.4375,0.6040619015693665,17.593454360961914,21.916584014892578,0.3128625154495239,3.802003860473633,1.195791244506836,3.918139696121216,3.918139696121216,3.83984375,0.782958984375,,,,,,
26260,train,1783154309.8618104,479.3544921875,479.3544921875,479.3544921875,12.03125,16.71875,0.6066486239433289,18.358861923217773,23.90727996826172,0.32873329520225525,3.8017420768737793,1.1317695379257202,3.402294874191284,3.402294874191284,3.3388671875,0.63427734375,,,,,,
26265,train,1783154310.2579217,475.8748474121094,475.8748474121094,475.8748474121094,12.203125,15.0625,0.5885281562805176,16.793954849243164,22.023944854736328,0.31488946080207825,3.8057613372802734,1.0969589948654175,4.2869873046875,4.2869873046875,4.2109375,0.760498046875,,,,,,
26270,train,1783154310.65145,478.2641296386719,478.2641296386719,478.2641296386719,10.890625,14.15625,0.5828888416290283,18.96539306640625,21.453702926635742,0.3121815025806427,3.811640739440918,1.1702444553375244,3.9517822265625,3.9517822265625,3.8583984375,0.933837890625,,,,,,
26275,train,1783154311.041131,476.4010009765625,476.4010009765625,476.4010009765625,12.515625,15.71875,0.6000380516052246,16.55189323425293,23.773141860961914,0.31166839599609375,3.794528007507324,1.1452364921569824,3.736010789871216,3.736010789871216,3.6630859375,0.729248046875,,,,,,
26280,train,1783154311.4409795,473.1154479980469,473.1154479980469,473.1154479980469,10.4765625,13.8125,0.5952481031417847,15.456035614013672,22.033491134643555,0.3100389838218689,3.8061084747314453,1.1124740839004517,4.334155082702637,4.334155082702637,4.2548828125,0.792724609375,,,,,,
26285,train,1783154311.8349273,472.0072326660156,472.0072326660156,472.0072326660156,10.796875,12.828125,0.6015065908432007,16.037511825561523,21.348880767822266,0.30669406056404114,3.7896571159362793,1.0960209369659424,4.292553901672363,4.292553901672363,4.2265625,0.659912109375,,,,,,
26290,train,1783154312.2326946,480.36273193359375,480.36273193359375,480.36273193359375,11.4609375,14.46875,0.60715651512146,15.96169662475586,22.714271545410156,0.3192853033542633,3.815304756164551,1.3000710010528564,4.067822456359863,4.067822456359863,3.99609375,0.71728515625,,,,,,
26295,train,1783154312.6300085,477.4761657714844,477.4761657714844,477.4761657714844,10.4609375,15.59375,0.589352011680603,15.981361389160156,22.66559410095215,0.3111068308353424,3.806455612182617,1.3020858764648438,4.243456840515137,4.243456840515137,4.177734375,0.6572265625,,,,,,
26300,train,1783154313.0615761,477.96234130859375,477.96234130859375,477.96234130859375,11.84375,13.046875,0.6036514043807983,17.831985473632812,21.301671981811523,0.3213566839694977,3.8037571907043457,1.1425328254699707,3.257373094558716,3.257373094558716,3.1806640625,0.76708984375,,,,,,
26305,train,1783154313.45523,469.7413330078125,469.7413330078125,469.7413330078125,11.609375,14.046875,0.5851924419403076,14.485708236694336,21.768707275390625,0.3034670650959015,3.7898917198181152,1.0542916059494019,4.484619140625,4.484619140625,4.41015625,0.74462890625,,,,,,
26310,train,1783154313.849322,471.69305419921875,471.69305419921875,471.69305419921875,11.203125,14.34375,0.5853840708732605,14.68247127532959,21.94257926940918,0.3035449683666229,3.8089935779571533,1.0638816356658936,4.4351806640625,4.4351806640625,4.34765625,0.875244140625,,,,,,
26315,train,1783154314.2422752,476.26690673828125,476.26690673828125,476.26690673828125,12.109375,13.5625,0.5973131060600281,16.256616592407227,21.38077163696289,0.3049239218235016,3.8076093196868896,1.1522496938705444,3.8641600608825684,3.8641600608825684,3.779296875,0.8486328125,,,,,,
26320,train,1783154314.6470008,481.4817199707031,481.4817199707031,481.4817199707031,12.078125,15.34375,0.5909677743911743,17.78362274169922,21.360759735107422,0.3262520432472229,3.814661979675293,1.2604225873947144,3.7023682594299316,3.7023682594299316,3.619140625,0.832275390625,,,,,,
26325,train,1783154315.0463269,483.04949951171875,483.04949951171875,483.04949951171875,10.1015625,14.75,0.665030300617218,18.073440551757812,23.59713363647461,0.33443644642829895,3.8055570125579834,1.2754038572311401,4.226409912109375,4.226409912109375,4.134765625,0.91644287109375,,,,,,
26330,train,1783154315.44223,476.6968994140625,476.6968994140625,476.6968994140625,11.03125,12.953125,0.6284000277519226,16.905654907226562,21.6343994140625,0.32910260558128357,3.7950243949890137,1.1355570554733276,4.011767387390137,4.011767387390137,3.9375,0.74267578125,,,,,,
26335,train,1783154315.8402753,480.00030517578125,480.00030517578125,480.00030517578125,10.8046875,14.625,0.624534010887146,17.541215896606445,24.93808364868164,0.3188173472881317,3.8129053115844727,1.197838544845581,4.440515041351318,4.440515041351318,4.37890625,0.6160888671875,,,,,,
26340,train,1783154316.2408574,475.73028564453125,475.73028564453125,475.73028564453125,11.15625,13.234375,0.6050594449043274,15.840278625488281,20.623517990112305,0.33833664655685425,3.8040266036987305,1.1246248483657837,4.350537300109863,4.350537300109863,4.255859375,0.94677734375,,,,,,
26345,train,1783154316.6391242,475.7870178222656,475.7870178222656,475.7870178222656,10.671875,15.75,0.578565239906311,15.012469291687012,21.61684799194336,0.31267333030700684,3.816558837890625,1.2302181720733643,4.502123832702637,4.502123832702637,4.4326171875,0.695068359375,,,,,,
26350,train,1783154317.0742064,474.853271484375,474.853271484375,474.853271484375,11.546875,15.65625,0.5928794145584106,16.442258834838867,23.71302032470703,0.3127518892288208,3.816669464111328,1.025343418121338,4.085741996765137,4.085741996765137,4.015625,0.701171875,,,,,,
26355,train,1783154317.4770875,474.4795227050781,474.4795227050781,474.4795227050781,10.1796875,14.8125,0.5901578068733215,16.457021713256836,23.126441955566406,0.319295734167099,3.804039478302002,1.1359773874282837,4.118261814117432,4.118261814117432,4.0400390625,0.7822265625,,,,,,
26360,train,1783154317.878812,477.31304931640625,477.31304931640625,477.31304931640625,10.9296875,15.5,0.6113554239273071,14.174576759338379,23.360370635986328,0.30620914697647095,3.8191800117492676,1.2557177543640137,5.040966987609863,5.040966987609863,4.96484375,0.76123046875,,,,,,
26365,train,1783154318.2812345,474.529052734375,474.529052734375,474.529052734375,11.234375,14.21875,0.5944464206695557,14.867658615112305,21.472320556640625,0.3283783793449402,3.815819501876831,1.0874426364898682,4.4903564453125,4.4903564453125,4.427734375,0.626220703125,,,,,,
26370,train,1783154318.681532,487.8170166015625,487.8170166015625,487.8170166015625,12.703125,15.671875,0.6248956918716431,18.204177856445312,23.765188217163086,0.315292626619339,3.8219261169433594,1.423244833946228,3.9100341796875,3.9100341796875,3.833984375,0.760498046875,,,,,,
26375,train,1783154319.0815618,480.78973388671875,480.78973388671875,480.78973388671875,11.90625,14.078125,0.6025532484054565,15.958284378051758,21.627134323120117,0.3003099858760834,3.8037025928497314,1.4177777767181396,4.472314357757568,4.472314357757568,4.390625,0.81689453125,,,,,,
26380,train,1783154319.4860127,475.89739990234375,475.89739990234375,475.89739990234375,11.5625,14.96875,0.5921684503555298,17.328584671020508,22.60624885559082,0.3138258755207062,3.809380054473877,1.0770530700683594,4.005480766296387,4.005480766296387,3.923828125,0.8165283203125,,,,,,
26385,train,1783154319.8856387,474.02923583984375,474.02923583984375,474.02923583984375,10.96875,13.921875,0.6014983057975769,15.83926010131836,21.14686393737793,0.33185887336730957,3.7958834171295166,1.1062475442886353,4.369726657867432,4.369726657867432,4.287109375,0.826171875,,,,,,
26390,train,1783154320.2865803,479.0041198730469,479.0041198730469,479.0041198730469,11.5,15.21875,0.6072264909744263,16.906227111816406,22.65005111694336,0.35505110025405884,3.8036270141601562,1.157289981842041,4.040673732757568,4.040673732757568,3.95703125,0.83642578125,,,,,,
26395,train,1783154320.6877923,472.9590148925781,472.9590148925781,472.9590148925781,11.515625,14.875,0.5834468007087708,15.753341674804688,21.344829559326172,0.30980539321899414,3.805534839630127,1.0659112930297852,4.648779392242432,4.648779392242432,4.5654296875,0.83349609375,,,,,,
26400,train,1783154321.1204927,471.44891357421875,471.44891357421875,471.44891357421875,10.0859375,13.453125,0.5650395154953003,16.76827621459961,22.586580276489258,0.30282679200172424,3.8122124671936035,1.035774827003479,4.193994045257568,4.193994045257568,4.1142578125,0.79736328125,,,,,,
26405,train,1783154321.5195687,472.7786865234375,472.7786865234375,472.7786865234375,10.9453125,14.125,0.5800580382347107,16.053979873657227,21.224231719970703,0.3056018054485321,3.8033547401428223,1.1027157306671143,4.399633884429932,4.399633884429932,4.328125,0.715087890625,,,,,,
26410,train,1783154321.9142892,477.00445556640625,477.00445556640625,477.00445556640625,11.640625,12.625,0.5991184711456299,14.765522003173828,21.992107391357422,0.3064119517803192,3.8083066940307617,1.2778528928756714,4.403979301452637,4.403979301452637,4.3349609375,0.690185546875,,,,,,
26415,train,1783154322.310281,475.56195068359375,475.56195068359375,475.56195068359375,10.6171875,13.734375,0.6032043099403381,17.103666305541992,22.30172348022461,0.3027586042881012,3.808556318283081,1.1306761503219604,3.970898389816284,3.970898389816284,3.90625,0.646484375,,,,,,
26420,train,1783154322.7079396,473.5269775390625,473.5269775390625,473.5269775390625,10.71875,14.8125,0.6180433630943298,14.923357963562012,23.434391021728516,0.30087989568710327,3.8059091567993164,1.1058859825134277,4.821850776672363,4.821850776672363,4.75390625,0.679443359375,,,,,,
26425,train,1783154323.1109693,480.61053466796875,480.61053466796875,480.61053466796875,10.8984375,14.8125,0.6094027161598206,17.489158630371094,21.906763076782227,0.3330428898334503,3.8137760162353516,1.2381680011749268,3.781665086746216,3.781665086746216,3.705078125,0.765869140625,,,,,,
