architecture_name,variant_name,lane,baseline_variant,metric,statistical_unit,seed_handling,n,mean_delta,standard_deviation,standard_error,confidence_level,ci_lower,ci_upper,direction
apnet2,int8_dynamic,cpu,baseline_cpu,utmos_strong,utterance,mean_within_label_before_pairing,525,-0.05645361521887401,0.1258711270676028,0.005493466358063761,0.95,-0.06724553821275739,-0.045661692224990634,higher_is_better
apnet2,pruned_50,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-1.384956697812156,0.20999497848989435,0.00916493223324347,0.95,-1.4029612210873625,-1.3669521745369493,higher_is_better
apnet2,pruned_50,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-0.10919798108621113,0.012450580472444028,0.0005433878805820362,0.95,-0.11026546740192196,-0.10813049477050031,higher_is_better
apnet2,pruned_50,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,2.3250537571642136,0.15982319389253385,0.006975256036401337,0.95,2.3113508560993936,2.3387566582290336,lower_is_better
apnet2,pruned_50,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,4.355679725843763,0.36534775512983786,0.015945083265377837,0.95,4.324355585580589,4.387003866106937,lower_is_better
apnet2,pruned_50,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,51.920204485091745,2.0819426783587818,0.09086342777274493,0.95,51.741703143394375,52.098705826789114,lower_is_better
apnet2,pruned_50,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,21.326541523706346,1.3538787527761267,0.05908811301322862,0.95,21.210462836056497,21.442620211356196,lower_is_better
apnet2,pruned_50,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-1.7924331484900582,0.30238006222057184,0.01319694784544026,0.95,-1.818358572551904,-1.7665077244282124,higher_is_better
apnet2,torch_compile,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,1.1428954109623153e-07,6.402013531080958e-06,2.7940677720295253e-07,0.95,-4.3460549657287773e-07,6.631845787653408e-07,higher_is_better
apnet2,torch_compile,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-4.081567602205672e-09,9.269766691830933e-08,4.045657860942442e-09,0.95,-1.2029268607200707e-08,3.866133402789364e-09,higher_is_better
apnet2,torch_compile,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,6.234835064572188e-08,3.8916631392639215e-07,1.698461039518704e-08,0.95,2.8982057759098145e-08,9.57146435323456e-08,lower_is_better
apnet2,torch_compile,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,8.583068848079192e-08,4.751930474632969e-07,2.073912485445049e-08,0.95,4.5088646243429646e-08,1.265727307181542e-07,lower_is_better
apnet2,torch_compile,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,2.0175233710382318e-07,1.1876342449230818e-05,5.183260785982616e-07,0.95,-8.165000305916734e-07,1.2200047047993199e-06,lower_is_better
apnet2,torch_compile,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,3.266712975824064e-07,1.0567897738831476e-05,4.612208697595038e-07,0.95,-5.793978007220102e-07,1.232740395886823e-06,lower_is_better
apnet2,torch_compile,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-6.828610859242548e-07,0.00012966605780859072,5.659090714041779e-06,0.95,-1.1800153378374936e-05,1.0434431206526425e-05,higher_is_better
