step,time_unix,runtime/checkpoint_save_time_ms,runtime/checkpoint_size_mb,train_discriminator_loss,train_discriminator_loss_period,train_discriminator_loss_resolution,train_discriminator_loss_total,train_generator_loss,train_generator_loss_adversarial,train_generator_loss_amplitude,train_generator_loss_consistency,train_generator_loss_feature_matching,train_generator_loss_mel,train_generator_loss_phase,train_generator_loss_real_imaginary,train_generator_loss_total,train_loss,val_loss,val_loss_amplitude,val_loss_consistency,val_loss_mel,val_loss_phase,val_loss_real_imaginary,val_loss_total
1685,1783430320.320454,,,5.8076171875,4.23828125,1.5693359375,5.8076171875,,,,,,,,,,,,,,,,,
1690,1783430321.0314684,,,,,,,486.52392578125,22.453125,0.7647585272789001,0.12003307789564133,30.672317504882812,0.19153989851474762,3.625,0.510301947593689,486.52392578125,486.52392578125,,,,,,,
1695,1783430321.6642048,,,6.033203125,4.38671875,1.646484375,6.033203125,,,,,,,,,,,,,,,,,
1700,1783430322.3777869,,,,,,,480.81884765625,22.34375,0.7285616993904114,0.1271342635154724,28.32610511779785,0.18547941744327545,3.625,0.47324633598327637,480.81884765625,480.81884765625,,,,,,,
1705,1783430323.0068932,,,5.6669921875,4.166015625,1.5009765625,5.6669921875,,,,,,,,,,,,,,,,,
1710,1783430323.7187786,,,,,,,486.091064453125,22.90625,0.7378434538841248,0.13313409686088562,29.880573272705078,0.18627573549747467,3.625,0.527285635471344,486.091064453125,486.091064453125,,,,,,,
1715,1783430324.3543487,,,5.732421875,4.025390625,1.70703125,5.732421875,,,,,,,,,,,,,,,,,
1720,1783430325.07107,,,,,,,487.45947265625,22.25,0.7250967621803284,0.13767153024673462,29.937637329101562,0.18495406210422516,3.65625,0.4916514754295349,487.45947265625,487.45947265625,,,,,,,
1725,1783430325.7054503,,,5.439453125,3.822265625,1.6171875,5.439453125,,,,,,,,,,,,,,,,,
1730,1783430326.4254975,,,,,,,497.5277099609375,23.5,0.7903043031692505,0.13973736763000488,32.54100036621094,0.1942881941795349,3.65625,0.5531527996063232,497.5277099609375,497.5277099609375,,,,,,,
1735,1783430327.0573106,,,5.4658203125,3.875,1.5908203125,5.4658203125,,,,,,,,,,,,,,,,,
1740,1783430327.7743413,,,,,,,484.82281494140625,22.953125,0.7598947882652283,0.12474450469017029,29.608959197998047,0.18616019189357758,3.625,0.4905507564544678,484.82281494140625,484.82281494140625,,,,,,,
1745,1783430328.4058611,,,5.4580078125,3.919921875,1.5380859375,5.4580078125,,,,,,,,,,,,,,,,,
1750,1783430329.1192312,,,,,,,486.71697998046875,22.71875,0.7195966839790344,0.11892145872116089,29.47052001953125,0.1848515123128891,3.65625,0.49946802854537964,486.71697998046875,486.71697998046875,,,,,,,
1755,1783430329.7463453,,,5.431640625,3.8125,1.619140625,5.431640625,,,,,,,,,,,,,,,,,
1760,1783430330.460335,,,,,,,480.0122985839844,22.625,0.6912814378738403,0.12272751331329346,29.070775985717773,0.1817445456981659,3.625,0.4779475927352905,480.0122985839844,480.0122985839844,,,,,,,
1765,1783430331.087915,,,6.0341796875,4.275390625,1.7587890625,6.0341796875,,,,,,,,,,,,,,,,,
1770,1783430331.7997274,,,,,,,489.9382629394531,22.78125,0.7307077050209045,0.1414443701505661,29.640275955200195,0.1857004016637802,3.65625,0.5314086675643921,489.9382629394531,489.9382629394531,,,,,,,
1775,1783430332.4290133,,,5.6591796875,4.0234375,1.6357421875,5.6591796875,,,,,,,,,,,,,,,,,
1780,1783430333.1485145,,,,,,,485.9289245605469,22.46875,0.7454670071601868,0.11078868806362152,29.436262130737305,0.18773916363716125,3.65625,0.4676471948623657,485.9289245605469,485.9289245605469,,,,,,,
1785,1783430333.7819707,,,5.2578125,3.609375,1.6484375,5.2578125,,,,,,,,,,,,,,,,,
1790,1783430334.4972353,,,,,,,483.7206726074219,21.6875,0.7491681575775146,0.12492136657238007,29.75346565246582,0.18995511531829834,3.625,0.49772679805755615,483.7206726074219,483.7206726074219,,,,,,,
1795,1783430335.1340785,,,5.416015625,3.662109375,1.75390625,5.416015625,,,,,,,,,,,,,,,,,
1800,1783430335.8498785,,,,,,,485.70263671875,21.53125,0.7324538826942444,0.11398175358772278,29.780391693115234,0.1844978630542755,3.65625,0.4888663589954376,485.70263671875,485.70263671875,,,,,,,
1805,1783430336.4808953,,,5.681640625,3.978515625,1.703125,5.681640625,,,,,,,,,,,,,,,,,
1810,1783430337.1954226,,,,,,,479.9671630859375,20.984375,0.7367488741874695,0.09908285737037659,27.1387939453125,0.1854839324951172,3.65625,0.4418841004371643,479.9671630859375,479.9671630859375,,,,,,,
1815,1783430337.8250663,,,5.759765625,4.09765625,1.662109375,5.759765625,,,,,,,,,,,,,,,,,
1820,1783430338.5373874,,,,,,,487.92535400390625,22.25,0.7498300075531006,0.12435531616210938,29.905807495117188,0.18647177517414093,3.65625,0.48977750539779663,487.92535400390625,487.92535400390625,,,,,,,
1825,1783430339.1647239,,,5.7001953125,3.904296875,1.7958984375,5.7001953125,,,,,,,,,,,,,,,,,
1830,1783430339.8798845,,,,,,,493.263427734375,23.25,0.7544392943382263,0.142903670668602,31.156177520751953,0.18962961435317993,3.65625,0.5320776700973511,493.263427734375,493.263427734375,,,,,,,
1835,1783430340.5109446,,,5.72607421875,3.9423828125,1.78369140625,5.72607421875,,,,,,,,,,,,,,,,,
1840,1783430341.225755,,,,,,,486.84808349609375,22.71875,0.7528677582740784,0.12147334963083267,31.02412223815918,0.18865017592906952,3.625,0.5171241760253906,486.84808349609375,486.84808349609375,,,,,,,
1845,1783430341.8565483,,,5.5625,3.943359375,1.619140625,5.5625,,,,,,,,,,,,,,,,,
1850,1783430342.5712123,,,,,,,482.37921142578125,20.375,0.7170045375823975,0.1268530786037445,27.271224975585938,0.18453337252140045,3.65625,0.4990082383155823,482.37921142578125,482.37921142578125,,,,,,,
1855,1783430343.2018816,,,5.97412109375,4.29296875,1.68115234375,5.97412109375,,,,,,,,,,,,,,,,,
1860,1783430343.9215393,,,,,,,485.3270568847656,23.34375,0.7443830370903015,0.1184098869562149,30.5281982421875,0.18755356967449188,3.625,0.49310022592544556,485.3270568847656,485.3270568847656,,,,,,,
1865,1783430344.5519934,,,5.740234375,4.0078125,1.732421875,5.740234375,,,,,,,,,,,,,,,,,
1870,1783430345.269873,,,,,,,483.21905517578125,21.046875,0.7037897109985352,0.1318359673023224,26.974056243896484,0.18169325590133667,3.65625,0.5204170346260071,483.21905517578125,483.21905517578125,,,,,,,
1875,1783430345.9052181,,,5.0478515625,3.4619140625,1.5859375,5.0478515625,,,,,,,,,,,,,,,,,
1880,1783430346.624786,,,,,,,492.51214599609375,22.671875,0.7655274271965027,0.16244173049926758,30.898513793945312,0.19184894859790802,3.625,0.5899993181228638,492.51214599609375,492.51214599609375,,,,,,,
1885,1783430347.2595282,,,6.0927734375,4.3359375,1.7568359375,6.0927734375,,,,,,,,,,,,,,,,,
1890,1783430347.9854653,,,,,,,481.791259765625,21.4375,0.7245520353317261,0.11616137623786926,27.4150390625,0.1844327449798584,3.65625,0.46238091588020325,481.791259765625,481.791259765625,,,,,,,
1895,1783430348.6170566,,,5.927734375,4.13671875,1.791015625,5.927734375,,,,,,,,,,,,,,,,,
1900,1783430349.3307004,,,,,,,488.4842224121094,23.859375,0.7443893551826477,0.1320863962173462,31.56745147705078,0.18689408898353577,3.625,0.5156832933425903,488.4842224121094,488.4842224121094,,,,,,,
1905,1783430349.958678,,,5.7470703125,3.998046875,1.7490234375,5.7470703125,,,,,,,,,,,,,,,,,
1910,1783430350.6699007,,,,,,,483.5898132324219,22.3125,0.7656817436218262,0.11233517527580261,30.649147033691406,0.18841639161109924,3.625,0.458636999130249,483.5898132324219,483.5898132324219,,,,,,,
1915,1783430351.2995923,,,6.2822265625,4.541015625,1.7412109375,6.2822265625,,,,,,,,,,,,,,,,,
1920,1783430352.0138407,,,,,,,484.5812683105469,21.765625,0.7057185173034668,0.1252366453409195,29.140226364135742,0.18455789983272552,3.65625,0.4883846938610077,484.5812683105469,484.5812683105469,,,,,,,
1925,1783430352.6432278,,,5.6826171875,4.052734375,1.6298828125,5.6826171875,,,,,,,,,,,,,,,,,
1930,1783430353.39088,,,,,,,484.97174072265625,22.28125,0.7230982780456543,0.12189996242523193,28.681915283203125,0.18156057596206665,3.65625,0.4847428798675537,484.97174072265625,484.97174072265625,,,,,,,
1935,1783430354.020749,,,5.595703125,4.033203125,1.5625,5.595703125,,,,,,,,,,,,,,,,,
1940,1783430354.7360911,,,,,,,485.2831115722656,22.625,0.737851083278656,0.13205620646476746,30.276142120361328,0.18854905664920807,3.625,0.505586564540863,485.2831115722656,485.2831115722656,,,,,,,
1945,1783430355.363931,,,5.5634765625,3.95703125,1.6064453125,5.5634765625,,,,,,,,,,,,,,,,,
1950,1783430356.04443,,,,,,,482.83843994140625,19.2109375,0.7234354615211487,0.13359034061431885,26.854881286621094,0.18396508693695068,3.65625,0.5317337512969971,482.83843994140625,482.83843994140625,,,,,,,
1950,1783430357.4401498,,,,,,,,,,,,,,,,,437.5922982788086,0.7332525253295898,0.14902036286890508,0.18395275503396988,3.6372076749801634,0.5753639858961105,437.5922982788086
1950,1783430358.6985776,1254.3599559999734,531.7956619262695,,,,,,,,,,,,,,,,,,,,,
1950,1783430359.9525154,1250.0946199999703,531.7956619262695,,,,,,,,,,,,,,,,,,,,,
1955,1783430360.6375647,,,5.802734375,4.14453125,1.658203125,5.802734375,,,,,,,,,,,,,,,,,
1960,1783430361.3496912,,,,,,,485.3648681640625,22.5625,0.7217366099357605,0.13809779286384583,29.943008422851562,0.18472227454185486,3.625,0.5300964117050171,485.3648681640625,485.3648681640625,,,,,,,
1965,1783430361.9785774,,,6.037109375,4.328125,1.708984375,6.037109375,,,,,,,,,,,,,,,,,
1970,1783430362.6888752,,,,,,,489.2728576660156,22.3125,0.7146050930023193,0.12819021940231323,31.14162254333496,0.18349215388298035,3.65625,0.525240421295166,489.2728576660156,489.2728576660156,,,,,,,
1975,1783430363.3181489,,,5.921875,4.2890625,1.6328125,5.921875,,,,,,,,,,,,,,,,,
1980,1783430364.036918,,,,,,,489.7135925292969,22.703125,0.7424022555351257,0.132252037525177,29.851139068603516,0.18961629271507263,3.65625,0.5170474052429199,489.7135925292969,489.7135925292969,,,,,,,
1985,1783430364.6800065,,,6.3037109375,4.556640625,1.7470703125,6.3037109375,,,,,,,,,,,,,,,,,
1990,1783430365.391112,,,,,,,483.4089660644531,22.453125,0.7160292267799377,0.12467266619205475,29.774858474731445,0.18260712921619415,3.625,0.514046311378479,483.4089660644531,483.4089660644531,,,,,,,
1995,1783430366.0230012,,,6.458984375,4.65625,1.802734375,6.458984375,,,,,,,,,,,,,,,,,
2000,1783430366.7374628,,,,,,,486.68548583984375,22.09375,0.737089991569519,0.12782008945941925,28.74309539794922,0.18733352422714233,3.65625,0.49994829297065735,486.68548583984375,486.68548583984375,,,,,,,
2005,1783430367.3655639,,,5.4072265625,3.7109375,1.6962890625,5.4072265625,,,,,,,,,,,,,,,,,
2010,1783430368.0775623,,,,,,,483.8734436035156,22.28125,0.729448676109314,0.13615359365940094,29.433815002441406,0.1869516670703888,3.625,0.5065215826034546,483.8734436035156,483.8734436035156,,,,,,,
2015,1783430368.7036638,,,6.1103515625,4.455078125,1.6552734375,6.1103515625,,,,,,,,,,,,,,,,,
2020,1783430369.4197593,,,,,,,490.5384216308594,23.1875,0.7684577703475952,0.13628998398780823,29.7322940826416,0.1887114942073822,3.65625,0.4980660080909729,490.5384216308594,490.5384216308594,,,,,,,
2025,1783430370.0512142,,,6.3564453125,4.611328125,1.7451171875,6.3564453125,,,,,,,,,,,,,,,,,
2030,1783430370.767939,,,,,,,486.8293762207031,22.15625,0.7407955527305603,0.1261242926120758,28.804443359375,0.18626581132411957,3.65625,0.49945133924484253,486.8293762207031,486.8293762207031,,,,,,,
2035,1783430371.3941872,,,5.6484375,3.916015625,1.732421875,5.6484375,,,,,,,,,,,,,,,,,
2040,1783430372.1074617,,,,,,,486.66357421875,22.328125,0.7313405275344849,0.12429236620664597,29.391277313232422,0.18564514815807343,3.65625,0.49081385135650635,486.66357421875,486.66357421875,,,,,,,
2045,1783430372.7430575,,,5.779296875,4.130859375,1.6484375,5.779296875,,,,,,,,,,,,,,,,,
2050,1783430373.4617782,,,,,,,481.8603515625,22.28125,0.7137423753738403,0.1056659072637558,27.93390464782715,0.1838930994272232,3.65625,0.455480694770813,481.8603515625,481.8603515625,,,,,,,
2055,1783430374.0945437,,,5.89453125,4.228515625,1.666015625,5.89453125,,,,,,,,,,,,,,,,,
2060,1783430374.8067226,,,,,,,487.8651428222656,22.890625,0.74985271692276,0.12357453256845474,30.096263885498047,0.1887037307024002,3.65625,0.46849730610847473,487.8651428222656,487.8651428222656,,,,,,,
2065,1783430375.4339921,,,5.7099609375,4.087890625,1.6220703125,5.7099609375,,,,,,,,,,,,,,,,,
2070,1783430376.151057,,,,,,,488.8726501464844,21.90625,0.7479334473609924,0.1434108018875122,29.093225479125977,0.1893322467803955,3.65625,0.5165048837661743,488.8726501464844,488.8726501464844,,,,,,,
2075,1783430376.7812355,,,5.8798828125,4.123046875,1.7568359375,5.8798828125,,,,,,,,,,,,,,,,,
2080,1783430377.4962158,,,,,,,485.1584777832031,23.71875,0.7143535017967224,0.11835217475891113,31.18252944946289,0.18643903732299805,3.625,0.49768227338790894,485.1584777832031,485.1584777832031,,,,,,,
2085,1783430378.1287813,,,5.67333984375,3.951171875,1.72216796875,5.67333984375,,,,,,,,,,,,,,,,,
2090,1783430378.8401506,,,,,,,484.9609375,22.140625,0.7705149054527283,0.1259220540523529,29.55718994140625,0.19237783551216125,3.625,0.49481016397476196,484.9609375,484.9609375,,,,,,,
2095,1783430379.470136,,,5.7451171875,4.125,1.6201171875,5.7451171875,,,,,,,,,,,,,,,,,
2100,1783430380.1865282,,,,,,,483.1913757324219,21.28125,0.7228410840034485,0.12041254341602325,28.00988006591797,0.1856929063796997,3.65625,0.479947566986084,483.1913757324219,483.1913757324219,,,,,,,
2105,1783430380.8172488,,,5.5546875,3.84765625,1.70703125,5.5546875,,,,,,,,,,,,,,,,,
2110,1783430381.5329523,,,,,,,490.0341796875,22.5625,0.7335242629051208,0.14079108834266663,31.631576538085938,0.1868433803319931,3.625,0.5797325372695923,490.0341796875,490.0341796875,,,,,,,
2115,1783430382.1701183,,,5.509765625,3.755859375,1.75390625,5.509765625,,,,,,,,,,,,,,,,,
2120,1783430382.8872724,,,,,,,487.1003112792969,22.078125,0.725078821182251,0.1408197581768036,28.231882095336914,0.18334005773067474,3.65625,0.52387934923172,487.1003112792969,487.1003112792969,,,,,,,
2125,1783430383.5185459,,,6.0048828125,4.177734375,1.8271484375,6.0048828125,,,,,,,,,,,,,,,,,
2130,1783430384.2335155,,,,,,,483.8586120605469,22.3125,0.7209598422050476,0.13614997267723083,28.5084171295166,0.18297316133975983,3.625,0.538533091545105,483.8586120605469,483.8586120605469,,,,,,,
2135,1783430384.8643007,,,5.7841796875,4.083984375,1.7001953125,5.7841796875,,,,,,,,,,,,,,,,,
2140,1783430385.5798972,,,,,,,488.7756042480469,23.390625,0.7412325739860535,0.12167416512966156,30.026105880737305,0.18453390896320343,3.65625,0.49386829137802124,488.7756042480469,488.7756042480469,,,,,,,
2145,1783430386.2106905,,,5.748046875,4.064453125,1.68359375,5.748046875,,,,,,,,,,,,,,,,,
2150,1783430386.92968,,,,,,,483.4842529296875,21.34375,0.6958411931991577,0.12223970144987106,27.276485443115234,0.17905639111995697,3.65625,0.5331737995147705,483.4842529296875,483.4842529296875,,,,,,,
2155,1783430387.5637875,,,5.7890625,4.01953125,1.76953125,5.7890625,,,,,,,,,,,,,,,,,
2160,1783430388.2823017,,,,,,,486.07598876953125,21.015625,0.7344332337379456,0.16619552671909332,28.51866912841797,0.1833609640598297,3.625,0.5724923610687256,486.07598876953125,486.07598876953125,,,,,,,
2165,1783430388.9146574,,,6.2509765625,4.42578125,1.8251953125,6.2509765625,,,,,,,,,,,,,,,,,
2170,1783430389.6308613,,,,,,,483.2936706542969,22.90625,0.7361217737197876,0.12518924474716187,29.693462371826172,0.1854476034641266,3.625,0.4797738194465637,483.2936706542969,483.2936706542969,,,,,,,
2175,1783430390.264983,,,6.3046875,4.35546875,1.94921875,6.3046875,,,,,,,,,,,,,,,,,
2180,1783430390.9818046,,,,,,,482.4635314941406,21.96875,0.7048868536949158,0.11044248938560486,28.471858978271484,0.17984861135482788,3.65625,0.47199755907058716,482.4635314941406,482.4635314941406,,,,,,,
2185,1783430391.6122212,,,6.1171875,4.25,1.8671875,6.1171875,,,,,,,,,,,,,,,,,
2190,1783430392.3308616,,,,,,,486.8887023925781,22.359375,0.719898521900177,0.13068830966949463,28.370500564575195,0.18488574028015137,3.65625,0.5236116051673889,486.8887023925781,486.8887023925781,,,,,,,
2195,1783430392.9622674,,,5.5830078125,3.923828125,1.6591796875,5.5830078125,,,,,,,,,,,,,,,,,
2200,1783430393.6806824,,,,,,,483.7906494140625,22.390625,0.7497720718383789,0.11695688962936401,29.13764762878418,0.18923510611057281,3.625,0.5054222345352173,483.7906494140625,483.7906494140625,,,,,,,
2205,1783430394.3161564,,,5.7626953125,4.099609375,1.6630859375,5.7626953125,,,,,,,,,,,,,,,,,
2210,1783430395.0360916,,,,,,,487.6155090332031,22.40625,0.7534389495849609,0.1362564116716385,30.707460403442383,0.1887594759464264,3.625,0.5326963663101196,487.6155090332031,487.6155090332031,,,,,,,
2215,1783430395.6717043,,,6.0986328125,4.322265625,1.7763671875,6.0986328125,,,,,,,,,,,,,,,,,
2220,1783430396.3862767,,,,,,,488.0511779785156,22.875,0.7623159885406494,0.11665116250514984,29.591413497924805,0.18848271667957306,3.65625,0.47887831926345825,488.0511779785156,488.0511779785156,,,,,,,
2225,1783430397.0149982,,,5.416015625,3.7041015625,1.7119140625,5.416015625,,,,,,,,,,,,,,,,,
2230,1783430397.72912,,,,,,,488.8783874511719,22.921875,0.7832536101341248,0.12937283515930176,30.768831253051758,0.19243943691253662,3.625,0.521327018737793,488.8783874511719,488.8783874511719,,,,,,,
2235,1783430398.3605187,,,5.7412109375,4.115234375,1.6259765625,5.7412109375,,,,,,,,,,,,,,,,,
2240,1783430399.0741513,,,,,,,486.4141845703125,23.375,0.748929500579834,0.11880360543727875,32.15513610839844,0.1893036663532257,3.609375,0.5181633830070496,486.4141845703125,486.4141845703125,,,,,,,
2245,1783430399.7063255,,,5.986328125,4.19921875,1.787109375,5.986328125,,,,,,,,,,,,,,,,,
2250,1783430400.4233086,,,,,,,483.5458068847656,22.4375,0.7588765621185303,0.11221451312303543,31.036083221435547,0.1883505880832672,3.625,0.45327478647232056,483.5458068847656,483.5458068847656,,,,,,,
2255,1783430401.0540862,,,5.865234375,4.234375,1.630859375,5.865234375,,,,,,,,,,,,,,,,,
2260,1783430401.76737,,,,,,,483.5154724121094,22.140625,0.7057722806930542,0.11171095073223114,28.92129898071289,0.18011218309402466,3.65625,0.47915053367614746,483.5154724121094,483.5154724121094,,,,,,,
2265,1783430402.396016,,,5.9306640625,4.15625,1.7744140625,5.9306640625,,,,,,,,,,,,,,,,,
2270,1783430403.1158834,,,,,,,482.42071533203125,21.421875,0.693170964717865,0.12561911344528198,27.796226501464844,0.18069729208946228,3.65625,0.4939042329788208,482.42071533203125,482.42071533203125,,,,,,,
2275,1783430403.7512867,,,5.6318359375,4.0078125,1.6240234375,5.6318359375,,,,,,,,,,,,,,,,,
2280,1783430404.4685395,,,,,,,484.3022766113281,22.109375,0.7270979881286621,0.1416856050491333,29.04862403869629,0.18491625785827637,3.625,0.5272843837738037,484.3022766113281,484.3022766113281,,,,,,,
2285,1783430405.097783,,,5.537109375,3.89453125,1.642578125,5.537109375,,,,,,,,,,,,,,,,,
2290,1783430405.8093235,,,,,,,489.00958251953125,22.078125,0.7225487232208252,0.13675051927566528,29.70965576171875,0.18445077538490295,3.65625,0.5389560461044312,489.00958251953125,489.00958251953125,,,,,,,
2295,1783430406.4427598,,,6.0400390625,4.31640625,1.7236328125,6.0400390625,,,,,,,,,,,,,,,,,
2300,1783430407.1587303,,,,,,,486.4709167480469,22.453125,0.7419568300247192,0.11173424124717712,29.01671600341797,0.1873893439769745,3.65625,0.4922763407230377,486.4709167480469,486.4709167480469,,,,,,,
2305,1783430407.7900755,,,6.02392578125,4.33203125,1.69189453125,6.02392578125,,,,,,,,,,,,,,,,,
2310,1783430408.506265,,,,,,,481.5205078125,22.5625,0.736290454864502,0.10605905950069427,29.220935821533203,0.18443576991558075,3.625,0.47848302125930786,481.5205078125,481.5205078125,,,,,,,
2315,1783430409.1414852,,,6.1796875,4.314453125,1.865234375,6.1796875,,,,,,,,,,,,,,,,,
2320,1783430409.854903,,,,,,,492.7899169921875,22.84375,0.7425269484519958,0.16074511408805847,29.371742248535156,0.18553674221038818,3.65625,0.568401575088501,492.7899169921875,492.7899169921875,,,,,,,
2325,1783430410.484414,,,5.8720703125,4.25390625,1.6181640625,5.8720703125,,,,,,,,,,,,,,,,,
2330,1783430411.1940317,,,,,,,483.6639099121094,22.90625,0.7251946926116943,0.12606503069400787,29.912841796875,0.18465079367160797,3.625,0.49397414922714233,483.6639099121094,483.6639099121094,,,,,,,
2335,1783430411.8199859,,,6.0341796875,4.33203125,1.7021484375,6.0341796875,,,,,,,,,,,,,,,,,
2340,1783430412.4979434,,,,,,,474.9875793457031,18.8125,0.7353919744491577,0.12921757996082306,26.174121856689453,0.18715228140354156,3.625,0.4593702554702759,474.9875793457031,474.9875793457031,,,,,,,
2340,1783430413.8545413,,,,,,,,,,,,,,,,,437.50686431884765,0.7348490911722183,0.14793470315635204,0.18336239144206046,3.6362453484535218,0.575683374106884,437.50686431884765
2340,1783430415.1292112,1269.5644620000053,531.7956619262695,,,,,,,,,,,,,,,,,,,,,
2340,1783430416.3637152,1230.5726490000097,531.7956619262695,,,,,,,,,,,,,,,,,,,,,
2345,1783430417.05184,,,6.205078125,4.533203125,1.671875,6.205078125,,,,,,,,,,,,,,,,,
2350,1783430417.7633064,,,,,,,476.107177734375,21.375,0.6846912503242493,0.10465037822723389,26.722274780273438,0.17758060991764069,3.65625,0.4110761880874634,476.107177734375,476.107177734375,,,,,,,
2355,1783430418.389084,,,6.0927734375,4.298828125,1.7939453125,6.0927734375,,,,,,,,,,,,,,,,,
2360,1783430419.0987196,,,,,,,481.43743896484375,21.890625,0.7167272567749023,0.13290748000144958,27.96846580505371,0.18380340933799744,3.625,0.5127477645874023,481.43743896484375,481.43743896484375,,,,,,,
2365,1783430419.727233,,,6.091796875,4.298828125,1.79296875,6.091796875,,,,,,,,,,,,,,,,,
2370,1783430420.4417028,,,,,,,484.560791015625,22.4375,0.7534708976745605,0.12250068038702011,29.473373413085938,0.186354398727417,3.625,0.5076716542243958,484.560791015625,484.560791015625,,,,,,,
2375,1783430421.0830982,,,5.759765625,3.986328125,1.7734375,5.759765625,,,,,,,,,,,,,,,,,
2380,1783430421.798749,,,,,,,486.6469421386719,22.90625,0.7177037596702576,0.13171124458312988,31.143728256225586,0.18349790573120117,3.625,0.5359079837799072,486.6469421386719,486.6469421386719,,,,,,,
2385,1783430422.4264443,,,5.7158203125,4.0439453125,1.671875,5.7158203125,,,,,,,,,,,,,,,,,
2390,1783430423.1382773,,,,,,,481.0724182128906,22.4375,0.7380062937736511,0.11883172392845154,28.112934112548828,0.1855139583349228,3.625,0.4803595542907715,481.0724182128906,481.0724182128906,,,,,,,
2395,1783430423.7690282,,,5.7412109375,4.04296875,1.6982421875,5.7412109375,,,,,,,,,,,,,,,,,
2400,1783430424.4815297,,,,,,,481.4726257324219,21.34375,0.7080201506614685,0.11266939342021942,27.90463638305664,0.1821553111076355,3.65625,0.46880513429641724,481.4726257324219,481.4726257324219,,,,,,,
2405,1783430425.111444,,,5.943359375,4.21875,1.724609375,5.943359375,,,,,,,,,,,,,,,,,
2410,1783430425.8206723,,,,,,,483.5635070800781,21.890625,0.7503914833068848,0.1108999252319336,29.97041130065918,0.19147981703281403,3.625,0.49617284536361694,483.5635070800781,483.5635070800781,,,,,,,
2415,1783430426.4493456,,,5.705078125,3.99609375,1.708984375,5.705078125,,,,,,,,,,,,,,,,,
2420,1783430427.1620936,,,,,,,487.06121826171875,22.515625,0.7129149436950684,0.1261344999074936,29.35772705078125,0.18057093024253845,3.65625,0.5178871154785156,487.06121826171875,487.06121826171875,,,,,,,
2425,1783430427.7897022,,,5.63671875,3.970703125,1.666015625,5.63671875,,,,,,,,,,,,,,,,,
2430,1783430428.5006886,,,,,,,475.5579833984375,21.046875,0.7271347045898438,0.1001494750380516,27.412317276000977,0.18217213451862335,3.625,0.43718305230140686,475.5579833984375,475.5579833984375,,,,,,,
2435,1783430429.1327472,,,5.77587890625,3.857421875,1.91845703125,5.77587890625,,,,,,,,,,,,,,,,,
2440,1783430429.8433235,,,,,,,484.28631591796875,22.5,0.7431714534759521,0.13110977411270142,30.45702362060547,0.1868491768836975,3.625,0.4795205891132355,484.28631591796875,484.28631591796875,,,,,,,
2445,1783430430.470616,,,5.5205078125,3.89453125,1.6259765625,5.5205078125,,,,,,,,,,,,,,,,,
2450,1783430431.183861,,,,,,,481.37530517578125,22.515625,0.7230589985847473,0.11569635570049286,29.700817108154297,0.18404637277126312,3.625,0.46961820125579834,481.37530517578125,481.37530517578125,,,,,,,
2455,1783430431.812763,,,5.853515625,4.162109375,1.69140625,5.853515625,,,,,,,,,,,,,,,,,
2460,1783430432.5225713,,,,,,,487.8934020996094,21.203125,0.7470883131027222,0.14980071783065796,28.97420883178711,0.18514348566532135,3.65625,0.5116581916809082,487.8934020996094,487.8934020996094,,,,,,,
2465,1783430433.1489623,,,6.3662109375,4.546875,1.8193359375,6.3662109375,,,,,,,,,,,,,,,,,
2470,1783430433.857372,,,,,,,480.98480224609375,21.578125,0.7138867974281311,0.10783486068248749,28.28635025024414,0.1823815554380417,3.65625,0.4430152177810669,480.98480224609375,480.98480224609375,,,,,,,
2475,1783430434.4848094,,,5.904296875,4.06640625,1.837890625,5.904296875,,,,,,,,,,,,,,,,,
2480,1783430435.193297,,,,,,,484.4065856933594,22.546875,0.7249984741210938,0.12657183408737183,30.294301986694336,0.18634046614170074,3.625,0.5079866647720337,484.4065856933594,484.4065856933594,,,,,,,
2485,1783430435.8249018,,,6.1650390625,4.423828125,1.7412109375,6.1650390625,,,,,,,,,,,,,,,,,
2490,1783430436.5421607,,,,,,,481.57757568359375,22.09375,0.7363704442977905,0.10694717615842819,30.297988891601562,0.18521760404109955,3.625,0.46448445320129395,481.57757568359375,481.57757568359375,,,,,,,
2495,1783430437.1736133,,,5.908203125,4.169921875,1.73828125,5.908203125,,,,,,,,,,,,,,,,,
2500,1783430437.8863873,,,,,,,486.32183837890625,21.125,0.7577171325683594,0.12853094935417175,28.372119903564453,0.18893419206142426,3.65625,0.4986999034881592,486.32183837890625,486.32183837890625,,,,,,,
2505,1783430438.5163941,,,5.5576171875,3.873046875,1.6845703125,5.5576171875,,,,,,,,,,,,,,,,,
2510,1783430439.231019,,,,,,,484.18438720703125,22.75,0.7231239080429077,0.12542790174484253,30.148359298706055,0.1851365715265274,3.625,0.5060008764266968,484.18438720703125,484.18438720703125,,,,,,,
2515,1783430439.8605568,,,5.59912109375,3.931640625,1.66748046875,5.59912109375,,,,,,,,,,,,,,,,,
2520,1783430440.57891,,,,,,,480.35205078125,21.84375,0.6933377385139465,0.12077512592077255,28.444671630859375,0.18162107467651367,3.625,0.516791582107544,480.35205078125,480.35205078125,,,,,,,
2525,1783430441.2102146,,,6.1767578125,4.341796875,1.8349609375,6.1767578125,,,,,,,,,,,,,,,,,
