architecture_name,variant_name,lane,baseline_variant,metric,statistical_unit,seed_handling,n,mean_delta,standard_deviation,standard_error,confidence_level,ci_lower,ci_upper,direction
rfwave,ode_steps_8,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-0.08653909728640602,0.035199807087903615,0.0015362455278872516,0.95,-0.08955705395639106,-0.08352114061642098,higher_is_better
rfwave,pruned_30,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-2.7396647722758942,0.076092227252911,0.0033209370588975842,0.95,-2.7461887581658866,-2.733140786385902,higher_is_better
rfwave,pruned_30,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-0.270242136061842,0.01412235809790471,0.0006163502378563896,0.95,-0.27145295703910055,-0.26903131508458344,higher_is_better
rfwave,pruned_30,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,1.4212692063195365,0.07916483049629343,0.0034550364583582206,0.95,1.4144817819558777,1.4280566306831952,lower_is_better
rfwave,pruned_30,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,1.805053270241571,0.1215315344340506,0.005304071008268277,0.95,1.7946334146996694,1.8154731257834724,lower_is_better
rfwave,pruned_30,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,51.74658351257267,2.7308050873568974,0.11918210496174741,0.95,51.512450086578696,51.980716938566644,lower_is_better
rfwave,pruned_30,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,13.789246098957365,0.9662454783989755,0.04217040994925832,0.95,13.706402264640467,13.872089933274264,lower_is_better
rfwave,pruned_30,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-2.1261225019939363,0.289641873385865,0.012641007706852779,0.95,-2.150955780810178,-2.1012892231776945,higher_is_better
rfwave,pruned_50,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-2.7187606022849913,0.1642275788843802,0.007167479156542892,0.95,-2.7328411259609275,-2.704680078609055,higher_is_better
rfwave,pruned_50,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-0.4242136434477668,0.017642439039842736,0.0007699791651783178,0.95,-0.425726268685801,-0.4227010182097326,higher_is_better
rfwave,pruned_50,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,1.5811649510217092,0.0819711100990217,0.0035775125412221527,0.95,1.5741369222074708,1.5881929798359475,lower_is_better
rfwave,pruned_50,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,2.092804341656821,0.13119333146185297,0.00572574640092736,0.95,2.0815561041663684,2.104052579147274,lower_is_better
rfwave,pruned_50,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,57.876658995710486,3.028262268670654,0.13216420067011403,0.95,57.61702222300387,58.1362957684171,lower_is_better
rfwave,pruned_50,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,15.283238321334597,1.0084120782781163,0.04401071124206859,0.95,15.196779212336276,15.369697430332918,lower_is_better
rfwave,pruned_50,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-2.1527193747626407,0.28912212063104875,0.01261832383693271,0.95,-2.1775080910820135,-2.127930658443268,higher_is_better
rfwave,pruned_70,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-2.7124114810852777,0.1530274447656627,0.006678665228993555,0.95,-2.725531729059023,-2.6992912331115324,higher_is_better
rfwave,pruned_70,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-0.5652970628561657,0.021578461931984764,0.0009417612874670783,0.95,-0.5671471543340258,-0.5634469713783055,higher_is_better
rfwave,pruned_70,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,1.7189683770376538,0.0860559142049559,0.003755788008027009,0.95,1.7115901257984374,1.7263466282768702,lower_is_better
rfwave,pruned_70,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,2.288140620844705,0.13899215015308422,0.006066114753154061,0.95,2.2762237292099714,2.3000575124794382,lower_is_better
rfwave,pruned_70,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,61.208404732415545,3.134122840604867,0.13678433480344593,0.95,60.939691699195365,61.477117765635725,lower_is_better
rfwave,pruned_70,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,16.559458930000424,1.0619532911061365,0.04634744134286995,0.95,16.468409311174312,16.650508548826537,lower_is_better
