step,split,time_unix,learning_rate_generator,learning_rate_discriminator,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_period_adversarial,train_generator_loss_resolution_adversarial,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_resolution,val_loss,val_validation_loss_total,val_validation_loss_mel
34360,train,1783143236.700501,0.0004769830700391943,0.0004769830700391943,14.308799743652344,14.308799743652344,14.308799743652344,2.0390625,3.109375,3.001844644546509,6.595105171203613,0.18438765406608582,1.154394507408142,1.154394507408142,1.101171851158142,0.5322265625,,,
34365,train,1783143237.3896914,0.0004769764755664302,0.0004769764755664302,14.797757148742676,14.797757148742676,14.797757148742676,2.262500047683716,3.515625,3.1737937927246094,6.613328456878662,0.18552373349666595,1.0907877683639526,1.0907877683639526,1.037500023841858,0.5328776240348816,,,
34370,train,1783143238.101335,0.0004769698801947246,0.0004769698801947246,14.477099418640137,14.477099418640137,14.477099418640137,2.2437500953674316,3.25,2.98630690574646,6.300502777099609,0.18426649272441864,1.1356120109558105,1.1356120109558105,1.0789062976837158,0.5670573115348816,,,
34375,train,1783143238.792254,0.0004769632839241036,0.0004769632839241036,14.271134376525879,14.271134376525879,14.271134376525879,1.9578125476837158,3.171875,3.147240400314331,6.264525890350342,0.18272092938423157,1.0824544429779053,1.0824544429779053,1.030859351158142,0.5159505605697632,,,
34380,train,1783143239.4805934,0.0004769566867545932,0.0004769566867545932,14.043941497802734,14.043941497802734,14.043941497802734,2.15625,3.2708334922790527,2.727720022201538,6.469031810760498,0.18191076815128326,1.1896483898162842,1.1896483898162842,1.134765625,0.548828125,,,
34385,train,1783143240.1685424,0.00047695008868621974,0.00047695008868621974,13.958488464355469,13.958488464355469,13.958488464355469,2.0484375953674316,2.7395834922790527,2.784024477005005,5.995477676391602,0.1833893209695816,1.1570963859558105,1.1570963859558105,1.0968750715255737,0.6022135615348816,,,
34390,train,1783143240.8596675,0.00047694348971900923,0.00047694348971900923,14.426244735717773,14.426244735717773,14.426244735717773,2.2328126430511475,3.1302084922790527,3.108754873275757,6.179715633392334,0.18119299411773682,1.1194987297058105,1.1194987297058105,1.0652344226837158,0.5426432490348816,,,
34395,train,1783143241.5479891,0.00047693688985298786,0.00047693688985298786,14.672940254211426,14.672940254211426,14.672940254211426,2.1187500953674316,3.328125,3.2589004039764404,6.703352928161621,0.18426983058452606,1.0766602754592896,1.0766602754592896,1.0226563215255737,0.5400390625,,,
34400,train,1783143242.2764277,0.00047693028908818175,0.00047693028908818175,14.5192289352417,14.5192289352417,14.5192289352417,2.1421875953674316,3.125,3.1627941131591797,6.1637282371521,0.18411943316459656,1.1114909648895264,1.1114909648895264,1.0535156726837158,0.5797526240348816,,,
34405,train,1783143242.9644067,0.00047692368742461715,0.00047692368742461715,14.715560913085938,14.715560913085938,14.715560913085938,2.129687547683716,2.734375,3.235853672027588,5.821985244750977,0.1887640804052353,1.0390299558639526,1.0390299558639526,0.9781250357627869,0.6090494990348816,,,
34410,train,1783143243.654245,0.00047691708486232007,0.00047691708486232007,14.539931297302246,14.539931297302246,14.539931297302246,2.143749952316284,3.25,2.9278321266174316,6.275084972381592,0.18924090266227722,1.1710611581802368,1.1710611581802368,1.111328125,0.5973307490348816,,,
34415,train,1783143244.3437557,0.0004769104814013166,0.0004769104814013166,14.949569702148438,14.949569702148438,14.949569702148438,2.309375047683716,3.0364584922790527,3.284733295440674,6.0449676513671875,0.18771818280220032,1.0133463144302368,1.0133463144302368,0.95703125,0.5631510615348816,,,
34420,train,1783143245.0361621,0.000476903877041633,0.000476903877041633,15.120515823364258,15.120515823364258,15.120515823364258,2.3218750953674316,3.3072917461395264,3.2109076976776123,6.161309242248535,0.19201940298080444,1.0841470956802368,1.0841470956802368,1.02734375,0.5680338740348816,,,
34425,train,1783143245.7246282,0.00047689727178329536,0.00047689727178329536,15.038777351379395,15.038777351379395,15.038777351379395,2.270312547683716,3.2552084922790527,3.2264420986175537,6.321695327758789,0.1907629519701004,1.0081380605697632,1.0081380605697632,0.953125,0.5501302480697632,,,
34430,train,1783143246.4142833,0.00047689066562632993,0.00047689066562632993,14.633695602416992,14.633695602416992,14.633695602416992,2.203125,3.2239584922790527,3.151982069015503,6.593551158905029,0.18437416851520538,1.1027344465255737,1.1027344465255737,1.0496094226837158,0.53125,,,
34435,train,1783143247.1026766,0.0004768840585707627,0.0004768840585707627,14.557164192199707,14.557164192199707,14.557164192199707,2.1953125,3.109375,3.1715993881225586,5.991328239440918,0.1840040385723114,1.0543293952941895,1.0543293952941895,0.994140625,0.6018880605697632,,,
34440,train,1783143247.791252,0.00047687745061662014,0.00047687745061662014,14.616270065307617,14.616270065307617,14.616270065307617,2.090625047683716,3.3020834922790527,3.298931121826172,6.47542142868042,0.18331030011177063,1.0947917699813843,1.0947917699813843,1.0378906726837158,0.5690104365348816,,,
34445,train,1783143248.4809608,0.0004768708417639282,0.0004768708417639282,14.063602447509766,14.063602447509766,14.063602447509766,2.0,3.1666667461395264,2.7413811683654785,6.188194274902344,0.18637189269065857,1.1578775644302368,1.1578775644302368,1.105078101158142,0.5279948115348816,,,
34450,train,1783143249.2069745,0.00047686423201271326,0.00047686423201271326,14.54813003540039,14.54813003540039,14.54813003540039,2.229687452316284,3.1041667461395264,2.980278730392456,6.246972560882568,0.1867344230413437,1.074121117591858,1.074121117591858,1.0167969465255737,0.5732421875,,,
34455,train,1783143249.893664,0.0004768576213630012,0.0004768576213630012,14.641846656799316,14.641846656799316,14.641846656799316,2.065624952316284,3.234375,3.200551986694336,6.227221965789795,0.1873224526643753,1.1523438692092896,1.1523438692092896,1.0949219465255737,0.57421875,,,
34460,train,1783143250.5819697,0.00047685100981481837,0.00047685100981481837,14.626530647277832,14.626530647277832,14.626530647277832,2.1031250953674316,3.1770834922790527,3.071108102798462,6.301995754241943,0.18898643553256989,1.087011694908142,1.087011694908142,1.028906226158142,0.5810546875,,,
34465,train,1783143251.2716203,0.00047684439736819095,0.00047684439736819095,14.37496566772461,14.37496566772461,14.37496566772461,2.09375,3.2083334922790527,3.0562984943389893,6.02136754989624,0.1844877153635025,1.11669921875,1.11669921875,1.0574219226837158,0.5927734375,,,
34470,train,1783143251.9607377,0.00047683778402314515,0.00047683778402314515,14.59695053100586,14.59695053100586,14.59695053100586,2.1890625953674316,3.1510417461395264,3.146054267883301,6.1553473472595215,0.18513765931129456,1.0673828125,1.0673828125,1.01171875,0.556640625,,,
34475,train,1783143252.648935,0.0004768311697797071,0.0004768311697797071,14.92491340637207,14.92491340637207,14.92491340637207,2.3609375953674316,3.2552084922790527,3.302208423614502,6.757987022399902,0.18356552720069885,1.0470378398895264,1.0470378398895264,0.9957031607627869,0.5133463740348816,,,
34480,train,1783143253.3359647,0.000476824554637903,0.000476824554637903,14.800004959106445,14.800004959106445,14.800004959106445,2.1937501430511475,3.265625,3.2393100261688232,6.492916107177734,0.1864686757326126,1.0865235328674316,1.0865235328674316,1.0320312976837158,0.544921875,,,
34485,train,1783143254.0258482,0.00047681793859775885,0.00047681793859775885,14.584463119506836,14.584463119506836,14.584463119506836,2.1421875953674316,3.0052084922790527,3.0564513206481934,6.435466289520264,0.18759460747241974,1.1012694835662842,1.1012694835662842,1.042578101158142,0.5869140625,,,
34490,train,1783143254.7159328,0.00047681132165930124,0.00047681132165930124,14.345860481262207,14.345860481262207,14.345860481262207,1.9640625715255737,3.234375,2.9978246688842773,6.37518835067749,0.18717814981937408,1.1483724117279053,1.1483724117279053,1.091796875,0.5657552480697632,,,
34495,train,1783143255.4086733,0.0004768047038225562,0.0004768047038225562,14.611268997192383,14.611268997192383,14.611268997192383,2.2203125953674316,3.1041667461395264,3.1566264629364014,6.301417350769043,0.1843060404062271,1.0657877922058105,1.0657877922058105,1.0105469226837158,0.5524088740348816,,,
34500,train,1783143256.134204,0.00047679808508755,0.00047679808508755,14.597591400146484,14.597591400146484,14.597591400146484,2.1796875,3.2708334922790527,3.0909225940704346,6.310886383056641,0.18597355484962463,1.1593750715255737,1.1593750715255737,1.1027344465255737,0.56640625,,,
34505,train,1783143256.820486,0.0004767914654543088,0.0004767914654543088,14.61831283569336,14.61831283569336,14.61831283569336,2.120312452316284,3.2135417461395264,2.884723663330078,6.048580169677734,0.19304586946964264,1.121972680091858,1.121972680091858,1.0578125715255737,0.6416015625,,,
34510,train,1783143257.5062456,0.00047678484492285863,0.00047678484492285863,14.114946365356445,14.114946365356445,14.114946365356445,1.9562500715255737,3.0625,2.803879499435425,6.543063640594482,0.18653912842273712,1.140755295753479,1.140755295753479,1.0871094465255737,0.5364583730697632,,,
34515,train,1783143258.1932619,0.00047677822349322606,0.00047677822349322606,14.722777366638184,14.722777366638184,14.722777366638184,2.3062500953674316,3.2395834922790527,3.1993417739868164,5.984797954559326,0.18432772159576416,1.075423240661621,1.075423240661621,1.0183594226837158,0.5706380605697632,,,
34520,train,1783143258.8815415,0.00047677160116543706,0.00047677160116543706,13.999213218688965,13.999213218688965,13.999213218688965,2.0296876430511475,3.1875,2.7677958011627197,6.037680625915527,0.1839824914932251,1.201562523841858,1.201562523841858,1.142578125,0.58984375,,,
34525,train,1783143259.571548,0.00047676497793951796,0.00047676497793951796,14.825715065002441,14.825715065002441,14.825715065002441,2.2484376430511475,3.2083334922790527,3.2054154872894287,6.100826263427734,0.18757657706737518,1.0647135972976685,1.0647135972976685,1.0050781965255737,0.5963541865348816,,,
34530,train,1783143260.2616916,0.00047675835381549495,0.00047675835381549495,14.832669258117676,14.832669258117676,14.832669258117676,2.0843751430511475,2.953125,3.0351688861846924,6.370494365692139,0.19512808322906494,1.1103515625,1.1103515625,1.0546875,0.556640625,,,
34535,train,1783143260.95064,0.00047675172879339437,0.00047675172879339437,14.706136703491211,14.706136703491211,14.706136703491211,2.112499952316284,3.203125,3.080836057662964,6.406795024871826,0.1900402009487152,1.1381510496139526,1.1381510496139526,1.078515648841858,0.5963541865348816,,,
34540,train,1783143261.637458,0.00047674510287324236,0.00047674510287324236,14.351511001586914,14.351511001586914,14.351511001586914,2.2562501430511475,3.1666667461395264,2.8465664386749268,5.941694259643555,0.18528573215007782,1.1423503160476685,1.1423503160476685,1.0851563215255737,0.5719401240348816,,,
34545,train,1783143262.331293,0.00047673847605506515,0.00047673847605506515,13.586197853088379,13.586197853088379,13.586197853088379,2.0,3.0625,2.4781527519226074,5.767582893371582,0.18277858197689056,1.2373046875,1.2373046875,1.1804687976837158,0.568359375,,,
34550,train,1783143263.053179,0.0004767318483388891,0.0004767318483388891,14.549127578735352,14.549127578735352,14.549127578735352,2.2484376430511475,3.2239584922790527,3.08339262008667,6.440834045410156,0.1833515167236328,1.0816080570220947,1.0816080570220947,1.025781273841858,0.5582682490348816,,,
34555,train,1783143263.7393854,0.0004767252197247403,0.0004767252197247403,14.365886688232422,14.365886688232422,14.365886688232422,2.198437452316284,3.1875,2.885645627975464,6.226491451263428,0.18534232676029205,1.1156575679779053,1.1156575679779053,1.056640625,0.5901693105697632,,,
34560,train,1783143264.4283848,0.00047671859021264514,0.00047671859021264514,14.391021728515625,14.391021728515625,14.391021728515625,2.1656250953674316,3.0104167461395264,3.02933931350708,6.0409393310546875,0.18424272537231445,1.1250325441360474,1.1250325441360474,1.067773461341858,0.5725911855697632,,,
34565,train,1783143265.1189427,0.0004767119598026298,0.0004767119598026298,14.630668640136719,14.630668640136719,14.630668640136719,2.114062547683716,3.3333334922790527,3.2405173778533936,6.064935684204102,0.18525025248527527,1.0918294191360474,1.0918294191360474,1.03515625,0.5667318105697632,,,
34570,train,1783143265.809201,0.0004767053284947205,0.0004767053284947205,14.263018608093262,14.263018608093262,14.263018608093262,2.1500000953674316,3.2291667461395264,2.860755681991577,6.1759161949157715,0.18470564484596252,1.1457030773162842,1.1457030773162842,1.08984375,0.55859375,,,
34575,train,1783143266.4990873,0.00047669869628894356,0.00047669869628894356,14.346522331237793,14.346522331237793,14.346522331237793,2.1031250953674316,2.8854167461395264,3.0162951946258545,6.149550914764404,0.1849690079689026,1.1377278566360474,1.1377278566360474,1.076562523841858,0.6116536855697632,,,
34580,train,1783143267.188083,0.00047669206318532527,0.00047669206318532527,14.63754653930664,14.63754653930664,14.63754653930664,2.2015626430511475,3.2239584922790527,3.1775341033935547,6.263289451599121,0.18466056883335114,1.0523113012313843,1.0523113012313843,1.0007812976837158,0.5152994990348816,,,
34585,train,1783143267.872567,0.0004766854291838919,0.0004766854291838919,15.007211685180664,15.007211685180664,15.007211685180664,2.160937547683716,3.2135417461395264,3.3496551513671875,6.568271636962891,0.189298614859581,1.0581705570220947,1.0581705570220947,1.004296898841858,0.5387369990348816,,,
34590,train,1783143268.5598958,0.0004766787942846696,0.0004766787942846696,14.424449920654297,14.424449920654297,14.424449920654297,2.1734375953674316,3.2708334922790527,3.081372022628784,6.3062663078308105,0.1824873387813568,1.0695964097976685,1.0695964097976685,1.0144531726837158,0.5514323115348816,,,
34595,train,1783143269.251171,0.00047667215848768487,0.00047667215848768487,13.802165985107422,13.802165985107422,13.802165985107422,2.089062452316284,3.0729167461395264,2.490344524383545,5.877481460571289,0.18506042659282684,1.231673240661621,1.231673240661621,1.1726562976837158,0.5901693105697632,,,
34600,train,1783143269.9743037,0.00047666552179296385,0.00047666552179296385,14.48322582244873,14.48322582244873,14.48322582244873,2.167187452316284,3.0208334922790527,3.1518118381500244,6.210335731506348,0.1831357777118683,1.0479817390441895,1.0479817390441895,0.991015613079071,0.5696614980697632,,,
34605,train,1783143270.660274,0.0004766588842005328,0.0004766588842005328,14.706100463867188,14.706100463867188,14.706100463867188,2.207812547683716,3.140625,3.0682358741760254,6.345138072967529,0.18847724795341492,1.1365885734558105,1.1365885734558105,1.08203125,0.5455729365348816,,,
34610,train,1783143271.3486087,0.00047665224571041804,0.00047665224571041804,14.843586921691895,14.843586921691895,14.843586921691895,2.221874952316284,3.2239584922790527,3.0211563110351562,5.922297477722168,0.19302067160606384,1.0908204317092896,1.0908204317092896,1.0324219465255737,0.583984375,,,
34615,train,1783143272.0353718,0.000476645606322646,0.000476645606322646,14.729816436767578,14.729816436767578,14.729816436767578,2.253124952316284,3.015625,3.1034185886383057,6.289361000061035,0.187617227435112,1.0985677242279053,1.0985677242279053,1.040624976158142,0.5794271230697632,,,
34620,train,1783143272.7251027,0.00047663896603724275,0.00047663896603724275,14.065437316894531,14.065437316894531,14.065437316894531,1.868749976158142,3.0572917461395264,3.0204620361328125,6.378863334655762,0.18294689059257507,1.1096028089523315,1.1096028089523315,1.054296851158142,0.5530599355697632,,,
34625,train,1783143273.414659,0.0004766323248542347,0.0004766323248542347,14.2637939453125,14.2637939453125,14.2637939453125,2.042187452316284,3.0833334922790527,2.9434680938720703,5.916631698608398,0.18618091940879822,1.1390299797058105,1.1390299797058105,1.0783203840255737,0.6070963740348816,,,
34630,train,1783143274.104369,0.00047662568277364806,0.00047662568277364806,14.302120208740234,14.302120208740234,14.302120208740234,2.1156251430511475,3.2552084922790527,2.9745101928710938,6.452423095703125,0.18313825130462646,1.1255208253860474,1.1255208253860474,1.0703125,0.5520833730697632,,,
34635,train,1783143274.7955658,0.00047661903979550935,0.00047661903979550935,14.539299964904785,14.539299964904785,14.539299964904785,2.234375,3.1510417461395264,2.91479229927063,5.960752010345459,0.18842118978500366,1.1128907203674316,1.1128907203674316,1.0535156726837158,0.59375,,,
34640,train,1783143275.4884663,0.0004766123959198447,0.0004766123959198447,14.612567901611328,14.612567901611328,14.612567901611328,2.299999952316284,2.9895834922790527,3.1970160007476807,6.153839111328125,0.18224909901618958,1.023079514503479,1.023079514503479,0.9634765982627869,0.5960286855697632,,,
34645,train,1783143276.1778562,0.0004766057511466804,0.0004766057511466804,14.771913528442383,14.771913528442383,14.771913528442383,2.268749952316284,3.234375,3.0912983417510986,6.23603630065918,0.1881071925163269,1.098372459411621,1.098372459411621,1.0417969226837158,0.5657552480697632,,,
34650,train,1783143276.9043705,0.000476599105476043,0.000476599105476043,14.814338684082031,14.814338684082031,14.814338684082031,2.3671875,3.2135417461395264,3.1623287200927734,6.25555944442749,0.18528695404529572,1.0591471195220947,1.0591471195220947,1.003515601158142,0.5563151240348816,,,
34655,train,1783143277.590823,0.0004765924589079585,0.0004765924589079585,14.735665321350098,14.735665321350098,14.735665321350098,2.3031251430511475,3.1979167461395264,3.118915319442749,5.7028961181640625,0.18718986213207245,1.0965495109558105,1.0965495109558105,1.035546898841858,0.6100260615348816,,,
34660,train,1783143278.278838,0.00047658581144245345,0.00047658581144245345,14.709367752075195,14.709367752075195,14.709367752075195,2.25,2.8802084922790527,3.036895513534546,6.1800127029418945,0.18925444781780243,1.1267578601837158,1.1267578601837158,1.064843773841858,0.619140625,,,
34665,train,1783143278.9677734,0.0004765791630795541,0.0004765791630795541,14.955401420593262,14.955401420593262,14.955401420593262,2.112499952316284,3.1875,3.3447024822235107,6.349240303039551,0.18987834453582764,1.0551432371139526,1.0551432371139526,0.996289074420929,0.5885416865348816,,,
34670,train,1783143279.659704,0.00047657251381928685,0.00047657251381928685,14.886147499084473,14.886147499084473,14.886147499084473,2.2671875953674316,3.0208334922790527,3.1461455821990967,5.940606117248535,0.1905926913022995,1.0809895992279053,1.0809895992279053,1.0226563215255737,0.5833333730697632,,,
34675,train,1783143280.3479693,0.00047656586366167796,0.00047656586366167796,15.282751083374023,15.282751083374023,15.282751083374023,2.3968751430511475,3.0677084922790527,3.3719983100891113,6.463642120361328,0.19023872911930084,1.00634765625,1.00634765625,0.948437511920929,0.5791015625,,,
34680,train,1783143281.0356457,0.0004765592126067536,0.0004765592126067536,14.638792037963867,14.638792037963867,14.638792037963867,2.2203125953674316,3.2291667461395264,3.2017650604248047,5.9466753005981445,0.18442511558532715,1.086946725845337,1.086946725845337,1.0310547351837158,0.5589193105697632,,,
34685,train,1783143281.7248583,0.00047655256065454047,0.00047655256065454047,14.709941864013672,14.709941864013672,14.709941864013672,2.0921876430511475,3.3697917461395264,3.2596585750579834,6.465930461883545,0.18610051274299622,1.12451171875,1.12451171875,1.0701172351837158,0.5439453125,,,
34690,train,1783143282.412504,0.0004765459078050647,0.0004765459078050647,14.096000671386719,14.096000671386719,14.096000671386719,2.018749952316284,3.0208334922790527,2.9088406562805176,6.103755950927734,0.18346558511257172,1.171875,1.171875,1.108984351158142,0.62890625,,,
34695,train,1783143283.1038132,0.0004765392540583527,0.0004765392540583527,15.000862121582031,15.000862121582031,15.000862121582031,2.089062452316284,3.296875,3.418215274810791,6.558614730834961,0.18906745314598083,1.1135090589523315,1.1135090589523315,1.060156226158142,0.5335286855697632,,,
34700,train,1783143283.8243515,0.0004765325994144307,0.0004765325994144307,14.464738845825195,14.464738845825195,14.464738845825195,2.2093751430511475,3.3177084922790527,3.0641863346099854,6.266625881195068,0.18294985592365265,1.1022460460662842,1.1022460460662842,1.044921875,0.5732421875,,,
34705,train,1783143284.5069282,0.00047652594387332525,0.00047652594387332525,14.775810241699219,14.775810241699219,14.775810241699219,2.1968750953674316,3.21875,3.2898712158203125,6.330228328704834,0.1852036863565445,1.0153321027755737,1.0153321027755737,0.9632812738418579,0.5205078125,,,
34710,train,1783143285.1767504,0.0004765192874350625,0.0004765192874350625,14.138084411621094,14.138084411621094,14.138084411621094,2.2015626430511475,3.3645834922790527,2.6751601696014404,6.161045074462891,0.18463996052742004,1.1546224355697632,1.1546224355697632,1.1003906726837158,0.5423177480697632,,,
34715,train,1783143286.0155404,0.00047651263009966906,0.00047651263009966906,14.504873275756836,14.504873275756836,14.504873275756836,2.114062547683716,3.0729167461395264,3.2147316932678223,6.191901206970215,0.18332438170909882,1.0774089097976685,1.0774089097976685,1.0183594226837158,0.5904948115348816,,,
34720,train,1783143286.704606,0.00047650597186717116,0.00047650597186717116,14.329647064208984,14.329647064208984,14.329647064208984,2.1390626430511475,3.125,2.994145393371582,6.177342891693115,0.18369342386722565,1.1283855438232422,1.1283855438232422,1.0695313215255737,0.5885416865348816,,,
34725,train,1783143287.3932528,0.000476499312737595,0.000476499312737595,14.628438949584961,14.628438949584961,14.628438949584961,2.1343750953674316,3.3177084922790527,3.263942003250122,6.599043846130371,0.18307657539844513,1.1109050512313843,1.1109050512313843,1.0539063215255737,0.5699869990348816,,,
34730,train,1783143288.0832467,0.0004764926527109673,0.0004764926527109673,15.023350715637207,15.023350715637207,15.023350715637207,2.3203125,3.2708334922790527,3.278238296508789,6.263467311859131,0.18825265765190125,1.0594401359558105,1.0594401359558105,1.0007812976837158,0.5865885615348816,,,
34735,train,1783143288.770516,0.00047648599178731435,0.00047648599178731435,14.219093322753906,14.219093322753906,14.219093322753906,2.0703125,3.1979167461395264,2.991330146789551,6.419320583343506,0.18212728202342987,1.1439778804779053,1.1439778804779053,1.086328148841858,0.5764974355697632,,,
34740,train,1783143289.4610524,0.0004764793299666622,0.0004764793299666622,14.11843490600586,14.11843490600586,14.11843490600586,2.0640625953674316,3.265625,2.821432113647461,5.889153957366943,0.18483251333236694,1.1445637941360474,1.1445637941360474,1.087499976158142,0.5706380605697632,,,
34745,train,1783143290.1483839,0.00047647266724903757,0.00047647266724903757,14.86376667022705,14.86376667022705,14.86376667022705,2.223437547683716,3.2552084922790527,3.259323835372925,6.821850776672363,0.18607331812381744,1.0679036378860474,1.0679036378860474,1.017578125,0.5032552480697632,,,
34750,train,1783143290.8720963,0.00047646600363446685,0.00047646600363446685,14.736692428588867,14.736692428588867,14.736692428588867,2.1953125,3.046875,3.114175796508789,6.323418617248535,0.1886705607175827,1.0751627683639526,1.0751627683639526,1.0183594226837158,0.5680338740348816,,,
34755,train,1783143291.5582578,0.0004764593391229762,0.0004764593391229762,15.367979049682617,15.367979049682617,15.367979049682617,2.15625,3.4270834922790527,3.5759568214416504,6.853557586669922,0.19128240644931793,1.059472680091858,1.059472680091858,1.008203148841858,0.5126953125,,,
34760,train,1783143292.2468557,0.00047645267371459224,0.00047645267371459224,14.56930160522461,14.56930160522461,14.56930160522461,2.1000001430511475,3.1354167461395264,3.029409885406494,6.30396032333374,0.18879899382591248,1.1200520992279053,1.1200520992279053,1.0625,0.5755208730697632,,,
34765,train,1783143292.9360473,0.00047644600740934126,0.00047644600740934126,14.672557830810547,14.672557830810547,14.672557830810547,2.125,3.2083334922790527,2.8916585445404053,5.83785343170166,0.19447290897369385,1.184212327003479,1.184212327003479,1.1238281726837158,0.6038411855697632,,,
34770,train,1783143293.6256673,0.00047643934020724963,0.00047643934020724963,14.364914894104004,14.364914894104004,14.364914894104004,2.137500047683716,3.0520834922790527,2.9562206268310547,6.395573616027832,0.1850317418575287,1.1190104484558105,1.1190104484558105,1.0625,0.5651041865348816,,,
34775,train,1783143294.3165128,0.0004764326721083439,0.0004764326721083439,14.71301555633545,14.71301555633545,14.71301555633545,2.200000047683716,3.2864584922790527,3.2273025512695312,6.424441337585449,0.1847693920135498,1.0772135257720947,1.0772135257720947,1.021875023841858,0.5533854365348816,,,
34780,train,1783143295.0057237,0.00047642600311265034,0.00047642600311265034,14.331165313720703,14.331165313720703,14.331165313720703,2.0859375,3.171875,2.951903820037842,6.535635948181152,0.18494606018066406,1.1325194835662842,1.1325194835662842,1.080078125,0.5244140625,,,
34785,train,1783143295.6985095,0.0004764193332201954,0.0004764193332201954,14.65364933013916,14.65364933013916,14.65364933013916,2.278125047683716,3.015625,3.0453879833221436,6.154538631439209,0.1869582235813141,1.063378930091858,1.063378930091858,1.001953125,0.6142578125,,,
34790,train,1783143296.3907099,0.0004764126624310055,0.0004764126624310055,15.45781135559082,15.45781135559082,15.45781135559082,2.2515625953674316,3.2395834922790527,3.4563043117523193,6.466376781463623,0.19509662687778473,1.053938865661621,1.053938865661621,0.9964843988418579,0.5745443105697632,,,
34795,train,1783143297.0786345,0.00047640599074510716,0.00047640599074510716,14.733732223510742,14.733732223510742,14.733732223510742,2.004687547683716,3.2604167461395264,3.1925125122070312,6.299769401550293,0.19067807495594025,1.0565755367279053,1.0565755367279053,1.0007812976837158,0.5579427480697632,,,
34800,train,1783143297.801254,0.00047639931816252656,0.00047639931816252656,14.367064476013184,14.367064476013184,14.367064476013184,2.010937452316284,3.3958334922790527,2.834494113922119,6.148359298706055,0.19038252532482147,1.1531575918197632,1.1531575918197632,1.099609375,0.5354818105697632,,,
34805,train,1783143298.488538,0.0004763926446832903,0.0004763926446832903,14.753860473632812,14.753860473632812,14.753860473632812,2.1328125,3.28125,3.044555902481079,6.6756134033203125,0.19068457186222076,1.0977214574813843,1.0977214574813843,1.0398437976837158,0.5787760615348816,,,
34810,train,1783143299.1806219,0.00047638597030742475,0.00047638597030742475,14.768699645996094,14.768699645996094,14.768699645996094,2.3359375,3.1510417461395264,3.123995542526245,6.356210231781006,0.18573425710201263,1.1581705808639526,1.1581705808639526,1.1023437976837158,0.5582682490348816,,,
34815,train,1783143299.8693514,0.00047637929503495635,0.00047637929503495635,15.140604972839355,15.140604972839355,15.140604972839355,2.2109375,3.0104167461395264,3.4625377655029297,6.36064338684082,0.1895560771226883,1.055419921875,1.055419921875,0.99609375,0.59326171875,,,
34820,train,1783143300.5580618,0.0004763726188659117,0.0004763726188659117,14.207626342773438,14.207626342773438,14.207626342773438,2.067187547683716,3.1458334922790527,2.8909995555877686,6.402407646179199,0.18432480096817017,1.20556640625,1.20556640625,1.148046851158142,0.5751953125,,,
34825,train,1783143301.247834,0.0004763659418003171,0.0004763659418003171,14.44804573059082,14.44804573059082,14.44804573059082,2.167187452316284,2.9427084922790527,2.9644038677215576,6.083207607269287,0.18697473406791687,1.1404948234558105,1.1404948234558105,1.083593726158142,0.5690104365348816,,,
34830,train,1783143301.9422495,0.000476359263838199,0.000476359263838199,14.867395401000977,14.867395401000977,14.867395401000977,2.2906250953674316,3.0364584922790527,3.2069714069366455,6.147622585296631,0.18780866265296936,1.0712890625,1.0712890625,1.012109398841858,0.591796875,,,
34835,train,1783143302.6329453,0.0004763525849795838,0.0004763525849795838,15.05144214630127,15.05144214630127,15.05144214630127,2.332812547683716,3.125,3.4536712169647217,6.726753234863281,0.18399518728256226,1.043847680091858,1.043847680091858,0.9917969107627869,0.5205078125,,,
34840,train,1783143303.3235228,0.00047634590522449804,0.00047634590522449804,14.629051208496094,14.629051208496094,14.629051208496094,2.046875,3.234375,3.065509080886841,6.549361705780029,0.18973985314369202,1.1062500476837158,1.1062500476837158,1.0535156726837158,0.52734375,,,
34845,train,1783143304.0188599,0.00047633922457296807,0.00047633922457296807,15.09710693359375,15.09710693359375,15.09710693359375,2.328125,3.28125,3.503406286239624,6.458514213562012,0.18425773084163666,1.0410807132720947,1.0410807132720947,0.9847656488418579,0.5631510615348816,,,
34850,train,1783143304.7415874,0.0004763325430250204,0.0004763325430250204,15.284915924072266,15.284915924072266,15.284915924072266,2.2671875953674316,3.3125,3.4807515144348145,6.231015682220459,0.19072498381137848,1.0630208253860474,1.0630208253860474,1.00390625,0.5911458730697632,,,
34855,train,1783143305.435502,0.0004763258605806815,0.0004763258605806815,14.286922454833984,14.286922454833984,14.286922454833984,2.2250001430511475,3.0677084922790527,2.81970477104187,6.46987247467041,0.18418796360492706,1.0986328125,1.0986328125,1.042578101158142,0.560546875,,,
34860,train,1783143306.1235986,0.0004763191772399779,0.0004763191772399779,15.143571853637695,15.143571853637695,15.143571853637695,2.1109375953674316,3.515625,3.4764232635498047,6.786798000335693,0.1894659698009491,0.9854167103767395,0.9854167103767395,0.9332031607627869,0.5221354365348816,,,
34865,train,1783143306.812431,0.00047631249300293606,0.00047631249300293606,14.768013954162598,14.768013954162598,14.768013954162598,2.3265626430511475,3.1875,3.0530591011047363,6.437121391296387,0.18724288046360016,1.077181100845337,1.077181100845337,1.0226563215255737,0.5452474355697632,,,
