step,time_unix,split,train_loss,train_magnitude_loss,train_overlap_loss,train_rectified_flow_loss,val_loss,val_magnitude_loss,val_overlap_loss,val_rectified_flow_loss
46760,1783458748.2650435,train,1.1624081134796143,0.8240984678268433,0.373792827129364,1.1504292488098145,,,,
46770,1783458750.4039693,train,1.1270039081573486,0.8226841688156128,0.3136221766471863,1.1156408786773682,,,,
46780,1783458752.5479617,train,1.2187459468841553,0.8138785362243652,0.35465091466903687,1.207060694694519,,,,
46790,1783458754.6829998,train,1.122699499130249,0.7959755659103394,0.35917606949806213,1.1111479997634888,,,,
46800,1783458756.8306959,train,1.1706125736236572,0.8068782091140747,0.3630942106246948,1.1589128971099854,,,,
46810,1783458759.2069392,train,1.3251811265945435,0.895523190498352,0.32529401779174805,1.312972903251648,,,,
46820,1783458761.3434832,train,1.2038421630859375,0.8434638977050781,0.36566048860549927,1.1917508840560913,,,,
46830,1783458763.4823725,train,1.1472241878509521,0.7807432413101196,0.36534804105758667,1.1357632875442505,,,,
46840,1783458765.6187952,train,1.1319812536239624,0.8207187652587891,0.37411069869995117,1.1200329065322876,,,,
46850,1783458767.7890303,train,1.1381237506866455,0.7964446544647217,0.34683218598365784,1.1266909837722778,,,,
46860,1783458769.9318576,train,1.2750864028930664,0.8004322052001953,0.38669970631599426,1.2632150650024414,,,,
46870,1783458772.070567,train,1.2441587448120117,0.7892277240753174,0.34797579050064087,1.2327866554260254,,,,
46880,1783458774.2083054,train,1.1318224668502808,0.7510298490524292,0.35736191272735596,1.1207385063171387,,,,
46890,1783458776.3511975,train,1.1584304571151733,0.7826132774353027,0.3603411912918091,1.1470009088516235,,,,
46900,1783458778.5479398,train,1.072762370109558,0.7760685682296753,0.43400537967681885,1.0606616735458374,,,,
46910,1783458780.7015388,train,1.0515795946121216,0.7928658723831177,0.3655143976211548,1.039995789527893,,,,
46920,1783458782.8555274,train,1.1353907585144043,0.8078982830047607,0.3515201807022095,1.1237965822219849,,,,
46930,1783458785.0129821,train,1.274808406829834,0.9177348613739014,0.3307338356971741,1.2623237371444702,,,,
46940,1783458787.172819,train,1.140689492225647,0.7716561555862427,0.3745213449001312,1.1292277574539185,,,,
46950,1783458789.367684,train,1.1401939392089844,0.8008521795272827,0.3040531575679779,1.1291449069976807,,,,
46960,1783458791.5194654,train,1.1885930299758911,0.8542124032974243,0.36662209033966064,1.176384687423706,,,,
46970,1783458793.667583,train,1.2338241338729858,0.9469746351242065,0.37676358222961426,1.2205867767333984,,,,
46980,1783458795.8097517,train,1.096608281135559,0.7922943234443665,0.29049187898635864,1.085780382156372,,,,
46990,1783458797.9336727,train,1.138692021369934,0.8281794786453247,0.33974891901016235,1.1270127296447754,,,,
47000,1783458800.3433282,train,1.117835521697998,0.8730306625366211,0.37949031591415405,1.105310320854187,,,,
47010,1783458802.482629,train,1.1806223392486572,0.7911249995231628,0.35457390546798706,1.1691653728485107,,,,
47020,1783458804.6237774,train,1.197116494178772,0.8344541788101196,0.3608422577381134,1.1851634979248047,,,,
47030,1783458806.7628822,train,1.1759629249572754,0.7937806844711304,0.3463529944419861,1.1645616292953491,,,,
47040,1783458808.9009488,train,1.1958115100860596,0.7935980558395386,0.4037383198738098,1.183838129043579,,,,
47050,1783458811.0719988,train,1.2696349620819092,0.8788384199142456,0.40420567989349365,1.2568044662475586,,,,
47060,1783458813.2127872,train,1.0284613370895386,0.7357131242752075,0.40382879972457886,1.0170658826828003,,,,
47070,1783458815.3565814,train,1.115001916885376,0.8033749461174011,0.3919930160045624,1.1030482053756714,,,,
47080,1783458817.5000424,train,1.1519122123718262,0.8846837282180786,0.33726978302001953,1.1396926641464233,,,,
47090,1783458819.6386836,train,1.2048773765563965,0.8794573545455933,0.35138458013534546,1.1925688982009888,,,,
47100,1783458821.8123105,train,1.1400949954986572,0.8225382566452026,0.320926696062088,1.1286603212356567,,,,
47110,1783458823.9497313,train,1.1070624589920044,0.7934468984603882,0.3600612282752991,1.0955274105072021,,,,
47120,1783458826.0899103,train,1.1636333465576172,0.7962799072265625,0.30308109521865845,1.1526397466659546,,,,
47130,1783458828.2560844,train,1.1931883096694946,0.8582397103309631,0.3148859739303589,1.1814570426940918,,,,
47140,1783458830.3940773,train,1.0426478385925293,0.752633810043335,0.3639143705368042,1.0314823389053345,,,,
47150,1783458832.5659106,train,1.1309700012207031,0.8099492788314819,0.39742305874824524,1.118896245956421,,,,
47160,1783458834.7018526,train,1.1320381164550781,0.8705970048904419,0.35073408484458923,1.119824767112732,,,,
47170,1783458836.8392618,train,1.2070415019989014,0.8276888132095337,0.3388563096523285,1.1953760385513306,,,,
47180,1783458838.969001,train,1.155463695526123,0.7875509262084961,0.3629876375198364,1.143958330154419,,,,
47190,1783458841.084513,train,1.26331627368927,0.9701586961746216,0.33828577399253845,1.2502318620681763,,,,
47200,1783458843.5169237,train,1.2107586860656738,0.7776511311531067,0.32474949955940247,1.1997346878051758,,,,
47210,1783458845.6545672,train,1.1742537021636963,0.7861113548278809,0.32256972789764404,1.163166880607605,,,,
47220,1783458847.7960892,train,1.20072340965271,0.8610702157020569,0.32817864418029785,1.1888309717178345,,,,
47230,1783458849.9330974,train,1.1081401109695435,0.7682417631149292,0.33720752596855164,1.0970855951309204,,,,
47240,1783458852.0706837,train,1.1687065362930298,0.801059901714325,0.37792885303497314,1.156916618347168,,,,
47250,1783458854.2440126,train,1.0772870779037476,0.7878367900848389,0.3763381838798523,1.0656453371047974,,,,
47260,1783458856.3810494,train,1.3003664016723633,0.8635721206665039,0.34159618616104126,1.288314700126648,,,,
47270,1783458858.5209413,train,1.284885048866272,0.8905929327011108,0.3316594362258911,1.2726625204086304,,,,
47280,1783458860.6624477,train,1.0888234376907349,0.833298921585083,0.3207476735115051,1.0772830247879028,,,,
47290,1783458862.8002279,train,1.1882262229919434,0.8231068253517151,0.3363496959209442,1.1766316890716553,,,,
47300,1783458864.9703112,train,1.2769004106521606,0.8578759431838989,0.3177099823951721,1.2651445865631104,,,,
47310,1783458867.1059687,train,1.2763484716415405,0.8824304342269897,0.3640061616897583,1.2638840675354004,,,,
47320,1783458869.242739,train,1.1076102256774902,0.8167022466659546,0.3443658947944641,1.0959995985031128,,,,
47330,1783458871.413415,train,1.2068524360656738,0.8671063184738159,0.3607213497161865,1.1945741176605225,,,,
47340,1783458873.5512185,train,1.1893324851989746,0.8825161457061768,0.35510361194610596,1.176956295967102,,,,
47350,1783458875.718511,train,1.2338486909866333,0.8218600749969482,0.3979429006576538,1.2216507196426392,,,,
47360,1783458877.8538442,train,1.1719944477081299,0.8558206558227539,0.34249627590179443,1.1600112915039062,,,,
47370,1783458879.9919121,train,1.2408435344696045,0.8346151113510132,0.32148006558418274,1.2292826175689697,,,,
47380,1783458882.1185405,train,1.1491656303405762,0.76739501953125,0.3326871395111084,1.138164758682251,,,,
47390,1783458884.4702537,train,1.369446039199829,0.8661548495292664,0.3303965926170349,1.357480525970459,,,,
47400,1783458886.6533012,train,1.1524914503097534,0.8165146112442017,0.3385908603668213,1.1409404277801514,,,,
47410,1783458888.793545,train,1.1932494640350342,0.8137179613113403,0.34116432070732117,1.181700587272644,,,,
47420,1783458890.939007,train,1.147495150566101,0.8055140972137451,0.3276752233505249,1.1361632347106934,,,,
47430,1783458893.0810149,train,1.1194339990615845,0.7999908924102783,0.34808972477912903,1.1079531908035278,,,,
47440,1783458895.2236862,train,1.020774006843567,0.7504900693893433,0.37216198444366455,1.009547472000122,,,,
47450,1783458897.4006784,train,1.1375324726104736,0.8197970390319824,0.34927883744239807,1.125841736793518,,,,
47460,1783458899.5413857,train,1.0955575704574585,0.8143934011459351,0.32785147428512573,1.0841351747512817,,,,
47470,1783458901.7190275,train,1.1080396175384521,0.7856224775314331,0.37330877780914307,1.0964503288269043,,,,
47480,1783458903.8598688,train,1.1049755811691284,0.7928066253662109,0.34853029251098633,1.0935622453689575,,,,
47490,1783458905.9989007,train,1.2450931072235107,0.8231948614120483,0.3655909597873688,1.2332051992416382,,,,
47500,1783458908.17665,train,1.120444893836975,0.806519627571106,0.3376714587211609,1.109002947807312,,,,
47510,1783458910.3154805,train,1.1751598119735718,0.7940188646316528,0.36230695247650146,1.163596510887146,,,,
47520,1783458912.4574418,train,1.176858901977539,0.9297313094139099,0.3566640317440033,1.1639949083328247,,,,
47530,1783458914.5975058,train,1.0948799848556519,0.7510775327682495,0.40652161836624146,1.0833040475845337,,,,
47540,1783458916.7430458,train,1.0965156555175781,0.7791458368301392,0.3532659411430359,1.0851914882659912,,,,
47550,1783458918.912242,train,1.1077274084091187,0.7715972661972046,0.35041189193725586,1.0965073108673096,,,,
47560,1783458921.05357,train,1.1584213972091675,0.8432568311691284,0.35396715998649597,1.1464492082595825,,,,
47570,1783458923.1878042,train,1.1666122674942017,0.868740975856781,0.36540019512176514,1.154270887374878,,,,
47580,1783458925.2960064,train,1.1789393424987793,0.8356770873069763,0.2893485426902771,1.1676890850067139,,,,
47590,1783458927.6877837,train,1.1781766414642334,0.7632169723510742,0.38093841075897217,1.166735053062439,,,,
47600,1783458929.8611438,train,1.1530227661132812,0.9242433309555054,0.3483392000198364,1.1402969360351562,,,,
47610,1783458932.0003247,train,1.169962763786316,0.885084867477417,0.326585054397583,1.1578460931777954,,,,
47620,1783458934.1409142,train,1.1398974657058716,0.8323845863342285,0.2999266982078552,1.1285743713378906,,,,
47630,1783458936.2801461,train,1.2269681692123413,0.8682924509048462,0.3705478310585022,1.2145798206329346,,,,
47640,1783458938.420554,train,1.0960055589675903,0.7809090614318848,0.34829992055892944,1.0847134590148926,,,,
47650,1783458940.5920496,train,1.099901795387268,0.7640888690948486,0.3444506525993347,1.0888164043426514,,,,
47660,1783458942.7295794,train,1.182680606842041,0.8751524090766907,0.35591921210289,1.1703698635101318,,,,
47670,1783458944.871893,train,1.0783662796020508,0.7603338956832886,0.3139580488204956,1.0676233768463135,,,,
47680,1783458947.0141778,train,1.2288951873779297,0.8376803398132324,0.31924864649772644,1.2173259258270264,,,,
47690,1783458949.1544547,train,1.2652063369750977,0.8970394134521484,0.346967875957489,1.2527662515640259,,,,
47700,1783458951.3454435,train,1.1061919927597046,0.7839705348014832,0.33708468079566956,1.0949814319610596,,,,
47710,1783458953.4857469,train,1.2832458019256592,0.8911323547363281,0.36375510692596436,1.2706968784332275,,,,
47720,1783458955.6263144,train,1.1007699966430664,0.812433660030365,0.39329764246940613,1.0887126922607422,,,,
47730,1783458957.7683134,train,1.259446382522583,0.840383768081665,0.3172175884246826,1.2478703260421753,,,,
47740,1783458959.914096,train,1.2550163269042969,0.8924428224563599,0.29826200008392334,1.2431092262268066,,,,
47750,1783458962.087295,train,1.1202508211135864,0.8059939742088318,0.3347805440425873,1.1088430881500244,,,,
47760,1783458964.2291284,train,1.1823846101760864,0.9053062796592712,0.3183559775352478,1.1701480150222778,,,,
47770,1783458966.359422,train,1.3240724802017212,0.8729828596115112,0.4058181643486023,1.3112844228744507,,,,
47780,1783458968.7101965,train,1.0980552434921265,0.7872902154922485,0.33232805132865906,1.086859107017517,,,,
47790,1783458970.853327,train,1.1208540201187134,0.8272218704223633,0.3437456488609314,1.1091443300247192,,,,
47800,1783458973.0333486,train,1.2221684455871582,0.8907769918441772,0.33417996764183044,1.2099188566207886,,,,
47810,1783458975.1839585,train,1.1168347597122192,0.8326032757759094,0.3295893669128418,1.1052128076553345,,,,
47820,1783458977.3440888,train,1.1600899696350098,0.8177685737609863,0.33743372559547424,1.1485379934310913,,,,
47830,1783458979.4923253,train,1.1129435300827026,0.770557165145874,0.35378074645996094,1.1017001867294312,,,,
47840,1783458981.6354096,train,1.06513249874115,0.8102911710739136,0.3129580020904541,1.0539000034332275,,,,
47850,1783458983.8115401,train,1.0067229270935059,0.7678308486938477,0.3332527279853821,0.9957120418548584,,,,
47860,1783458985.9531682,train,1.0872855186462402,0.7985419034957886,0.34429070353507996,1.075857162475586,,,,
47870,1783458988.0973868,train,1.145207166671753,0.8096964955329895,0.3408099412918091,1.1337021589279175,,,,
47880,1783458990.242623,train,1.2111871242523193,0.8484516143798828,0.34033626317977905,1.1992992162704468,,,,
47890,1783458992.3843544,train,1.2023911476135254,0.8887043595314026,0.33638715744018555,1.1901402473449707,,,,
47900,1783458994.6006093,train,1.167189121246338,0.8276012539863586,0.36970245838165283,1.155216097831726,,,,
47910,1783458996.7416177,train,1.2117366790771484,0.8461261987686157,0.34379059076309204,1.199837565422058,,,,
47920,1783458998.8844378,train,1.0847549438476562,0.8364946842193604,0.33133184909820557,1.0730767250061035,,,,
47930,1783459001.027742,train,1.1322565078735352,0.7406743764877319,0.3860064446926117,1.1209896802902222,,,,
47940,1783459003.1749513,train,1.1630275249481201,0.7986833453178406,0.38194549083709717,1.1512212753295898,,,,
47950,1783459005.3488038,train,1.048661231994629,0.7848631143569946,0.3928227424621582,1.0368844270706177,,,,
47960,1783459007.4795806,train,1.1564109325408936,0.7981764078140259,0.3126814663410187,1.1453022956848145,,,,
47970,1783459009.5917027,train,1.2037822008132935,0.8579925298690796,0.3527769446372986,1.1916744709014893,,,,
47980,1783459011.9672394,train,1.0613296031951904,0.7601854801177979,0.3653906583786011,1.0500738620758057,,,,
47990,1783459014.111893,train,1.2300068140029907,0.8568167090415955,0.3733748197555542,1.2177048921585083,,,,
48000,1783459016.2848444,train,1.1926687955856323,0.8471531867980957,0.3585536479949951,1.1806117296218872,,,,
48010,1783459018.4263053,train,1.0524728298187256,0.7472896575927734,0.3378860354423523,1.0416210889816284,,,,
48020,1783459020.5744424,train,1.1678987741470337,0.8062288761138916,0.3362348675727844,1.1564741134643555,,,,
48030,1783459022.717348,train,1.242087960243225,0.8299970626831055,0.33932164311408997,1.230394721031189,,,,
48040,1783459024.8626873,train,1.074481725692749,0.8408745527267456,0.37147489190101624,1.0623582601547241,,,,
48050,1783459027.043609,train,1.1988974809646606,0.7919622659683228,0.32183170318603516,1.187759518623352,,,,
48060,1783459029.1870484,train,1.0858277082443237,0.7790343761444092,0.35003751516342163,1.0745370388031006,,,,
48070,1783459031.3299832,train,1.1500110626220703,0.768481433391571,0.368770956993103,1.1386384963989258,,,,
48080,1783459033.4729676,train,1.2437344789505005,0.7921842336654663,0.3220141530036926,1.2325924634933472,,,,
48090,1783459035.6170502,train,1.1415202617645264,0.7993791103363037,0.33743101358413696,1.1301521062850952,,,,
48100,1783459037.789053,train,1.2470645904541016,0.8467290997505188,0.34685322642326355,1.2351287603378296,,,,
48110,1783459039.9295714,train,1.1368461847305298,0.8259382843971252,0.36050015687942505,1.1249817609786987,,,,
48120,1783459042.072312,train,1.2286452054977417,0.8590811491012573,0.3162819743156433,1.2168915271759033,,,,
48130,1783459044.216279,train,1.1900562047958374,0.871425449848175,0.3193323612213135,1.178148627281189,,,,
48140,1783459046.3579686,train,1.2390124797821045,0.8195406794548035,0.40417152643203735,1.2267754077911377,,,,
48150,1783459048.5374303,train,1.06912362575531,0.7302438020706177,0.3633027672767639,1.0581881999969482,,,,
48160,1783459050.6625452,train,1.2140069007873535,0.7982553243637085,0.32240360975265503,1.2028002738952637,,,,
48170,1783459053.012401,train,1.1600017547607422,0.8211538791656494,0.3658668100833893,1.1481314897537231,,,,
48180,1783459055.1550028,train,1.1299723386764526,0.8212631344795227,0.3770354688167572,1.1179893016815186,,,,
48190,1783459057.3015485,train,1.164758324623108,0.796372652053833,0.3753991425037384,1.1530406475067139,,,,
48200,1783459059.4802837,train,1.1759424209594727,0.7567471861839294,0.3338537812232971,1.1650364398956299,,,,
48210,1783459061.623347,train,1.2035757303237915,0.8386691212654114,0.3734397888183594,1.1914546489715576,,,,
48220,1783459063.7693174,train,1.141373872756958,0.8143082857131958,0.3884577751159668,1.129346251487732,,,,
48230,1783459065.9122305,train,1.0794812440872192,0.7393078804016113,0.33056479692459106,1.0687825679779053,,,,
48240,1783459068.0546198,train,1.1716562509536743,0.8452677130699158,0.3471198081970215,1.1597323417663574,,,,
48250,1783459070.2288826,train,1.2161778211593628,0.8575596809387207,0.38691142201423645,1.2037330865859985,,,,
48260,1783459072.3700802,train,1.1106159687042236,0.8019888401031494,0.3973502516746521,1.0986225605010986,,,,
48270,1783459074.5153198,train,1.21242094039917,0.8197760581970215,0.3364573121070862,1.2008585929870605,,,,
48280,1783459076.6617193,train,1.1683735847473145,0.8256157636642456,0.37252694368362427,1.156392216682434,,,,
48290,1783459078.8059733,train,1.2583738565444946,0.8465442657470703,0.3661684989929199,1.2462466955184937,,,,
48300,1783459080.9805481,train,1.1214317083358765,0.8335802555084229,0.3288622200489044,1.1098072528839111,,,,
48310,1783459083.1268365,train,1.0476130247116089,0.7396730184555054,0.34116679430007935,1.0368046760559082,,,,
48320,1783459085.2732594,train,1.2052608728408813,0.8237509727478027,0.3705875873565674,1.1933175325393677,,,,
48330,1783459087.422575,train,1.1632850170135498,0.7756944894790649,0.3693000376224518,1.1518350839614868,,,,
48340,1783459089.5675526,train,1.20537269115448,0.8268231153488159,0.3066589832305908,1.194037914276123,,,,
48350,1783459091.749508,train,1.2236247062683105,0.8782551288604736,0.3542483448982239,1.2112996578216553,,,,
48360,1783459093.8765712,train,1.2243036031723022,0.855444073677063,0.3040896952152252,1.2127082347869873,,,,
48370,1783459096.2670333,train,1.135390043258667,0.8011958599090576,0.31582003831863403,1.1242198944091797,,,,
48380,1783459098.4167037,train,1.1462422609329224,0.7677133083343506,0.3457811176776886,1.1351072788238525,,,,
48390,1783459100.578448,train,1.1865229606628418,0.8115050196647644,0.31970858573913574,1.1752108335494995,,,,
48400,1783459102.758605,train,1.0990347862243652,0.8069542050361633,0.3177936375141144,1.0877872705459595,,,,
48410,1783459104.910347,train,1.166590929031372,0.8149616718292236,0.31251102685928345,1.1553162336349487,,,,
48420,1783459107.0647902,train,1.2701597213745117,0.8494250774383545,0.33022087812423706,1.2583632469177246,,,,
48430,1783459109.2167222,train,1.1496280431747437,0.7954579591751099,0.34016263484954834,1.1382718086242676,,,,
48440,1783459111.3770626,train,1.2131664752960205,0.8274648189544678,0.3662770390510559,1.2012290954589844,,,,
48450,1783459113.5645792,train,1.0678766965866089,0.7852928638458252,0.3779836595058441,1.056243896484375,,,,
48460,1783459115.7142031,train,1.2529785633087158,0.8666472434997559,0.36456382274627686,1.2406665086746216,,,,
48470,1783459117.865633,train,1.203886866569519,0.9166147112846375,0.3289114832878113,1.1914316415786743,,,,
48480,1783459120.0139248,train,1.192038893699646,0.8689940571784973,0.3497700095176697,1.1798512935638428,,,,
48490,1783459122.1656573,train,1.2148425579071045,0.7874555587768555,0.31292596459388733,1.2038387060165405,,,,
48500,1783459124.3520737,train,1.2773998975753784,0.8569396734237671,0.3312458395957947,1.265518069267273,,,,
48510,1783459126.5046263,train,1.0988026857376099,0.7969000339508057,0.3751457929611206,1.0870822668075562,,,,
48520,1783459128.6571224,train,1.2079963684082031,0.9195926189422607,0.3055364489555359,1.1957451105117798,,,,
48530,1783459130.8098416,train,1.1789569854736328,0.8517634272575378,0.3480534851551056,1.1669588088989258,,,,
48540,1783459132.9634717,train,1.1868541240692139,0.7904366254806519,0.33058875799179077,1.1756439208984375,,,,
48550,1783459135.1504147,train,1.1215541362762451,0.7967865467071533,0.3361092209815979,1.1102252006530762,,,,
48560,1783459137.5423815,train,1.1368921995162964,0.7979027032852173,0.3376343250274658,1.1255367994308472,,,,
48570,1783459139.690722,train,1.1518659591674805,0.7754780650138855,0.3546556830406189,1.1405646800994873,,,,
48580,1783459141.8374362,train,1.1544365882873535,0.82016921043396,0.3511756658554077,1.1427230834960938,,,,
48590,1783459143.9911764,train,1.056656002998352,0.7407717704772949,0.3713621497154236,1.045534610748291,,,,
48600,1783459146.1745124,train,1.1635342836380005,0.8310458064079285,0.36153098940849304,1.1516084671020508,,,,
48610,1783459148.3225043,train,1.302250623703003,0.8906500339508057,0.3502587676048279,1.2898415327072144,,,,
48620,1783459150.466277,train,1.2856155633926392,0.8678452968597412,0.34030741453170776,1.2735340595245361,,,,
48630,1783459152.6153297,train,1.1470412015914917,0.8067781925201416,0.3494458496570587,1.1354789733886719,,,,
48640,1783459154.7613142,train,1.1453404426574707,0.8173878192901611,0.3838794231414795,1.1333277225494385,,,,
48650,1783459156.994437,train,1.2126353979110718,0.8022944331169128,0.3463478684425354,1.2011489868164062,,,,
48660,1783459159.1400647,train,1.0952445268630981,0.7857547998428345,0.3137623369693756,1.0842493772506714,,,,
48670,1783459161.3048372,train,1.1466186046600342,0.8160622119903564,0.33199384808540344,1.1351380348205566,,,,
48680,1783459163.4576778,train,1.1682335138320923,0.8286880850791931,0.33328765630722046,1.1566137075424194,,,,
48690,1783459165.61335,train,1.1596041917800903,0.831031322479248,0.32711225748062134,1.1480227708816528,,,,
48700,1783459167.80963,train,1.2129435539245605,0.8292399048805237,0.3144775629043579,1.2015063762664795,,,,
48710,1783459169.9626632,train,1.0813682079315186,0.761589765548706,0.30620595812797546,1.0706902742385864,,,,
48720,1783459172.1114106,train,1.0435316562652588,0.7798524498939514,0.35591012239456177,1.032173991203308,,,,
48730,1783459174.267467,train,1.172852635383606,0.8386867046356201,0.3486262559890747,1.1609795093536377,,,,
48740,1783459176.4177234,train,1.0444422960281372,0.8410501480102539,0.3399794101715088,1.0326319932937622,,,,
48750,1783459178.5712714,train,1.0655986070632935,0.8430444002151489,0.36915069818496704,1.0534766912460327,,,,
48760,1783459180.9408972,train,1.160974383354187,0.7791880369186401,0.38153234124183655,1.1493672132492065,,,,
48770,1783459183.0866637,train,1.1353226900100708,0.8052064180374146,0.32298898696899414,1.1240407228469849,,,,
48780,1783459185.2293124,train,1.1948968172073364,0.7857517004013062,0.3462097644805908,1.1835771799087524,,,,
48790,1783459187.379025,train,1.2675529718399048,0.8425607681274414,0.38719505071640015,1.2552554607391357,,,,
48800,1783459189.5547786,train,1.1203957796096802,0.7876226305961609,0.3609747886657715,1.1089098453521729,,,,
48810,1783459191.697425,train,1.2015676498413086,0.8522944450378418,0.32937246561050415,1.1897510290145874,,,,
48820,1783459193.840863,train,1.1857928037643433,0.8034132719039917,0.3162091076374054,1.1745965480804443,,,,
48830,1783459195.9861338,train,1.1049593687057495,0.7775870561599731,0.32276320457458496,1.0939558744430542,,,,
48840,1783459198.1282406,train,1.1312568187713623,0.874169647693634,0.38051939010620117,1.118709921836853,,,,
48850,1783459200.3058076,train,1.1306649446487427,0.7866968512535095,0.33514630794525146,1.1194465160369873,,,,
48860,1783459202.4484255,train,1.1025445461273193,0.783223032951355,0.3332611918449402,1.0913797616958618,,,,
48870,1783459204.5944607,train,1.1795344352722168,0.8078138828277588,0.34699586033821106,1.1679863929748535,,,,
48880,1783459206.7409894,train,1.1372253894805908,0.7595945596694946,0.3298046588897705,1.1263314485549927,,,,
48890,1783459208.8889945,train,1.105169653892517,0.778320848941803,0.3877055048942566,1.0935094356536865,,,,
48900,1783459211.0681612,train,1.0508592128753662,0.7547701597213745,0.3572961390018463,1.0397385358810425,,,,
48910,1783459213.2110243,train,1.155715823173523,0.7970809936523438,0.2884230613708496,1.1448607444763184,,,,
48920,1783459215.360274,train,1.1145625114440918,0.7455151081085205,0.38636696338653564,1.1032437086105347,,,,
48930,1783459217.526464,train,1.1421347856521606,0.7660350799560547,0.36417335271835327,1.1308326721191406,,,,
48940,1783459219.6726842,train,1.2121201753616333,0.8358359932899475,0.2983884811401367,1.2007778882980347,,,,
48950,1783459222.108089,train,1.1172930002212524,0.8484731912612915,0.3462997376918793,1.1053452491760254,,,,
48960,1783459224.2646677,train,1.1537435054779053,0.9143955707550049,0.3551596403121948,1.1410479545593262,,,,
48970,1783459226.42051,train,1.1384413242340088,0.7544949054718018,0.3617013692855835,1.1272794008255005,,,,
48980,1783459228.582508,train,1.2038074731826782,0.7763820886611938,0.2999914884567261,1.1930437088012695,,,,
48990,1783459230.7402654,train,1.173509955406189,0.8557497262954712,0.31044572591781616,1.1618479490280151,,,,
49000,1783459232.919362,train,1.112213373184204,0.8782025575637817,0.3512216806411743,1.099919080734253,,,,
49010,1783459235.0595403,train,1.1631031036376953,0.8372071981430054,0.3361022472381592,1.1513700485229492,,,,
49020,1783459237.1997335,train,1.1305781602859497,0.8495205640792847,0.37454938888549805,1.1183375120162964,,,,
49030,1783459239.3435953,train,1.0533180236816406,0.7605738639831543,0.3682377338409424,1.042029857635498,,,,
49040,1783459241.4887729,train,1.0910792350769043,0.9088097214698792,0.3319452404975891,1.0786716938018799,,,,
49050,1783459243.6613808,train,1.089141607284546,0.8178006410598755,0.319256067276001,1.0777710676193237,,,,
49060,1783459245.8016376,train,1.1634010076522827,0.8193753957748413,0.3304031193256378,1.1519032716751099,,,,
49070,1783459247.9441705,train,1.0444293022155762,0.8201307654380798,0.3372923731803894,1.0328550338745117,,,,
49080,1783459250.0962791,train,1.1132664680480957,0.8366634249687195,0.33974072337150574,1.1015024185180664,,,,
49090,1783459252.2387564,train,1.0216435194015503,0.7422987222671509,0.3309555947780609,1.010910987854004,,,,
49100,1783459254.4124074,train,1.349830150604248,0.9051772356033325,0.3339424133300781,1.337438941001892,,,,
49110,1783459256.5561767,train,1.1637516021728516,0.7637665271759033,0.34250563383102417,1.1526888608932495,,,,
49120,1783459258.70178,train,1.1805986166000366,0.7548613548278809,0.3544734716415405,1.16950523853302,,,,
49130,1783459260.847087,train,1.0368061065673828,0.7884551286697388,0.37088313698768616,1.0252127647399902,,,,
49140,1783459262.976292,train,1.1275540590286255,0.7680773735046387,0.3415365219116211,1.1164579391479492,,,,
49150,1783459265.4344375,train,1.1368556022644043,0.785081148147583,0.3239726126194,1.125765085220337,,,,
49160,1783459267.5941,train,1.1234180927276611,0.8793467283248901,0.357183039188385,1.1110527515411377,,,,
49170,1783459269.743353,train,1.181475043296814,0.8171627521514893,0.308815598487854,1.1702152490615845,,,,
49180,1783459271.89617,train,1.0923504829406738,0.7783582210540771,0.34622374176979065,1.0811046361923218,,,,
49190,1783459274.0452557,train,1.198483943939209,0.7815446853637695,0.33086127042770386,1.1873599290847778,,,,
49200,1783459276.2185218,train,1.0186331272125244,0.7061069011688232,0.367212176322937,1.0078998804092407,,,,
49210,1783459278.3568017,train,1.2433301210403442,0.8617827892303467,0.3255403935909271,1.2314568758010864,,,,
49220,1783459280.4995732,train,1.1498098373413086,0.7886219620704651,0.3284132480621338,1.1386394500732422,,,,
49230,1783459282.6409311,train,1.1731339693069458,0.7989693284034729,0.3704509139060974,1.1614397764205933,,,,
49240,1783459284.7810206,train,1.138993501663208,0.79082190990448,0.32425495982170105,1.1278427839279175,,,,
49250,1783459286.9543772,train,1.2143793106079102,0.8026576042175293,0.35026028752326965,1.202850103378296,,,,
49260,1783459289.0939848,train,1.2407503128051758,0.8803205490112305,0.37105685472488403,1.2282365560531616,,,,
49270,1783459291.2332296,train,1.2104239463806152,0.8075917959213257,0.39472538232803345,1.1984007358551025,,,,
49280,1783459293.374464,train,1.1661497354507446,0.7985119223594666,0.35075050592422485,1.1546571254730225,,,,
49290,1783459295.518375,train,1.0926220417022705,0.7313579320907593,0.39061278104782104,1.08140230178833,,,,
49300,1783459297.6864486,train,1.0863735675811768,0.7424020767211914,0.36715787649154663,1.0752779245376587,,,,
49310,1783459299.8346322,train,1.0493015050888062,0.7091611623764038,0.34905704855918884,1.0387192964553833,,,,
49320,1783459301.9784245,train,1.119286298751831,0.7964869141578674,0.3426612615585327,1.107894778251648,,,,
49330,1783459304.1030478,train,1.0968217849731445,0.7824885249137878,0.3183165192604065,1.0858137607574463,,,,
49340,1783459306.4795592,train,1.1132112741470337,0.8572453260421753,0.3607199192047119,1.1010316610336304,,,,
49350,1783459308.6631322,train,1.2660281658172607,0.8552366495132446,0.3455614149570465,1.2540202140808105,,,,
49360,1783459310.815935,train,1.1148524284362793,0.8319099545478821,0.37736833095550537,1.102759599685669,,,,
