step,split,time_unix,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial,train_generator_loss_feature_matching,train_discriminator_loss,train_discriminator_loss_total,val_loss,val_generator_loss,val_discriminator_loss,val_mel_l1
52705,train,1783139627.1199808,67.00711822509766,67.00711822509766,67.00711822509766,51.092811584472656,1.5914306640625,39.46862030029297,39.46862030029297,,,,
52710,train,1783139627.5348082,74.40089416503906,74.40089416503906,74.40089416503906,59.9025993347168,1.4498291015625,36.481937408447266,36.481937408447266,,,,
52715,train,1783139627.9498425,75.63439178466797,75.63439178466797,75.63439178466797,60.63683319091797,1.499755859375,40.70146179199219,40.70146179199219,,,,
52720,train,1783139628.3632362,71.55282592773438,71.55282592773438,71.55282592773438,54.802337646484375,1.675048828125,40.70182418823242,40.70182418823242,,,,
52725,train,1783139628.7752855,100.20172119140625,100.20172119140625,100.20172119140625,84.99786376953125,1.5203857421875,33.84809875488281,33.84809875488281,,,,
52730,train,1783139629.187809,96.25617980957031,96.25617980957031,96.25617980957031,79.95246887207031,1.63037109375,35.34080123901367,35.34080123901367,,,,
52735,train,1783139629.599573,98.5653076171875,98.5653076171875,98.5653076171875,82.7132568359375,1.585205078125,42.05497360229492,42.05497360229492,,,,
52740,train,1783139630.0148938,80.62831115722656,80.62831115722656,80.62831115722656,65.40003967285156,1.5228271484375,38.88031768798828,38.88031768798828,,,,
52745,train,1783139630.4297118,96.33480834960938,96.33480834960938,96.33480834960938,80.76229858398438,1.5572509765625,42.92570114135742,42.92570114135742,,,,
52750,train,1783139630.8769555,91.39306640625,91.39306640625,91.39306640625,76.841064453125,1.4552001953125,39.39337921142578,39.39337921142578,,,,
52755,train,1783139631.289552,118.56242370605469,118.56242370605469,118.56242370605469,101.05998229980469,1.750244140625,43.205745697021484,43.205745697021484,,,,
52760,train,1783139631.7040553,78.02560424804688,78.02560424804688,78.02560424804688,62.15646743774414,1.5869140625,35.01777648925781,35.01777648925781,,,,
52765,train,1783139632.1170998,94.27027130126953,94.27027130126953,94.27027130126953,80.17847442626953,1.4091796875,20.483156204223633,20.483156204223633,,,,
52770,train,1783139632.531024,59.983123779296875,59.983123779296875,59.983123779296875,44.839080810546875,1.514404296875,25.501882553100586,25.501882553100586,,,,
52775,train,1783139632.944847,82.57830047607422,82.57830047607422,82.57830047607422,67.56853485107422,1.5009765625,39.16653823852539,39.16653823852539,,,,
52780,train,1783139633.3585927,97.110595703125,97.110595703125,97.110595703125,82.99072265625,1.4119873046875,37.37638854980469,37.37638854980469,,,,
52785,train,1783139633.7708373,87.27571868896484,87.27571868896484,87.27571868896484,72.08773040771484,1.518798828125,24.910629272460938,24.910629272460938,,,,
52790,train,1783139634.1844134,92.82719421386719,92.82719421386719,92.82719421386719,78.66459655761719,1.416259765625,35.32637405395508,35.32637405395508,,,,
52795,train,1783139634.5964973,70.36896514892578,70.36896514892578,70.36896514892578,55.53742218017578,1.483154296875,30.1013126373291,30.1013126373291,,,,
52800,train,1783139635.044536,75.19865417480469,75.19865417480469,75.19865417480469,60.28654479980469,1.4912109375,29.534685134887695,29.534685134887695,,,,
52805,train,1783139635.4567964,105.75251770019531,105.75251770019531,105.75251770019531,90.61824035644531,1.513427734375,33.20775604248047,33.20775604248047,,,,
52810,train,1783139635.869937,71.77030181884766,71.77030181884766,71.77030181884766,55.425086975097656,1.634521484375,31.902259826660156,31.902259826660156,,,,
52815,train,1783139636.2846727,76.04862213134766,76.04862213134766,76.04862213134766,60.311317443847656,1.57373046875,31.73613929748535,31.73613929748535,,,,
52820,train,1783139636.69868,65.11207580566406,65.11207580566406,65.11207580566406,49.4089469909668,1.5703125,32.35630798339844,32.35630798339844,,,,
52825,train,1783139637.1126146,85.3636245727539,85.3636245727539,85.3636245727539,70.9349136352539,1.44287109375,40.12236785888672,40.12236785888672,,,,
52830,train,1783139637.524992,96.22503662109375,96.22503662109375,96.22503662109375,81.95501708984375,1.427001953125,41.804866790771484,41.804866790771484,,,,
52835,train,1783139637.9397354,75.56951904296875,75.56951904296875,75.56951904296875,60.004329681396484,1.5565185546875,33.3410758972168,33.3410758972168,,,,
52840,train,1783139638.3530407,78.57657623291016,78.57657623291016,78.57657623291016,64.98282623291016,1.359375,33.49633026123047,33.49633026123047,,,,
52845,train,1783139638.7650275,127.5556411743164,127.5556411743164,127.5556411743164,111.9465103149414,1.5609130859375,36.08465576171875,36.08465576171875,,,,
52850,train,1783139639.215346,104.90812683105469,104.90812683105469,104.90812683105469,87.85978698730469,1.704833984375,28.400388717651367,28.400388717651367,,,,
52855,train,1783139639.6274443,83.67901611328125,83.67901611328125,83.67901611328125,70.28668212890625,1.3392333984375,31.782787322998047,31.782787322998047,,,,
52860,train,1783139640.0398064,74.18220520019531,74.18220520019531,74.18220520019531,59.14558410644531,1.503662109375,37.24631881713867,37.24631881713867,,,,
52865,train,1783139640.4547307,93.73902893066406,93.73902893066406,93.73902893066406,78.12989807128906,1.5609130859375,38.498191833496094,38.498191833496094,,,,
52870,train,1783139640.87012,89.57337188720703,89.57337188720703,89.57337188720703,74.90784454345703,1.466552734375,39.02373504638672,39.02373504638672,,,,
52875,train,1783139641.2852035,90.41289520263672,90.41289520263672,90.41289520263672,76.72881317138672,1.368408203125,47.2021484375,47.2021484375,,,,
52880,train,1783139641.6957204,84.23435974121094,84.23435974121094,84.23435974121094,70.97996520996094,1.325439453125,33.914859771728516,33.914859771728516,,,,
52885,train,1783139642.1100636,84.34440612792969,84.34440612792969,84.34440612792969,67.31803894042969,1.70263671875,36.814632415771484,36.814632415771484,,,,
52890,train,1783139642.5252345,82.03659057617188,82.03659057617188,82.03659057617188,68.34884643554688,1.3687744140625,46.163639068603516,46.163639068603516,,,,
52895,train,1783139642.9372973,92.15386199951172,92.15386199951172,92.15386199951172,77.51641082763672,1.4637451171875,31.617141723632812,31.617141723632812,,,,
52900,train,1783139643.3884468,100.57455444335938,100.57455444335938,100.57455444335938,84.77377319335938,1.580078125,29.070852279663086,29.070852279663086,,,,
52905,train,1783139643.799528,71.86692810058594,71.86692810058594,71.86692810058594,57.72385787963867,1.414306640625,30.67559242248535,30.67559242248535,,,,
52910,train,1783139644.2113068,117.36429595947266,117.36429595947266,117.36429595947266,100.60160064697266,1.67626953125,36.238853454589844,36.238853454589844,,,,
52915,train,1783139644.6261244,70.71607208251953,70.71607208251953,70.71607208251953,55.41699981689453,1.5299072265625,38.11333084106445,38.11333084106445,,,,
52920,train,1783139645.0391538,81.9922866821289,81.9922866821289,81.9922866821289,67.1827163696289,1.48095703125,38.59469985961914,38.59469985961914,,,,
52925,train,1783139645.4521086,98.1474380493164,98.1474380493164,98.1474380493164,81.1186294555664,1.702880859375,22.240955352783203,22.240955352783203,,,,
52930,train,1783139645.8703127,100.88809967041016,100.88809967041016,100.88809967041016,83.95816802978516,1.6929931640625,19.46027946472168,19.46027946472168,,,,
52935,train,1783139646.289434,69.25105285644531,69.25105285644531,69.25105285644531,54.88093566894531,1.43701171875,37.03802490234375,37.03802490234375,,,,
52940,train,1783139646.7064843,88.5932846069336,88.5932846069336,88.5932846069336,75.6489486694336,1.29443359375,43.64019012451172,43.64019012451172,,,,
52945,train,1783139647.1203556,72.04694366455078,72.04694366455078,72.04694366455078,56.24127960205078,1.58056640625,34.88079071044922,34.88079071044922,,,,
52950,train,1783139647.5696294,92.45123291015625,92.45123291015625,92.45123291015625,76.17926025390625,1.627197265625,36.9680290222168,36.9680290222168,,,,
52955,train,1783139647.9840024,82.75428009033203,82.75428009033203,82.75428009033203,65.95252227783203,1.68017578125,32.436119079589844,32.436119079589844,,,,
52960,train,1783139648.4006426,87.12229919433594,87.12229919433594,87.12229919433594,72.00144958496094,1.5120849609375,38.728599548339844,38.728599548339844,,,,
52965,train,1783139648.8175688,62.70124053955078,62.70124053955078,62.70124053955078,48.66803741455078,1.4033203125,40.77735137939453,40.77735137939453,,,,
52970,train,1783139649.2319415,83.06468200683594,83.06468200683594,83.06468200683594,67.00633239746094,1.6058349609375,30.587610244750977,30.587610244750977,,,,
52975,train,1783139649.6485035,84.58961486816406,84.58961486816406,84.58961486816406,69.57862854003906,1.5010986328125,31.629579544067383,31.629579544067383,,,,
52980,train,1783139650.0642247,67.06289672851562,67.06289672851562,67.06289672851562,51.52945327758789,1.5533447265625,37.804786682128906,37.804786682128906,,,,
52985,train,1783139650.4777381,82.09735870361328,82.09735870361328,82.09735870361328,65.87299346923828,1.6224365234375,37.58644104003906,37.58644104003906,,,,
52990,train,1783139650.8912985,76.38729858398438,76.38729858398438,76.38729858398438,59.06064224243164,1.732666015625,36.22876739501953,36.22876739501953,,,,
52995,train,1783139651.3052833,80.1706314086914,80.1706314086914,80.1706314086914,64.9130630493164,1.5257568359375,35.508541107177734,35.508541107177734,,,,
53000,train,1783139651.753329,90.03156280517578,90.03156280517578,90.03156280517578,76.36334991455078,1.3668212890625,23.661983489990234,23.661983489990234,,,,
53000,validation,1783139652.77497,,,,,,,,1.6179142594337463,641.0471977233886,193.73653511047362,1.6179142594337463
53005,train,1783139653.189167,92.78265380859375,92.78265380859375,92.78265380859375,76.84271240234375,1.593994140625,44.46767044067383,44.46767044067383,,,,
53010,train,1783139653.6048422,83.02268981933594,83.02268981933594,83.02268981933594,68.54393005371094,1.4478759765625,27.9976806640625,27.9976806640625,,,,
53015,train,1783139654.0186145,112.47383117675781,112.47383117675781,112.47383117675781,94.85176086425781,1.76220703125,45.01987838745117,45.01987838745117,,,,
53020,train,1783139654.428832,88.72443389892578,88.72443389892578,88.72443389892578,73.40094757080078,1.5323486328125,21.869081497192383,21.869081497192383,,,,
53025,train,1783139654.8447492,70.58744812011719,70.58744812011719,70.58744812011719,57.06450271606445,1.352294921875,29.060260772705078,29.060260772705078,,,,
53030,train,1783139655.2544239,86.30923461914062,86.30923461914062,86.30923461914062,69.46597290039062,1.684326171875,24.430994033813477,24.430994033813477,,,,
53035,train,1783139655.6650732,87.7205581665039,87.7205581665039,87.7205581665039,72.3750991821289,1.5345458984375,47.964725494384766,47.964725494384766,,,,
53040,train,1783139656.0652246,105.41017150878906,105.41017150878906,105.41017150878906,90.83985900878906,1.45703125,36.78294372558594,36.78294372558594,,,,
53045,train,1783139656.5659091,97.90930938720703,97.90930938720703,97.90930938720703,79.70618438720703,1.8203125,32.95256423950195,32.95256423950195,,,,
53050,train,1783139657.011167,90.60974884033203,90.60974884033203,90.60974884033203,73.97400665283203,1.66357421875,33.65522003173828,33.65522003173828,,,,
53055,train,1783139657.422796,78.97804260253906,78.97804260253906,78.97804260253906,65.56617736816406,1.3411865234375,37.0303955078125,37.0303955078125,,,,
53060,train,1783139657.8341715,62.396095275878906,62.396095275878906,62.396095275878906,45.782325744628906,1.661376953125,26.998926162719727,26.998926162719727,,,,
53065,train,1783139658.2493303,88.4018783569336,88.4018783569336,88.4018783569336,73.1076889038086,1.5294189453125,35.64468002319336,35.64468002319336,,,,
53070,train,1783139658.6641536,68.39893341064453,68.39893341064453,68.39893341064453,53.57349395751953,1.4825439453125,31.941333770751953,31.941333770751953,,,,
53075,train,1783139659.078964,60.783966064453125,60.783966064453125,60.783966064453125,45.545928955078125,1.5238037109375,27.740787506103516,27.740787506103516,,,,
53080,train,1783139659.4915323,86.17141723632812,86.17141723632812,86.17141723632812,70.97366333007812,1.519775390625,31.46990203857422,31.46990203857422,,,,
53085,train,1783139659.9062877,103.09902954101562,103.09902954101562,103.09902954101562,87.96963500976562,1.512939453125,37.36228942871094,37.36228942871094,,,,
53090,train,1783139660.3209262,83.38786315917969,83.38786315917969,83.38786315917969,67.04020690917969,1.634765625,23.157115936279297,23.157115936279297,,,,
53095,train,1783139660.7334864,91.18170928955078,91.18170928955078,91.18170928955078,76.41242218017578,1.4769287109375,30.901744842529297,30.901744842529297,,,,
53100,train,1783139661.1822073,97.67654418945312,97.67654418945312,97.67654418945312,81.52664184570312,1.614990234375,35.12895965576172,35.12895965576172,,,,
53105,train,1783139661.5949397,86.81224822998047,86.81224822998047,86.81224822998047,69.96898651123047,1.684326171875,32.113304138183594,32.113304138183594,,,,
53110,train,1783139662.005561,71.80294036865234,71.80294036865234,71.80294036865234,54.473838806152344,1.73291015625,26.89515495300293,26.89515495300293,,,,
53115,train,1783139662.420754,82.28826904296875,82.28826904296875,82.28826904296875,66.63275146484375,1.5655517578125,22.5129337310791,22.5129337310791,,,,
53120,train,1783139662.835021,81.15544891357422,81.15544891357422,81.15544891357422,67.14665985107422,1.40087890625,27.7922306060791,27.7922306060791,,,,
53125,train,1783139663.2473536,88.90234375,88.90234375,88.90234375,72.5400390625,1.63623046875,29.829853057861328,29.829853057861328,,,,
53130,train,1783139663.6618388,96.20790100097656,96.20790100097656,96.20790100097656,81.30799865722656,1.489990234375,29.351985931396484,29.351985931396484,,,,
53135,train,1783139664.0788007,90.39156341552734,90.39156341552734,90.39156341552734,74.52608489990234,1.5865478515625,34.03565979003906,34.03565979003906,,,,
53140,train,1783139664.490932,82.03112030029297,82.03112030029297,82.03112030029297,66.48302459716797,1.5548095703125,29.106624603271484,29.106624603271484,,,,
53145,train,1783139664.9205146,86.85675811767578,86.85675811767578,86.85675811767578,73.90876007080078,1.2947998046875,22.982885360717773,22.982885360717773,,,,
53150,train,1783139665.3669658,113.39990997314453,113.39990997314453,113.39990997314453,95.77295684814453,1.7626953125,25.25541114807129,25.25541114807129,,,,
53155,train,1783139665.7795682,97.90023803710938,97.90023803710938,97.90023803710938,82.26425170898438,1.5635986328125,28.633956909179688,28.633956909179688,,,,
53160,train,1783139666.1965146,86.87928009033203,86.87928009033203,86.87928009033203,72.91321563720703,1.3966064453125,25.897296905517578,25.897296905517578,,,,
53165,train,1783139666.6153255,90.32279968261719,90.32279968261719,90.32279968261719,72.96928405761719,1.7353515625,24.286779403686523,24.286779403686523,,,,
53170,train,1783139667.0325754,89.70613098144531,89.70613098144531,89.70613098144531,75.13581848144531,1.45703125,28.81049919128418,28.81049919128418,,,,
53175,train,1783139667.447962,83.2560043334961,83.2560043334961,83.2560043334961,69.2472152709961,1.40087890625,26.37360382080078,26.37360382080078,,,,
53180,train,1783139667.8625295,97.52590942382812,97.52590942382812,97.52590942382812,81.55789184570312,1.5968017578125,26.0462646484375,26.0462646484375,,,,
53185,train,1783139668.2823603,111.5843505859375,111.5843505859375,111.5843505859375,95.4881591796875,1.609619140625,38.44246292114258,38.44246292114258,,,,
53190,train,1783139668.6962514,87.19618225097656,87.19618225097656,87.19618225097656,71.24403381347656,1.59521484375,27.119304656982422,27.119304656982422,,,,
53195,train,1783139669.112101,98.87659454345703,98.87659454345703,98.87659454345703,82.40686798095703,1.64697265625,33.04790115356445,33.04790115356445,,,,
53200,train,1783139669.5601068,90.03939819335938,90.03939819335938,90.03939819335938,73.57455444335938,1.646484375,38.4034309387207,38.4034309387207,,,,
53205,train,1783139669.9710464,100.41098022460938,100.41098022460938,100.41098022460938,83.86557006835938,1.654541015625,28.412635803222656,28.412635803222656,,,,
53210,train,1783139670.3853903,97.30323028564453,97.30323028564453,97.30323028564453,81.31934356689453,1.598388671875,23.764312744140625,23.764312744140625,,,,
53215,train,1783139670.8008518,88.83153533935547,88.83153533935547,88.83153533935547,73.63134002685547,1.52001953125,27.524913787841797,27.524913787841797,,,,
53220,train,1783139671.2160401,95.79078674316406,95.79078674316406,95.79078674316406,79.47486877441406,1.631591796875,31.86635971069336,31.86635971069336,,,,
53225,train,1783139671.6266105,86.9376220703125,86.9376220703125,86.9376220703125,72.0047607421875,1.4932861328125,28.69089126586914,28.69089126586914,,,,
53230,train,1783139672.0413694,87.47982788085938,87.47982788085938,87.47982788085938,70.78793334960938,1.669189453125,27.218965530395508,27.218965530395508,,,,
53235,train,1783139672.455295,113.05824279785156,113.05824279785156,113.05824279785156,95.50209045410156,1.755615234375,24.65135955810547,24.65135955810547,,,,
53240,train,1783139672.8678439,100.61640167236328,100.61640167236328,100.61640167236328,85.29047393798828,1.5325927734375,30.537574768066406,30.537574768066406,,,,
53245,train,1783139673.281631,94.56010437011719,94.56010437011719,94.56010437011719,78.28080749511719,1.6279296875,27.151464462280273,27.151464462280273,,,,
53250,train,1783139673.7320447,85.61930084228516,85.61930084228516,85.61930084228516,68.50992584228516,1.7109375,33.913936614990234,33.913936614990234,,,,
53255,train,1783139674.142198,87.59567260742188,87.59567260742188,87.59567260742188,72.69210815429688,1.4903564453125,23.977664947509766,23.977664947509766,,,,
53260,train,1783139674.5543866,95.98153686523438,95.98153686523438,95.98153686523438,79.55087280273438,1.64306640625,29.242666244506836,29.242666244506836,,,,
53265,train,1783139674.9691565,97.06068420410156,97.06068420410156,97.06068420410156,81.12684631347656,1.5933837890625,31.229310989379883,31.229310989379883,,,,
53270,train,1783139675.3808935,96.84159851074219,96.84159851074219,96.84159851074219,81.63163757324219,1.52099609375,36.399436950683594,36.399436950683594,,,,
53275,train,1783139675.7956085,87.61213684082031,87.61213684082031,87.61213684082031,72.51936340332031,1.50927734375,30.184795379638672,30.184795379638672,,,,
53280,train,1783139676.208561,102.15577697753906,102.15577697753906,102.15577697753906,87.08375549316406,1.5072021484375,30.078508377075195,30.078508377075195,,,,
53285,train,1783139676.6228452,99.72286224365234,99.72286224365234,99.72286224365234,82.07393646240234,1.764892578125,20.812007904052734,20.812007904052734,,,,
53290,train,1783139677.0386956,94.76031494140625,94.76031494140625,94.76031494140625,78.04888916015625,1.671142578125,31.16556167602539,31.16556167602539,,,,
53295,train,1783139677.4526029,94.19532012939453,94.19532012939453,94.19532012939453,79.85449981689453,1.43408203125,24.82713508605957,24.82713508605957,,,,
53300,train,1783139677.8996737,103.94482421875,103.94482421875,103.94482421875,87.4189453125,1.652587890625,26.498079299926758,26.498079299926758,,,,
53305,train,1783139678.3110833,98.25745391845703,98.25745391845703,98.25745391845703,83.37952423095703,1.48779296875,32.038856506347656,32.038856506347656,,,,
53310,train,1783139678.722487,105.64904022216797,105.64904022216797,105.64904022216797,89.84947967529297,1.5799560546875,26.03067398071289,26.03067398071289,,,,
53315,train,1783139679.1379995,100.37776184082031,100.37776184082031,100.37776184082031,83.28791809082031,1.708984375,24.36351203918457,24.36351203918457,,,,
53320,train,1783139679.5547934,89.42296600341797,89.42296600341797,89.42296600341797,74.26549530029297,1.5157470703125,24.972496032714844,24.972496032714844,,,,
53325,train,1783139679.9667737,87.48193359375,87.48193359375,87.48193359375,71.440673828125,1.6041259765625,30.909927368164062,30.909927368164062,,,,
53330,train,1783139680.377982,92.8265380859375,92.8265380859375,92.8265380859375,76.7718505859375,1.60546875,34.36945724487305,34.36945724487305,,,,
53335,train,1783139680.791311,84.80409240722656,84.80409240722656,84.80409240722656,70.12147521972656,1.46826171875,27.732572555541992,27.732572555541992,,,,
53340,train,1783139681.2014582,95.59352111816406,95.59352111816406,95.59352111816406,78.55494689941406,1.703857421875,31.845949172973633,31.845949172973633,,,,
53345,train,1783139681.6146586,88.55250549316406,88.55250549316406,88.55250549316406,71.92652893066406,1.66259765625,25.693044662475586,25.693044662475586,,,,
53350,train,1783139682.0619512,98.03321075439453,98.03321075439453,98.03321075439453,84.01221466064453,1.402099609375,30.487756729125977,30.487756729125977,,,,
53355,train,1783139682.4741693,103.4368896484375,103.4368896484375,103.4368896484375,88.7298583984375,1.470703125,31.47635841369629,31.47635841369629,,,,
53360,train,1783139682.883421,86.75070190429688,86.75070190429688,86.75070190429688,70.44943237304688,1.630126953125,26.018325805664062,26.018325805664062,,,,
53365,train,1783139683.2981293,85.1871566772461,85.1871566772461,85.1871566772461,69.4413070678711,1.5745849609375,31.62939453125,31.62939453125,,,,
53370,train,1783139683.713613,88.94200134277344,88.94200134277344,88.94200134277344,72.74082946777344,1.6201171875,28.340290069580078,28.340290069580078,,,,
53375,train,1783139684.1270356,85.1806869506836,85.1806869506836,85.1806869506836,70.3796615600586,1.4801025390625,26.60725975036621,26.60725975036621,,,,
53380,train,1783139684.5404196,87.64584350585938,87.64584350585938,87.64584350585938,71.81820678710938,1.582763671875,33.09126663208008,33.09126663208008,,,,
53385,train,1783139684.9553497,82.78116607666016,82.78116607666016,82.78116607666016,68.41715240478516,1.4364013671875,29.614065170288086,29.614065170288086,,,,
53390,train,1783139685.3698993,96.15715026855469,96.15715026855469,96.15715026855469,80.65910339355469,1.5498046875,30.426048278808594,30.426048278808594,,,,
53395,train,1783139685.7824638,80.86460876464844,80.86460876464844,80.86460876464844,64.06773376464844,1.6796875,24.757343292236328,24.757343292236328,,,,
53400,train,1783139686.2307434,105.03308868408203,105.03308868408203,105.03308868408203,89.92932891845703,1.5103759765625,26.553543090820312,26.553543090820312,,,,
53405,train,1783139686.6427984,97.99706268310547,97.99706268310547,97.99706268310547,82.10839080810547,1.5888671875,26.286666870117188,26.286666870117188,,,,
53410,train,1783139687.0608788,96.72013092041016,96.72013092041016,96.72013092041016,81.51261138916016,1.520751953125,22.898906707763672,22.898906707763672,,,,
53415,train,1783139687.4780953,103.16062927246094,103.16062927246094,103.16062927246094,88.88084411621094,1.427978515625,25.61216163635254,25.61216163635254,,,,
53420,train,1783139687.8902836,102.4759750366211,102.4759750366211,102.4759750366211,84.5755844116211,1.7900390625,32.32308578491211,32.32308578491211,,,,
53425,train,1783139688.3003368,107.43580627441406,107.43580627441406,107.43580627441406,91.04664611816406,1.638916015625,44.45006561279297,44.45006561279297,,,,
53430,train,1783139688.70229,91.00330352783203,91.00330352783203,91.00330352783203,76.15100860595703,1.4852294921875,30.397998809814453,30.397998809814453,,,,
53435,train,1783139689.1965902,95.86643981933594,95.86643981933594,95.86643981933594,80.18406677246094,1.5682373046875,43.19951248168945,43.19951248168945,,,,
53440,train,1783139689.6081595,89.90547180175781,89.90547180175781,89.90547180175781,73.63105773925781,1.62744140625,39.402671813964844,39.402671813964844,,,,
53445,train,1783139690.020666,85.49978637695312,85.49978637695312,85.49978637695312,69.99685668945312,1.55029296875,28.982206344604492,28.982206344604492,,,,
53450,train,1783139690.4663718,100.79403686523438,100.79403686523438,100.79403686523438,86.06991577148438,1.472412109375,24.541568756103516,24.541568756103516,,,,
53455,train,1783139690.8766618,92.57404327392578,92.57404327392578,92.57404327392578,76.59503936767578,1.597900390625,20.119434356689453,20.119434356689453,,,,
53460,train,1783139691.2901819,92.16854858398438,92.16854858398438,92.16854858398438,78.06942749023438,1.409912109375,25.185222625732422,25.185222625732422,,,,
53465,train,1783139691.7010627,111.50416564941406,111.50416564941406,111.50416564941406,94.79029846191406,1.67138671875,34.5380973815918,34.5380973815918,,,,
53470,train,1783139692.1165934,81.79305267333984,81.79305267333984,81.79305267333984,66.19857025146484,1.5594482421875,25.586458206176758,25.586458206176758,,,,
53475,train,1783139692.5319014,95.45606994628906,95.45606994628906,95.45606994628906,81.78541564941406,1.3670654296875,41.72850799560547,41.72850799560547,,,,
53480,train,1783139692.9436452,85.47753143310547,85.47753143310547,85.47753143310547,70.85961151123047,1.4617919921875,26.161357879638672,26.161357879638672,,,,
53485,train,1783139693.3551004,83.68028259277344,83.68028259277344,83.68028259277344,69.07456970214844,1.4605712890625,36.35476303100586,36.35476303100586,,,,
53490,train,1783139693.767303,73.76863098144531,73.76863098144531,73.76863098144531,58.43294143676758,1.5335693359375,38.78607940673828,38.78607940673828,,,,
53495,train,1783139694.1810398,86.857421875,86.857421875,86.857421875,71.629150390625,1.5228271484375,53.47052001953125,53.47052001953125,,,,
53500,train,1783139694.6302931,75.36624145507812,75.36624145507812,75.36624145507812,58.247100830078125,1.7119140625,28.910512924194336,28.910512924194336,,,,
53505,train,1783139695.0428343,81.75305938720703,81.75305938720703,81.75305938720703,67.07776641845703,1.467529296875,26.32036781311035,26.32036781311035,,,,
53510,train,1783139695.4571784,72.05232238769531,72.05232238769531,72.05232238769531,56.75080490112305,1.5301513671875,26.042465209960938,26.042465209960938,,,,
53515,train,1783139695.871754,100.85202026367188,100.85202026367188,100.85202026367188,84.34323120117188,1.65087890625,37.74815368652344,37.74815368652344,,,,
53520,train,1783139696.287693,97.77132415771484,97.77132415771484,97.77132415771484,83.75154876708984,1.4019775390625,42.03955841064453,42.03955841064453,,,,
53525,train,1783139696.7017052,87.71879577636719,87.71879577636719,87.71879577636719,73.09233093261719,1.462646484375,38.69485855102539,38.69485855102539,,,,
53530,train,1783139697.1150284,80.91096496582031,80.91096496582031,80.91096496582031,65.73884582519531,1.5172119140625,29.78430938720703,29.78430938720703,,,,
53535,train,1783139697.5309236,74.92832946777344,74.92832946777344,74.92832946777344,58.6722297668457,1.6256103515625,36.67710494995117,36.67710494995117,,,,
53540,train,1783139697.94409,100.39286804199219,100.39286804199219,100.39286804199219,85.75907897949219,1.46337890625,24.63368034362793,24.63368034362793,,,,
53545,train,1783139698.356844,86.30252075195312,86.30252075195312,86.30252075195312,70.68362426757812,1.5618896484375,22.612882614135742,22.612882614135742,,,,
53550,train,1783139698.8028238,95.0533447265625,95.0533447265625,95.0533447265625,80.3621826171875,1.4691162109375,22.927093505859375,22.927093505859375,,,,
53555,train,1783139699.2128458,95.32539367675781,95.32539367675781,95.32539367675781,80.14595031738281,1.5179443359375,41.51690673828125,41.51690673828125,,,,
53560,train,1783139699.6277559,96.25138854980469,96.25138854980469,96.25138854980469,81.66276550292969,1.4588623046875,32.351585388183594,32.351585388183594,,,,
53565,train,1783139700.041785,98.19721221923828,98.19721221923828,98.19721221923828,83.92841339111328,1.4268798828125,32.599334716796875,32.599334716796875,,,,
53570,train,1783139700.4560094,64.46121215820312,64.46121215820312,64.46121215820312,49.628448486328125,1.4832763671875,40.020320892333984,40.020320892333984,,,,
53575,train,1783139700.870257,88.53228759765625,88.53228759765625,88.53228759765625,73.87530517578125,1.4656982421875,26.50471305847168,26.50471305847168,,,,
53580,train,1783139701.2834828,75.24942016601562,75.24942016601562,75.24942016601562,60.90371322631836,1.4345703125,36.62257385253906,36.62257385253906,,,,
53585,train,1783139701.6966329,95.09878540039062,95.09878540039062,95.09878540039062,79.29800415039062,1.580078125,38.084102630615234,38.084102630615234,,,,
53590,train,1783139702.11102,77.26858520507812,77.26858520507812,77.26858520507812,59.795440673828125,1.747314453125,39.15995788574219,39.15995788574219,,,,
53595,train,1783139702.527052,69.20734405517578,69.20734405517578,69.20734405517578,54.86652374267578,1.43408203125,40.181785583496094,40.181785583496094,,,,
53600,train,1783139702.9709742,76.75944519042969,76.75944519042969,76.75944519042969,61.07341384887695,1.568603515625,37.33168411254883,37.33168411254883,,,,
53605,train,1783139703.380534,78.9319839477539,78.9319839477539,78.9319839477539,64.7583999633789,1.4173583984375,40.462608337402344,40.462608337402344,,,,
53610,train,1783139703.7950983,62.09569549560547,62.09569549560547,62.09569549560547,48.23705291748047,1.3858642578125,43.26951217651367,43.26951217651367,,,,
53615,train,1783139704.209795,80.87181091308594,80.87181091308594,80.87181091308594,63.74046325683594,1.713134765625,29.02758026123047,29.02758026123047,,,,
53620,train,1783139704.6244278,88.6201400756836,88.6201400756836,88.6201400756836,74.4843978881836,1.41357421875,43.64405059814453,43.64405059814453,,,,
53625,train,1783139705.0374854,73.79254150390625,73.79254150390625,73.79254150390625,59.98394775390625,1.380859375,34.09053421020508,34.09053421020508,,,,
53630,train,1783139705.4499586,88.65521240234375,88.65521240234375,88.65521240234375,70.11273193359375,1.854248046875,37.81365203857422,37.81365203857422,,,,
53635,train,1783139705.8658156,81.35543823242188,81.35543823242188,81.35543823242188,66.76315307617188,1.459228515625,38.579002380371094,38.579002380371094,,,,
53640,train,1783139706.277259,94.12001037597656,94.12001037597656,94.12001037597656,78.67933654785156,1.5440673828125,40.10612869262695,40.10612869262695,,,,
53645,train,1783139706.6915112,96.813720703125,96.813720703125,96.813720703125,80.81640625,1.5997314453125,30.252017974853516,30.252017974853516,,,,
