architecture_name,variant_name,lane,baseline_variant,evaluation_seeds,seed_count,test_utterances,pesq,stoi,mel_error,multi_resolution_stft_error,mcd,utmos_strong,real_time_factor,latency_p50_ms,latency_p95_ms,peak_host_memory_megabytes,session_build_seconds,deployable_size_megabytes,baseline_pesq,pesq_delta,rtf_speedup,size_ratio,classification,classification_basis
hifigan_v1,baseline_cpu,cpu,baseline_cpu,42|43|44,3,525,3.317272665841239,0.9748008343622708,0.27046150005999064,1.084520101660774,11.00863097987621,4.240389342080979,0.08686390738220749,592.6896158854166,841.9726765950521,12909.524739583334,,53.265482902526855,3.317272665841239,0.0,1.0,1.0,denominator,Same-lane identity denominator.
hifigan_v1,fp16_weights,b200,baseline_b200,42|43|44,3,525,3.3166791142357717,0.9748013324968334,0.2691678396387706,1.082755008046589,10.921882130117814,4.2403908681112625,0.001176747777800769,7.332235336303711,10.387471040089926,8834.686197916666,,26.692606925964355,3.318255014116802,-0.0015758998810304625,1.0812887706104337,0.5010946239046712,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
hifigan_v1,onnx_fp32,cpu,baseline_cpu,42|43|44,3,525,3.3172729296911334,0.9748008362201833,0.27046151263373236,1.0845201101757231,11.008630433192458,4.2403895232791,0.09726148488211862,661.4015502929688,933.0623372395834,15035.834635416666,0.05363725533333508,53.17043399810791,3.317272665841239,2.6384989437744366e-07,0.8930966608980622,0.9982155628891438,harmful,The intervention slowed execution by more than 10% without a material deployable-size reduction.
hifigan_v1,onnx_int8_static,cpu,baseline_cpu,42|43|44,3,525,1.9886452210895598,0.9616847797017143,0.7617273527099973,1.7832885545397563,37.84605846317411,3.737290703758361,0.09056794336096163,616.1822509765625,872.3106892903646,16704.1484375,0.11149534533333376,13.666839281717936,3.317272665841239,-1.3286274447516793,0.9591021299446806,0.25657965603592786,harmful,Mean PESQ decreased by more than 0.10 against the same-lane denominator.
hifigan_v1,pruned_30,b200,baseline_b200,42|43|44,3,525,3.127394639878046,0.9650205491236538,0.4204719724920061,1.2282864183092874,17.58926449636493,4.126238498082237,0.0013106042468755475,7.569493929545085,14.257986545562744,8812.940104166666,,53.268595695495605,3.318255014116802,-0.19086037423875624,0.9708530710244055,1.0,harmful,Dense masking caused more than 0.10 PESQ loss and provides no physical storage or sparse-kernel deployment gain.
hifigan_v1,pruned_50,b200,baseline_b200,42|43|44,3,525,2.2550412673798816,0.9433963713669987,0.7436448332620046,1.653222236481924,36.11492547666819,3.833378335256425,0.0009337335987481132,5.9444278081258135,7.561427593231201,8773.989583333334,,53.268595695495605,3.318255014116802,-1.0632137467369205,1.3627057649876868,1.0,harmful,Dense masking caused more than 0.10 PESQ loss and provides no physical storage or sparse-kernel deployment gain.
hifigan_v1,pruned_70,b200,baseline_b200,42|43|44,3,525,1.3044449171187387,0.856048017725514,1.1129152768377273,2.35444654691787,61.566843389195974,1.9954671303431193,0.0010001914663772778,6.323668797810872,8.37299108505249,8837.338541666666,,53.268595695495605,3.318255014116802,-2.0138100969980632,1.2721605819988024,1.0,harmful,Dense masking caused more than 0.10 PESQ loss and provides no physical storage or sparse-kernel deployment gain.
hifigan_v1,torch_compile,b200,baseline_b200,42|43|44,3,525,3.318021706021021,0.9748000215517784,0.2704637397943981,1.0845289200071304,11.009069615954417,4.240378687268212,0.009381056829827468,61.80496883392334,87.34705670674641,7556.2109375,,53.274210929870605,3.318255014116802,-0.0002333080957810374,0.1356354812744648,1.0001054135987946,harmful,The intervention slowed execution by more than 10% without a material deployable-size reduction.
hifigan_v2,baseline_b200,b200,baseline_b200,42|43|44,3,525,2.455617692129952,0.9453456552302062,0.3935938347521282,1.2704947235470725,15.176822294702369,4.012584421823895,0.0008646316478328582,4.865543842315674,10.000650882720947,7204.408854166667,,3.6471357345581055,2.455617692129952,0.0,1.0,1.0,denominator,Same-lane identity denominator.
hifigan_v2,baseline_cpu,cpu,baseline_cpu,42|43|44,3,525,2.455087542004055,0.9453422869493195,0.39361910753779944,1.2705145723100693,15.18146681572952,4.011970744511438,0.029498875152187798,199.09054565429688,272.78106689453125,9784.497395833334,,3.6440229415893555,2.455087542004055,0.0,1.0,1.0,denominator,Same-lane identity denominator.
hifigan_v2,fp16_weights,b200,baseline_b200,42|43|44,3,525,2.456110369969928,0.945348989540094,0.39281560419097783,1.2693222160944864,15.0620608107188,4.011858086813064,0.000852365819401977,5.0937604904174805,7.720516204833984,8852.053385416666,,1.8805341720581055,2.455617692129952,0.0004926778399756415,1.014390333530135,0.5156194638546829,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
hifigan_v2,onnx_fp32,cpu,baseline_cpu,42|43|44,3,525,2.454958662608313,0.9453422928919982,0.3936191074810331,1.2705145453649855,15.181471603861022,4.0119686506664936,0.014246549907946167,96.70984395345052,135.8478240966797,11153.401041666666,0.021153445000000676,3.5789785385131836,2.455087542004055,-0.00012887939574213192,2.070597817913408,0.9821503859556376,beneficial,Objective PESQ stayed within 0.05 while same-lane speed improved by at least 10% or deployable size fell by at least 45%.
hifigan_v2,onnx_int8_static,cpu,baseline_cpu,42|43|44,3,525,1.6682321889059883,0.9291721344454409,0.9725433121030292,1.9964400220295742,37.63250090700474,3.4343650814843554,0.02541743968108355,170.87002563476562,247.68292744954428,11529.239583333334,0.07675822166666772,1.1580766042073567,2.455087542004055,-0.7868553530980669,1.1605761840025839,0.3178016776431865,harmful,Mean PESQ decreased by more than 0.10 against the same-lane denominator.
hifigan_v2,pruned_50,b200,baseline_b200,42|43|44,3,525,1.8817306269539726,0.8925925623567464,0.7298278046789624,1.7810739900195411,42.780126735123794,3.0631921688715615,0.0012151628246967372,7.068248748779297,13.56773312886556,8787.790364583334,,3.6471357345581055,2.455617692129952,-0.5738870651759795,0.7115356314892537,1.0,harmful,Dense masking caused more than 0.10 PESQ loss and provides no physical storage or sparse-kernel deployment gain.
hifigan_v2,torch_compile,b200,baseline_b200,42|43|44,3,525,2.4554727964552625,0.9453450990916146,0.3935931824691712,1.270494306806534,15.17672793504135,4.012603127767169,0.00193191258283162,12.094539960225424,17.330013593037922,7469.559895833333,,3.6526899337768555,2.455617692129952,-0.00014489567468967124,0.4475521592004751,1.0015228934766869,harmful,The intervention slowed execution by more than 10% without a material deployable-size reduction.
hifigan_v3,baseline_b200,b200,baseline_b200,42|43|44,3,525,2.576806677258204,0.951971423697338,0.36084173215760124,1.202228949107821,14.1118372350084,3.90662451335362,0.000622714359812015,3.1834522088368735,10.859800020853678,7313.94140625,,5.615863800048828,2.576806677258204,0.0,1.0,1.0,denominator,Same-lane identity denominator.
hifigan_v3,baseline_cpu,cpu,baseline_cpu,42|43|44,3,525,2.577034690190875,0.9519751758670528,0.36086638227341666,1.2022273028842987,14.11397761718471,3.9062615435464045,0.017278632665516623,114.05513000488281,175.8921661376953,13198.078125,,5.614948272705078,2.577034690190875,0.0,1.0,1.0,denominator,Same-lane identity denominator.
