step,split,time_unix,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial,train_generator_loss_amplitude,train_generator_loss_consistency,train_generator_loss_feature_matching,train_generator_loss_mel,train_generator_loss_phase,train_generator_loss_real_imaginary,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_resolution,val_loss,val_loss_total,val_loss_amplitude,val_loss_consistency,val_loss_mel,val_loss_phase,val_loss_real_imaginary
71875,train,1783396758.657946,,,,,,,,,,,7.6357421875,7.6357421875,5.109375,2.5263671875,,,,,,,
71880,train,1783396759.3127513,472.3145751953125,472.3145751953125,472.3145751953125,20.578125,0.7158718109130859,0.13605941832065582,21.118694305419922,0.18035703897476196,3.609375,0.5369951725006104,,,,,,,,,,,
71885,train,1783396759.9040825,,,,,,,,,,,7.248046875,7.248046875,4.82421875,2.423828125,,,,,,,
71890,train,1783396760.5449202,470.20086669921875,470.20086669921875,470.20086669921875,19.265625,0.7120664119720459,0.1164441853761673,22.876815795898438,0.18197309970855713,3.609375,0.5019252300262451,,,,,,,,,,,
71895,train,1783396761.1192122,,,,,,,,,,,7.392578125,7.392578125,4.9765625,2.416015625,,,,,,,
71900,train,1783396761.7941349,469.1582336425781,469.1582336425781,469.1582336425781,18.2890625,0.706195056438446,0.12544763088226318,22.305095672607422,0.1834220290184021,3.609375,0.5085815191268921,,,,,,,,,,,
71905,train,1783396762.3633256,,,,,,,,,,,7.05078125,7.05078125,4.755859375,2.294921875,,,,,,,
71910,train,1783396763.0072768,466.9507751464844,466.9507751464844,466.9507751464844,18.1640625,0.724374532699585,0.11610409617424011,20.71176528930664,0.1826583445072174,3.609375,0.48963943123817444,,,,,,,,,,,
71915,train,1783396763.5823414,,,,,,,,,,,7.041015625,7.041015625,4.474609375,2.56640625,,,,,,,
71920,train,1783396764.2319772,465.7634582519531,465.7634582519531,465.7634582519531,17.2109375,0.7078458666801453,0.11678784340620041,22.39423370361328,0.18110370635986328,3.609375,0.4644467234611511,,,,,,,,,,,
71925,train,1783396764.7981694,,,,,,,,,,,6.87109375,6.87109375,4.44140625,2.4296875,,,,,,,
71930,train,1783396765.4359102,467.0709533691406,467.0709533691406,467.0709533691406,17.0859375,0.7343702912330627,0.1045311838388443,22.12813377380371,0.18553748726844788,3.609375,0.48349234461784363,,,,,,,,,,,
71935,train,1783396766.0050573,,,,,,,,,,,7.017578125,7.017578125,4.71875,2.298828125,,,,,,,
71940,train,1783396766.644785,465.2439270019531,465.2439270019531,465.2439270019531,17.84375,0.7184414267539978,0.11046434193849564,21.68077850341797,0.1796518713235855,3.609375,0.45187366008758545,,,,,,,,,,,
71945,train,1783396767.2142758,,,,,,,,,,,7.560546875,7.560546875,4.94921875,2.611328125,,,,,,,
71950,train,1783396767.89377,474.46881103515625,474.46881103515625,474.46881103515625,20.140625,0.7211081385612488,0.13310426473617554,23.309913635253906,0.18208540976047516,3.609375,0.5418863892555237,,,,,,,,,,,
71955,train,1783396768.461083,,,,,,,,,,,6.84033203125,6.84033203125,4.5234375,2.31689453125,,,,,,,
71960,train,1783396769.0981457,464.98541259765625,464.98541259765625,464.98541259765625,16.109375,0.7316260933876038,0.10067392885684967,22.212726593017578,0.1822858601808548,3.609375,0.46682071685791016,,,,,,,,,,,
71965,train,1783396769.6659653,,,,,,,,,,,7.4638671875,7.4638671875,5.193359375,2.2705078125,,,,,,,
71970,train,1783396770.3075604,469.9474182128906,469.9474182128906,469.9474182128906,19.4375,0.7039716243743896,0.11005007475614548,23.42980194091797,0.17905445396900177,3.59375,0.49759286642074585,,,,,,,,,,,
71975,train,1783396770.8848388,,,,,,,,,,,7.8359375,7.8359375,5.12109375,2.71484375,,,,,,,
71980,train,1783396771.525573,465.8124694824219,465.8124694824219,465.8124694824219,17.4296875,0.7082998156547546,0.11113559454679489,22.028573989868164,0.18113818764686584,3.609375,0.4739645719528198,,,,,,,,,,,
71985,train,1783396772.101029,,,,,,,,,,,7.37109375,7.37109375,5.021484375,2.349609375,,,,,,,
71990,train,1783396772.75405,471.30255126953125,471.30255126953125,471.30255126953125,18.2265625,0.7296220064163208,0.1193389892578125,23.299461364746094,0.18615588545799255,3.609375,0.5154725313186646,,,,,,,,,,,
71995,train,1783396773.3292964,,,,,,,,,,,7.849609375,7.849609375,5.146484375,2.703125,,,,,,,
72000,train,1783396774.0090055,468.7149658203125,468.7149658203125,468.7149658203125,18.5234375,0.6927465200424194,0.1327662169933319,20.598220825195312,0.17814816534519196,3.609375,0.5428571105003357,,,,,,,,,,,
72000,validation,1783396775.3943043,,,,,,,,,,,,,,,431.61752044677735,431.61752044677735,0.7003892803192139,0.13795223228633405,0.17786355838179588,3.6020382046699524,0.570765951871872
72005,train,1783396775.9758136,,,,,,,,,,,7.142578125,7.142578125,4.94140625,2.201171875,,,,,,,
72010,train,1783396776.6187868,463.28692626953125,463.28692626953125,463.28692626953125,17.8203125,0.6889910697937012,0.09832196682691574,21.283727645874023,0.17537078261375427,3.59375,0.4636020064353943,,,,,,,,,,,
72015,train,1783396777.1898093,,,,,,,,,,,7.396484375,7.396484375,4.955078125,2.44140625,,,,,,,
72020,train,1783396777.8353255,471.8013000488281,471.8013000488281,471.8013000488281,18.234375,0.6974521279335022,0.12200351804494858,23.640539169311523,0.17905017733573914,3.609375,0.5554142594337463,,,,,,,,,,,
72025,train,1783396778.411555,,,,,,,,,,,7.4912109375,7.4912109375,5.158203125,2.3330078125,,,,,,,
72030,train,1783396779.0571043,469.8273620605469,469.8273620605469,469.8273620605469,17.796875,0.701348066329956,0.12186158448457718,22.947664260864258,0.18064330518245697,3.609375,0.5313211679458618,,,,,,,,,,,
72035,train,1783396779.6304474,,,,,,,,,,,8.1396484375,8.1396484375,5.453125,2.6865234375,,,,,,,
72040,train,1783396780.2717583,461.0014953613281,461.0014953613281,461.0014953613281,17.0,0.6645211577415466,0.10615723580121994,20.47500228881836,0.17102810740470886,3.609375,0.4699937701225281,,,,,,,,,,,
72045,train,1783396780.8423526,,,,,,,,,,,7.8056640625,7.8056640625,5.2578125,2.5478515625,,,,,,,
72050,train,1783396781.545498,468.71240234375,468.71240234375,468.71240234375,19.140625,0.6934186816215515,0.1150093674659729,21.32269287109375,0.17787349224090576,3.609375,0.5303455591201782,,,,,,,,,,,
72055,train,1783396782.115062,,,,,,,,,,,7.71875,7.71875,4.9921875,2.7265625,,,,,,,
72060,train,1783396782.7586844,470.6221008300781,470.6221008300781,470.6221008300781,18.3046875,0.7283176183700562,0.1196988895535469,22.619190216064453,0.18371781706809998,3.609375,0.5171148777008057,,,,,,,,,,,
72065,train,1783396783.3323047,,,,,,,,,,,8.25390625,8.25390625,5.662109375,2.591796875,,,,,,,
72070,train,1783396783.9691944,474.3083190917969,474.3083190917969,474.3083190917969,18.1875,0.738932728767395,0.12876656651496887,23.216020584106445,0.18022580444812775,3.625,0.5277361869812012,,,,,,,,,,,
72075,train,1783396784.535656,,,,,,,,,,,7.5546875,7.5546875,5.12109375,2.43359375,,,,,,,
72080,train,1783396785.1742196,466.11566162109375,466.11566162109375,466.11566162109375,18.4765625,0.6855025291442871,0.11782467365264893,21.860137939453125,0.17612412571907043,3.609375,0.48230260610580444,,,,,,,,,,,
72085,train,1783396785.740688,,,,,,,,,,,7.9423828125,7.9423828125,5.49609375,2.4462890625,,,,,,,
72090,train,1783396786.3815043,472.12109375,472.12109375,472.12109375,18.984375,0.7454481720924377,0.11473346501588821,22.995994567871094,0.18706770241260529,3.609375,0.5114333629608154,,,,,,,,,,,
72095,train,1783396786.9488704,,,,,,,,,,,7.2431640625,7.2431640625,4.82421875,2.4189453125,,,,,,,
72100,train,1783396787.627863,464.9527587890625,464.9527587890625,464.9527587890625,18.0625,0.7210841178894043,0.09381953626871109,22.817153930664062,0.18110325932502747,3.609375,0.427838534116745,,,,,,,,,,,
72105,train,1783396788.1939158,,,,,,,,,,,7.5576171875,7.5576171875,5.1015625,2.4560546875,,,,,,,
72110,train,1783396788.833347,470.6084289550781,470.6084289550781,470.6084289550781,17.7109375,0.7606911659240723,0.11882078647613525,21.94373893737793,0.1872095763683319,3.609375,0.510028600692749,,,,,,,,,,,
72115,train,1783396789.4020934,,,,,,,,,,,7.6875,7.6875,5.203125,2.484375,,,,,,,
72120,train,1783396790.0437949,468.1411437988281,468.1411437988281,468.1411437988281,16.8828125,0.7695601582527161,0.11845062673091888,21.30715560913086,0.18756335973739624,3.609375,0.4788960814476013,,,,,,,,,,,
72125,train,1783396790.6146715,,,,,,,,,,,6.84765625,6.84765625,4.59375,2.25390625,,,,,,,
72130,train,1783396791.255372,469.6919860839844,469.6919860839844,469.6919860839844,18.6328125,0.729075014591217,0.11107629537582397,22.385887145996094,0.18234556913375854,3.59375,0.5035760402679443,,,,,,,,,,,
72135,train,1783396791.8230338,,,,,,,,,,,7.00390625,7.00390625,4.68359375,2.3203125,,,,,,,
72140,train,1783396792.460626,471.6526184082031,471.6526184082031,471.6526184082031,17.890625,0.7552753686904907,0.11782745271921158,23.834367752075195,0.18600590527057648,3.609375,0.4948377013206482,,,,,,,,,,,
72145,train,1783396793.024979,,,,,,,,,,,7.697265625,7.697265625,5.349609375,2.34765625,,,,,,,
72150,train,1783396793.6735823,468.9757385253906,468.9757385253906,468.9757385253906,16.3125,0.7301501035690308,0.13500984013080597,20.65100860595703,0.18499885499477386,3.625,0.5056685209274292,,,,,,,,,,,
72155,train,1783396794.3276463,,,,,,,,,,,7.6220703125,7.6220703125,5.0703125,2.5517578125,,,,,,,
72160,train,1783396794.9639812,473.7085876464844,473.7085876464844,473.7085876464844,18.6953125,0.7440316677093506,0.12619607150554657,24.25387191772461,0.1852611005306244,3.609375,0.5169417858123779,,,,,,,,,,,
72165,train,1783396795.5294876,,,,,,,,,,,7.6904296875,7.6904296875,5.248046875,2.4423828125,,,,,,,
72170,train,1783396796.1660895,468.1786804199219,468.1786804199219,468.1786804199219,18.109375,0.698377788066864,0.12005188316106796,22.098012924194336,0.17970217764377594,3.609375,0.512340784072876,,,,,,,,,,,
72175,train,1783396796.7346725,,,,,,,,,,,7.603515625,7.603515625,5.08203125,2.521484375,,,,,,,
72180,train,1783396797.3725584,474.62298583984375,474.62298583984375,474.62298583984375,19.796875,0.739305317401886,0.12736737728118896,23.367080688476562,0.18593257665634155,3.59375,0.5353730916976929,,,,,,,,,,,
72185,train,1783396797.9378507,,,,,,,,,,,7.4990234375,7.4990234375,5.091796875,2.4072265625,,,,,,,
72190,train,1783396798.5804214,466.30340576171875,466.30340576171875,466.30340576171875,19.2734375,0.6985546946525574,0.10224707424640656,21.527652740478516,0.17656731605529785,3.609375,0.47823822498321533,,,,,,,,,,,
72195,train,1783396799.1496913,,,,,,,,,,,7.92431640625,7.92431640625,5.0087890625,2.91552734375,,,,,,,
72200,train,1783396799.8245318,473.21160888671875,473.21160888671875,473.21160888671875,18.6953125,0.7272337675094604,0.1226026713848114,24.159664154052734,0.17923295497894287,3.609375,0.5344108939170837,,,,,,,,,,,
72205,train,1783396800.3943756,,,,,,,,,,,7.794921875,7.794921875,5.154296875,2.640625,,,,,,,
72210,train,1783396801.0347526,469.26812744140625,469.26812744140625,469.26812744140625,17.6171875,0.7065790891647339,0.12928929924964905,22.476333618164062,0.18172234296798706,3.609375,0.5196235179901123,,,,,,,,,,,
72215,train,1783396801.6019506,,,,,,,,,,,7.4521484375,7.4521484375,5.1484375,2.3037109375,,,,,,,
72220,train,1783396802.2429233,468.7137145996094,468.7137145996094,468.7137145996094,17.703125,0.7189224362373352,0.11470576375722885,22.732707977294922,0.1811847686767578,3.59375,0.5024731755256653,,,,,,,,,,,
72225,train,1783396802.8124137,,,,,,,,,,,7.244140625,7.244140625,4.6865234375,2.5576171875,,,,,,,
72230,train,1783396803.4507573,471.99468994140625,471.99468994140625,471.99468994140625,19.46875,0.7279868721961975,0.1219867616891861,23.39749526977539,0.18249303102493286,3.609375,0.503720760345459,,,,,,,,,,,
72235,train,1783396804.0148096,,,,,,,,,,,7.02490234375,7.02490234375,4.66796875,2.35693359375,,,,,,,
72240,train,1783396804.6546307,470.6991271972656,470.6991271972656,470.6991271972656,19.7734375,0.7105364203453064,0.1132173016667366,22.646324157714844,0.17775048315525055,3.609375,0.5158143639564514,,,,,,,,,,,
72245,train,1783396805.2197623,,,,,,,,,,,7.3662109375,7.3662109375,5.09375,2.2724609375,,,,,,,
72250,train,1783396805.8993165,471.4437561035156,471.4437561035156,471.4437561035156,18.9296875,0.7338597774505615,0.12176017463207245,22.14223861694336,0.18533548712730408,3.609375,0.5228633880615234,,,,,,,,,,,
72255,train,1783396806.4685686,,,,,,,,,,,7.216796875,7.216796875,4.81640625,2.400390625,,,,,,,
72260,train,1783396807.1078281,468.3312072753906,468.3312072753906,468.3312072753906,18.46875,0.7162876725196838,0.10871560871601105,23.012056350708008,0.1817556470632553,3.609375,0.4788054823875427,,,,,,,,,,,
72265,train,1783396807.6736436,,,,,,,,,,,7.5615234375,7.5615234375,5.01171875,2.5498046875,,,,,,,
72270,train,1783396808.3129137,461.2370910644531,461.2370910644531,461.2370910644531,16.359375,0.6823712587356567,0.09397445619106293,21.427350997924805,0.17562277615070343,3.609375,0.45804065465927124,,,,,,,,,,,
72275,train,1783396808.8785858,,,,,,,,,,,7.46484375,7.46484375,4.771484375,2.693359375,,,,,,,
72280,train,1783396809.5218143,466.1995544433594,466.1995544433594,466.1995544433594,19.28125,0.6982825994491577,0.10023966431617737,22.056629180908203,0.17828747630119324,3.609375,0.4645604193210602,,,,,,,,,,,
72285,train,1783396810.08696,,,,,,,,,,,8.142578125,8.142578125,5.591796875,2.55078125,,,,,,,
72290,train,1783396810.721471,470.2005615234375,470.2005615234375,470.2005615234375,18.921875,0.7186715602874756,0.11365939676761627,23.199033737182617,0.18176808953285217,3.609375,0.49878233671188354,,,,,,,,,,,
72295,train,1783396811.2882545,,,,,,,,,,,7.30078125,7.30078125,4.994140625,2.306640625,,,,,,,
72300,train,1783396811.9658546,465.43768310546875,465.43768310546875,465.43768310546875,18.875,0.7269242405891418,0.10052195191383362,20.650157928466797,0.17883452773094177,3.609375,0.4584425687789917,,,,,,,,,,,
72305,train,1783396812.5308714,,,,,,,,,,,7.2734375,7.2734375,4.91796875,2.35546875,,,,,,,
72310,train,1783396813.165378,469.8682861328125,469.8682861328125,469.8682861328125,19.21875,0.7008302211761475,0.1260700672864914,22.09524917602539,0.18009386956691742,3.609375,0.5164346694946289,,,,,,,,,,,
72315,train,1783396813.7298381,,,,,,,,,,,7.7607421875,7.7607421875,5.26953125,2.4912109375,,,,,,,
72320,train,1783396814.3632927,476.36529541015625,476.36529541015625,476.36529541015625,18.84375,0.7616350054740906,0.12489229440689087,25.650867462158203,0.18821144104003906,3.609375,0.5223873853683472,,,,,,,,,,,
72325,train,1783396814.93279,,,,,,,,,,,7.626953125,7.626953125,5.0234375,2.603515625,,,,,,,
72330,train,1783396815.570755,470.3941955566406,470.3941955566406,470.3941955566406,19.0390625,0.6958036422729492,0.11298076808452606,23.958824157714844,0.17659823596477509,3.609375,0.5123128294944763,,,,,,,,,,,
72335,train,1783396816.137834,,,,,,,,,,,7.9306640625,7.9306640625,5.177734375,2.7529296875,,,,,,,
72340,train,1783396816.7745056,478.2731018066406,478.2731018066406,478.2731018066406,21.609375,0.744762659072876,0.12794755399227142,24.342853546142578,0.18594931066036224,3.609375,0.5484713315963745,,,,,,,,,,,
72345,train,1783396817.3418531,,,,,,,,,,,7.6376953125,7.6376953125,5.123046875,2.5146484375,,,,,,,
72350,train,1783396818.0330853,463.8218994140625,463.8218994140625,463.8218994140625,16.2421875,0.7272377014160156,0.11205796897411346,20.582897186279297,0.1813042312860489,3.609375,0.4682180881500244,,,,,,,,,,,
72355,train,1783396818.6101744,,,,,,,,,,,7.505859375,7.505859375,4.919921875,2.5859375,,,,,,,
72360,train,1783396819.2494667,462.9548645019531,462.9548645019531,462.9548645019531,17.6484375,0.6795541048049927,0.09282151609659195,21.958576202392578,0.17589649558067322,3.609375,0.4594578742980957,,,,,,,,,,,
72365,train,1783396819.8190722,,,,,,,,,,,7.5927734375,7.5927734375,5.103515625,2.4892578125,,,,,,,
72370,train,1783396820.4574726,473.5196533203125,473.5196533203125,473.5196533203125,18.5703125,0.7316622734069824,0.13996711373329163,23.540517807006836,0.18489693105220795,3.609375,0.5303356647491455,,,,,,,,,,,
72375,train,1783396821.025631,,,,,,,,,,,7.09765625,7.09765625,4.794921875,2.302734375,,,,,,,
72380,train,1783396821.6641617,470.10406494140625,470.10406494140625,470.10406494140625,19.296875,0.7161974906921387,0.11718294024467468,22.511795043945312,0.18194465339183807,3.609375,0.5023503303527832,,,,,,,,,,,
72385,train,1783396822.2328837,,,,,,,,,,,7.6591796875,7.6591796875,5.29296875,2.3662109375,,,,,,,
72390,train,1783396822.868188,464.86859130859375,464.86859130859375,464.86859130859375,19.0625,0.6740596890449524,0.11242824792861938,21.27606201171875,0.17320455610752106,3.609375,0.47430795431137085,,,,,,,,,,,
72395,train,1783396823.4379056,,,,,,,,,,,7.20068359375,7.20068359375,4.76171875,2.43896484375,,,,,,,
72400,train,1783396824.1469305,470.7303771972656,470.7303771972656,470.7303771972656,19.4921875,0.7160224318504333,0.11863285303115845,23.566984176635742,0.18076834082603455,3.609375,0.48838070034980774,,,,,,,,,,,
72405,train,1783396824.744631,,,,,,,,,,,7.4990234375,7.4990234375,4.86328125,2.6357421875,,,,,,,
72410,train,1783396825.3798285,470.76104736328125,470.76104736328125,470.76104736328125,17.9453125,0.7104936242103577,0.12724167108535767,23.02233123779297,0.18207210302352905,3.609375,0.5311572551727295,,,,,,,,,,,
72415,train,1783396825.978091,,,,,,,,,,,7.7890625,7.7890625,5.185546875,2.603515625,,,,,,,
72420,train,1783396826.655023,474.2539978027344,474.2539978027344,474.2539978027344,19.09375,0.7345073819160461,0.14093691110610962,23.03952407836914,0.18464982509613037,3.609375,0.5425887107849121,,,,,,,,,,,
72425,train,1783396827.2201235,,,,,,,,,,,6.8828125,6.8828125,4.73828125,2.14453125,,,,,,,
72430,train,1783396827.8603144,469.37646484375,469.37646484375,469.37646484375,16.890625,0.7061793208122253,0.1285880208015442,23.712919235229492,0.182747945189476,3.609375,0.5107713937759399,,,,,,,,,,,
72435,train,1783396828.4332564,,,,,,,,,,,7.95703125,7.95703125,4.958984375,2.998046875,,,,,,,
72440,train,1783396829.0736434,469.800537109375,469.800537109375,469.800537109375,18.4453125,0.7133084535598755,0.11460307240486145,22.688720703125,0.18024176359176636,3.609375,0.5177691578865051,,,,,,,,,,,
72445,train,1783396829.648119,,,,,,,,,,,7.10791015625,7.10791015625,4.751953125,2.35595703125,,,,,,,
72450,train,1783396830.3359976,466.92724609375,466.92724609375,466.92724609375,18.140625,0.7248299717903137,0.10544078797101974,21.479156494140625,0.18156832456588745,3.609375,0.4838827848434448,,,,,,,,,,,
72455,train,1783396830.9087646,,,,,,,,,,,7.2958984375,7.2958984375,4.9453125,2.3505859375,,,,,,,
72460,train,1783396831.5581243,464.6853942871094,464.6853942871094,464.6853942871094,19.0234375,0.6820196509361267,0.10411815345287323,20.456363677978516,0.1778992861509323,3.609375,0.4849766492843628,,,,,,,,,,,
72465,train,1783396832.1340985,,,,,,,,,,,7.1982421875,7.1982421875,4.6953125,2.5029296875,,,,,,,
72470,train,1783396832.7755864,469.9420166015625,469.9420166015625,469.9420166015625,19.0859375,0.6992149353027344,0.11752007901668549,23.461631774902344,0.18052464723587036,3.609375,0.5003952980041504,,,,,,,,,,,
72475,train,1783396833.3497784,,,,,,,,,,,7.017578125,7.017578125,4.75390625,2.263671875,,,,,,,
72480,train,1783396833.9971354,468.3223571777344,468.3223571777344,468.3223571777344,16.9765625,0.7139661908149719,0.12081873416900635,22.71969223022461,0.18011125922203064,3.609375,0.5101287364959717,,,,,,,,,,,
72485,train,1783396834.5707192,,,,,,,,,,,7.4345703125,7.4345703125,4.880859375,2.5537109375,,,,,,,
72490,train,1783396835.2127237,470.0045471191406,470.0045471191406,470.0045471191406,17.640625,0.7190563678741455,0.11907292902469635,22.753639221191406,0.18300166726112366,3.59375,0.5257645845413208,,,,,,,,,,,
72495,train,1783396835.782242,,,,,,,,,,,7.2001953125,7.2001953125,4.828125,2.3720703125,,,,,,,
72500,train,1783396836.4583778,464.1766662597656,464.1766662597656,464.1766662597656,19.625,0.6871232390403748,0.0980023592710495,20.94140625,0.17671525478363037,3.609375,0.4517214894294739,,,,,,,,,,,
72505,train,1783396837.0323727,,,,,,,,,,,7.67578125,7.67578125,5.1298828125,2.5458984375,,,,,,,
72510,train,1783396837.6781948,468.9193115234375,468.9193115234375,468.9193115234375,18.984375,0.6852787733078003,0.10375900566577911,24.060871124267578,0.1761157512664795,3.609375,0.49871447682380676,,,,,,,,,,,
72515,train,1783396838.2560918,,,,,,,,,,,7.3955078125,7.3955078125,5.0224609375,2.373046875,,,,,,,
72520,train,1783396838.9002304,473.2340087890625,473.2340087890625,473.2340087890625,19.1875,0.7533363699913025,0.11169938743114471,23.874223709106445,0.18592451512813568,3.59375,0.5084232687950134,,,,,,,,,,,
72525,train,1783396839.47487,,,,,,,,,,,7.482421875,7.482421875,4.939453125,2.54296875,,,,,,,
72530,train,1783396840.1122673,473.6183166503906,473.6183166503906,473.6183166503906,18.4140625,0.7240170240402222,0.13078677654266357,24.452415466308594,0.18242493271827698,3.609375,0.5350341200828552,,,,,,,,,,,
72535,train,1783396840.6789875,,,,,,,,,,,7.345703125,7.345703125,4.94140625,2.404296875,,,,,,,
72540,train,1783396841.2908003,464.61151123046875,464.61151123046875,464.61151123046875,15.5546875,0.725424587726593,0.11729615181684494,18.47496795654297,0.18036478757858276,3.625,0.5009557008743286,,,,,,,,,,,
72545,train,1783396841.9567447,,,,,,,,,,,7.3076171875,7.3076171875,4.9775390625,2.330078125,,,,,,,
72550,train,1783396842.636593,468.67120361328125,468.67120361328125,468.67120361328125,18.8984375,0.7066265344619751,0.12202101200819016,22.28631591796875,0.17811821401119232,3.609375,0.49293339252471924,,,,,,,,,,,
72555,train,1783396843.20369,,,,,,,,,,,7.7294921875,7.7294921875,5.001953125,2.7275390625,,,,,,,
72560,train,1783396843.84632,464.82135009765625,464.82135009765625,464.82135009765625,16.9453125,0.7281547784805298,0.09705869853496552,21.495880126953125,0.1807224154472351,3.609375,0.46917861700057983,,,,,,,,,,,
72565,train,1783396844.4204352,,,,,,,,,,,7.4736328125,7.4736328125,4.96875,2.5048828125,,,,,,,
72570,train,1783396845.0631714,471.4745178222656,471.4745178222656,471.4745178222656,19.0625,0.7294261455535889,0.11694695055484772,23.01481819152832,0.18412038683891296,3.609375,0.511665940284729,,,,,,,,,,,
72575,train,1783396845.636795,,,,,,,,,,,6.8857421875,6.8857421875,4.607421875,2.2783203125,,,,,,,
72580,train,1783396846.2766995,462.84161376953125,462.84161376953125,462.84161376953125,17.34375,0.6952416300773621,0.10041415691375732,20.08232879638672,0.17772793769836426,3.609375,0.4802945852279663,,,,,,,,,,,
72585,train,1783396846.8436258,,,,,,,,,,,7.681640625,7.681640625,4.9697265625,2.7119140625,,,,,,,
72590,train,1783396847.4836097,473.4012145996094,473.4012145996094,473.4012145996094,20.65625,0.7211990356445312,0.1264009177684784,22.68414306640625,0.1840926557779312,3.609375,0.5252143144607544,,,,,,,,,,,
72595,train,1783396848.0519974,,,,,,,,,,,7.244140625,7.244140625,4.8359375,2.408203125,,,,,,,
72600,train,1783396848.7289407,466.0630187988281,466.0630187988281,466.0630187988281,17.9140625,0.7059125304222107,0.09637665748596191,22.60495376586914,0.17874263226985931,3.609375,0.47550201416015625,,,,,,,,,,,
72605,train,1783396849.2978024,,,,,,,,,,,7.13916015625,7.13916015625,4.69140625,2.44775390625,,,,,,,
72610,train,1783396849.936474,462.3944091796875,462.3944091796875,462.3944091796875,16.4140625,0.701845645904541,0.09865060448646545,21.454086303710938,0.1765708029270172,3.609375,0.45684942603111267,,,,,,,,,,,
72615,train,1783396850.5104232,,,,,,,,,,,7.3837890625,7.3837890625,5.146484375,2.2373046875,,,,,,,
72620,train,1783396851.1601076,466.0742492675781,466.0742492675781,466.0742492675781,19.5,0.6834056377410889,0.10781897604465485,21.48772621154785,0.17843982577323914,3.609375,0.4767024517059326,,,,,,,,,,,
72625,train,1783396851.7311282,,,,,,,,,,,7.095703125,7.095703125,4.66015625,2.435546875,,,,,,,
72630,train,1783396852.3719838,473.4690246582031,473.4690246582031,473.4690246582031,17.546875,0.7147263288497925,0.14096154272556305,22.99964714050293,0.18102239072322845,3.625,0.5393458008766174,,,,,,,,,,,
72635,train,1783396852.93901,,,,,,,,,,,7.64306640625,7.64306640625,4.802734375,2.84033203125,,,,,,,
72640,train,1783396853.5795603,472.0728759765625,472.0728759765625,472.0728759765625,18.375,0.7353237867355347,0.12562917172908783,23.626296997070312,0.18541693687438965,3.609375,0.5107759833335876,,,,,,,,,,,
72645,train,1783396854.146985,,,,,,,,,,,7.7685546875,7.7685546875,5.501953125,2.2666015625,,,,,,,
72650,train,1783396854.8243387,466.0436706542969,466.0436706542969,466.0436706542969,16.984375,0.732385516166687,0.10766920447349548,21.300809860229492,0.1823335886001587,3.609375,0.48335540294647217,,,,,,,,,,,
72655,train,1783396855.389681,,,,,,,,,,,6.8994140625,6.8994140625,4.498046875,2.4013671875,,,,,,,
72660,train,1783396856.0269482,469.7682189941406,469.7682189941406,469.7682189941406,18.3125,0.7270693182945251,0.11200617998838425,23.277095794677734,0.17824554443359375,3.609375,0.4977593421936035,,,,,,,,,,,
72665,train,1783396856.5942416,,,,,,,,,,,7.498046875,7.498046875,4.94921875,2.548828125,,,,,,,
72670,train,1783396857.2337005,468.83233642578125,468.83233642578125,468.83233642578125,17.84375,0.7264275550842285,0.11161331087350845,21.890029907226562,0.17783258855342865,3.609375,0.519649088382721,,,,,,,,,,,
72675,train,1783396857.798151,,,,,,,,,,,7.69140625,7.69140625,5.283203125,2.408203125,,,,,,,
72680,train,1783396858.4378831,469.20867919921875,469.20867919921875,469.20867919921875,18.15625,0.7292093634605408,0.11678720265626907,22.04202651977539,0.18303543329238892,3.609375,0.5045323371887207,,,,,,,,,,,
72685,train,1783396859.006048,,,,,,,,,,,7.619140625,7.619140625,5.146484375,2.47265625,,,,,,,
72690,train,1783396859.6447735,476.2568664550781,476.2568664550781,476.2568664550781,19.0625,0.7442566752433777,0.13970205187797546,24.020206451416016,0.18594437837600708,3.609375,0.5561899542808533,,,,,,,,,,,
72695,train,1783396860.212081,,,,,,,,,,,7.1123046875,7.1123046875,4.7890625,2.3232421875,,,,,,,
72700,train,1783396860.8900592,462.9757995605469,462.9757995605469,462.9757995605469,17.75,0.6613372564315796,0.11142226308584213,20.95954132080078,0.17422398924827576,3.609375,0.4811554551124573,,,,,,,,,,,
72705,train,1783396861.4553437,,,,,,,,,,,7.3876953125,7.3876953125,4.951171875,2.4365234375,,,,,,,
72710,train,1783396862.0958562,464.6883239746094,464.6883239746094,464.6883239746094,18.9140625,0.6895371675491333,0.11362450569868088,20.2548828125,0.17435087263584137,3.609375,0.47847333550453186,,,,,,,,,,,
72715,train,1783396862.660532,,,,,,,,,,,7.447265625,7.447265625,4.98828125,2.458984375,,,,,,,
72720,train,1783396863.3003755,465.34259033203125,465.34259033203125,465.34259033203125,17.53125,0.7003604769706726,0.09640978276729584,22.42110252380371,0.1775047481060028,3.609375,0.47884079813957214,,,,,,,,,,,
72725,train,1783396863.8681273,,,,,,,,,,,7.72119140625,7.72119140625,5.107421875,2.61376953125,,,,,,,
72730,train,1783396864.5097244,474.20648193359375,474.20648193359375,474.20648193359375,20.2734375,0.733896017074585,0.12118247896432877,24.056612014770508,0.184110626578331,3.609375,0.5136205554008484,,,,,,,,,,,
