step,time_unix,learning_rate_discriminator,learning_rate_generator,runtime/checkpoint_save_time_ms,runtime/checkpoint_size_mb,train_discriminator_loss,train_discriminator_loss_period,train_discriminator_loss_scale,train_discriminator_loss_total,train_generator_loss,train_generator_loss_adversarial_period,train_generator_loss_adversarial_scale,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_scale,train_generator_loss_mel,train_generator_loss_total,train_loss,val_loss,val_mel_l1
1105,1783432261.98453,,,,,1.5502309799194336,1.3343654870986938,0.21586549282073975,1.5502309799194336,37.89320755004883,2.9754810333251953,2.590752601623535,3.9341928958892822,3.339268207550049,0.3951122462749481,37.89320755004883,37.89320755004883,,
1110,1783432262.7317765,,,,,1.5446267127990723,1.3279390335083008,0.21668772399425507,1.5446267127990723,38.44683074951172,2.982167959213257,2.5862619876861572,4.038267612457275,3.312041997909546,0.4039507806301117,38.44683074951172,38.44683074951172,,
1115,1783432263.465634,,,,,1.4946343898773193,1.2756412029266357,0.2189931422472,1.4946343898773193,38.008487701416016,2.9037232398986816,2.612710952758789,4.041478633880615,3.349456548690796,0.39355966448783875,38.008487701416016,38.008487701416016,,
1120,1783432264.1984162,,,,,1.578913927078247,1.312935471534729,0.2659783959388733,1.578913927078247,37.87287521362305,2.994065761566162,2.5198936462402344,4.0380964279174805,3.2986204624176025,0.3930107057094574,37.87287521362305,37.87287521362305,,
1125,1783432265.0307615,,,,,1.5258868932724,1.2702683210372925,0.2556185722351074,1.5258868932724,37.366703033447266,2.8664674758911133,2.516172409057617,3.9022300243377686,3.250833749771118,0.39284297823905945,37.366703033447266,37.366703033447266,,
1130,1783432265.954923,,,,,1.6202946901321411,1.402132272720337,0.21816237270832062,1.6202946901321411,37.04498291015625,2.812150716781616,2.5565221309661865,3.978362798690796,3.3410401344299316,0.3786112666130066,37.04498291015625,37.04498291015625,,
1135,1783432266.7642968,,,,,1.6092934608459473,1.387525200843811,0.22176824510097504,1.6092934608459473,36.795040130615234,2.9323272705078125,2.5516304969787598,3.7886223793029785,3.2474634647369385,0.3830869197845459,36.795040130615234,36.795040130615234,,
1140,1783432267.5037155,,,,,1.5652220249176025,1.3598387241363525,0.2053832858800888,1.5652220249176025,37.510345458984375,2.828658103942871,2.6024839878082275,3.808682918548584,3.3437089920043945,0.39498716592788696,37.510345458984375,37.510345458984375,,
1145,1783432268.2440076,,,,,1.505308747291565,1.2878011465072632,0.21750761568546295,1.505308747291565,37.22944641113281,2.8957483768463135,2.621953010559082,3.8548314571380615,3.265418529510498,0.3882499039173126,37.22944641113281,37.22944641113281,,
1150,1783432268.9952748,,,,,1.523796558380127,1.3178784847259521,0.2059181034564972,1.523796558380127,36.76396560668945,2.8416948318481445,2.6417698860168457,3.8025267124176025,3.284939765930176,0.3801237940788269,36.76396560668945,36.76396560668945,,
1155,1783432269.7331536,,,,,1.6134169101715088,1.3787686824798584,0.23464824259281158,1.6134169101715088,36.61689758300781,2.8630518913269043,2.564303159713745,3.7177417278289795,3.214513063430786,0.38500067591667175,36.61689758300781,36.61689758300781,,
1160,1783432270.4504235,,,,,1.5473196506500244,1.291740894317627,0.25557881593704224,1.5473196506500244,37.59336853027344,2.966945171356201,2.516846179962158,4.045063495635986,3.2605347633361816,0.38885292410850525,37.59336853027344,37.59336853027344,,
1165,1783432271.1643226,,,,,1.6370614767074585,1.3853086233139038,0.2517528533935547,1.6370614767074585,36.428253173828125,2.828672170639038,2.5244300365448,3.6604244709014893,3.1960225105285645,0.385827898979187,36.428253173828125,36.428253173828125,,
1170,1783432271.8766413,,,,,1.5503697395324707,1.369935393333435,0.18043430149555206,1.5503697395324707,38.202781677246094,2.832120418548584,2.6410937309265137,3.99951171875,3.430940866470337,0.3970814347267151,38.202781677246094,38.202781677246094,,
1170,1783432271.879646,1.9940059980000003e-05,1.9940059980000003e-05,,,,,,,,,,,,,,,,
1170,1783432272.56067,,,,,,,,,,,,,,,,,0.3789738771319389,0.3789738771319389
1170,1783432274.0634258,,,1499.8112850000211,832.1025094985962,,,,,,,,,,,,,,
1170,1783432275.6834946,,,1614.1708119999976,832.1025094985962,,,,,,,,,,,,,,
1175,1783432276.469367,,,,,1.7298057079315186,1.422292947769165,0.30751273036003113,1.7298057079315186,36.889991760253906,2.879176139831543,2.5384209156036377,3.7133893966674805,3.1528964042663574,0.3942183554172516,36.889991760253906,36.889991760253906,,
1180,1783432277.1981392,,,,,1.5386226177215576,1.2816596031188965,0.2569630444049835,1.5386226177215576,37.27717208862305,2.9467933177948,2.5075266361236572,3.9500091075897217,3.215571641921997,0.3887042701244354,37.27717208862305,37.27717208862305,,
1185,1783432277.9263096,,,,,1.552944302558899,1.3249443769454956,0.22799989581108093,1.552944302558899,37.92693328857422,2.9207828044891357,2.6019129753112793,3.961653232574463,3.3665268421173096,0.3943973183631897,37.92693328857422,37.92693328857422,,
1190,1783432278.657095,,,,,1.615641474723816,1.376065969467163,0.2395755499601364,1.615641474723816,36.85688781738281,2.917715311050415,2.555307626724243,3.930858612060547,3.2725934982299805,0.3772657811641693,36.85688781738281,36.85688781738281,,
1195,1783432279.3926318,,,,,1.533156156539917,1.291779637336731,0.24137653410434723,1.533156156539917,37.984676361083984,2.7757439613342285,2.654057502746582,4.038286209106445,3.286435604095459,0.39789849519729614,37.984676361083984,37.984676361083984,,
1200,1783432280.129379,,,,,1.4930751323699951,1.2791982889175415,0.2138768583536148,1.4930751323699951,38.571495056152344,2.921729564666748,2.648890256881714,4.0581231117248535,3.3648884296417236,0.40344125032424927,38.571495056152344,38.571495056152344,,
1205,1783432280.85861,,,,,1.607674241065979,1.3775966167449951,0.23007766902446747,1.607674241065979,36.63683319091797,2.775611400604248,2.656642436981201,3.7701127529144287,3.2539026737213135,0.38125666975975037,36.63683319091797,36.63683319091797,,
1210,1783432281.5900562,,,,,1.6050704717636108,1.3500521183013916,0.25501832365989685,1.6050704717636108,37.18191146850586,2.926309585571289,2.4631834030151367,3.9726920127868652,3.2369840145111084,0.386068195104599,37.18191146850586,37.18191146850586,,
1215,1783432282.3242335,,,,,1.672585368156433,1.4179670810699463,0.25461825728416443,1.672585368156433,35.765525817871094,2.7344472408294678,2.5128655433654785,3.501567840576172,3.1562623977661133,0.3822789192199707,35.765525817871094,35.765525817871094,,
1220,1783432283.056458,,,,,1.4675042629241943,1.2651493549346924,0.20235489308834076,1.4675042629241943,38.07696533203125,2.9690375328063965,2.6932566165924072,4.024202823638916,3.3422913551330566,0.39292627573013306,38.07696533203125,38.07696533203125,,
1225,1783432283.9935653,,,,,1.6497514247894287,1.3982053995132446,0.25154608488082886,1.6497514247894287,36.30878448486328,2.77104115486145,2.5411157608032227,3.814377784729004,3.2481489181518555,0.37492382526397705,36.30878448486328,36.30878448486328,,
1230,1783432284.7820833,,,,,1.5165098905563354,1.2940852642059326,0.22242461144924164,1.5165098905563354,37.449947357177734,2.8568530082702637,2.53861927986145,3.982943058013916,3.305525302886963,0.3883896768093109,37.449947357177734,37.449947357177734,,
1235,1783432285.5247166,,,,,1.6155436038970947,1.3226066827774048,0.2929369807243347,1.6155436038970947,36.73310852050781,2.85028338432312,2.6341941356658936,3.7595558166503906,3.1553430557250977,0.3870851993560791,36.73310852050781,36.73310852050781,,
1240,1783432286.255012,,,,,1.780482530593872,1.4814180135726929,0.2990644872188568,1.780482530593872,35.93312454223633,2.770535945892334,2.4728167057037354,3.77034854888916,3.0943784713745117,0.376895934343338,35.93312454223633,35.93312454223633,,
1245,1783432286.98677,,,,,1.5902183055877686,1.3781688213348389,0.21204954385757446,1.5902183055877686,38.25809097290039,2.8668909072875977,2.6456265449523926,3.931851387023926,3.3537278175354004,0.4038759171962738,38.25809097290039,38.25809097290039,,
1250,1783432287.7199461,,,,,1.5966652631759644,1.3829729557037354,0.21369227766990662,1.5966652631759644,37.30385208129883,2.977858066558838,2.62412166595459,3.772392988204956,3.3361806869506836,0.38854941725730896,37.30385208129883,37.30385208129883,,
1255,1783432288.4484143,,,,,1.6313483715057373,1.3696246147155762,0.26172372698783875,1.6313483715057373,36.13670349121094,2.7316620349884033,2.5542056560516357,3.866377830505371,3.169752359390259,0.3728572130203247,36.13670349121094,36.13670349121094,,
1260,1783432289.1861403,,,,,1.6008414030075073,1.3641221523284912,0.23671920597553253,1.6008414030075073,37.312583923339844,2.863474130630493,2.5475518703460693,3.9413259029388428,3.3078813552856445,0.3867364525794983,37.312583923339844,37.312583923339844,,
1265,1783432289.9189763,,,,,1.5013794898986816,1.290744662284851,0.21063482761383057,1.5013794898986816,37.77199172973633,2.878962516784668,2.5858607292175293,3.9440388679504395,3.3444747924804688,0.3940030634403229,37.77199172973633,37.77199172973633,,
1270,1783432290.6506062,,,,,1.5954060554504395,1.3230242729187012,0.27238184213638306,1.5954060554504395,37.27006912231445,2.939166307449341,2.5480599403381348,3.94711971282959,3.1531269550323486,0.39071887731552124,37.27006912231445,37.27006912231445,,
1275,1783432291.372252,,,,,1.552657127380371,1.296724796295166,0.2559323012828827,1.552657127380371,37.37663650512695,2.903919219970703,2.5427603721618652,4.0846147537231445,3.240185022354126,0.38400799036026,37.37663650512695,37.37663650512695,,
1280,1783432292.0955334,,,,,1.6552735567092896,1.410855770111084,0.24441775679588318,1.6552735567092896,36.54949188232422,2.80196213722229,2.518465995788574,3.7094733715057373,3.200683116912842,0.3868611752986908,36.54949188232422,36.54949188232422,,
1285,1783432292.8238873,,,,,1.5223321914672852,1.3181911706924438,0.20414096117019653,1.5223321914672852,37.41797637939453,2.826716661453247,2.5826287269592285,4.053926467895508,3.3415303230285645,0.382615864276886,37.41797637939453,37.41797637939453,,
1290,1783432293.5541737,,,,,1.6636172533035278,1.435882806777954,0.22773446142673492,1.6636172533035278,37.49306869506836,2.9361824989318848,2.5449678897857666,3.935994863510132,3.2253408432006836,0.39309436082839966,37.49306869506836,37.49306869506836,,
1295,1783432294.2752717,,,,,1.579074740409851,1.3593883514404297,0.21968641877174377,1.579074740409851,37.052677154541016,2.7846462726593018,2.6386067867279053,4.057483196258545,3.3320088386535645,0.37445420026779175,37.052677154541016,37.052677154541016,,
1300,1783432295.0045059,,,,,1.611075758934021,1.3442562818527222,0.2668195068836212,1.611075758934021,37.56061553955078,2.82029390335083,2.568636417388916,3.970126152038574,3.22910213470459,0.39496055245399475,37.56061553955078,37.56061553955078,,
1305,1783432295.7314,,,,,1.6227432489395142,1.3701069355010986,0.2526363432407379,1.6227432489395142,36.90431213378906,2.7353355884552,2.526913642883301,3.774059772491455,3.2799370288848877,0.3896459639072418,36.90431213378906,36.90431213378906,,
1310,1783432296.4515705,,,,,1.6590436697006226,1.3916985988616943,0.2673451006412506,1.6590436697006226,36.085243225097656,2.6538591384887695,2.5527191162109375,3.639173984527588,3.2220876216888428,0.3812476098537445,36.085243225097656,36.085243225097656,,
1315,1783432297.174082,,,,,1.5621633529663086,1.3549659252166748,0.207197368144989,1.5621633529663086,37.149112701416016,2.8142852783203125,2.5979700088500977,3.838859796524048,3.3005263805389404,0.3879574239253998,37.149112701416016,37.149112701416016,,
1320,1783432297.8954995,,,,,1.5869141817092896,1.369418740272522,0.2174954116344452,1.5869141817092896,36.46427917480469,2.7216217517852783,2.598146438598633,3.815286874771118,3.2826147079467773,0.3766379654407501,36.46427917480469,36.46427917480469,,
1325,1783432298.6206093,,,,,1.5424681901931763,1.3455486297607422,0.19691959023475647,1.5424681901931763,38.851078033447266,2.8727457523345947,2.5969321727752686,4.219779014587402,3.4739670753479004,0.39986464381217957,38.851078033447266,38.851078033447266,,
1330,1783432299.3558886,,,,,1.6157176494598389,1.3865822553634644,0.2291353940963745,1.6157176494598389,36.524391174316406,2.8067076206207275,2.6209659576416016,3.7592010498046875,3.310776472091675,0.376816987991333,36.524391174316406,36.524391174316406,,
1335,1783432300.0944989,,,,,1.4934039115905762,1.2804280519485474,0.21297591924667358,1.4934039115905762,38.066715240478516,2.8086371421813965,2.6649391651153564,4.205944538116455,3.3906867504119873,0.3866639733314514,38.066715240478516,38.066715240478516,,
1340,1783432300.823909,,,,,1.5829089879989624,1.299436092376709,0.2834728956222534,1.5829089879989624,38.32600402832031,3.057647466659546,2.6020405292510986,4.262750148773193,3.335008144378662,0.3882400095462799,38.32600402832031,38.32600402832031,,
1345,1783432301.5537412,,,,,1.6657320261001587,1.436922550201416,0.2288094311952591,1.6657320261001587,36.66156005859375,2.8625993728637695,2.597341775894165,3.763641834259033,3.268448829650879,0.3808319568634033,36.66156005859375,36.66156005859375,,
1350,1783432302.2823892,,,,,1.59433114528656,1.3588981628417969,0.23543298244476318,1.59433114528656,37.1338005065918,2.7743215560913086,2.5287766456604004,4.005688190460205,3.291313648223877,0.3830377757549286,37.1338005065918,37.1338005065918,,
1355,1783432303.0121956,,,,,1.5320841073989868,1.3248554468154907,0.20722870528697968,1.5320841073989868,36.381614685058594,2.892369508743286,2.5886316299438477,3.7716517448425293,3.2424116134643555,0.3749442398548126,36.381614685058594,36.381614685058594,,
1360,1783432303.736876,,,,,1.561185359954834,1.334378719329834,0.22680659592151642,1.561185359954834,36.82066345214844,2.843662738800049,2.584547519683838,3.913512945175171,3.2657485008239746,0.3785317838191986,36.82066345214844,36.82066345214844,,
1365,1783432304.4665952,,,,,1.7277733087539673,1.4700766801834106,0.25769662857055664,1.7277733087539673,35.79987716674805,2.5866928100585938,2.509061336517334,3.715228319168091,3.1673266887664795,0.3764224946498871,35.79987716674805,35.79987716674805,,
1370,1783432305.2181435,,,,,1.5188838243484497,1.307035207748413,0.21184857189655304,1.5188838243484497,37.45962142944336,2.868408679962158,2.63395357131958,3.9939632415771484,3.3100810050964355,0.38553711771965027,37.45962142944336,37.45962142944336,,
1375,1783432305.9517515,,,,,1.5466679334640503,1.3465179204940796,0.2001500129699707,1.5466679334640503,37.75157165527344,2.8992745876312256,2.666421890258789,3.874220609664917,3.3846452236175537,0.3926253914833069,37.75157165527344,37.75157165527344,,
1380,1783432306.6797698,,,,,1.5753356218338013,1.3441162109375,0.23121941089630127,1.5753356218338013,36.15867233276367,2.8183958530426025,2.5178041458129883,3.730823040008545,3.2718677520751953,0.37371307611465454,36.15867233276367,36.15867233276367,,
1385,1783432307.4073186,,,,,1.6521238088607788,1.3551875352859497,0.2969362437725067,1.6521238088607788,37.209808349609375,2.918043851852417,2.4694509506225586,3.841919183731079,3.231111526489258,0.39280563592910767,37.209808349609375,37.209808349609375,,
1390,1783432308.1374376,,,,,1.5698225498199463,1.3423511981964111,0.22747141122817993,1.5698225498199463,37.72776794433594,2.968151807785034,2.653303623199463,3.959841728210449,3.284261703491211,0.3915134370326996,37.72776794433594,37.72776794433594,,
1395,1783432308.866592,,,,,1.5408084392547607,1.320473551750183,0.22033490240573883,1.5408084392547607,38.407501220703125,2.8869268894195557,2.574711322784424,4.0129804611206055,3.37439227104187,0.4038026034832001,38.407501220703125,38.407501220703125,,
1400,1783432309.5972517,,,,,1.5762356519699097,1.3212966918945312,0.2549389898777008,1.5762356519699097,36.65583038330078,2.9794774055480957,2.5419065952301025,3.9025635719299316,3.209587574005127,0.37578099966049194,36.65583038330078,36.65583038330078,,
1405,1783432310.324405,,,,,1.6602833271026611,1.4285163879394531,0.231766939163208,1.6602833271026611,36.50004959106445,2.7098090648651123,2.6217269897460938,3.7222142219543457,3.214115619659424,0.38435226678848267,36.50004959106445,36.50004959106445,,
1410,1783432311.045622,,,,,1.6173518896102905,1.3984661102294922,0.21888577938079834,1.6173518896102905,35.75112533569336,2.7233805656433105,2.5919406414031982,3.612966775894165,3.194040060043335,0.3738175630569458,35.75112533569336,35.75112533569336,,
1415,1783432311.7711437,,,,,1.6088942289352417,1.3901283740997314,0.21876582503318787,1.6088942289352417,36.63958740234375,2.802300453186035,2.6245486736297607,3.7992331981658936,3.3175270557403564,0.3773159980773926,36.63958740234375,36.63958740234375,,
1420,1783432312.5060906,,,,,1.5715348720550537,1.3756279945373535,0.19590692222118378,1.5715348720550537,37.44203567504883,2.8175177574157715,2.69968843460083,3.89633846282959,3.389514207839966,0.3856250047683716,37.44203567504883,37.44203567504883,,
1425,1783432313.237011,,,,,1.5123964548110962,1.2804064750671387,0.2319900095462799,1.5123964548110962,38.196266174316406,2.9677772521972656,2.588865041732788,4.109761714935303,3.304109573364258,0.3958195149898529,38.196266174316406,38.196266174316406,,
1430,1783432313.9751124,,,,,1.6968204975128174,1.453739881515503,0.24308066070079803,1.6968204975128174,36.22321319580078,2.6971206665039062,2.6139602661132812,3.660670042037964,3.2199151515960693,0.38113245368003845,36.22321319580078,36.22321319580078,,
1435,1783432314.7098675,,,,,1.5247938632965088,1.306666374206543,0.21812744438648224,1.5247938632965088,37.695491790771484,2.9771392345428467,2.567162275314331,4.013543128967285,3.3724887371063232,0.3862028121948242,37.695491790771484,37.695491790771484,,
1440,1783432315.4398503,,,,,1.607698678970337,1.3951746225357056,0.21252411603927612,1.607698678970337,36.647666931152344,2.693755626678467,2.6092655658721924,3.8381364345550537,3.300635576248169,0.37926894426345825,36.647666931152344,36.647666931152344,,
1445,1783432316.166461,,,,,1.59783136844635,1.3698840141296387,0.22794735431671143,1.59783136844635,36.823116302490234,2.8308181762695312,2.565812587738037,3.8515570163726807,3.3070781230926514,0.38020482659339905,36.823116302490234,36.823116302490234,,
1450,1783432316.8867266,,,,,1.6092957258224487,1.368414282798767,0.24088139832019806,1.6092957258224487,37.095706939697266,2.858299493789673,2.541008949279785,3.8174688816070557,3.2474398612976074,0.39036843180656433,37.095706939697266,37.095706939697266,,
1455,1783432317.6176376,,,,,1.660370111465454,1.408111572265625,0.2522585988044739,1.660370111465454,36.735836029052734,2.6953272819519043,2.5544087886810303,3.864806652069092,3.3017756938934326,0.3811763525009155,36.735836029052734,36.735836029052734,,
1460,1783432318.3431008,,,,,1.622058391571045,1.3824591636657715,0.23959927260875702,1.622058391571045,36.689697265625,2.8122825622558594,2.5972187519073486,3.846719741821289,3.285897731781006,0.37811025977134705,36.689697265625,36.689697265625,,
1465,1783432319.0739603,,,,,1.4559504985809326,1.2378383874893188,0.21811208128929138,1.4559504985809326,37.759788513183594,3.017057418823242,2.540712356567383,4.022889137268066,3.273268938064575,0.39132675528526306,37.759788513183594,37.759788513183594,,
1470,1783432319.802595,,,,,1.5384104251861572,1.344886064529419,0.1935243010520935,1.5384104251861572,38.40382385253906,2.8787379264831543,2.6412038803100586,4.117575168609619,3.4431955814361572,0.39471858739852905,38.40382385253906,38.40382385253906,,
1475,1783432320.5301526,,,,,1.6220245361328125,1.3800969123840332,0.2419276088476181,1.6220245361328125,36.74114990234375,2.751502513885498,2.601137399673462,3.9031994342803955,3.263319969177246,0.3790104389190674,36.74114990234375,36.74114990234375,,
1480,1783432321.2549982,,,,,1.604489803314209,1.405694842338562,0.19879500567913055,1.604489803314209,37.177425384521484,2.652656078338623,2.6823365688323975,3.9152417182922363,3.4075915813446045,0.3821503818035126,37.177425384521484,37.177425384521484,,
1485,1783432321.987856,,,,,1.5398777723312378,1.3306293487548828,0.2092483788728714,1.5398777723312378,37.85699462890625,2.930748224258423,2.6513586044311523,4.087453365325928,3.346123695373535,0.38683849573135376,37.85699462890625,37.85699462890625,,
1490,1783432322.7154686,,,,,1.6077406406402588,1.3579097986221313,0.24983078241348267,1.6077406406402588,35.602901458740234,2.7117884159088135,2.489121198654175,3.6106903553009033,3.1482818126678467,0.3752010464668274,35.602901458740234,35.602901458740234,,
1495,1783432323.4395902,,,,,1.4884899854660034,1.290817141532898,0.19767281413078308,1.4884899854660034,38.92626190185547,3.0899181365966797,2.607646942138672,4.386604309082031,3.4389896392822266,0.3906113803386688,38.92626190185547,38.92626190185547,,
1500,1783432324.168732,,,,,1.5877147912979126,1.3617112636566162,0.2260035276412964,1.5877147912979126,36.93303680419922,2.8026444911956787,2.582812786102295,3.8692712783813477,3.3052096366882324,0.38219153881073,36.93303680419922,36.93303680419922,,
1505,1783432324.890194,,,,,1.7100093364715576,1.3942753076553345,0.31573396921157837,1.7100093364715576,35.519290924072266,2.6897449493408203,2.4669675827026367,3.670436143875122,3.0625133514404297,0.3754817545413971,35.519290924072266,35.519290924072266,,
1510,1783432325.6186068,,,,,1.643950343132019,1.4077223539352417,0.23622803390026093,1.643950343132019,36.51569747924805,2.6446142196655273,2.5577785968780518,3.7179512977600098,3.3379745483398438,0.3822545111179352,36.51569747924805,36.51569747924805,,
1515,1783432326.3553607,,,,,1.6949419975280762,1.4325037002563477,0.26243823766708374,1.6949419975280762,35.35087203979492,2.760283946990967,2.5480704307556152,3.575753927230835,3.0776147842407227,0.37190625071525574,35.35087203979492,35.35087203979492,,
1520,1783432327.0849903,,,,,1.5828872919082642,1.330636978149414,0.2522502839565277,1.5828872919082642,36.36054611206055,2.778256416320801,2.5721707344055176,3.8296799659729004,3.171689987182617,0.3779418170452118,36.36054611206055,36.36054611206055,,
1525,1783432327.8274136,,,,,1.6769444942474365,1.402593970298767,0.2743505537509918,1.6769444942474365,36.93498611450195,2.9029102325439453,2.6168484687805176,3.814682722091675,3.21472430229187,0.3856980800628662,36.93498611450195,36.93498611450195,,
1530,1783432328.559052,,,,,1.6693177223205566,1.409335732460022,0.25998204946517944,1.6693177223205566,36.42005157470703,2.766090154647827,2.5218937397003174,3.6562082767486572,3.190169334411621,0.3875402510166168,36.42005157470703,36.42005157470703,,
1535,1783432329.2908306,,,,,1.6955019235610962,1.4376847743988037,0.2578171193599701,1.6955019235610962,35.92485809326172,2.73435115814209,2.4590694904327393,3.6697850227355957,3.1548233032226562,0.37960490584373474,35.92485809326172,35.92485809326172,,
1540,1783432330.022367,,,,,1.538233757019043,1.3066736459732056,0.23156017065048218,1.538233757019043,37.68894958496094,2.922353506088257,2.6159324645996094,3.9445037841796875,3.2949750423431396,0.3927045464515686,37.68894958496094,37.68894958496094,,
1545,1783432330.7460043,,,,,1.6899150609970093,1.4103554487228394,0.2795596122741699,1.6899150609970093,35.320743560791016,2.772188901901245,2.605285167694092,3.5761218070983887,3.0980427265167236,0.36877644062042236,35.320743560791016,35.320743560791016,,
1550,1783432331.4494119,,,,,1.56686270236969,1.3419667482376099,0.2248959243297577,1.56686270236969,38.33733367919922,2.976630210876465,2.7057220935821533,3.9905927181243896,3.3614773750305176,0.3989075720310211,38.33733367919922,38.33733367919922,,
1555,1783432332.15063,,,,,1.7112462520599365,1.456912875175476,0.2543334364891052,1.7112462520599365,36.12167739868164,2.7427730560302734,2.555572032928467,3.7679708003997803,3.1659507751464844,0.3767886161804199,36.12167739868164,36.12167739868164,,
1560,1783432332.8490906,,,,,1.676720142364502,1.4434690475463867,0.23325105011463165,1.676720142364502,35.90364074707031,2.60978627204895,2.5626354217529297,3.7840380668640137,3.289196252822876,0.36855000257492065,35.90364074707031,35.90364074707031,,
1560,1783432332.8525445,1.9920119920020002e-05,1.9920119920020002e-05,,,,,,,,,,,,,,,,
1560,1783432333.4766495,,,,,,,,,,,,,,,,,0.3754897493124008,0.3754897493124008
1560,1783432334.9821987,,,1502.789938000035,832.1025094985962,,,,,,,,,,,,,,
1560,1783432336.3309667,,,1344.0486150000197,832.1025094985962,,,,,,,,,,,,,,
1565,1783432337.122519,,,,,1.5682973861694336,1.3331490755081177,0.23514828085899353,1.5682973861694336,37.30260467529297,2.8190560340881348,2.5901458263397217,4.131232261657715,3.321460723876953,0.37751150131225586,37.30260467529297,37.30260467529297,,
1570,1783432337.8511226,,,,,1.6343120336532593,1.410738229751587,0.22357383370399475,1.6343120336532593,37.16116714477539,2.7047176361083984,2.5642542839050293,3.992330312728882,3.332166910171509,0.38318225741386414,37.16116714477539,37.16116714477539,,
1575,1783432338.578953,,,,,1.6863096952438354,1.4332706928253174,0.25303903222084045,1.6863096952438354,36.61582565307617,2.813546657562256,2.6153507232666016,3.5718119144439697,3.23528790473938,0.3905050456523895,36.61582565307617,36.61582565307617,,
1580,1783432339.3122773,,,,,1.684653878211975,1.412345051765442,0.2723088562488556,1.684653878211975,35.88463592529297,2.682771682739258,2.5988848209381104,3.581082582473755,3.158587694168091,0.38052526116371155,35.88463592529297,35.88463592529297,,
1585,1783432340.0363772,,,,,1.5429093837738037,1.323058843612671,0.21985052525997162,1.5429093837738037,37.48043441772461,2.844081401824951,2.544978618621826,4.014244079589844,3.2381839752197266,0.3908115029335022,37.48043441772461,37.48043441772461,,
1590,1783432340.762086,,,,,1.6201266050338745,1.3690550327301025,0.251071572303772,1.6201266050338745,36.014076232910156,2.9096391201019287,2.5078277587890625,3.744748115539551,3.200016498565674,0.3712684214115143,36.014076232910156,36.014076232910156,,
1595,1783432341.485611,,,,,1.5643357038497925,1.3229185342788696,0.24141719937324524,1.5643357038497925,37.68692398071289,2.9055981636047363,2.61484432220459,3.9899935722351074,3.320709705352783,0.38989049196243286,37.68692398071289,37.68692398071289,,
1600,1783432342.2161171,,,,,1.6945565938949585,1.390107274055481,0.3044493496417999,1.6945565938949585,36.692649841308594,2.7553036212921143,2.561495542526245,3.918565034866333,3.189695119857788,0.3813183903694153,36.692649841308594,36.692649841308594,,
1605,1783432342.947435,,,,,1.6609363555908203,1.4318643808364868,0.2290719598531723,1.6609363555908203,35.4398193359375,2.6665232181549072,2.525258779525757,3.5828745365142822,3.180081367492676,0.371602863073349,35.4398193359375,35.4398193359375,,
1610,1783432343.7627735,,,,,1.7228798866271973,1.435546875,0.28733301162719727,1.7228798866271973,35.66242980957031,2.800053358078003,2.523088216781616,3.5499320030212402,3.1557250022888184,0.3761771619319916,35.66242980957031,35.66242980957031,,
1615,1783432344.5094461,,,,,1.6191182136535645,1.3828232288360596,0.2362949699163437,1.6191182136535645,36.99681091308594,2.9021189212799072,2.6180596351623535,3.9151670932769775,3.2335479259490967,0.38176003098487854,36.99681091308594,36.99681091308594,,
1620,1783432345.2394183,,,,,1.4688974618911743,1.2587263584136963,0.21017110347747803,1.4688974618911743,38.847660064697266,3.025928497314453,2.6276087760925293,4.231624126434326,3.394491672515869,0.39870867133140564,38.847660064697266,38.847660064697266,,
1625,1783432345.9865382,,,,,1.620365858078003,1.3639590740203857,0.25640684366226196,1.620365858078003,37.10094451904297,2.9659504890441895,2.6285367012023926,3.9750707149505615,3.264211416244507,0.378397673368454,37.10094451904297,37.10094451904297,,
1630,1783432346.7142658,,,,,1.4836419820785522,1.2774693965911865,0.20617260038852692,1.4836419820785522,38.573997497558594,3.0434556007385254,2.681382894515991,4.192323684692383,3.3979909420013428,0.39263394474983215,38.573997497558594,38.573997497558594,,
1635,1783432347.4425027,,,,,1.612229824066162,1.3820233345031738,0.23020651936531067,1.612229824066162,36.224151611328125,2.784834861755371,2.537412643432617,3.7369301319122314,3.255521297454834,0.37593337893486023,36.224151611328125,36.224151611328125,,
1640,1783432348.1676776,,,,,1.6509480476379395,1.371093511581421,0.27985459566116333,1.6509480476379395,36.47686767578125,2.9861764907836914,2.545422315597534,3.8130362033843994,3.2196967601776123,0.3751067817211151,36.47686767578125,36.47686767578125,,
1645,1783432348.8940687,,,,,1.57807195186615,1.2792868614196777,0.2987850606441498,1.57807195186615,37.41061782836914,3.0246002674102783,2.510559558868408,4.001224040985107,3.170830726623535,0.38958555459976196,37.41061782836914,37.41061782836914,,
1650,1783432349.6180732,,,,,1.5857329368591309,1.3858733177185059,0.1998596340417862,1.5857329368591309,37.05657196044922,2.7693710327148438,2.599220037460327,3.806966781616211,3.324071168899536,0.38724231719970703,37.05657196044922,37.05657196044922,,
1655,1783432350.3440747,,,,,1.5272194147109985,1.3325207233428955,0.19469870626926422,1.5272194147109985,38.21955108642578,3.052584409713745,2.629879951477051,4.016804218292236,3.4191904067993164,0.39255771040916443,38.21955108642578,38.21955108642578,,
