architecture_name,variant_name,lane,baseline_variant,metric,statistical_unit,seed_handling,n,mean_delta,standard_deviation,standard_error,confidence_level,ci_lower,ci_upper,direction
hifigan_v1,onnx_fp32,cpu,baseline_cpu,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,8.514949253627232e-09,2.565316745598084e-07,1.1195960160229517e-08,0.95,-1.3479531465167904e-08,3.0509429972422364e-08,lower_is_better
hifigan_v1,onnx_fp32,cpu,baseline_cpu,mcd,utterance,mean_within_label_before_pairing,525,-5.466837519783158e-07,1.1607062227183495e-05,5.065737262107723e-07,0.95,-1.5418486055805308e-06,4.4848110162389914e-07,lower_is_better
hifigan_v1,onnx_fp32,cpu,baseline_cpu,las_rmse,utterance,mean_within_label_before_pairing,525,-9.064447312127976e-07,1.6566530750513563e-05,7.230226777813523e-07,0.95,-2.326823878523695e-06,5.139344160980999e-07,lower_is_better
hifigan_v1,onnx_fp32,cpu,baseline_cpu,utmos_strong,utterance,mean_within_label_before_pairing,525,1.811981201171875e-07,3.622866651110649e-06,1.581148634423402e-07,0.95,-1.2941876897204499e-07,4.9181500920642e-07,higher_is_better
hifigan_v1,onnx_int8_static,cpu,baseline_cpu,pesq,utterance,mean_within_label_before_pairing,525,-1.3286274447516788,0.17609193936846387,0.007685282299310096,0.95,-1.343725193487077,-1.3135296960162806,higher_is_better
hifigan_v1,onnx_int8_static,cpu,baseline_cpu,stoi,utterance,mean_within_label_before_pairing,525,-0.013116054660556516,0.004658565520566294,0.00020331646788482286,0.95,-0.01351547017014284,-0.012716639150970191,higher_is_better
hifigan_v1,onnx_int8_static,cpu,baseline_cpu,mel_error,utterance,mean_within_label_before_pairing,525,0.4912658526500066,0.07824259149129076,0.003414786648365216,0.95,0.4845574990991372,0.497974206200876,lower_is_better
hifigan_v1,onnx_int8_static,cpu,baseline_cpu,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,0.6987684528789824,0.10824704934780449,0.004724288546589851,0.95,0.6894875808625652,0.7080493248953995,lower_is_better
hifigan_v1,onnx_int8_static,cpu,baseline_cpu,mcd,utterance,mean_within_label_before_pairing,525,26.8374274832979,3.1807077367673195,0.13881746635493256,0.95,26.564720360060605,27.110134606535198,lower_is_better
hifigan_v1,onnx_int8_static,cpu,baseline_cpu,las_rmse,utterance,mean_within_label_before_pairing,525,7.088743350922115,1.0683370304521307,0.04662605056924982,0.95,6.997146403848135,7.1803402979960955,lower_is_better
hifigan_v1,onnx_int8_static,cpu,baseline_cpu,utmos_strong,utterance,mean_within_label_before_pairing,525,-0.5030986383226183,0.16224449843462588,0.007080930430160166,0.95,-0.517009136894283,-0.48918813975095354,higher_is_better
hifigan_v1,pruned_30,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-0.19086037423875596,0.10934313865190497,0.0047721258056800595,0.95,-0.20023522262322388,-0.18148552585428804,higher_is_better
hifigan_v1,pruned_30,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-0.009779361544661379,0.0018092426344626096,7.896182212348789e-05,0.95,-0.00993448216400631,-0.009624240925316448,higher_is_better
hifigan_v1,pruned_30,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,0.15000860637142543,0.015946196848930443,0.0006959490867322862,0.95,0.14864141333480047,0.1513757994080504,lower_is_better
hifigan_v1,pruned_30,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,0.14375795845001463,0.018370782119305793,0.0008017666632120007,0.95,0.14218288662387232,0.14533303027615693,lower_is_better
hifigan_v1,pruned_30,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,6.580138244717589,0.5841979887354152,0.02549649051639047,0.95,6.530050350420527,6.630226139014651,lower_is_better
hifigan_v1,pruned_30,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,0.9620840762910389,0.14460880404044815,0.00631124562545133,0.95,0.9496856246858195,0.9744825278962582,lower_is_better
hifigan_v1,pruned_30,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-0.11416112203446646,0.14617415138108977,0.0063795629842835965,0.95,-0.12669378319474772,-0.10162846087418521,higher_is_better
hifigan_v1,pruned_50,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-1.06321374673692,0.15766193684481852,0.006880931045759315,0.95,-1.0767313462145347,-1.0496961472593054,higher_is_better
hifigan_v1,pruned_50,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-0.031403539301316556,0.004279599096689653,0.00018677701718709499,0.95,-0.031770463034917214,-0.0310366155677159,higher_is_better
hifigan_v1,pruned_50,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,0.4731814671414239,0.03864634233727426,0.00168666465803558,0.95,0.46986801186208,0.4764949224207678,lower_is_better
hifigan_v1,pruned_50,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,0.5686937766226511,0.047977613968088896,0.0020939147397346478,0.95,0.56458027794002,0.5728072753052822,lower_is_better
hifigan_v1,pruned_50,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,25.10579922502085,0.9906327792099894,0.04323475901556431,0.95,25.0208644753486,25.1907339746931,lower_is_better
hifigan_v1,pruned_50,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,3.9688288455539276,0.3661936358874952,0.01598200052824328,0.95,3.937432181271852,4.000225509836003,lower_is_better
hifigan_v1,pruned_50,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-0.4070212848602779,0.22815761942048798,0.009957614870241075,0.95,-0.42658303437834827,-0.3874595353422075,higher_is_better
hifigan_v1,pruned_70,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-2.0138100969980637,0.16268656743362803,0.0071002239030203635,0.95,-2.02775849762643,-1.9998616963696974,higher_is_better
hifigan_v1,pruned_70,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,-0.11875189294280117,0.012936046487381093,0.0005645753544942045,0.95,-0.11986100208315338,-0.11764278380244896,higher_is_better
hifigan_v1,pruned_70,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,0.8424519107171468,0.05234067126804893,0.0022843341715298522,0.95,0.8379643327718919,0.8469394886624017,lower_is_better
hifigan_v1,pruned_70,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,1.269918087058597,0.09379177012448307,0.004093408439612776,0.95,1.2618765799693676,1.2779595941478266,lower_is_better
hifigan_v1,pruned_70,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,50.557717137548636,1.5218176026291268,0.06641756531394477,0.95,50.42723972973541,50.68819454536186,lower_is_better
hifigan_v1,pruned_70,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,7.725858690776523,0.6914328206915618,0.030176602274246768,0.95,7.666576709831526,7.7851406717215195,lower_is_better
hifigan_v1,pruned_70,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-2.244932489773584,0.3700455200727784,0.016150110536312455,0.95,-2.2766594064215306,-2.213205573125637,higher_is_better
hifigan_v1,torch_compile,b200,baseline_b200,pesq,utterance,mean_within_label_before_pairing,525,-0.00023330809578063223,0.007359471591962543,0.00032119367280995727,0.95,-0.0008642935532595,0.0003976773616982355,higher_is_better
hifigan_v1,torch_compile,b200,baseline_b200,stoi,utterance,mean_within_label_before_pairing,525,1.1088346318022246e-07,2.548438535262791e-06,1.1122297611222978e-07,0.95,-1.0761424211505086e-07,3.2938116847549577e-07,higher_is_better
hifigan_v1,torch_compile,b200,baseline_b200,mel_error,utterance,mean_within_label_before_pairing,525,3.7367381746649954e-07,1.1907275410188156e-05,5.196761036940341e-07,0.95,-6.472306765776005e-07,1.3945783115105995e-06,lower_is_better
hifigan_v1,torch_compile,b200,baseline_b200,multi_resolution_stft_error,utterance,mean_within_label_before_pairing,525,4.601478576721483e-07,2.1557589420908637e-05,9.408503364008864e-07,0.95,-1.3881540554365705e-06,2.308449770780867e-06,lower_is_better
hifigan_v1,torch_compile,b200,baseline_b200,mcd,utterance,mean_within_label_before_pairing,525,-5.6635692924681774e-05,0.0013567747812197265,5.921450605663378e-05,0.95,-0.0001729626799000365,5.969129405067295e-05,lower_is_better
hifigan_v1,torch_compile,b200,baseline_b200,las_rmse,utterance,mean_within_label_before_pairing,525,-4.176790752129564e-06,0.0008181450776962926,3.570677855236941e-05,0.95,-7.43228113846536e-05,6.596922988039446e-05,lower_is_better
hifigan_v1,torch_compile,b200,baseline_b200,utmos_strong,utterance,mean_within_label_before_pairing,525,-2.093284849134593e-05,0.0004944450558213444,2.1579351383790254e-05,0.95,-6.332551702020125e-05,2.1459820037509396e-05,higher_is_better
