step,split,time_unix,learning_rate_generator,learning_rate_discriminator,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial_period,train_generator_loss_adversarial_resolution,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_resolution,val_loss,val_mel_l1
80490,train,1783180708.6362703,9.683167671549001e-05,9.683167671549001e-05,18.98204803466797,18.98204803466797,18.98204803466797,1.6759792566299438,0.9398492574691772,1.7219624519348145,0.9395764470100403,0.24540311098098755,3.4732513427734375,3.4732513427734375,2.1197509765625,1.353500247001648,,
80495,train,1783180710.925712,9.683148305229151e-05,9.683148305229151e-05,19.609493255615234,19.609493255615234,19.609493255615234,1.9308514595031738,0.8705190420150757,1.7624608278274536,0.9040790796279907,0.2550009489059448,3.4400453567504883,3.4400453567504883,2.084866762161255,1.3551784753799438,,
80500,train,1783180713.2645094,9.683128938948032e-05,9.683128938948032e-05,20.442935943603516,20.442935943603516,20.442935943603516,1.90383780002594,0.9444709420204163,1.7218605279922485,0.8447693586349487,0.27691927552223206,3.5147452354431152,3.5147452354431152,2.1558315753936768,1.358913779258728,,
80505,train,1783180715.5533576,9.683109572705647e-05,9.683109572705647e-05,20.34682273864746,20.34682273864746,20.34682273864746,1.6832023859024048,0.9839837551116943,1.7667601108551025,1.0034267902374268,0.2697613835334778,3.56488037109375,3.56488037109375,2.2183148860931396,1.3465653657913208,,
80510,train,1783180717.8651583,9.683090206501994e-05,9.683090206501994e-05,19.099721908569336,19.099721908569336,19.099721908569336,1.675722360610962,0.8957744836807251,1.5665124654769897,0.8519952893257141,0.2598046660423279,3.5868077278137207,3.5868077278137207,2.2079403400421143,1.378867506980896,,
80515,train,1783180720.1659703,9.683070840337073e-05,9.683070840337073e-05,19.88127899169922,19.88127899169922,19.88127899169922,1.8657515048980713,0.9458217620849609,1.7570713758468628,0.9411560297012329,0.25940561294555664,3.5291337966918945,3.5291337966918945,2.17445969581604,1.354673981666565,,
80520,train,1783180722.4608753,9.683051474210885e-05,9.683051474210885e-05,20.04884910583496,20.04884910583496,20.04884910583496,1.7089569568634033,0.9659408330917358,1.7147608995437622,0.9627172946929932,0.26708874106407166,3.5638539791107178,3.5638539791107178,2.227365732192993,1.3364882469177246,,
80525,train,1783180724.772279,9.683032108123429e-05,9.683032108123429e-05,20.07284927368164,20.07284927368164,20.07284927368164,1.7964868545532227,0.9936712980270386,1.6616612672805786,1.0006963014602661,0.2657328248023987,3.558054208755493,3.558054208755493,2.2138376235961914,1.3442165851593018,,
80530,train,1783180727.063466,9.683012742074706e-05,9.683012742074706e-05,20.072834014892578,20.072834014892578,20.072834014892578,1.6531307697296143,0.9692322015762329,1.577349066734314,0.925170361995697,0.2765651345252991,3.535707950592041,3.535707950592041,2.202542543411255,1.3331654071807861,,
80535,train,1783180729.3688107,9.682993376064714e-05,9.682993376064714e-05,21.198476791381836,21.198476791381836,21.198476791381836,1.825156569480896,0.9637659192085266,1.8051345348358154,1.0260909795761108,0.2832689583301544,3.391258716583252,3.391258716583252,2.0940165519714355,1.2972420454025269,,
80540,train,1783180731.6655614,9.682974010093453e-05,9.682974010093453e-05,20.661468505859375,20.661468505859375,20.661468505859375,1.7743288278579712,0.9301918745040894,1.738929271697998,0.9977850914001465,0.277411550283432,3.4599740505218506,3.4599740505218506,2.1339211463928223,1.3260529041290283,,
80545,train,1783180733.9667878,9.682954644160925e-05,9.682954644160925e-05,19.664308547973633,19.664308547973633,19.664308547973633,1.7630703449249268,1.0235657691955566,1.717197060585022,0.9206892251968384,0.2578200101852417,3.545712471008301,3.545712471008301,2.194779396057129,1.3509331941604614,,
80550,train,1783180736.2993057,9.682935278267128e-05,9.682935278267128e-05,19.437990188598633,19.437990188598633,19.437990188598633,1.7758619785308838,0.9517215490341187,1.7662547826766968,0.8948755860328674,0.2530699074268341,3.475555658340454,3.475555658340454,2.1089799404144287,1.3665757179260254,,
80555,train,1783180738.589755,9.682915912412065e-05,9.682915912412065e-05,19.100521087646484,19.100521087646484,19.100521087646484,1.670628547668457,0.8943487405776978,1.667772650718689,0.960735023021698,0.25063395500183105,3.527158737182617,3.527158737182617,2.169210910797119,1.357947826385498,,
80560,train,1783180740.8866735,9.682896546595732e-05,9.682896546595732e-05,20.877880096435547,20.877880096435547,20.877880096435547,1.8593510389328003,0.9629061818122864,1.7425470352172852,0.9653482437133789,0.28088513016700745,3.5094313621520996,3.5094313621520996,2.150456666946411,1.358974575996399,,
80565,train,1783180743.1791017,9.68287718081813e-05,9.68287718081813e-05,21.24261474609375,21.24261474609375,21.24261474609375,1.8272254467010498,1.0834306478500366,1.7687585353851318,0.9982430338859558,0.28439900279045105,3.474478006362915,3.474478006362915,2.148566484451294,1.325911521911621,,
80570,train,1783180745.477944,9.68285781507926e-05,9.68285781507926e-05,20.004241943359375,20.004241943359375,20.004241943359375,1.710652470588684,0.973191499710083,1.5966029167175293,0.8769614696502686,0.27496156096458435,3.5145888328552246,3.5145888328552246,2.180922031402588,1.3336668014526367,,
80575,train,1783180747.7744846,9.682838449379122e-05,9.682838449379122e-05,19.331371307373047,19.331371307373047,19.331371307373047,1.628867268562317,0.9984251856803894,1.6243479251861572,0.9185987710952759,0.2581818699836731,3.580371856689453,3.580371856689453,2.2268309593200684,1.3535408973693848,,
80580,train,1783180750.084661,9.682819083717716e-05,9.682819083717716e-05,20.276376724243164,20.276376724243164,20.276376724243164,1.7842121124267578,0.8735634088516235,1.698607087135315,0.9200236201286316,0.2751408815383911,3.481963634490967,3.481963634490967,2.150001049041748,1.3319627046585083,,
80585,train,1783180752.3750265,9.68279971809504e-05,9.68279971809504e-05,20.059999465942383,20.059999465942383,20.059999465942383,1.6863837242126465,0.9233407974243164,1.6235620975494385,0.950161874294281,0.27339616417884827,3.646423816680908,3.646423816680908,2.2815284729003906,1.3648954629898071,,
80590,train,1783180754.6698973,9.682780352511095e-05,9.682780352511095e-05,19.55060386657715,19.55060386657715,19.55060386657715,1.8307907581329346,0.9143136143684387,1.6531282663345337,0.8545196652412415,0.2620045244693756,3.4737088680267334,3.4737088680267334,2.12237548828125,1.3513333797454834,,
80595,train,1783180756.9766514,9.682760986965883e-05,9.682760986965883e-05,21.15925407409668,21.15925407409668,21.15925407409668,2.0544095039367676,0.9369105100631714,1.7411664724349976,0.9169094562530518,0.2855951488018036,3.510955333709717,3.510955333709717,2.155744791030884,1.355210542678833,,
80600,train,1783180759.316421,9.682741621459401e-05,9.682741621459401e-05,19.301528930664062,19.301528930664062,19.301528930664062,1.7391436100006104,0.8972136378288269,1.573395848274231,0.8847330808639526,0.26108700037002563,3.5500688552856445,3.5500688552856445,2.1984457969665527,1.3516230583190918,,
80605,train,1783180761.6123793,9.682722255991649e-05,9.682722255991649e-05,19.802825927734375,19.802825927734375,19.802825927734375,1.748112678527832,0.9372997283935547,1.7122753858566284,0.9635515809059143,0.2614613175392151,3.5472335815429688,3.5472335815429688,2.2000834941864014,1.3471500873565674,,
80610,train,1783180763.916864,9.682702890562629e-05,9.682702890562629e-05,19.734342575073242,19.734342575073242,19.734342575073242,1.8339102268218994,1.013248324394226,1.7892870903015137,0.9588255882263184,0.2531324028968811,3.432103395462036,3.432103395462036,2.092534303665161,1.339569091796875,,
80615,train,1783180766.2121437,9.68268352517234e-05,9.68268352517234e-05,21.601486206054688,21.601486206054688,21.601486206054688,1.7689589262008667,0.9941378831863403,1.77200448513031,0.9938567876815796,0.2957036793231964,3.5162441730499268,3.5162441730499268,2.1895828247070312,1.3266613483428955,,
80620,train,1783180768.5144792,9.68266415982078e-05,9.68266415982078e-05,20.63081932067871,20.63081932067871,20.63081932067871,1.7431066036224365,1.0151121616363525,1.7505098581314087,0.9539186954498291,0.27697208523750305,3.439094066619873,3.439094066619873,2.102741003036499,1.336353063583374,,
80625,train,1783180770.8257356,9.682644794507953e-05,9.682644794507953e-05,20.897916793823242,20.897916793823242,20.897916793823242,1.6970443725585938,0.9451477527618408,1.7377058267593384,0.9954451322555542,0.28420937061309814,3.567613124847412,3.567613124847412,2.2081260681152344,1.3594869375228882,,
80630,train,1783180773.1212592,9.682625429233855e-05,9.682625429233855e-05,21.857250213623047,21.857250213623047,21.857250213623047,1.8418797254562378,0.9860429763793945,1.788185477256775,0.9614277482032776,0.3006689250469208,3.46846342086792,3.46846342086792,2.1319754123687744,1.3364880084991455,,
80635,train,1783180775.4137025,9.682606063998488e-05,9.682606063998488e-05,19.580461502075195,19.580461502075195,19.580461502075195,1.7178806066513062,0.8897671103477478,1.6637580394744873,0.9098774194717407,0.26278984546661377,3.569688558578491,3.569688558578491,2.190438985824585,1.3792495727539062,,
80640,train,1783180777.7269847,9.682586698801852e-05,9.682586698801852e-05,18.989582061767578,18.989582061767578,18.989582061767578,1.71120285987854,0.9222068786621094,1.6408731937408447,0.8898754715919495,0.2509927749633789,3.5618865489959717,3.5618865489959717,2.1974334716796875,1.3644530773162842,,
80645,train,1783180780.0239851,9.682567333643946e-05,9.682567333643946e-05,19.664886474609375,19.664886474609375,19.664886474609375,1.7527910470962524,1.0358089208602905,1.6202387809753418,0.9255025386810303,0.26188454031944275,3.476147174835205,3.476147174835205,2.156031847000122,1.320115327835083,,
80650,train,1783180782.3717313,9.682547968524771e-05,9.682547968524771e-05,19.242576599121094,19.242576599121094,19.242576599121094,1.7350049018859863,0.9700436592102051,1.6280239820480347,0.946319043636322,0.2530854046344757,3.509136438369751,3.509136438369751,2.199542999267578,1.3095934391021729,,
80655,train,1783180784.6674886,9.682528603444325e-05,9.682528603444325e-05,19.095827102661133,19.095827102661133,19.095827102661133,1.7281920909881592,0.8875232338905334,1.7200597524642944,0.9248169660568237,0.24867461621761322,3.5001330375671387,3.5001330375671387,2.147106885910034,1.353026270866394,,
80660,train,1783180786.9639342,9.68250923840261e-05,9.68250923840261e-05,18.949941635131836,18.949941635131836,18.949941635131836,1.6794102191925049,0.920423686504364,1.640005350112915,0.8817327618598938,0.2512584626674652,3.480112314224243,3.480112314224243,2.134805202484131,1.3453071117401123,,
80665,train,1783180789.2580383,9.682489873399625e-05,9.682489873399625e-05,19.947477340698242,19.947477340698242,19.947477340698242,1.8604848384857178,0.8810900449752808,1.6945579051971436,0.9522304534912109,0.26471835374832153,3.4977097511291504,3.4977097511291504,2.1398119926452637,1.3578977584838867,,
80670,train,1783180791.5463028,9.682470508435369e-05,9.682470508435369e-05,19.499113082885742,19.499113082885742,19.499113082885742,1.8339451551437378,1.0084720849990845,1.743804693222046,0.8590009808540344,0.25446856021881104,3.484292984008789,3.484292984008789,2.1076784133911133,1.3766144514083862,,
80675,train,1783180793.8345323,9.682451143509843e-05,9.682451143509843e-05,19.67410659790039,19.67410659790039,19.67410659790039,1.874295711517334,0.9665126800537109,1.8011729717254639,0.9425080418586731,0.2521319091320038,3.419339895248413,3.419339895248413,2.0843453407287598,1.3349945545196533,,
80680,train,1783180796.1213102,9.682431778623047e-05,9.682431778623047e-05,19.986467361450195,19.986467361450195,19.986467361450195,1.9645507335662842,0.9609352350234985,1.9608001708984375,0.9116144180297852,0.25147005915641785,3.3954598903656006,3.3954598903656006,2.0329298973083496,1.362529993057251,,
80685,train,1783180798.4081147,9.682412413774982e-05,9.682412413774982e-05,19.734922409057617,19.734922409057617,19.734922409057617,2.0243194103240967,0.9330722689628601,1.73935067653656,0.911595344543457,0.25501421093940735,3.4258251190185547,3.4258251190185547,2.1040472984313965,1.3217778205871582,,
80690,train,1783180800.694563,9.682393048965645e-05,9.682393048965645e-05,20.063922882080078,20.063922882080078,20.063922882080078,1.7330002784729004,0.9278861880302429,1.7586019039154053,1.0169097185134888,0.2633780539035797,3.544687271118164,3.544687271118164,2.208645820617676,1.3360413312911987,,
80695,train,1783180802.9787192,9.682373684195039e-05,9.682373684195039e-05,20.463817596435547,20.463817596435547,20.463817596435547,1.924877643585205,0.9666734933853149,1.8746378421783447,0.9237374067306519,0.2661225497722626,3.3704888820648193,3.3704888820648193,2.0277130603790283,1.342775821685791,,
80700,train,1783180805.3017275,9.682354319463161e-05,9.682354319463161e-05,19.622238159179688,19.622238159179688,19.622238159179688,1.7289639711380005,1.0588290691375732,1.7322803735733032,0.9168441295623779,0.25635990500450134,3.5408220291137695,3.5408220291137695,2.1857264041900635,1.3550955057144165,,
80705,train,1783180807.5852659,9.682334954770014e-05,9.682334954770014e-05,19.36457633972168,19.36457633972168,19.36457633972168,1.8564207553863525,0.9322166442871094,1.8207381963729858,0.9160774350166321,0.24671794474124908,3.3656270503997803,3.3656270503997803,2.0265610218048096,1.3390660285949707,,
80710,train,1783180809.8763373,9.682315590115596e-05,9.682315590115596e-05,18.4479923248291,18.4479923248291,18.4479923248291,1.7108824253082275,0.9440605640411377,1.6088848114013672,0.9136446714401245,0.23884421586990356,3.498992443084717,3.498992443084717,2.1545426845550537,1.3444496393203735,,
80715,train,1783180812.155689,9.682296225499906e-05,9.682296225499906e-05,18.90874671936035,18.90874671936035,18.90874671936035,1.7920591831207275,0.9190630316734314,1.6692577600479126,0.9404257535934448,0.24396125972270966,3.484860420227051,3.484860420227051,2.1382009983062744,1.3466593027114868,,
80720,train,1783180814.4357526,9.682276860922947e-05,9.682276860922947e-05,19.53961753845215,19.53961753845215,19.53961753845215,1.897430419921875,0.9041462540626526,1.7730753421783447,0.9455627799034119,0.25112810730934143,3.506094455718994,3.506094455718994,2.1432268619537354,1.3628675937652588,,
80725,train,1783180816.72251,9.682257496384715e-05,9.682257496384715e-05,18.72515106201172,18.72515106201172,18.72515106201172,1.747721552848816,0.9669588804244995,1.609686017036438,0.8476067781448364,0.2465752214193344,3.506772041320801,3.506772041320801,2.1538002490997314,1.3529719114303589,,
80730,train,1783180818.9326067,9.682238131885215e-05,9.682238131885215e-05,18.95120620727539,18.95120620727539,18.95120620727539,1.6331112384796143,0.9280710220336914,1.624813199043274,0.9964416027069092,0.2477225363254547,3.603397846221924,3.603397846221924,2.2421059608459473,1.3612920045852661,,
80735,train,1783180821.3553958,9.682218767424442e-05,9.682218767424442e-05,18.54068374633789,18.54068374633789,18.54068374633789,1.7947019338607788,0.9491380453109741,1.7609755992889404,0.872368335723877,0.23400349915027618,3.4401888847351074,3.4401888847351074,2.08585262298584,1.354336142539978,,
80740,train,1783180823.6425338,9.682199403002397e-05,9.682199403002397e-05,19.06369972229004,19.06369972229004,19.06369972229004,1.7941653728485107,0.9214128255844116,1.7219444513320923,0.945833683013916,0.24472367763519287,3.4308385848999023,3.4308385848999023,2.0920653343200684,1.338773250579834,,
80745,train,1783180825.9335415,9.682180038619084e-05,9.682180038619084e-05,19.873014450073242,19.873014450073242,19.873014450073242,1.7701125144958496,0.9316702485084534,1.8277040719985962,0.9541272521018982,0.2579459846019745,3.5498344898223877,3.5498344898223877,2.18091082572937,1.3689236640930176,,
80750,train,1783180828.2703269,9.682160674274497e-05,9.682160674274497e-05,19.745563507080078,19.745563507080078,19.745563507080078,1.687265396118164,1.0107107162475586,1.8186674118041992,1.021815538406372,0.2525915801525116,3.5047454833984375,3.5047454833984375,2.162717342376709,1.342028021812439,,
80755,train,1783180830.5574336,9.682141309968638e-05,9.682141309968638e-05,22.242462158203125,22.242462158203125,22.242462158203125,1.9297987222671509,0.9194899797439575,1.8712668418884277,1.0145024061203003,0.30270296335220337,3.4171764850616455,3.4171764850616455,2.083045482635498,1.3341310024261475,,
80760,train,1783180832.8415153,9.68212194570151e-05,9.68212194570151e-05,19.996850967407227,19.996850967407227,19.996850967407227,1.7657749652862549,1.0186091661453247,1.6660759449005127,0.9595102071762085,0.2658065855503082,3.57370662689209,3.57370662689209,2.217332363128662,1.3563743829727173,,
80765,train,1783180835.13426,9.682102581473109e-05,9.682102581473109e-05,21.40978240966797,21.40978240966797,21.40978240966797,1.7685800790786743,0.9472209811210632,1.8381664752960205,1.0450865030288696,0.2872772216796875,3.442293405532837,3.442293405532837,2.129178285598755,1.313115119934082,,
80770,train,1783180837.427001,9.682083217283436e-05,9.682083217283436e-05,20.056407928466797,20.056407928466797,20.056407928466797,1.6025726795196533,1.0145493745803833,1.8043934106826782,0.9882192611694336,0.2634235620498657,3.55902099609375,3.55902099609375,2.2077622413635254,1.351258635520935,,
80775,train,1783180839.716871,9.682063853132494e-05,9.682063853132494e-05,20.24394989013672,20.24394989013672,20.24394989013672,1.7588939666748047,0.9613193273544312,1.780116081237793,1.0115134716033936,0.26534396409988403,3.4898970127105713,3.4898970127105713,2.1423821449279785,1.3475148677825928,,
80780,train,1783180842.0039463,9.682044489020279e-05,9.682044489020279e-05,20.12636947631836,20.12636947631836,20.12636947631836,1.8024194240570068,0.9125195145606995,1.7891894578933716,0.9492102265357971,0.2652140259742737,3.494516372680664,3.494516372680664,2.1602234840393066,1.3342928886413574,,
80785,train,1783180844.296963,9.68202512494679e-05,9.68202512494679e-05,20.316261291503906,20.316261291503906,20.316261291503906,1.756579041481018,0.9607173204421997,1.7679096460342407,0.9420933127403259,0.27064356207847595,3.4544668197631836,3.4544668197631836,2.096278429031372,1.3581883907318115,,
80790,train,1783180846.5926604,9.68200576091203e-05,9.68200576091203e-05,19.557947158813477,19.557947158813477,19.557947158813477,1.99528169631958,0.9498300552368164,1.6984984874725342,0.8832942843437195,0.2544277310371399,3.4457993507385254,3.4457993507385254,2.1149468421936035,1.3308526277542114,,
80795,train,1783180848.9064307,9.681986396916e-05,9.681986396916e-05,20.84298324584961,20.84298324584961,20.84298324584961,1.854365587234497,1.0644831657409668,1.916534423828125,1.0333772897720337,0.26720693707466125,3.3576502799987793,3.3576502799987793,2.0492773056030273,1.308372974395752,,
80800,train,1783180851.2594812,9.681967032958697e-05,9.681967032958697e-05,18.866134643554688,18.866134643554688,18.866134643554688,1.8287382125854492,0.9901204109191895,1.6670308113098145,0.9358106255531311,0.24092428386211395,3.498321294784546,3.498321294784546,2.1336450576782227,1.3646762371063232,,
80805,train,1783180853.5596118,9.68194766904012e-05,9.68194766904012e-05,19.028301239013672,19.028301239013672,19.028301239013672,1.7734571695327759,0.9348369240760803,1.7913731336593628,0.93407142162323,0.2415359765291214,3.5022945404052734,3.5022945404052734,2.138672113418579,1.3636225461959839,,
80810,train,1783180855.8635137,9.681928305160271e-05,9.681928305160271e-05,19.200315475463867,19.200315475463867,19.200315475463867,1.7481379508972168,0.9519526958465576,1.7460557222366333,0.9673761129379272,0.24607469141483307,3.551516056060791,3.551516056060791,2.2084643840789795,1.343051552772522,,
80815,train,1783180858.1669803,9.681908941319154e-05,9.681908941319154e-05,19.68579864501953,19.68579864501953,19.68579864501953,1.8858916759490967,1.0022369623184204,1.8000929355621338,0.938300609588623,0.25157520174980164,3.4543371200561523,3.4543371200561523,2.1155362129211426,1.3388010263442993,,
80820,train,1783180860.4661603,9.681889577516763e-05,9.681889577516763e-05,19.613845825195312,19.613845825195312,19.613845825195312,1.7290350198745728,0.9888278245925903,1.7670201063156128,0.9835965633392334,0.2532166540622711,3.429868459701538,3.429868459701538,2.1014528274536133,1.3284156322479248,,
80825,train,1783180862.770412,9.681870213753099e-05,9.681870213753099e-05,19.28282356262207,19.28282356262207,19.28282356262207,1.7003850936889648,0.9664278030395508,1.6258615255355835,0.9382036924362183,0.25528624653816223,3.5467076301574707,3.5467076301574707,2.19282603263855,1.353881597518921,,
80830,train,1783180865.070438,9.68185085002816e-05,9.68185085002816e-05,20.05754280090332,20.05754280090332,20.05754280090332,1.7985484600067139,1.0107606649398804,1.7092819213867188,0.9621175527572632,0.26456522941589355,3.6169040203094482,3.6169040203094482,2.262582540512085,1.3543214797973633,,
80835,train,1783180867.3662846,9.681831486341948e-05,9.681831486341948e-05,19.007957458496094,19.007957458496094,19.007957458496094,1.8905903100967407,0.9002958536148071,1.6363364458084106,0.8325195908546448,0.2506524324417114,3.440150499343872,3.440150499343872,2.096552848815918,1.343597650527954,,
80840,train,1783180869.6668472,9.681812122694465e-05,9.681812122694465e-05,19.278257369995117,19.278257369995117,19.278257369995117,1.7587236166000366,0.9355194568634033,1.6445552110671997,0.9028534293174744,0.25531548261642456,3.6132211685180664,3.6132211685180664,2.246417284011841,1.3668040037155151,,
80845,train,1783180871.95749,9.681792759085713e-05,9.681792759085713e-05,19.141897201538086,19.141897201538086,19.141897201538086,1.6111085414886475,0.9653158187866211,1.732136845588684,0.9982490539550781,0.24677115678787231,3.536212921142578,3.536212921142578,2.1999337673187256,1.3362791538238525,,
80850,train,1783180874.2976165,9.681773395515687e-05,9.681773395515687e-05,19.794124603271484,19.794124603271484,19.794124603271484,1.7981094121932983,0.9515436887741089,1.9086103439331055,1.0235505104064941,0.24844779074192047,3.3814969062805176,3.3814969062805176,2.0563597679138184,1.3251372575759888,,
80855,train,1783180876.5884957,9.681754031984387e-05,9.681754031984387e-05,20.42289924621582,20.42289924621582,20.42289924621582,1.7285016775131226,1.1094257831573486,1.796589732170105,0.9967811107635498,0.26662734150886536,3.4981508255004883,3.4981508255004883,2.173393487930298,1.3247572183609009,,
80860,train,1783180878.8770547,9.681734668491814e-05,9.681734668491814e-05,24.52899932861328,24.52899932861328,24.52899932861328,1.9577678442001343,0.9132230281829834,1.824630618095398,1.0174169540405273,0.3549758195877075,3.4506964683532715,3.4506964683532715,2.1176655292510986,1.3330310583114624,,
80865,train,1783180881.1724415,9.681715305037967e-05,9.681715305037967e-05,19.84386444091797,19.84386444091797,19.84386444091797,1.6552302837371826,0.9292305111885071,1.6104189157485962,0.8976129293441772,0.2720741927623749,3.577751874923706,3.577751874923706,2.22871732711792,1.3490345478057861,,
80870,train,1783180883.4749026,9.681695941622846e-05,9.681695941622846e-05,20.317615509033203,20.317615509033203,20.317615509033203,1.6199314594268799,1.025237798690796,1.6205122470855713,0.9344171285629272,0.27916866540908813,3.5172715187072754,3.5172715187072754,2.1758463382720947,1.3414251804351807,,
80875,train,1783180885.7707675,9.681676578246452e-05,9.681676578246452e-05,19.781471252441406,19.781471252441406,19.781471252441406,1.601899266242981,0.9659709930419922,1.6837794780731201,0.9785603284835815,0.26419827342033386,3.5451316833496094,3.5451316833496094,2.2206127643585205,1.3245187997817993,,
80880,train,1783180888.0618255,9.681657214908784e-05,9.681657214908784e-05,19.716686248779297,19.716686248779297,19.716686248779297,1.8186184167861938,0.9811750650405884,1.758734107017517,1.0251647233963013,0.2522020936012268,3.506566047668457,3.506566047668457,2.168011426925659,1.3385547399520874,,
80885,train,1783180890.3664742,9.681637851609842e-05,9.681637851609842e-05,20.838993072509766,20.838993072509766,20.838993072509766,1.909009337425232,0.9898247122764587,1.8545520305633545,0.9831807017326355,0.27254873514175415,3.455371141433716,3.455371141433716,2.0962255001068115,1.3591456413269043,,
80890,train,1783180892.6595604,9.681618488349626e-05,9.681618488349626e-05,19.625720977783203,19.625720977783203,19.625720977783203,1.8650434017181396,0.8846171498298645,1.809478998184204,0.9370971918106079,0.25295349955558777,3.4739058017730713,3.4739058017730713,2.1126461029052734,1.3612596988677979,,
80895,train,1783180894.946419,9.681599125128137e-05,9.681599125128137e-05,20.00475311279297,20.00475311279297,20.00475311279297,1.884641170501709,0.9468669891357422,1.7773693799972534,0.9089046716690063,0.26223766803741455,3.4191484451293945,3.4191484451293945,2.0634493827819824,1.3556989431381226,,
80900,train,1783180897.2816043,9.681579761945375e-05,9.681579761945375e-05,19.621944427490234,19.621944427490234,19.621944427490234,1.7990574836730957,0.9787161946296692,1.8263282775878906,0.9465705752372742,0.25107496976852417,3.4027645587921143,3.4027645587921143,2.0622363090515137,1.3405282497406006,,
80905,train,1783180899.570765,9.681560398801339e-05,9.681560398801339e-05,20.283056259155273,20.283056259155273,20.283056259155273,1.8701794147491455,0.952067494392395,1.7001293897628784,0.9578008055686951,0.2698877453804016,3.49703311920166,3.49703311920166,2.1524317264556885,1.3446013927459717,,
80910,train,1783180901.860768,9.681541035696029e-05,9.681541035696029e-05,19.519580841064453,19.519580841064453,19.519580841064453,1.7205724716186523,1.003014087677002,1.6569172143936157,0.880121111869812,0.26048707962036133,3.4538025856018066,3.4538025856018066,2.1262006759643555,1.3276020288467407,,
80915,train,1783180904.1645193,9.681521672629445e-05,9.681521672629445e-05,19.358312606811523,19.358312606811523,19.358312606811523,1.8050661087036133,0.859549880027771,1.6860175132751465,0.9010359048843384,0.2559908926486969,3.480250120162964,3.480250120162964,2.1267640590667725,1.3534860610961914,,
80920,train,1783180906.4541934,9.681502309601588e-05,9.681502309601588e-05,21.44855499267578,21.44855499267578,21.44855499267578,1.8938227891921997,0.987682580947876,1.8009063005447388,1.0422217845916748,0.2862398326396942,3.47678804397583,3.47678804397583,2.137991189956665,1.338796854019165,,
80925,train,1783180908.7452977,9.681482946612457e-05,9.681482946612457e-05,19.88668441772461,19.88668441772461,19.88668441772461,1.7261204719543457,1.0808335542678833,1.6490464210510254,0.9332093596458435,0.2647826373577118,3.555047035217285,3.555047035217285,2.195953607559204,1.3590935468673706,,
80930,train,1783180911.0470252,9.681463583662052e-05,9.681463583662052e-05,19.771867752075195,19.771867752075195,19.771867752075195,1.772831916809082,1.0405341386795044,1.76360285282135,0.9065954685211182,0.2581801116466522,3.441114902496338,3.441114902496338,2.088221549987793,1.352893352508545,,
80935,train,1783180913.340545,9.681444220750374e-05,9.681444220750374e-05,19.233291625976562,19.233291625976562,19.233291625976562,1.8941216468811035,0.9215245842933655,1.7277745008468628,0.8240862488746643,0.2514205574989319,3.470898151397705,3.470898151397705,2.0988404750823975,1.372057557106018,,
80940,train,1783180915.634295,9.681424857877422e-05,9.681424857877422e-05,18.817155838012695,18.817155838012695,18.817155838012695,1.6671481132507324,0.9104406237602234,1.5872550010681152,0.8972808122634888,0.25045546889305115,3.6442410945892334,3.6442410945892334,2.2836315631866455,1.360609531402588,,
80945,train,1783180917.928998,9.681405495043197e-05,9.681405495043197e-05,19.10778045654297,19.10778045654297,19.10778045654297,1.7858073711395264,1.032627820968628,1.7010250091552734,0.8817582130432129,0.2471950650215149,3.452458381652832,3.452458381652832,2.0879604816436768,1.3644977807998657,,
80950,train,1783180920.2919283,9.681386132247697e-05,9.681386132247697e-05,20.1538028717041,20.1538028717041,20.1538028717041,1.828092336654663,1.0376452207565308,1.684746503829956,0.9169564247131348,0.26854798197746277,3.510169744491577,3.510169744491577,2.1547555923461914,1.3554141521453857,,
80955,train,1783180922.5826168,9.681366769490925e-05,9.681366769490925e-05,19.69020652770996,19.69020652770996,19.69020652770996,1.7200931310653687,0.9571472406387329,1.7124814987182617,0.9290924072265625,0.26066261529922485,3.4621200561523438,3.4621200561523438,2.1399028301239014,1.322217345237732,,
80960,train,1783180924.8787925,9.681347406772878e-05,9.681347406772878e-05,18.961727142333984,18.961727142333984,18.961727142333984,1.728696584701538,0.935349702835083,1.7242670059204102,0.959905743598938,0.24287410080432892,3.4730184078216553,3.4730184078216553,2.114846706390381,1.3581717014312744,,
80965,train,1783180927.168706,9.681328044093551e-05,9.681328044093551e-05,18.934097290039062,18.934097290039062,18.934097290039062,1.680922508239746,1.0234487056732178,1.7470409870147705,0.9452032446861267,0.2410052865743637,3.484800338745117,3.484800338745117,2.1414833068847656,1.3433171510696411,,
80970,train,1783180929.4640803,9.68130868145295e-05,9.68130868145295e-05,20.68377113342285,20.68377113342285,20.68377113342285,1.8340034484863281,1.0230062007904053,1.6484124660491943,0.8911014795303345,0.28328296542167664,3.5018420219421387,3.5018420219421387,2.152181625366211,1.3496602773666382,,
80975,train,1783180931.757068,9.681289318851076e-05,9.681289318851076e-05,23.1898193359375,23.1898193359375,23.1898193359375,1.7762869596481323,0.9524788856506348,1.8403033018112183,1.0753843784332275,0.3251039683818817,3.430111885070801,3.430111885070801,2.112231731414795,1.3178802728652954,,
