step,time_unix,split,learning_rate_discriminator,learning_rate_generator,train_discriminator_loss,train_discriminator_loss_period,train_discriminator_loss_resolution,train_discriminator_loss_total,train_generator_loss,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_generator_loss_period_adversarial,train_generator_loss_resolution_adversarial,train_generator_loss_total,train_loss,val_loss,val_validation_loss_mel,val_validation_loss_total
77735,1783423022.65914,train,0.0003895851104866883,0.0003895851104866883,0.8155273795127869,0.7613281607627869,0.5419921875,0.8155273795127869,16.07183265686035,4.444177627563477,6.955646514892578,0.1766158938407898,2.640625,3.4375,16.07183265686035,16.07183265686035,,,
77740,1783423023.5092492,train,0.0003895720578127573,0.0003895720578127573,0.751757800579071,0.699999988079071,0.517578125,0.751757800579071,16.82126808166504,4.863523006439209,6.769450664520264,0.17548768222332,3.049999952316284,3.3385417461395264,16.82126808166504,16.82126808166504,,,
77745,1783423024.3773565,train,0.0003895590045860505,0.0003895590045860505,0.7863606810569763,0.735546886920929,0.5081380605697632,0.7863606810569763,17.089439392089844,5.271271705627441,6.958535671234131,0.17474353313446045,2.9125001430511475,3.4635417461395264,17.089439392089844,17.089439392089844,,,
77750,1783423025.2781568,train,0.00038954595080661946,0.00038954595080661946,0.7963216304779053,0.7457031607627869,0.5061849355697632,0.7963216304779053,17.032228469848633,5.262359619140625,6.967929363250732,0.17228364944458008,2.9625000953674316,3.578125,17.032228469848633,17.032228469848633,,,
77755,1783423026.1436625,train,0.0003895328964745159,0.0003895328964745159,0.7553385496139526,0.705273449420929,0.5006510615348816,0.7553385496139526,16.65443992614746,4.911257266998291,7.215232849121094,0.172529935836792,2.903125047683716,3.546875,16.65443992614746,16.65443992614746,,,
77760,1783423027.0114253,train,0.00038951984158979146,0.00038951984158979146,0.8107747435569763,0.7626953125,0.4807942807674408,0.8107747435569763,15.70773696899414,4.3414530754089355,7.298590660095215,0.1709483116865158,2.590625047683716,3.53125,15.70773696899414,15.70773696899414,,,
77765,1783423027.909689,train,0.00038950678615249805,0.00038950678615249805,0.826953113079071,0.778515636920929,0.484375,0.826953113079071,16.252342224121094,4.646396160125732,7.2121901512146,0.17294766008853912,2.737499952316284,3.6458334922790527,16.252342224121094,16.252342224121094,,,
77770,1783423028.8510895,train,0.0003894937301626874,0.0003894937301626874,0.7310221195220947,0.6787109375,0.5231119990348816,0.7310221195220947,16.831619262695312,5.021954536437988,7.071750164031982,0.17399051785469055,2.934375047683716,3.3854167461395264,16.831619262695312,16.831619262695312,,,
77775,1783423029.7669606,train,0.00038948067362041096,0.00038948067362041096,0.7611653804779053,0.7080078125,0.5315755605697632,0.7611653804779053,16.429161071777344,4.8274760246276855,6.673945903778076,0.17411847412586212,2.762500047683716,3.3645834922790527,16.429161071777344,16.429161071777344,,,
77780,1783423030.679663,train,0.0003894676165257207,0.0003894676165257207,0.8047525882720947,0.75390625,0.5084635615348816,0.8047525882720947,16.583131790161133,4.989072322845459,7.096826076507568,0.17370374500751495,2.7281250953674316,3.3958334922790527,16.583131790161133,16.583131790161133,,,
77785,1783423031.6429284,train,0.00038945455887866824,0.00038945455887866824,0.7758789658546448,0.7261719107627869,0.4970703125,0.7758789658546448,16.594085693359375,5.0314483642578125,6.7424635887146,0.17239244282245636,2.778125047683716,3.5260417461395264,16.594085693359375,16.594085693359375,,,
77790,1783423032.552207,train,0.0003894415006793051,0.0003894415006793051,0.7734049558639526,0.7251953482627869,0.4820963740348816,0.7734049558639526,16.876144409179688,5.133909225463867,7.443347930908203,0.1728699952363968,2.846874952316284,3.71875,16.876144409179688,16.876144409179688,,,
77795,1783423033.4482033,train,0.0003894284419276833,0.0003894284419276833,0.8446614742279053,0.789257824420929,0.5540364980697632,0.8446614742279053,16.0322265625,4.447537899017334,6.729272842407227,0.17372199892997742,2.7437500953674316,3.5052084922790527,16.0322265625,16.0322265625,,,
77800,1783423034.3997066,train,0.0003894153826238544,0.0003894153826238544,0.7261393070220947,0.674609363079071,0.5152994990348816,0.7261393070220947,17.514842987060547,5.3644185066223145,7.149594783782959,0.17752420902252197,3.1000001430511475,3.46875,17.514842987060547,17.514842987060547,,,
77805,1783423035.2929387,train,0.0003894023227678701,0.0003894023227678701,0.8396158814430237,0.785351574420929,0.5426432490348816,0.8396158814430237,16.53004264831543,4.829896450042725,6.846814155578613,0.1735728234052658,2.8687500953674316,3.359375,16.53004264831543,16.53004264831543,,,
77810,1783423036.1916966,train,0.0003893892623597822,0.0003893892623597822,0.8136392831802368,0.760546863079071,0.5309244990348816,0.8136392831802368,16.075777053833008,4.576077938079834,6.937496185302734,0.1734655350446701,2.674999952316284,3.25,16.075777053833008,16.075777053833008,,,
77815,1783423037.0916955,train,0.0003893762013996424,0.0003893762013996424,0.8490234613418579,0.7998046875,0.4921875,0.8490234613418579,16.08616828918457,4.697262763977051,6.9795966148376465,0.17129184305667877,2.6312501430511475,3.515625,16.08616828918457,16.08616828918457,,,
77820,1783423037.9781537,train,0.00038936313988750234,0.00038936313988750234,0.8001952767372131,0.746874988079071,0.533203125,0.8001952767372131,16.12515640258789,4.660127639770508,7.16549015045166,0.17335741221904755,2.581249952316284,3.6614584922790527,16.12515640258789,16.12515640258789,,,
77825,1783423038.8697686,train,0.0003893500778234139,0.0003893500778234139,0.75,0.6976562738418579,0.5234375,0.75,16.359073638916016,4.685844421386719,6.748424530029297,0.17560070753097534,2.75,3.4635417461395264,16.359073638916016,16.359073638916016,,,
77830,1783423039.758493,train,0.0003893370152074287,0.0003893370152074287,0.8319987058639526,0.7816406488418579,0.5035807490348816,0.8319987058639526,16.425540924072266,4.7179131507873535,6.658528804779053,0.17471306025981903,2.846874952316284,3.328125,16.425540924072266,16.425540924072266,,,
77835,1783423040.640759,train,0.00038932395203959864,0.00038932395203959864,0.8778320550918579,0.8246093988418579,0.5322265625,0.8778320550918579,15.984846115112305,4.543445110321045,6.5554351806640625,0.1744542419910431,2.6000001430511475,3.3541667461395264,15.984846115112305,15.984846115112305,,,
77840,1783423041.53775,train,0.0003893108883199752,0.0003893108883199752,0.7442382574081421,0.696093738079071,0.4814453125,0.7442382574081421,17.33686637878418,5.3321943283081055,7.674517631530762,0.1742761731147766,3.015625,3.7916667461395264,17.33686637878418,17.33686637878418,,,
77845,1783423042.425709,train,0.00038929782404861036,0.00038929782404861036,0.7745768427848816,0.7236328125,0.5094401240348816,0.7745768427848816,16.454435348510742,4.903865337371826,7.190999507904053,0.1731298863887787,2.690624952316284,3.5,16.454435348510742,16.454435348510742,,,
77850,1783423043.3451233,train,0.0003892847592255558,0.0003892847592255558,0.863476574420929,0.811718761920929,0.517578125,0.863476574420929,15.903231620788574,4.659364700317383,6.8353271484375,0.17139862477779388,2.5062501430511475,3.4114584922790527,15.903231620788574,15.903231620788574,,,
77855,1783423044.2343361,train,0.0003892716938508632,0.0003892716938508632,0.7711588740348816,0.720898449420929,0.5026041865348816,0.7711588740348816,16.443147659301758,4.8775763511657715,6.875682830810547,0.17452272772789001,2.674999952316284,3.4947917461395264,16.443147659301758,16.443147659301758,,,
77860,1783423045.1335976,train,0.0003892586279245843,0.0003892586279245843,0.7867838740348816,0.7337890863418579,0.5299479365348816,0.7867838740348816,16.08336639404297,4.62191915512085,6.737403392791748,0.17494674026966095,2.5718750953674316,3.4322917461395264,16.08336639404297,16.08336639404297,,,
77865,1783423046.0327222,train,0.0003892455614467707,0.0003892455614467707,0.756152331829071,0.700390636920929,0.5576171875,0.756152331829071,16.661174774169922,5.078235626220703,7.134871482849121,0.17377719283103943,2.721874952316284,3.2760417461395264,16.661174774169922,16.661174774169922,,,
77870,1783423046.919436,train,0.0003892324944174745,0.0003892324944174745,0.8461263179779053,0.7916015982627869,0.5452474355697632,0.8461263179779053,16.162538528442383,4.598793983459473,6.630675315856934,0.1722140908241272,2.828125,3.2291667461395264,16.162538528442383,16.162538528442383,,,
77875,1783423047.8201668,train,0.0003892194268367473,0.0003892194268367473,0.7327799797058105,0.6802734732627869,0.5250651240348816,0.7327799797058105,17.58966827392578,5.570046901702881,7.128322601318359,0.17731520533561707,2.996875047683716,3.3072917461395264,17.58966827392578,17.58966827392578,,,
77880,1783423048.716945,train,0.00038920635870464077,0.00038920635870464077,0.7826172113418579,0.730664074420929,0.51953125,0.7826172113418579,16.68705177307129,4.986299991607666,6.738076686859131,0.17276310920715332,2.90625,3.4635417461395264,16.68705177307129,16.68705177307129,,,
77885,1783423049.599407,train,0.0003891932900212067,0.0003891932900212067,0.8578124642372131,0.803515613079071,0.54296875,0.8578124642372131,16.254682540893555,4.752521991729736,6.328022003173828,0.17446956038475037,2.700000047683716,3.1822917461395264,16.254682540893555,16.254682540893555,,,
77890,1783423050.5095572,train,0.00038918022078649687,0.00038918022078649687,0.8084310293197632,0.758984386920929,0.4944661557674408,0.8084310293197632,16.649301528930664,4.9220404624938965,7.110301971435547,0.1744116246700287,2.825000047683716,3.4270834922790527,16.649301528930664,16.649301528930664,,,
77895,1783423051.4607234,train,0.0003891671510005631,0.0003891671510005631,0.7567057609558105,0.705078125,0.5162760615348816,0.7567057609558105,16.411911010742188,4.645038604736328,6.880857467651367,0.1778966337442398,2.75,3.234375,16.411911010742188,16.411911010742188,,,
77900,1783423052.4113262,train,0.00038915408066345715,0.00038915408066345715,0.8772786855697632,0.821484386920929,0.5579427480697632,0.8772786855697632,15.777788162231445,4.273410320281982,6.579726219177246,0.17639002203941345,2.575000047683716,3.3385417461395264,15.777788162231445,15.777788162231445,,,
77905,1783423053.317572,train,0.0003891410097752306,0.0003891410097752306,0.764843761920929,0.709765613079071,0.55078125,0.764843761920929,16.555511474609375,4.8333234786987305,6.856383323669434,0.17570805549621582,2.793750047683716,3.359375,16.555511474609375,16.555511474609375,,,
77910,1783423054.215272,train,0.00038912793833593544,0.00038912793833593544,0.851757824420929,0.796679675579071,0.55078125,0.851757824420929,16.214618682861328,4.540815353393555,6.837512016296387,0.17651507258415222,2.7125000953674316,3.34375,16.214618682861328,16.214618682861328,,,
77915,1783423055.120292,train,0.0003891148663456233,0.0003891148663456233,0.7620443105697632,0.7093750238418579,0.5266927480697632,0.7620443105697632,16.095394134521484,4.732710838317871,6.846689224243164,0.17260172963142395,2.5687501430511475,3.421875,16.095394134521484,16.095394134521484,,,
77920,1783423056.0342069,train,0.00038910179380434614,0.00038910179380434614,0.861035168170929,0.8109375238418579,0.5009765625,0.861035168170929,16.06214141845703,4.758050441741943,6.963240623474121,0.17226749658584595,2.512500047683716,3.4322917461395264,16.06214141845703,16.06214141845703,,,
77925,1783423056.9440916,train,0.0003890887207121555,0.0003890887207121555,0.8063151240348816,0.747265636920929,0.5904948115348816,0.8063151240348816,16.228771209716797,4.626346588134766,6.03763484954834,0.17774802446365356,2.6781251430511475,3.21875,16.228771209716797,16.228771209716797,,,
77930,1783423057.8574548,train,0.0003890756470691032,0.0003890756470691032,0.7958984375,0.736132800579071,0.59765625,0.7958984375,16.49709701538086,4.835442543029785,6.408916473388672,0.17612113058567047,2.778125047683716,3.171875,16.49709701538086,16.49709701538086,,,
77935,1783423058.7587183,train,0.00038906257287524114,0.00038906257287524114,0.8511719107627869,0.7974609732627869,0.537109375,0.8511719107627869,16.245397567749023,4.7817769050598145,6.435206413269043,0.17199759185314178,2.7437500953674316,3.3645834922790527,16.245397567749023,16.245397567749023,,,
77940,1783423059.6699402,train,0.00038904949813062104,0.00038904949813062104,0.8448241949081421,0.7890625,0.5576171875,0.8448241949081421,16.121538162231445,4.62202787399292,6.6157989501953125,0.1745234727859497,2.653125047683716,3.3125,16.121538162231445,16.121538162231445,,,
77945,1783423060.5668037,train,0.0003890364228352946,0.0003890364228352946,0.8797525763511658,0.823046863079071,0.5670573115348816,0.8797525763511658,15.8350248336792,4.298069953918457,6.53439998626709,0.17405495047569275,2.7093751430511475,3.4166667461395264,15.8350248336792,15.8350248336792,,,
77950,1783423061.5136313,train,0.0003890233469893137,0.0003890233469893137,0.8324544429779053,0.7789062857627869,0.5354818105697632,0.8324544429779053,15.821043014526367,4.248054027557373,6.593935966491699,0.17546413838863373,2.6781251430511475,3.3958334922790527,15.821043014526367,15.821043014526367,,,
77955,1783423062.4031203,train,0.0003890102705927301,0.0003890102705927301,0.7722331285476685,0.7183594107627869,0.5387369990348816,0.7722331285476685,16.380388259887695,4.698820114135742,6.7060065269470215,0.17341502010822296,2.8812501430511475,3.2604167461395264,16.380388259887695,16.380388259887695,,,
77960,1783423063.300852,train,0.00038899719364559563,0.00038899719364559563,0.8440104126930237,0.791210949420929,0.5279948115348816,0.8440104126930237,16.182254791259766,4.697171211242676,6.881415367126465,0.17325378954410553,2.6656250953674316,3.3489584922790527,16.182254791259766,16.182254791259766,,,
77965,1783423064.206278,train,0.000388984116147962,0.000388984116147962,0.8474935293197632,0.796093761920929,0.5139974355697632,0.8474935293197632,16.148448944091797,4.685810565948486,6.638422966003418,0.17143160104751587,2.731250047683716,3.53125,16.148448944091797,16.148448944091797,,,
77970,1783423065.1013944,train,0.0003889710380998811,0.0003889710380998811,0.8284831047058105,0.780468761920929,0.4801432490348816,0.8284831047058105,16.37158203125,4.881163120269775,7.10855770111084,0.1714208424091339,2.7125000953674316,3.53125,16.37158203125,16.37158203125,,,
77975,1783423065.9995148,train,0.0003889579595014045,0.0003889579595014045,0.8983724117279053,0.8453125357627869,0.5305989980697632,0.8983724117279053,15.815265655517578,4.3738555908203125,6.943547248840332,0.17586049437522888,2.4781250953674316,3.5520834922790527,15.815265655517578,15.815265655517578,,,
77980,1783423066.914599,train,0.00038894488035258446,0.00038894488035258446,0.7298502922058105,0.6781250238418579,0.5172526240348816,0.7298502922058105,16.85690689086914,5.218471527099609,6.9099345207214355,0.17282508313655853,2.825000047683716,3.453125,16.85690689086914,16.85690689086914,,,
77985,1783423067.8092637,train,0.00038893180065347225,0.00038893180065347225,0.8406901359558105,0.7894531488418579,0.5123698115348816,0.8406901359558105,16.020557403564453,4.4999308586120605,6.811465263366699,0.17513656616210938,2.6187500953674316,3.3958334922790527,16.020557403564453,16.020557403564453,,,
77990,1783423068.6513965,train,0.00038891872040412007,0.00038891872040412007,0.7643229365348816,0.712109386920929,0.5221354365348816,0.7643229365348816,16.50165557861328,4.9095282554626465,6.916436195373535,0.1740732342004776,2.715625047683716,3.515625,16.50165557861328,16.50165557861328,,,
77995,1783423069.5156002,train,0.0003889056396045795,0.0003889056396045795,0.8045247197151184,0.756640613079071,0.4788411557674408,0.8045247197151184,16.290836334228516,4.586236000061035,6.8957109451293945,0.17505618929862976,2.793750047683716,3.4375,16.290836334228516,16.290836334228516,,,
78000,1783423070.41405,train,0.0003888925582549025,0.0003888925582549025,0.9286133050918579,0.8773437738418579,0.5126953125,0.9286133050918579,16.099689483642578,4.482274532318115,6.819081783294678,0.1735205203294754,2.78125,3.4583334922790527,16.099689483642578,16.099689483642578,,,
78000,1783423071.196047,validation,,,,,,,,,,,,,,,7.590331339836121,0.1686740292608738,7.590331339836121
78005,1783423072.332895,train,0.00038887947635514084,0.00038887947635514084,0.7950521111488342,0.744140625,0.5091146230697632,0.7950521111488342,16.80472755432129,4.987236976623535,7.085343360900879,0.17214347422122955,3.018749952316284,3.4375,16.80472755432129,16.80472755432129,,,
78010,1783423073.2527363,train,0.0003888663939053461,0.0003888663939053461,0.9011393785476685,0.8500000238418579,0.5113932490348816,0.9011393785476685,15.9579496383667,4.4762420654296875,6.879024505615234,0.17471186816692352,2.5843751430511475,3.4739584922790527,15.9579496383667,15.9579496383667,,,
78015,1783423074.175679,train,0.00038885331090557037,0.00038885331090557037,0.802050769329071,0.751953125,0.5009765625,0.802050769329071,16.271516799926758,4.575055122375488,6.9634504318237305,0.1744701862335205,2.7906250953674316,3.5833334922790527,16.271516799926758,16.271516799926758,,,
78020,1783423075.1210117,train,0.0003888402273558653,0.0003888402273558653,0.778027355670929,0.7251953482627869,0.5283203125,0.778027355670929,16.366674423217773,4.75868558883667,6.676139831542969,0.17343193292617798,2.796875,3.390625,16.366674423217773,16.366674423217773,,,
78025,1783423076.048994,train,0.000388827143256283,0.000388827143256283,0.83935546875,0.788281261920929,0.5107421875,0.83935546875,16.481178283691406,5.003968715667725,6.615022659301758,0.1720736175775528,2.734375,3.3802084922790527,16.481178283691406,16.481178283691406,,,
78030,1783423076.9891315,train,0.0003888140586068749,0.0003888140586068749,0.7766602039337158,0.7242187857627869,0.5244140625,0.7766602039337158,16.37799835205078,4.83440637588501,6.699862957000732,0.17161253094673157,2.8125,3.3854167461395264,16.37799835205078,16.37799835205078,,,
78035,1783423077.9028978,train,0.00038880097340769306,0.00038880097340769306,0.8351888060569763,0.7845703363418579,0.5061849355697632,0.8351888060569763,16.523258209228516,4.977109432220459,6.703795433044434,0.17284119129180908,2.753124952316284,3.4479167461395264,16.523258209228516,16.523258209228516,,,
78040,1783423078.8084116,train,0.0003887878876587893,0.0003887878876587893,0.716601550579071,0.666015625,0.505859375,0.716601550579071,17.352458953857422,5.314333915710449,7.459432601928711,0.17275451123714447,3.159374952316284,3.5885417461395264,17.352458953857422,17.352458953857422,,,
78045,1783423079.7162485,train,0.0003887748013602153,0.0003887748013602153,0.7595052123069763,0.711132824420929,0.4837239682674408,0.7595052123069763,17.14019012451172,5.174811840057373,7.2693891525268555,0.17768289148807526,2.878124952316284,3.6458334922790527,17.14019012451172,17.14019012451172,,,
78050,1783423080.675579,train,0.00038876171451202295,0.00038876171451202295,0.774121105670929,0.725390613079071,0.4873046875,0.774121105670929,16.666034698486328,4.770516395568848,7.170947074890137,0.1767890602350235,2.871875047683716,3.5104167461395264,16.666034698486328,16.666034698486328,,,
78055,1783423081.5733638,train,0.00038874862711426423,0.00038874862711426423,0.8704427480697632,0.8148437738418579,0.5559896230697632,0.8704427480697632,16.539419174194336,4.884339809417725,6.960634231567383,0.17478369176387787,2.753124952316284,3.40625,16.539419174194336,16.539419174194336,,,
78060,1783423082.4881976,train,0.00038873553916699076,0.00038873553916699076,0.7893880009651184,0.738085925579071,0.5130208730697632,0.7893880009651184,17.00727081298828,5.225022792816162,6.940560817718506,0.17537416517734528,2.84375,3.5260417461395264,17.00727081298828,17.00727081298828,,,
78065,1783423083.3855965,train,0.00038872245067025446,0.00038872245067025446,0.866015613079071,0.8125,0.53515625,0.866015613079071,16.031253814697266,4.516304969787598,6.762843132019043,0.17554669082164764,2.6109375953674316,3.28125,16.031253814697266,16.031253814697266,,,
78070,1783423084.2947333,train,0.00038870936162410717,0.00038870936162410717,0.8562174439430237,0.80078125,0.5543619990348816,0.8562174439430237,15.690897941589355,4.2247633934021,6.604155540466309,0.17211782932281494,2.7250001430511475,3.3541667461395264,15.690897941589355,15.690897941589355,,,
78075,1783423085.1968415,train,0.0003886962720286007,0.0003886962720286007,0.7902018427848816,0.738476574420929,0.5172526240348816,0.7902018427848816,16.547269821166992,4.746467590332031,7.362636089324951,0.17444346845149994,2.8843750953674316,3.3020834922790527,16.547269821166992,16.547269821166992,,,
78080,1783423086.0906603,train,0.0003886831818837869,0.0003886831818837869,0.7333008050918579,0.679882824420929,0.5341796875,0.7333008050918579,17.761001586914062,5.859165668487549,7.381063461303711,0.1746569275856018,2.956249952316284,3.4791667461395264,17.761001586914062,17.761001586914062,,,
78085,1783423086.9851518,train,0.0003886700911897177,0.0003886700911897177,0.85888671875,0.808789074420929,0.5009765625,0.85888671875,16.196453094482422,4.760039806365967,6.768893718719482,0.17509588599205017,2.5531251430511475,3.2708334922790527,16.196453094482422,16.196453094482422,,,
78090,1783423087.8922598,train,0.0003886569999464447,0.0003886569999464447,0.7714518308639526,0.715039074420929,0.5641276240348816,0.7714518308639526,16.98590850830078,5.343441009521484,6.772892951965332,0.17189981043338776,2.903125047683716,3.265625,16.98590850830078,16.98590850830078,,,
78095,1783423088.7885945,train,0.00038864390815401996,0.00038864390815401996,0.7987955808639526,0.746874988079071,0.5192057490348816,0.7987955808639526,16.670570373535156,4.924676418304443,6.779317378997803,0.17389452457427979,2.90625,3.3645834922790527,16.670570373535156,16.670570373535156,,,
78100,1783423089.7240825,train,0.0003886308158124954,0.0003886308158124954,0.8641927242279053,0.8080078363418579,0.5618489980697632,0.8641927242279053,16.30006980895996,4.513698101043701,6.6834211349487305,0.1768474280834198,2.8375000953674316,3.2239584922790527,16.30006980895996,16.30006980895996,,,
78105,1783423090.6251066,train,0.00038861772292192275,0.00038861772292192275,0.809765636920929,0.75390625,0.55859375,0.809765636920929,16.269079208374023,4.649306774139404,6.596892833709717,0.17595325410366058,2.706249952316284,3.359375,16.269079208374023,16.269079208374023,,,
78110,1783423091.5294783,train,0.00038860462948235385,0.00038860462948235385,0.8385416269302368,0.783007800579071,0.5553385615348816,0.8385416269302368,16.295455932617188,4.729738712310791,6.385140895843506,0.1737295389175415,2.78125,3.28125,16.295455932617188,16.295455932617188,,,
78115,1783423092.4297652,train,0.0003885915354938406,0.0003885915354938406,0.8488932251930237,0.79296875,0.5592448115348816,0.8488932251930237,15.974615097045898,4.404462814331055,6.275650978088379,0.17677970230579376,2.6625001430511475,3.25,15.974615097045898,15.974615097045898,,,
78120,1783423093.3252091,train,0.0003885784409564349,0.0003885784409564349,0.7894856929779053,0.7359375357627869,0.5354818105697632,0.7894856929779053,16.906774520874023,4.987616062164307,6.787236213684082,0.17725273966789246,2.934375047683716,3.296875,16.906774520874023,16.906774520874023,,,
78125,1783423094.2337506,train,0.0003885653458701885,0.0003885653458701885,0.8040690422058105,0.748242199420929,0.5582682490348816,0.8040690422058105,16.895381927490234,4.874663829803467,6.82855224609375,0.1792210042476654,2.924999952316284,3.4791667461395264,16.895381927490234,16.895381927490234,,,
78130,1783423095.1393273,train,0.00038855225023515347,0.00038855225023515347,0.7845377922058105,0.7271484732627869,0.5738932490348816,0.7845377922058105,17.00358009338379,5.052718639373779,6.406688690185547,0.17906910181045532,2.9281251430511475,3.2395834922790527,17.00358009338379,17.00358009338379,,,
78135,1783423096.026117,train,0.0003885391540513813,0.0003885391540513813,0.8194987177848816,0.76953125,0.4996744990348816,0.8194987177848816,16.836578369140625,4.916871547698975,6.625712871551514,0.17455671727657318,3.059375047683716,3.4270834922790527,16.836578369140625,16.836578369140625,,,
78140,1783423096.925622,train,0.0003885260573189242,0.0003885260573189242,0.8665364980697632,0.8150390982627869,0.5149739980697632,0.8665364980697632,16.39644432067871,4.859381198883057,6.809459209442139,0.17390908300876617,2.706249952316284,3.2395834922790527,16.39644432067871,16.39644432067871,,,
78145,1783423097.8180156,train,0.0003885129600378339,0.0003885129600378339,0.8184570670127869,0.758984386920929,0.5947265625,0.8184570670127869,16.488019943237305,4.945209503173828,6.267016887664795,0.1755894422531128,2.6968750953674316,3.1770834922790527,16.488019943237305,16.488019943237305,,,
78150,1783423098.7659907,train,0.00038849986220816234,0.00038849986220816234,0.7832356691360474,0.729687511920929,0.5354818105697632,0.7832356691360474,17.160629272460938,5.318580627441406,6.806468486785889,0.17644549906253815,2.887500047683716,3.3385417461395264,17.160629272460938,17.160629272460938,,,
78155,1783423099.6713188,train,0.0003884867638299613,0.0003884867638299613,0.7977864742279053,0.7464843988418579,0.5130208730697632,0.7977864742279053,16.267234802246094,4.620822429656982,6.501734733581543,0.17426829040050507,2.815624952316284,3.3854167461395264,16.267234802246094,16.267234802246094,,,
78160,1783423100.581086,train,0.0003884736649032827,0.0003884736649032827,0.8476563096046448,0.7945312857627869,0.53125,0.8476563096046448,16.201946258544922,4.559447765350342,6.820606231689453,0.17570650577545166,2.7250001430511475,3.2864584922790527,16.201946258544922,16.201946258544922,,,
78165,1783423101.485499,train,0.00038846056542817843,0.00038846056542817843,0.8303385376930237,0.776562511920929,0.5377604365348816,0.8303385376930237,16.226673126220703,4.612304210662842,6.857764720916748,0.1742580384016037,2.7406251430511475,3.4635417461395264,16.226673126220703,16.226673126220703,,,
78170,1783423102.3883405,train,0.0003884474654047005,0.0003884474654047005,0.7996745109558105,0.7494140863418579,0.5026041865348816,0.7996745109558105,16.301334381103516,4.660283088684082,6.937955856323242,0.1715594232082367,2.875,3.5208334922790527,16.301334381103516,16.301334381103516,,,
78175,1783423103.2995522,train,0.0003884343648329005,0.0003884343648329005,0.7881184816360474,0.737109363079071,0.5100911855697632,0.7881184816360474,17.088764190673828,5.413023471832275,6.646132469177246,0.17528200149536133,2.7906250953674316,3.328125,17.088764190673828,17.088764190673828,,,
78180,1783423104.1953661,train,0.00038842126371283056,0.00038842126371283056,0.7486979365348816,0.699414074420929,0.4928385615348816,0.7486979365348816,17.166574478149414,5.355922698974609,6.9088454246521,0.17415454983711243,2.950000047683716,3.328125,17.166574478149414,17.166574478149414,,,
78185,1783423105.0972486,train,0.00038840816204454247,0.00038840816204454247,0.8034830689430237,0.749218761920929,0.5426432490348816,0.8034830689430237,16.464752197265625,4.719117164611816,6.945800304412842,0.1747688204050064,2.8531250953674316,3.3333334922790527,16.464752197265625,16.464752197265625,,,
78190,1783423106.0008821,train,0.0003883950598280881,0.0003883950598280881,0.8087564706802368,0.756640613079071,0.5211588740348816,0.8087564706802368,16.683568954467773,4.916102886199951,7.057626724243164,0.17414897680282593,2.878124952316284,3.46875,16.683568954467773,16.683568954467773,,,
78195,1783423106.9037771,train,0.0003883819570635194,0.0003883819570635194,0.8129231929779053,0.7611328363418579,0.5179036855697632,0.8129231929779053,16.71747589111328,4.920980453491211,7.353969097137451,0.17323273420333862,2.909374952316284,3.5625,16.71747589111328,16.71747589111328,,,
78200,1783423107.8558095,train,0.00038836885375088823,0.00038836885375088823,0.9160481691360474,0.862500011920929,0.5354818105697632,0.9160481691360474,15.894333839416504,4.434047698974609,6.473790168762207,0.17384006083011627,2.6421875953674316,3.4791667461395264,15.894333839416504,15.894333839416504,,,
78205,1783423108.750652,train,0.0003883557498902465,0.0003883557498902465,0.800585925579071,0.749804675579071,0.5078125,0.800585925579071,16.22138214111328,4.784744739532471,6.758072853088379,0.1730184704065323,2.6390626430511475,3.359375,16.22138214111328,16.22138214111328,,,
78210,1783423109.651526,train,0.00038834264548164607,0.00038834264548164607,0.7739583253860474,0.719921886920929,0.5403646230697632,0.7739583253860474,16.182708740234375,4.687722206115723,6.648369789123535,0.17019546031951904,2.831249952316284,3.4010417461395264,16.182708740234375,16.182708740234375,,,
78215,1783423110.5463085,train,0.0003883295405251389,0.0003883295405251389,0.8226237297058105,0.7728515863418579,0.4977213740348816,0.8226237297058105,16.773487091064453,5.00000524520874,7.250022888183594,0.1736004650592804,2.8968751430511475,3.3958334922790527,16.773487091064453,16.773487091064453,,,
78220,1783423111.446571,train,0.00038831643502077677,0.00038831643502077677,0.7100260853767395,0.6607422232627869,0.4928385615348816,0.7100260853767395,17.156099319458008,5.372129440307617,7.558309555053711,0.17407439649105072,2.846874952316284,3.4791667461395264,17.156099319458008,17.156099319458008,,,
78225,1783423112.3532696,train,0.00038830332896861174,0.00038830332896861174,0.7888997197151184,0.7373046875,0.5159505605697632,0.7888997197151184,15.894283294677734,4.502962589263916,6.636412620544434,0.1700248271226883,2.734375,3.421875,15.894283294677734,15.894283294677734,,,
78230,1783423113.2592926,train,0.0003882902223686957,0.0003882902223686957,0.8448893427848816,0.794921875,0.4996744990348816,0.8448893427848816,16.01080894470215,4.502562522888184,6.994928359985352,0.17279869318008423,2.690624952316284,3.421875,16.01080894470215,16.01080894470215,,,
78235,1783423114.1781101,train,0.0003882771152210804,0.0003882771152210804,0.7840820550918579,0.7347656488418579,0.4931640625,0.7840820550918579,16.5001163482666,5.027628421783447,6.806926727294922,0.16966721415519714,2.796875,3.5989584922790527,16.5001163482666,16.5001163482666,,,
