step,time_unix,runtime/checkpoint_save_time_ms,runtime/checkpoint_size_mb,train_discriminator_loss,train_discriminator_loss_total,train_generator_loss,train_generator_loss_adversarial,train_generator_loss_feature_matching,train_generator_loss_total,train_loss,val_discriminator_loss,val_generator_loss,val_loss,val_mel_l1
0,1783434837.5770833,,,,,,,,,,1573.1290844726564,4679.56420288086,1.525129075050354,1.525129075050354
1870,1783435048.1965427,,,15.415751457214355,15.415751457214355,105.4025650024414,84.2306900024414,2.1171875,105.4025650024414,105.4025650024414,,,,
1875,1783435048.6116965,,,18.81275177001953,18.81275177001953,110.59590911865234,87.27559661865234,2.33203125,110.59590911865234,110.59590911865234,,,,
1880,1783435049.0278752,,,15.685456275939941,15.685456275939941,96.3349609375,72.80712890625,2.352783203125,96.3349609375,96.3349609375,,,,
1885,1783435049.4421291,,,16.603384017944336,16.603384017944336,97.33137512207031,75.51496887207031,2.181640625,97.33137512207031,97.33137512207031,,,,
1890,1783435049.8576872,,,18.6149845123291,18.6149845123291,109.75531768798828,89.59174346923828,2.016357421875,109.75531768798828,109.75531768798828,,,,
1895,1783435050.2727466,,,19.510164260864258,19.510164260864258,115.00856018066406,94.27125549316406,2.07373046875,115.00856018066406,115.00856018066406,,,,
1900,1783435050.6869302,,,17.400390625,17.400390625,109.4736099243164,88.0331802368164,2.14404296875,109.4736099243164,109.4736099243164,,,,
1905,1783435051.1036608,,,18.621667861938477,18.621667861938477,95.44418334960938,74.46762084960938,2.09765625,95.44418334960938,95.44418334960938,,,,
1910,1783435051.5195303,,,15.365478515625,15.365478515625,111.13785552978516,89.30924224853516,2.182861328125,111.13785552978516,111.13785552978516,,,,
1915,1783435051.9357693,,,20.227785110473633,20.227785110473633,92.95480346679688,70.65499877929688,2.22998046875,92.95480346679688,92.95480346679688,,,,
1920,1783435052.3509269,,,18.548776626586914,18.548776626586914,96.34611511230469,75.34513854980469,2.10009765625,96.34611511230469,96.34611511230469,,,,
1925,1783435052.7643838,,,18.422868728637695,18.422868728637695,105.17678833007812,84.56399536132812,2.061279296875,105.17678833007812,105.17678833007812,,,,
1930,1783435053.1806266,,,19.101253509521484,19.101253509521484,96.2623062133789,73.6939468383789,2.2568359375,96.2623062133789,96.2623062133789,,,,
1935,1783435053.594147,,,17.666406631469727,17.666406631469727,103.2440185546875,79.8529052734375,2.339111328125,103.2440185546875,103.2440185546875,,,,
1940,1783435054.0064025,,,19.283000946044922,19.283000946044922,109.51453399658203,88.31580352783203,2.119873046875,109.51453399658203,109.51453399658203,,,,
1945,1783435054.4200923,,,16.21088409423828,16.21088409423828,121.0328369140625,99.2945556640625,2.173828125,121.0328369140625,121.0328369140625,,,,
1950,1783435054.8231778,,,14.433981895446777,14.433981895446777,129.37399291992188,106.6078872680664,2.276611328125,129.37399291992188,129.37399291992188,,,,
1950,1783435055.8576922,,,,,,,,,,152.1820273208618,698.8097895812988,1.5426353764533998,1.5426353764533998
1950,1783435056.4697578,608.9108709999778,259.1679334640503,,,,,,,,,,,
1955,1783435056.9403405,,,15.169611930847168,15.169611930847168,90.1490478515625,67.3634033203125,2.278564453125,90.1490478515625,90.1490478515625,,,,
1960,1783435057.358361,,,14.284793853759766,14.284793853759766,93.40203857421875,71.48065185546875,2.192138671875,93.40203857421875,93.40203857421875,,,,
1965,1783435057.7757635,,,19.064748764038086,19.064748764038086,110.45207977294922,89.69768524169922,2.075439453125,110.45207977294922,110.45207977294922,,,,
1970,1783435058.1927056,,,19.79911231994629,19.79911231994629,93.65668487548828,72.25043487548828,2.140625,93.65668487548828,93.65668487548828,,,,
1975,1783435058.611129,,,18.033376693725586,18.033376693725586,97.7155990600586,76.5705795288086,2.114501953125,97.7155990600586,97.7155990600586,,,,
1980,1783435059.0297477,,,17.04610252380371,17.04610252380371,103.87641143798828,81.95258331298828,2.1923828125,103.87641143798828,103.87641143798828,,,,
1985,1783435059.448231,,,15.121186256408691,15.121186256408691,91.69320678710938,71.70663452148438,1.9986572265625,91.69320678710938,91.69320678710938,,,,
1990,1783435059.8663177,,,21.687061309814453,21.687061309814453,116.21812438964844,92.79527282714844,2.34228515625,116.21812438964844,116.21812438964844,,,,
1995,1783435060.2835276,,,19.67332649230957,19.67332649230957,95.57140350341797,74.77550506591797,2.07958984375,95.57140350341797,95.57140350341797,,,,
2000,1783435060.7002428,,,17.59683609008789,17.59683609008789,91.72383117675781,69.37519836425781,2.23486328125,91.72383117675781,91.72383117675781,,,,
2005,1783435061.1194248,,,15.794087409973145,15.794087409973145,91.41079711914062,70.56362915039062,2.084716796875,91.41079711914062,91.41079711914062,,,,
2010,1783435061.5393538,,,21.537595748901367,21.537595748901367,105.47905731201172,84.31206512451172,2.11669921875,105.47905731201172,105.47905731201172,,,,
2015,1783435061.9610233,,,20.77450180053711,20.77450180053711,116.84884643554688,94.09005737304688,2.27587890625,116.84884643554688,116.84884643554688,,,,
2020,1783435062.3811877,,,20.54888153076172,20.54888153076172,94.26289367675781,71.91181945800781,2.235107421875,94.26289367675781,94.26289367675781,,,,
2025,1783435062.7997015,,,15.552769660949707,15.552769660949707,91.45083618164062,69.53433227539062,2.191650390625,91.45083618164062,91.45083618164062,,,,
2030,1783435063.218307,,,20.44877815246582,20.44877815246582,108.35333251953125,85.91680908203125,2.24365234375,108.35333251953125,108.35333251953125,,,,
2035,1783435063.635484,,,20.282848358154297,20.282848358154297,91.132568359375,69.491943359375,2.1640625,91.132568359375,91.132568359375,,,,
2040,1783435064.0520291,,,15.70058536529541,15.70058536529541,93.36854553222656,71.25672912597656,2.211181640625,93.36854553222656,93.36854553222656,,,,
2045,1783435064.4674847,,,18.260160446166992,18.260160446166992,111.74781036376953,90.18286895751953,2.156494140625,111.74781036376953,111.74781036376953,,,,
2050,1783435064.8830922,,,20.540441513061523,20.540441513061523,88.31590270996094,68.34519958496094,1.9970703125,88.31590270996094,88.31590270996094,,,,
2055,1783435065.3006406,,,17.70062828063965,17.70062828063965,91.635986328125,71.3759765625,2.0260009765625,91.635986328125,91.635986328125,,,,
2060,1783435065.7167325,,,16.089366912841797,16.089366912841797,90.98290252685547,69.95751190185547,2.1025390625,90.98290252685547,90.98290252685547,,,,
2065,1783435066.1340587,,,18.66547203063965,18.66547203063965,111.80553436279297,89.06871795654297,2.273681640625,111.80553436279297,111.80553436279297,,,,
2070,1783435066.5489337,,,18.832298278808594,18.832298278808594,91.6380615234375,69.4627685546875,2.217529296875,91.6380615234375,91.6380615234375,,,,
2075,1783435066.9638438,,,20.78888511657715,20.78888511657715,116.11026000976562,94.25479125976562,2.185546875,116.11026000976562,116.11026000976562,,,,
2080,1783435067.3808253,,,17.607410430908203,17.607410430908203,113.21435546875,91.50048828125,2.17138671875,113.21435546875,113.21435546875,,,,
2085,1783435067.7964058,,,21.168657302856445,21.168657302856445,113.76873779296875,91.16131591796875,2.2607421875,113.76873779296875,113.76873779296875,,,,
2090,1783435068.2129154,,,22.8170223236084,22.8170223236084,112.00053405761719,90.85795593261719,2.1142578125,112.00053405761719,112.00053405761719,,,,
2095,1783435068.6281843,,,21.416078567504883,21.416078567504883,91.79918670654297,69.95348358154297,2.1845703125,91.79918670654297,91.79918670654297,,,,
2100,1783435069.0431988,,,20.706478118896484,20.706478118896484,94.66546630859375,72.48284912109375,2.21826171875,94.66546630859375,94.66546630859375,,,,
2105,1783435069.4573877,,,20.027963638305664,20.027963638305664,95.51205444335938,74.35726928710938,2.115478515625,95.51205444335938,95.51205444335938,,,,
2110,1783435069.87458,,,22.184219360351562,22.184219360351562,121.54936981201172,99.34233856201172,2.220703125,121.54936981201172,121.54936981201172,,,,
2115,1783435070.290605,,,16.546466827392578,16.546466827392578,97.73865509033203,74.56482696533203,2.3173828125,97.73865509033203,97.73865509033203,,,,
2120,1783435070.703858,,,14.476699829101562,14.476699829101562,91.13087463378906,69.60743713378906,2.15234375,91.13087463378906,91.13087463378906,,,,
2125,1783435071.1220975,,,15.757165908813477,15.757165908813477,88.70438385009766,67.93534088134766,2.076904296875,88.70438385009766,88.70438385009766,,,,
2130,1783435071.538388,,,21.710453033447266,21.710453033447266,113.03659057617188,91.95993041992188,2.107666015625,113.03659057617188,113.03659057617188,,,,
2135,1783435071.9549348,,,21.368873596191406,21.368873596191406,97.59183502197266,75.92679595947266,2.16650390625,97.59183502197266,97.59183502197266,,,,
2140,1783435072.3723235,,,17.27312469482422,17.27312469482422,87.01380920410156,65.81263732910156,2.1201171875,87.01380920410156,87.01380920410156,,,,
2145,1783435072.78947,,,21.802885055541992,21.802885055541992,86.43000030517578,64.76007843017578,2.1669921875,86.43000030517578,86.43000030517578,,,,
2150,1783435073.206369,,,20.129133224487305,20.129133224487305,93.48228454589844,72.92930603027344,2.0552978515625,93.48228454589844,93.48228454589844,,,,
2155,1783435073.622004,,,15.966970443725586,15.966970443725586,88.8047866821289,67.9014663696289,2.09033203125,88.8047866821289,88.8047866821289,,,,
2160,1783435074.0373497,,,20.286100387573242,20.286100387573242,92.5761947631836,70.2788314819336,2.229736328125,92.5761947631836,92.5761947631836,,,,
2165,1783435074.453896,,,13.211729049682617,13.211729049682617,89.366455078125,67.921142578125,2.14453125,89.366455078125,89.366455078125,,,,
2170,1783435074.8660362,,,16.587146759033203,16.587146759033203,90.55889129638672,69.62383270263672,2.093505859375,90.55889129638672,90.55889129638672,,,,
2175,1783435075.2817626,,,21.60016632080078,21.60016632080078,87.84794616699219,69.69853210449219,1.81494140625,87.84794616699219,87.84794616699219,,,,
2180,1783435075.6968217,,,20.331388473510742,20.331388473510742,89.56781005859375,69.60321044921875,1.9964599609375,89.56781005859375,89.56781005859375,,,,
2185,1783435076.1129675,,,24.29593849182129,24.29593849182129,135.4956817626953,114.42024230957031,2.1075439453125,135.4956817626953,135.4956817626953,,,,
2190,1783435076.528373,,,23.274938583374023,23.274938583374023,86.83658599853516,65.62808990478516,2.120849609375,86.83658599853516,86.83658599853516,,,,
2195,1783435076.9427109,,,23.532501220703125,23.532501220703125,87.67864990234375,66.85589599609375,2.082275390625,87.67864990234375,87.67864990234375,,,,
2200,1783435077.3584473,,,14.876970291137695,14.876970291137695,120.40821838378906,98.34034729003906,2.206787109375,120.40821838378906,120.40821838378906,,,,
2205,1783435077.774125,,,25.404098510742188,25.404098510742188,89.3774185180664,68.6083755493164,2.076904296875,89.3774185180664,89.3774185180664,,,,
2210,1783435078.1910486,,,25.282978057861328,25.282978057861328,89.16829681396484,67.10530853271484,2.206298828125,89.16829681396484,89.16829681396484,,,,
2215,1783435078.606873,,,27.669755935668945,27.669755935668945,81.4395980834961,60.101707458496094,2.1337890625,81.4395980834961,81.4395980834961,,,,
2220,1783435079.0196009,,,25.742324829101562,25.742324829101562,80.76045989990234,59.158897399902344,2.16015625,80.76045989990234,80.76045989990234,,,,
2225,1783435079.4355874,,,25.23571014404297,25.23571014404297,91.46642303466797,69.44493865966797,2.2021484375,91.46642303466797,91.46642303466797,,,,
2230,1783435079.852864,,,27.224693298339844,27.224693298339844,94.26815032958984,72.08553314208984,2.21826171875,94.26815032958984,94.26815032958984,,,,
2235,1783435080.2718928,,,28.469158172607422,28.469158172607422,80.3084487915039,59.226905822753906,2.108154296875,80.3084487915039,80.3084487915039,,,,
2240,1783435080.68689,,,22.061548233032227,22.061548233032227,76.57395935058594,55.97337341308594,2.06005859375,76.57395935058594,76.57395935058594,,,,
2245,1783435081.1035817,,,27.849390029907227,27.849390029907227,105.78428649902344,83.81651306152344,2.19677734375,105.78428649902344,105.78428649902344,,,,
2250,1783435081.5176315,,,26.628860473632812,26.628860473632812,82.38518524169922,61.48796844482422,2.0897216796875,82.38518524169922,82.38518524169922,,,,
2255,1783435081.9323812,,,23.429882049560547,23.429882049560547,80.60276794433594,60.1071662902832,2.049560546875,80.60276794433594,80.60276794433594,,,,
2260,1783435082.349379,,,26.235877990722656,26.235877990722656,79.39497375488281,58.30854415893555,2.108642578125,79.39497375488281,79.39497375488281,,,,
2265,1783435082.7639694,,,30.839061737060547,30.839061737060547,85.68082427978516,65.26822662353516,2.041259765625,85.68082427978516,85.68082427978516,,,,
2270,1783435083.1808712,,,26.937946319580078,26.937946319580078,80.97537231445312,60.67874526977539,2.0296630859375,80.97537231445312,80.97537231445312,,,,
2275,1783435083.5976307,,,26.222307205200195,26.222307205200195,88.74600982666016,67.42520904541016,2.132080078125,88.74600982666016,88.74600982666016,,,,
2280,1783435084.014047,,,23.58952522277832,23.58952522277832,89.14473724365234,67.63838958740234,2.150634765625,89.14473724365234,89.14473724365234,,,,
2285,1783435084.4360085,,,24.134681701660156,24.134681701660156,82.71773529052734,60.681602478027344,2.20361328125,82.71773529052734,82.71773529052734,,,,
2290,1783435084.8518527,,,26.099369049072266,26.099369049072266,84.49275207519531,62.92537307739258,2.15673828125,84.49275207519531,84.49275207519531,,,,
2295,1783435085.2710252,,,25.1203556060791,25.1203556060791,84.45690155029297,63.41442108154297,2.104248046875,84.45690155029297,84.45690155029297,,,,
2300,1783435085.685931,,,27.907262802124023,27.907262802124023,96.8057632446289,76.0098648071289,2.07958984375,96.8057632446289,96.8057632446289,,,,
2305,1783435086.1014864,,,25.995521545410156,25.995521545410156,89.12306213378906,67.98292541503906,2.114013671875,89.12306213378906,89.12306213378906,,,,
2310,1783435086.5166059,,,26.891427993774414,26.891427993774414,89.97535705566406,69.63356018066406,2.0341796875,89.97535705566406,89.97535705566406,,,,
2315,1783435086.9320376,,,25.97452163696289,25.97452163696289,85.77682495117188,65.12985229492188,2.064697265625,85.77682495117188,85.77682495117188,,,,
2320,1783435087.3488452,,,24.902572631835938,24.902572631835938,94.89231872558594,73.94383239746094,2.0948486328125,94.89231872558594,94.89231872558594,,,,
2325,1783435087.7655187,,,27.47852325439453,27.47852325439453,85.36502075195312,65.23074340820312,2.013427734375,85.36502075195312,85.36502075195312,,,,
2330,1783435088.177838,,,27.080196380615234,27.080196380615234,82.97398376464844,61.61167907714844,2.13623046875,82.97398376464844,82.97398376464844,,,,
2335,1783435088.5936606,,,27.317598342895508,27.317598342895508,83.33425903320312,62.71657943725586,2.061767578125,83.33425903320312,83.33425903320312,,,,
2340,1783435088.99953,,,25.146509170532227,25.146509170532227,86.52373504638672,66.80327606201172,1.9720458984375,86.52373504638672,86.52373504638672,,,,
2340,1783435090.0804255,,,,,,,,,,172.47483268737793,711.8623559570312,1.5827993047237396,1.5827993047237396
2340,1783435090.696529,611.8317850000494,259.1679334640503,,,,,,,,,,,
2345,1783435091.1657114,,,28.620372772216797,28.620372772216797,93.32257080078125,73.00762939453125,2.031494140625,93.32257080078125,93.32257080078125,,,,
2350,1783435091.580168,,,28.33563232421875,28.33563232421875,80.31233215332031,59.75447082519531,2.0557861328125,80.31233215332031,80.31233215332031,,,,
2355,1783435091.9947004,,,23.00027847290039,23.00027847290039,83.47537994384766,62.791786193847656,2.068359375,83.47537994384766,83.47537994384766,,,,
2360,1783435092.4117656,,,24.180049896240234,24.180049896240234,95.61880493164062,75.30630493164062,2.03125,95.61880493164062,95.61880493164062,,,,
2365,1783435092.825398,,,27.269577026367188,27.269577026367188,81.03164672851562,61.132965087890625,1.9898681640625,81.03164672851562,81.03164672851562,,,,
2370,1783435093.2434216,,,25.844709396362305,25.844709396362305,85.44309997558594,64.54710388183594,2.089599609375,85.44309997558594,85.44309997558594,,,,
2375,1783435093.6556077,,,27.415298461914062,27.415298461914062,84.93173217773438,62.48543930053711,2.24462890625,84.93173217773438,84.93173217773438,,,,
2380,1783435094.0711322,,,26.53036117553711,26.53036117553711,90.09738159179688,67.85861206054688,2.223876953125,90.09738159179688,90.09738159179688,,,,
2385,1783435094.4870272,,,24.666868209838867,24.666868209838867,92.55166625976562,69.54385375976562,2.30078125,92.55166625976562,92.55166625976562,,,,
2390,1783435094.9019842,,,26.500410079956055,26.500410079956055,88.58714294433594,68.27952575683594,2.03076171875,88.58714294433594,88.58714294433594,,,,
2395,1783435095.3164918,,,27.675432205200195,27.675432205200195,83.79431915283203,62.47351837158203,2.132080078125,83.79431915283203,83.79431915283203,,,,
2400,1783435095.7313752,,,25.59380340576172,25.59380340576172,85.03632354736328,65.49408721923828,1.9542236328125,85.03632354736328,85.03632354736328,,,,
2405,1783435096.1519275,,,28.57249641418457,28.57249641418457,89.3572998046875,68.2049560546875,2.115234375,89.3572998046875,89.3572998046875,,,,
2410,1783435096.5690722,,,24.335256576538086,24.335256576538086,86.84796142578125,66.77593994140625,2.0072021484375,86.84796142578125,86.84796142578125,,,,
2415,1783435096.9859812,,,27.584430694580078,27.584430694580078,90.17362213134766,70.36283111572266,1.9810791015625,90.17362213134766,90.17362213134766,,,,
2420,1783435097.401304,,,29.198625564575195,29.198625564575195,80.04582977294922,59.31829071044922,2.07275390625,80.04582977294922,80.04582977294922,,,,
2425,1783435097.8156767,,,26.56401252746582,26.56401252746582,91.00750732421875,70.39959716796875,2.060791015625,91.00750732421875,91.00750732421875,,,,
2430,1783435098.2336862,,,28.071212768554688,28.071212768554688,79.78925323486328,60.23114776611328,1.955810546875,79.78925323486328,79.78925323486328,,,,
2435,1783435098.6495845,,,25.021175384521484,25.021175384521484,88.11332702636719,65.29106140136719,2.2822265625,88.11332702636719,88.11332702636719,,,,
2440,1783435099.070464,,,25.969011306762695,25.969011306762695,81.735107421875,61.770511627197266,1.9964599609375,81.735107421875,81.735107421875,,,,
2445,1783435099.487967,,,25.123598098754883,25.123598098754883,81.3427505493164,60.552955627441406,2.0789794921875,81.3427505493164,81.3427505493164,,,,
2450,1783435099.9041114,,,26.919742584228516,26.919742584228516,93.1657943725586,73.3916244506836,1.9774169921875,93.1657943725586,93.1657943725586,,,,
2455,1783435100.3222861,,,26.051799774169922,26.051799774169922,89.48979949951172,67.51470184326172,2.197509765625,89.48979949951172,89.48979949951172,,,,
2460,1783435100.7406888,,,22.934093475341797,22.934093475341797,82.97210693359375,63.171085357666016,1.9801025390625,82.97210693359375,82.97210693359375,,,,
2465,1783435101.1566095,,,29.57159996032715,29.57159996032715,78.48151397705078,57.95050811767578,2.0531005859375,78.48151397705078,78.48151397705078,,,,
2470,1783435101.572849,,,30.59650993347168,30.59650993347168,76.55499267578125,57.485172271728516,1.906982421875,76.55499267578125,76.55499267578125,,,,
2475,1783435101.9900331,,,28.202442169189453,28.202442169189453,109.94065856933594,87.53099060058594,2.240966796875,109.94065856933594,109.94065856933594,,,,
2480,1783435102.4104917,,,27.001924514770508,27.001924514770508,85.70722961425781,64.23262023925781,2.1474609375,85.70722961425781,85.70722961425781,,,,
2485,1783435102.8265607,,,18.99327850341797,18.99327850341797,76.24118041992188,56.974822998046875,1.9266357421875,76.24118041992188,76.24118041992188,,,,
2490,1783435103.2441323,,,29.191123962402344,29.191123962402344,99.11036682128906,78.25831604003906,2.085205078125,99.11036682128906,99.11036682128906,,,,
2495,1783435103.6602569,,,28.194629669189453,28.194629669189453,78.80107116699219,56.60380172729492,2.2197265625,78.80107116699219,78.80107116699219,,,,
2500,1783435104.0756269,,,21.880874633789062,21.880874633789062,82.43769836425781,60.87031173706055,2.15673828125,82.43769836425781,82.43769836425781,,,,
2505,1783435104.490297,,,28.116130828857422,28.116130828857422,82.76103210449219,62.55229568481445,2.0208740234375,82.76103210449219,82.76103210449219,,,,
2510,1783435104.906463,,,27.412254333496094,27.412254333496094,85.19542694091797,64.09679412841797,2.10986328125,85.19542694091797,85.19542694091797,,,,
2515,1783435105.3232777,,,27.357593536376953,27.357593536376953,101.61360931396484,80.61507415771484,2.099853515625,101.61360931396484,101.61360931396484,,,,
2520,1783435105.737434,,,21.542016983032227,21.542016983032227,76.72898864746094,56.59592819213867,2.0133056640625,76.72898864746094,76.72898864746094,,,,
2525,1783435106.1520498,,,28.300487518310547,28.300487518310547,101.473388671875,80.8642578125,2.0609130859375,101.473388671875,101.473388671875,,,,
2530,1783435106.5679984,,,21.43085479736328,21.43085479736328,90.46533966064453,69.68286895751953,2.0782470703125,90.46533966064453,90.46533966064453,,,,
2535,1783435106.9840758,,,26.90931510925293,26.90931510925293,81.70294189453125,60.63848876953125,2.1064453125,81.70294189453125,81.70294189453125,,,,
2540,1783435107.4052718,,,25.403165817260742,25.403165817260742,102.26795959472656,80.28065490722656,2.19873046875,102.26795959472656,102.26795959472656,,,,
2545,1783435107.829607,,,29.40094566345215,29.40094566345215,80.28466796875,59.139652252197266,2.114501953125,80.28466796875,80.28466796875,,,,
2550,1783435108.252357,,,22.266658782958984,22.266658782958984,95.56041717529297,73.87096405029297,2.1689453125,95.56041717529297,95.56041717529297,,,,
2555,1783435108.6721003,,,24.526243209838867,24.526243209838867,89.85326385498047,69.88866424560547,1.9964599609375,89.85326385498047,89.85326385498047,,,,
2560,1783435109.0898051,,,26.77558135986328,26.77558135986328,99.07113647460938,77.83334350585938,2.123779296875,99.07113647460938,99.07113647460938,,,,
2565,1783435109.5051234,,,28.216846466064453,28.216846466064453,86.52762603759766,63.815223693847656,2.271240234375,86.52762603759766,86.52762603759766,,,,
2570,1783435109.922887,,,28.216854095458984,28.216854095458984,89.1842041015625,68.3126220703125,2.087158203125,89.1842041015625,89.1842041015625,,,,
2575,1783435110.3381908,,,20.32616424560547,20.32616424560547,85.72216033935547,66.48021697998047,1.9241943359375,85.72216033935547,85.72216033935547,,,,
2580,1783435110.751978,,,26.23710823059082,26.23710823059082,90.18560791015625,68.83184814453125,2.1353759765625,90.18560791015625,90.18560791015625,,,,
2585,1783435111.1675167,,,24.44916534423828,24.44916534423828,101.16950225830078,78.41803741455078,2.275146484375,101.16950225830078,101.16950225830078,,,,
2590,1783435111.5822551,,,26.24228286743164,26.24228286743164,94.0699691772461,72.0777816772461,2.19921875,94.0699691772461,94.0699691772461,,,,
2595,1783435111.9985657,,,25.619342803955078,25.619342803955078,86.99446105957031,64.82893371582031,2.216552734375,86.99446105957031,86.99446105957031,,,,
2600,1783435112.4142466,,,20.942913055419922,20.942913055419922,85.74755859375,64.904052734375,2.0843505859375,85.74755859375,85.74755859375,,,,
2605,1783435112.8299794,,,21.690149307250977,21.690149307250977,86.49726104736328,64.56122589111328,2.193603515625,86.49726104736328,86.49726104736328,,,,
2610,1783435113.246906,,,20.203166961669922,20.203166961669922,88.03294372558594,66.66087341308594,2.13720703125,88.03294372558594,88.03294372558594,,,,
2615,1783435113.6628363,,,21.836589813232422,21.836589813232422,103.87959289550781,82.56123352050781,2.1318359375,103.87959289550781,103.87959289550781,,,,
2620,1783435114.07988,,,23.300119400024414,23.300119400024414,95.02318572998047,72.42797088623047,2.259521484375,95.02318572998047,95.02318572998047,,,,
2625,1783435114.4952946,,,24.719526290893555,24.719526290893555,79.82522583007812,58.81692886352539,2.100830078125,79.82522583007812,79.82522583007812,,,,
2630,1783435114.911077,,,26.306425094604492,26.306425094604492,94.82756042480469,73.31632995605469,2.151123046875,94.82756042480469,94.82756042480469,,,,
2635,1783435115.3261204,,,24.492603302001953,24.492603302001953,94.74916076660156,73.36000061035156,2.138916015625,94.74916076660156,94.74916076660156,,,,
2640,1783435115.7411425,,,23.58922576904297,23.58922576904297,84.78790283203125,63.23028564453125,2.15576171875,84.78790283203125,84.78790283203125,,,,
2645,1783435116.1578693,,,22.074132919311523,22.074132919311523,85.33940124511719,65.37968444824219,1.9959716796875,85.33940124511719,85.33940124511719,,,,
2650,1783435116.5714831,,,22.16497230529785,22.16497230529785,89.69859313964844,68.89537048339844,2.080322265625,89.69859313964844,89.69859313964844,,,,
2655,1783435116.9882047,,,24.1260986328125,24.1260986328125,82.70260620117188,62.27047348022461,2.043212890625,82.70260620117188,82.70260620117188,,,,
2660,1783435117.404878,,,27.586204528808594,27.586204528808594,92.73047637939453,71.03369903564453,2.169677734375,92.73047637939453,92.73047637939453,,,,
2665,1783435117.8227322,,,25.3458251953125,25.3458251953125,92.1775131225586,71.4304428100586,2.07470703125,92.1775131225586,92.1775131225586,,,,
2670,1783435118.2424474,,,23.938283920288086,23.938283920288086,74.55406188964844,54.93980407714844,1.96142578125,74.55406188964844,74.55406188964844,,,,
2675,1783435118.6582558,,,27.137632369995117,27.137632369995117,88.87948608398438,68.55599975585938,2.0323486328125,88.87948608398438,88.87948608398438,,,,
2680,1783435119.0743165,,,24.968257904052734,24.968257904052734,95.63618469238281,74.01997375488281,2.16162109375,95.63618469238281,95.63618469238281,,,,
2685,1783435119.4905612,,,24.515708923339844,24.515708923339844,74.32783508300781,55.70478439331055,1.8623046875,74.32783508300781,74.32783508300781,,,,
2690,1783435119.9068444,,,22.459474563598633,22.459474563598633,102.37297058105469,80.48088073730469,2.189208984375,102.37297058105469,102.37297058105469,,,,
2695,1783435120.3225765,,,28.509082794189453,28.509082794189453,81.80371856689453,61.47779083251953,2.0325927734375,81.80371856689453,81.80371856689453,,,,
2700,1783435120.7390604,,,28.02712059020996,28.02712059020996,84.52890014648438,62.768646240234375,2.176025390625,84.52890014648438,84.52890014648438,,,,
2705,1783435121.1572652,,,27.600425720214844,27.600425720214844,89.50236511230469,67.30265808105469,2.219970703125,89.50236511230469,89.50236511230469,,,,
2710,1783435121.5729587,,,27.912405014038086,27.912405014038086,86.23808288574219,64.94657897949219,2.129150390625,86.23808288574219,86.23808288574219,,,,
2715,1783435121.9899123,,,28.175790786743164,28.175790786743164,94.32763671875,72.1328125,2.219482421875,94.32763671875,94.32763671875,,,,
2720,1783435122.4038088,,,26.65898895263672,26.65898895263672,89.43193817138672,68.11113739013672,2.132080078125,89.43193817138672,89.43193817138672,,,,
2725,1783435122.8181098,,,21.62177276611328,21.62177276611328,80.3421401977539,60.211524963378906,2.0130615234375,80.3421401977539,80.3421401977539,,,,
2730,1783435123.223164,,,29.246482849121094,29.246482849121094,85.17130279541016,63.166908264160156,2.200439453125,85.17130279541016,85.17130279541016,,,,
2730,1783435124.2690065,,,,,,,,,,152.3320486831665,1058.9772241210937,1.5817801225185395,1.5817801225185395
2730,1783435124.8969128,624.2693460000055,259.1679334640503,,,,,,,,,,,
2735,1783435125.3669233,,,25.69481086730957,25.69481086730957,87.26690673828125,65.01348876953125,2.225341796875,87.26690673828125,87.26690673828125,,,,
2740,1783435125.7826555,,,26.942642211914062,26.942642211914062,81.64329528808594,60.16868591308594,2.1474609375,81.64329528808594,81.64329528808594,,,,
2745,1783435126.2001464,,,24.83779525756836,24.83779525756836,84.57601928710938,63.18686294555664,2.138916015625,84.57601928710938,84.57601928710938,,,,
2750,1783435126.6143498,,,26.973167419433594,26.973167419433594,84.48077392578125,62.96954345703125,2.151123046875,84.48077392578125,84.48077392578125,,,,
2755,1783435127.0317712,,,26.262765884399414,26.262765884399414,98.94207763671875,76.64227294921875,2.22998046875,98.94207763671875,98.94207763671875,,,,
2760,1783435127.4474692,,,28.717525482177734,28.717525482177734,75.77046203613281,56.65424728393555,1.91162109375,75.77046203613281,75.77046203613281,,,,
2765,1783435127.8629482,,,23.293046951293945,23.293046951293945,81.39971160888672,60.72466278076172,2.0675048828125,81.39971160888672,81.39971160888672,,,,
2770,1783435128.2791073,,,23.692840576171875,23.692840576171875,84.05477142333984,62.990318298339844,2.1064453125,84.05477142333984,84.05477142333984,,,,
2775,1783435128.6955678,,,28.0195255279541,28.0195255279541,98.10456848144531,77.31233215332031,2.0792236328125,98.10456848144531,98.10456848144531,,,,
2780,1783435129.1125321,,,30.423337936401367,30.423337936401367,76.10400390625,56.866943359375,1.9237060546875,76.10400390625,76.10400390625,,,,
2785,1783435129.5262177,,,27.246112823486328,27.246112823486328,91.17239379882812,68.27444458007812,2.289794921875,91.17239379882812,91.17239379882812,,,,
2790,1783435129.9425914,,,27.900264739990234,27.900264739990234,83.82380676269531,62.35896301269531,2.146484375,83.82380676269531,83.82380676269531,,,,
2795,1783435130.358696,,,27.676464080810547,27.676464080810547,84.06495666503906,64.34571838378906,1.971923828125,84.06495666503906,84.06495666503906,,,,
