step,time_unix,learning_rate_discriminator,learning_rate_generator,runtime/checkpoint_save_time_ms,runtime/checkpoint_size_mb,train_discriminator_loss,train_discriminator_loss_period,train_discriminator_loss_resolution,train_discriminator_loss_total,train_generator_loss,train_generator_loss_adversarial_period,train_generator_loss_adversarial_resolution,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_generator_loss_total,train_loss,val_loss,val_mel_l1
2275,1783431318.421379,9.9909041374257e-06,9.9909041374257e-06,,,3.1908559799194336,1.9619559049606323,1.2288999557495117,3.1908559799194336,21.55645751953125,1.965818166732788,1.135249137878418,2.140160322189331,1.2473136186599731,0.2595653831958771,21.55645751953125,21.55645751953125,,
2280,1783431320.6775422,9.990884155633411e-06,9.990884155633411e-06,,,3.2672677040100098,2.0085744857788086,1.2586932182312012,3.2672677040100098,20.104602813720703,1.8718576431274414,1.0521296262741089,1.9638398885726929,1.176466703414917,0.24222224950790405,20.104602813720703,20.104602813720703,,
2285,1783431322.9371552,9.990864173881084e-06,9.990864173881084e-06,,,3.2343053817749023,2.0003154277801514,1.233989953994751,3.2343053817749023,21.12825584411621,1.9324538707733154,1.1508958339691162,2.023477077484131,1.1811470985412598,0.2585701644420624,21.12825584411621,21.12825584411621,,
2290,1783431325.190241,9.99084419216872e-06,9.99084419216872e-06,,,3.230292320251465,1.9982596635818481,1.2320326566696167,3.230292320251465,20.54559326171875,1.91130793094635,1.0969500541687012,2.0281312465667725,1.1870862245559692,0.24681997299194336,20.54559326171875,20.54559326171875,,
2295,1783431327.444904,9.99082421049632e-06,9.99082421049632e-06,,,3.3163208961486816,2.0334715843200684,1.2828493118286133,3.3163208961486816,19.75389289855957,1.8087399005889893,1.0186772346496582,1.9696073532104492,1.193681001663208,0.2355533093214035,19.75389289855957,19.75389289855957,,
2300,1783431329.7025607,9.990804228863884e-06,9.990804228863884e-06,,,3.2932746410369873,2.019313097000122,1.2739615440368652,3.2932746410369873,20.658946990966797,1.8984475135803223,1.1155188083648682,2.009289026260376,1.1582494974136353,0.2513311803340912,20.658946990966797,20.658946990966797,,
2305,1783431331.960444,9.990784247271412e-06,9.990784247271412e-06,,,3.325779438018799,2.0698728561401367,1.255906581878662,3.325779438018799,20.380096435546875,1.7614991664886475,1.0779640674591064,1.9941649436950684,1.209238052368164,0.24741843342781067,20.380096435546875,20.380096435546875,,
2310,1783431334.2130225,9.990764265718902e-06,9.990764265718902e-06,,,3.3084092140197754,2.031524419784546,1.27688467502594,3.3084092140197754,20.47743034362793,1.9211876392364502,1.063593864440918,2.1188156604766846,1.1615912914276123,0.24292968213558197,20.47743034362793,20.47743034362793,,
2315,1783431336.4685333,9.990744284206355e-06,9.990744284206355e-06,,,3.2811155319213867,2.029297351837158,1.251818299293518,3.2811155319213867,20.794647216796875,1.7875845432281494,1.051253080368042,2.1128809452056885,1.2578949928283691,0.24920569360256195,20.794647216796875,20.794647216796875,,
2320,1783431338.7267723,9.990724302733771e-06,9.990724302733771e-06,,,3.260435104370117,2.0092034339904785,1.2512317895889282,3.260435104370117,20.300090789794922,1.9121513366699219,1.0684715509414673,2.0244181156158447,1.1930804252624512,0.24187710881233215,20.300090789794922,20.300090789794922,,
2325,1783431340.9823527,9.99070432130115e-06,9.99070432130115e-06,,,3.3274106979370117,2.053736448287964,1.2736743688583374,3.3274106979370117,20.084369659423828,1.8777036666870117,1.0425746440887451,1.9473828077316284,1.1692720651626587,0.24290624260902405,20.084369659423828,20.084369659423828,,
2330,1783431343.2333865,9.990684339908493e-06,9.990684339908493e-06,,,3.287931442260742,2.0339975357055664,1.2539340257644653,3.287931442260742,20.200706481933594,1.8332592248916626,1.0572445392608643,1.9830893278121948,1.132083773612976,0.24621902406215668,20.200706481933594,20.200706481933594,,
2335,1783431345.4826336,9.990664358555798e-06,9.990664358555798e-06,,,3.2938575744628906,2.006967306137085,1.2868901491165161,3.2938575744628906,19.898273468017578,1.9263725280761719,1.0754398107528687,1.9565515518188477,1.0473315715789795,0.2419709861278534,19.898273468017578,19.898273468017578,,
2340,1783431347.645934,9.990644377243066e-06,9.990644377243066e-06,,,3.344069004058838,2.0608654022216797,1.2832036018371582,3.344069004058838,19.841938018798828,1.8337922096252441,1.0444879531860352,1.9135645627975464,1.1448460817337036,0.24104081094264984,19.841938018798828,19.841938018798828,,
2340,1783431353.4136071,,,,,,,,,,,,,,,,,0.23438397586345672,0.23438397586345672
2340,1783431355.0275795,,,1608.6997620000147,688.2660264968872,,,,,,,,,,,,,,
2340,1783431357.0551794,,,2021.027770000046,688.2660264968872,,,,,,,,,,,,,,
2345,1783431359.416824,9.990624395970296e-06,9.990624395970296e-06,,,3.3619210720062256,2.1157450675964355,1.24617600440979,3.3619210720062256,20.041244506835938,1.8291606903076172,1.0433417558670044,1.9442226886749268,1.2236396074295044,0.24073371291160583,20.041244506835938,20.041244506835938,,
2350,1783431361.6663852,9.990604414737489e-06,9.990604414737489e-06,,,3.3094394207000732,2.0307130813598633,1.27872633934021,3.3094394207000732,20.308216094970703,1.8361549377441406,1.0602734088897705,2.041517734527588,1.193397045135498,0.2431546002626419,20.308216094970703,20.308216094970703,,
2355,1783431363.9152596,9.990584433544644e-06,9.990584433544644e-06,,,3.312739849090576,2.040205478668213,1.2725344896316528,3.312739849090576,20.195613861083984,1.827409029006958,1.1014306545257568,1.969007134437561,1.2001466751098633,0.24285481870174408,20.195613861083984,20.195613861083984,,
2360,1783431366.166208,9.990564452391761e-06,9.990564452391761e-06,,,3.3159964084625244,2.0292227268218994,1.286773681640625,3.3159964084625244,19.839223861694336,1.8836746215820312,1.0519965887069702,2.011979818344116,1.145658254623413,0.23529504239559174,19.839223861694336,19.839223861694336,,
2365,1783431368.4239936,9.990544471278841e-06,9.990544471278841e-06,,,3.2324154376983643,2.004427433013916,1.2279880046844482,3.2324154376983643,20.511384963989258,1.7693268060684204,1.0928345918655396,1.9928632974624634,1.1924409866333008,0.25063586235046387,20.511384963989258,20.511384963989258,,
2370,1783431370.6746447,9.990524490205882e-06,9.990524490205882e-06,,,3.30703067779541,2.068187713623047,1.2388430833816528,3.30703067779541,20.99673843383789,1.832560658454895,1.0545847415924072,2.110252618789673,1.2608866691589355,0.25260698795318604,20.99673843383789,20.99673843383789,,
2375,1783431372.9217036,9.990504509172887e-06,9.990504509172887e-06,,,3.3476243019104004,2.085574150085449,1.2620500326156616,3.3476243019104004,20.473133087158203,1.8188585042953491,1.1033223867416382,1.992471694946289,1.2338929176330566,0.24662721157073975,20.473133087158203,20.473133087158203,,
2380,1783431375.173472,9.990484528179852e-06,9.990484528179852e-06,,,3.293509006500244,2.0348830223083496,1.258625864982605,3.293509006500244,20.103919982910156,1.8774616718292236,1.088987112045288,1.9608080387115479,1.1303532123565674,0.2434477061033249,20.103919982910156,20.103919982910156,,
2385,1783431377.4218,9.99046454722678e-06,9.99046454722678e-06,,,3.248640537261963,1.9882885217666626,1.2603520154953003,3.248640537261963,20.70297622680664,1.9187928438186646,1.070094347000122,2.0745203495025635,1.154254674911499,0.25014528632164,20.70297622680664,20.70297622680664,,
2390,1783431379.6730506,9.99044456631367e-06,9.99044456631367e-06,,,3.2712209224700928,2.033388137817383,1.23783278465271,3.2712209224700928,21.071060180664062,1.8368561267852783,1.0793614387512207,2.1357364654541016,1.2622482776641846,0.2524193823337555,21.071060180664062,21.071060180664062,,
2395,1783431381.9261248,9.99042458544052e-06,9.99042458544052e-06,,,3.213898181915283,1.994032621383667,1.2198654413223267,3.213898181915283,21.298274993896484,1.8787654638290405,1.0912556648254395,2.1167283058166504,1.2480299472808838,0.2577497363090515,21.298274993896484,21.298274993896484,,
2400,1783431384.1891656,9.990404604607333e-06,9.990404604607333e-06,,,3.298623561859131,2.024445056915283,1.274178385734558,3.298623561859131,20.820995330810547,1.94221031665802,1.0624775886535645,2.0743918418884277,1.2038486003875732,0.25021836161613464,20.820995330810547,20.820995330810547,,
2405,1783431386.440852,9.990384623814107e-06,9.990384623814107e-06,,,3.3366856575012207,2.0660085678100586,1.2706772089004517,3.3366856575012207,20.36795997619629,1.7570116519927979,1.0688164234161377,2.0032525062561035,1.1903809309005737,0.24788586795330048,20.36795997619629,20.36795997619629,,
2410,1783431388.6999981,9.990364643060844e-06,9.990364643060844e-06,,,3.3278961181640625,2.063037157058716,1.2648589611053467,3.3278961181640625,20.178312301635742,1.9032665491104126,1.0734916925430298,1.9351588487625122,1.0931223630905151,0.24766649305820465,20.178312301635742,20.178312301635742,,
2415,1783431390.9636521,9.990344662347542e-06,9.990344662347542e-06,,,3.386721611022949,2.1003832817077637,1.286338448524475,3.386721611022949,19.5147647857666,1.7882404327392578,1.0207183361053467,1.9546278715133667,1.0975241661071777,0.23558896780014038,19.5147647857666,19.5147647857666,,
2420,1783431393.2233276,9.990324681674202e-06,9.990324681674202e-06,,,3.3563404083251953,2.0965471267700195,1.2597934007644653,3.3563404083251953,20.25445556640625,1.857561707496643,1.1290229558944702,1.9364506006240845,1.1826237440109253,0.24510495364665985,20.25445556640625,20.25445556640625,,
2425,1783431395.476526,9.990304701040823e-06,9.990304701040823e-06,,,3.252622127532959,2.0285630226135254,1.2240591049194336,3.252622127532959,20.80185317993164,1.8522274494171143,1.1193747520446777,2.0749311447143555,1.2645235061645508,0.2478076070547104,20.80185317993164,20.80185317993164,,
2430,1783431397.7386365,9.990284720447403e-06,9.990284720447403e-06,,,3.381722927093506,2.0862467288970947,1.2954760789871216,3.381722927093506,19.992351531982422,1.836267352104187,1.06410551071167,2.006211519241333,1.1665455102920532,0.23881030082702637,19.992351531982422,19.992351531982422,,
2435,1783431400.0115783,9.990264739893947e-06,9.990264739893947e-06,,,3.2644619941711426,2.0244522094726562,1.2400096654891968,3.2644619941711426,20.716203689575195,1.7981867790222168,1.081649661064148,2.0665125846862793,1.202783465385437,0.25106164813041687,20.716203689575195,20.716203689575195,,
2440,1783431402.285504,9.99024475938045e-06,9.99024475938045e-06,,,3.299630641937256,2.0687103271484375,1.2309203147888184,3.299630641937256,20.47064971923828,1.840102195739746,1.072988510131836,2.028965473175049,1.2464090585708618,0.24459582567214966,20.47064971923828,20.47064971923828,,
2445,1783431404.5827632,9.990224778906916e-06,9.990224778906916e-06,,,3.230297803878784,2.002912759780884,1.2273850440979004,3.230297803878784,20.244569778442383,1.8076177835464478,1.0842792987823486,1.9937067031860352,1.1895359754562378,0.2441374957561493,20.244569778442383,20.244569778442383,,
2450,1783431406.8900576,9.990204798473342e-06,9.990204798473342e-06,,,3.326848030090332,2.0699195861816406,1.2569283246994019,3.326848030090332,19.940046310424805,1.827179193496704,1.085059642791748,2.0011680126190186,1.1698073148727417,0.23746348917484283,19.940046310424805,19.940046310424805,,
2455,1783431409.1512794,9.990184818079729e-06,9.990184818079729e-06,,,3.304861068725586,2.0459885597229004,1.258872628211975,3.304861068725586,19.81011962890625,1.7959411144256592,1.0916943550109863,1.9283380508422852,1.090162992477417,0.24189959466457367,19.81011962890625,19.81011962890625,,
2460,1783431411.4130661,9.990164837726076e-06,9.990164837726076e-06,,,3.26495361328125,2.0500991344451904,1.2148545980453491,3.26495361328125,20.956560134887695,1.8098992109298706,1.1130573749542236,2.034721851348877,1.286026954650879,0.25315791368484497,20.956560134887695,20.956560134887695,,
2465,1783431413.6739504,9.990144857412385e-06,9.990144857412385e-06,,,3.3554372787475586,2.054086446762085,1.3013508319854736,3.3554372787475586,19.028018951416016,1.8041210174560547,1.0187331438064575,1.8566802740097046,1.067298412322998,0.230160191655159,19.028018951416016,19.028018951416016,,
2470,1783431415.9385264,9.990124877138653e-06,9.990124877138653e-06,,,3.3606863021850586,2.1019670963287354,1.2587192058563232,3.3606863021850586,19.823631286621094,1.7458386421203613,1.0694879293441772,1.8479593992233276,1.1898398399353027,0.24294903874397278,19.823631286621094,19.823631286621094,,
2475,1783431418.2062523,9.990104896904882e-06,9.990104896904882e-06,,,3.2662439346313477,2.020688533782959,1.2455554008483887,3.2662439346313477,20.770671844482422,1.8671377897262573,1.0544707775115967,2.0701680183410645,1.2446504831314087,0.2493205964565277,20.770671844482422,20.770671844482422,,
2480,1783431420.4720738,9.990084916711073e-06,9.990084916711073e-06,,,3.376800060272217,2.0915284156799316,1.2852716445922852,3.376800060272217,19.649402618408203,1.7951325178146362,1.0510387420654297,1.8349497318267822,1.0836057662963867,0.2436915785074234,19.649402618408203,19.649402618408203,,
2485,1783431422.7373493,9.99006493655722e-06,9.99006493655722e-06,,,3.287330150604248,2.012028455734253,1.2753016948699951,3.287330150604248,20.383853912353516,1.805132269859314,1.092442274093628,2.0195374488830566,1.177501916885376,0.2464933544397354,20.383853912353516,20.383853912353516,,
2490,1783431425.0117075,9.990044956443332e-06,9.990044956443332e-06,,,3.245673179626465,1.9780280590057373,1.267645001411438,3.245673179626465,20.623794555664062,1.8698214292526245,1.0634647607803345,2.0979199409484863,1.165443778038025,0.24808400869369507,20.623794555664062,20.623794555664062,,
2495,1783431427.2768104,9.990024976369403e-06,9.990024976369403e-06,,,3.2895636558532715,2.045062780380249,1.2445008754730225,3.2895636558532715,20.18970489501953,1.822424054145813,1.0517983436584473,1.9585511684417725,1.1679834127426147,0.2458314150571823,20.18970489501953,20.18970489501953,,
2500,1783431429.5443654,9.990004996335432e-06,9.990004996335432e-06,,,3.246694564819336,2.010620355606079,1.2360743284225464,3.246694564819336,21.193923950195312,1.87308669090271,1.1451009511947632,1.9982452392578125,1.1846150159835815,0.26244476437568665,21.193923950195312,21.193923950195312,,
2505,1783431431.815797,9.989985016341424e-06,9.989985016341424e-06,,,3.2379250526428223,2.0119569301605225,1.2259680032730103,3.2379250526428223,20.799076080322266,1.8081327676773071,1.1008014678955078,2.0450382232666016,1.2040423154830933,0.2531551420688629,20.799076080322266,20.799076080322266,,
2510,1783431434.0923686,9.989965036387375e-06,9.989965036387375e-06,,,3.276850700378418,2.017025947570801,1.2598246335983276,3.276850700378418,20.25841522216797,1.8957244157791138,1.0753194093704224,2.012181520462036,1.1788239479064941,0.2423413246870041,20.25841522216797,20.25841522216797,,
2515,1783431436.3609705,9.989945056473285e-06,9.989945056473285e-06,,,3.305924654006958,2.0647401809692383,1.2411844730377197,3.305924654006958,20.166671752929688,1.8289029598236084,1.115890383720398,1.9442325830459595,1.1761780977249146,0.24402347207069397,20.166671752929688,20.166671752929688,,
2520,1783431438.6311607,9.989925076599154e-06,9.989925076599154e-06,,,3.319812297821045,2.0562551021575928,1.2635570764541626,3.319812297821045,20.299684524536133,1.7764089107513428,1.1185022592544556,1.9730678796768188,1.1370271444320679,0.248546302318573,20.299684524536133,20.299684524536133,,
2525,1783431440.90121,9.989905096764986e-06,9.989905096764986e-06,,,3.264641761779785,2.0161354541778564,1.2485064268112183,3.264641761779785,20.54052734375,1.8816089630126953,1.0763306617736816,1.9847813844680786,1.174613356590271,0.2503066062927246,20.54052734375,20.54052734375,,
2530,1783431443.1793332,9.989885116970776e-06,9.989885116970776e-06,,,3.2205090522766113,1.9722528457641602,1.2482562065124512,3.2205090522766113,21.053077697753906,1.876188039779663,1.1026599407196045,2.0685489177703857,1.221358060836792,0.25543147325515747,21.053077697753906,21.053077697753906,,
2535,1783431445.4504147,9.989865137216525e-06,9.989865137216525e-06,,,3.2281274795532227,2.0060646533966064,1.2220627069473267,3.2281274795532227,20.993148803710938,1.846343994140625,1.0906982421875,2.1627278327941895,1.316406488418579,0.2466186136007309,20.993148803710938,20.993148803710938,,
2540,1783431447.7247267,9.989845157502233e-06,9.989845157502233e-06,,,3.2649078369140625,2.001844882965088,1.2630630731582642,3.2649078369140625,20.402687072753906,1.9183897972106934,1.0173314809799194,2.127298355102539,1.205317497253418,0.24003855884075165,20.402687072753906,20.402687072753906,,
2545,1783431449.9937627,9.9898251778279e-06,9.9898251778279e-06,,,3.2208125591278076,1.9965267181396484,1.2242858409881592,3.2208125591278076,21.236059188842773,1.8442176580429077,1.147364854812622,2.168006420135498,1.2497140169143677,0.25353413820266724,21.236059188842773,21.236059188842773,,
2550,1783431452.2649431,9.989805198193527e-06,9.989805198193527e-06,,,3.2010340690612793,1.925955057144165,1.2750788927078247,3.2010340690612793,21.066062927246094,1.9680449962615967,1.0611932277679443,2.2239251136779785,1.2097216844558716,0.2482118159532547,21.066062927246094,21.066062927246094,,
2555,1783431454.5345552,9.989785218599115e-06,9.989785218599115e-06,,,3.2801902294158936,2.014829397201538,1.2653608322143555,3.2801902294158936,19.748397827148438,1.8277363777160645,1.0684757232666016,1.9110181331634521,1.1596547365188599,0.2380186766386032,19.748397827148438,19.748397827148438,,
2560,1783431456.8036876,9.989765239044663e-06,9.989765239044663e-06,,,3.374091625213623,2.082882881164551,1.2912086248397827,3.374091625213623,19.361343383789062,1.83109712600708,1.0337932109832764,1.915889024734497,1.1038230657577515,0.23237843811511993,19.361343383789062,19.361343383789062,,
2565,1783431459.0722187,9.989745259530168e-06,9.989745259530168e-06,,,3.2586889266967773,2.0371756553649902,1.2215133905410767,3.2586889266967773,20.589675903320312,1.8197299242019653,1.125693440437317,2.045191764831543,1.1981700658798218,0.24794510006904602,20.589675903320312,20.589675903320312,,
2570,1783431461.3386183,9.989725280055634e-06,9.989725280055634e-06,,,3.1918206214904785,1.9719288349151611,1.2198916673660278,3.1918206214904785,21.605587005615234,1.8755075931549072,1.116879940032959,2.2486214637756348,1.2930939197540283,0.2562170922756195,21.605587005615234,21.605587005615234,,
2575,1783431463.6105433,9.989705300621057e-06,9.989705300621057e-06,,,3.2879552841186523,2.039318561553955,1.2486368417739868,3.2879552841186523,20.733442306518555,1.878947377204895,1.0752097368240356,2.0747230052948,1.1832942962646484,0.25029444694519043,20.733442306518555,20.733442306518555,,
2580,1783431465.8808446,9.98968532122644e-06,9.98968532122644e-06,,,3.2469844818115234,2.0095231533050537,1.2374612092971802,3.2469844818115234,20.60799789428711,1.864520788192749,1.106223225593567,2.0936601161956787,1.2256158590316772,0.24441558122634888,20.60799789428711,20.60799789428711,,
2585,1783431468.1498966,9.98966534187178e-06,9.98966534187178e-06,,,3.320434093475342,2.083003044128418,1.2374311685562134,3.320434093475342,21.068782806396484,1.7892467975616455,1.0965194702148438,2.144683837890625,1.2980668544769287,0.25105589628219604,21.068782806396484,21.068782806396484,,
2590,1783431470.419645,9.989645362557081e-06,9.989645362557081e-06,,,3.2807183265686035,2.027822256088257,1.2528961896896362,3.2807183265686035,20.158647537231445,1.8589699268341064,1.0585353374481201,1.9535245895385742,1.1304376125335693,0.2460714876651764,20.158647537231445,20.158647537231445,,
2595,1783431472.6881952,9.98962538328234e-06,9.98962538328234e-06,,,3.3294894695281982,2.0474283695220947,1.2820611000061035,3.3294894695281982,20.061254501342773,1.790272831916809,1.106622338294983,2.025009870529175,1.1952996253967285,0.23830537497997284,20.061254501342773,20.061254501342773,,
2600,1783431474.9536254,9.989605404047557e-06,9.989605404047557e-06,,,3.2721738815307617,2.0317490100860596,1.2404249906539917,3.2721738815307617,20.454044342041016,1.8045589923858643,1.0843968391418457,1.9306658506393433,1.1765445470809937,0.2522370517253876,20.454044342041016,20.454044342041016,,
2605,1783431477.2221594,9.989585424852733e-06,9.989585424852733e-06,,,3.2661287784576416,2.0147550106048584,1.2513737678527832,3.2661287784576416,21.175687789916992,1.8456674814224243,1.0915871858596802,2.157412052154541,1.2613632678985596,0.25335296988487244,21.175687789916992,21.175687789916992,,
2610,1783431479.4907677,9.989565445697867e-06,9.989565445697867e-06,,,3.3548696041107178,2.057305097579956,1.2975645065307617,3.3548696041107178,20.18482780456543,1.868933916091919,1.0736230611801147,1.9711270332336426,1.1740127801895142,0.24337758123874664,20.18482780456543,20.18482780456543,,
2615,1783431481.759493,9.989545466582957e-06,9.989545466582957e-06,,,3.358996868133545,2.091265916824341,1.267730951309204,3.358996868133545,19.563493728637695,1.7488518953323364,1.0489044189453125,1.8827029466629028,1.1059751510620117,0.23974181711673737,19.563493728637695,19.563493728637695,,
2620,1783431484.0309896,9.989525487508005e-06,9.989525487508005e-06,,,3.298680305480957,2.028893232345581,1.2697871923446655,3.298680305480957,19.4732608795166,1.8187735080718994,1.053088665008545,1.8961451053619385,1.1005336046218872,0.2357342690229416,19.4732608795166,19.4732608795166,,
2625,1783431486.3023942,9.989505508473013e-06,9.989505508473013e-06,,,3.2608230113983154,2.012273073196411,1.2485499382019043,3.2608230113983154,20.607261657714844,1.8065764904022217,1.0762511491775513,2.118410348892212,1.2558057308197021,0.24391113221645355,20.607261657714844,20.607261657714844,,
2630,1783431488.5755026,9.989485529477978e-06,9.989485529477978e-06,,,3.287569046020508,2.0180680751800537,1.269500970840454,3.287569046020508,20.264249801635742,1.8095849752426147,1.0405147075653076,2.0318145751953125,1.1379698514938354,0.24610178172588348,20.264249801635742,20.264249801635742,,
2635,1783431490.8442163,9.989465550522904e-06,9.989465550522904e-06,,,3.3314266204833984,2.0724682807922363,1.2589582204818726,3.3314266204833984,19.793609619140625,1.7990220785140991,1.0700851678848267,1.9388052225112915,1.1720492839813232,0.23783987760543823,19.793609619140625,19.793609619140625,,
2640,1783431493.1141407,9.989445571607785e-06,9.989445571607785e-06,,,3.355361223220825,2.0800840854644775,1.2752771377563477,3.355361223220825,20.741052627563477,1.775205373764038,1.1041373014450073,2.0392394065856934,1.1745903491973877,0.25409001111984253,20.741052627563477,20.741052627563477,,
2645,1783431495.3847764,9.989425592732623e-06,9.989425592732623e-06,,,3.2900030612945557,2.0118589401245117,1.278144121170044,3.2900030612945557,19.626739501953125,1.8334412574768066,1.0488226413726807,1.896721363067627,1.086032748222351,0.23953264951705933,19.626739501953125,19.626739501953125,,
2650,1783431497.6556444,9.98940561389742e-06,9.98940561389742e-06,,,3.244719982147217,1.9851082563400269,1.25961172580719,3.244719982147217,20.102537155151367,1.8500808477401733,1.0653108358383179,1.9816298484802246,1.141742467880249,0.243120014667511,20.102537155151367,20.102537155151367,,
2655,1783431499.923432,9.989385635102175e-06,9.989385635102175e-06,,,3.313122034072876,2.0500807762145996,1.2630412578582764,3.313122034072876,20.013099670410156,1.8747574090957642,1.0503978729248047,1.915941834449768,1.1559255123138428,0.24320463836193085,20.013099670410156,20.013099670410156,,
2660,1783431502.1922562,9.989365656346887e-06,9.989365656346887e-06,,,3.3150954246520996,2.054083824157715,1.2610116004943848,3.3150954246520996,20.01088523864746,1.856812596321106,1.0321773290634155,1.9852609634399414,1.1495296955108643,0.24116250872612,20.01088523864746,20.01088523864746,,
2665,1783431504.468102,9.989345677631556e-06,9.989345677631556e-06,,,3.2855124473571777,2.0371251106262207,1.248387336730957,3.2855124473571777,20.63727569580078,1.9081947803497314,1.0835697650909424,2.0229969024658203,1.155364751815796,0.2508619427680969,20.63727569580078,20.63727569580078,,
2670,1783431506.7457633,9.989325698956183e-06,9.989325698956183e-06,,,3.3134045600891113,2.086359739303589,1.227044701576233,3.3134045600891113,20.36182975769043,1.8180992603302002,1.096300482749939,2.0173497200012207,1.2387157678604126,0.2430066615343094,20.36182975769043,20.36182975769043,,
2675,1783431509.0125122,9.989305720320769e-06,9.989305720320769e-06,,,3.2842214107513428,2.0081021785736084,1.2761192321777344,3.2842214107513428,20.214874267578125,1.8462673425674438,1.0512659549713135,2.032541036605835,1.1299550533294678,0.24427443742752075,20.214874267578125,20.214874267578125,,
2680,1783431511.285423,9.98928574172531e-06,9.98928574172531e-06,,,3.2932486534118652,2.0393731594085693,1.253875494003296,3.2932486534118652,20.867767333984375,1.8517817258834839,1.0676289796829224,2.142693519592285,1.2707873582839966,0.24714210629463196,20.867767333984375,20.867767333984375,,
2685,1783431513.5584579,9.98926576316981e-06,9.98926576316981e-06,,,3.2391409873962402,1.9998483657836914,1.2392927408218384,3.2391409873962402,20.971940994262695,1.8091020584106445,1.1422502994537354,2.160625457763672,1.2664780616760254,0.248141810297966,20.971940994262695,20.971940994262695,,
2690,1783431515.8231146,9.989245784654265e-06,9.989245784654265e-06,,,3.2183313369750977,1.9742424488067627,1.2440887689590454,3.2183313369750977,20.969905853271484,1.952574610710144,1.0586947202682495,2.0969197750091553,1.2047796249389648,0.25233861804008484,20.969905853271484,20.969905853271484,,
2695,1783431518.0906665,9.989225806178679e-06,9.989225806178679e-06,,,3.32045841217041,2.046849012374878,1.2736095190048218,3.32045841217041,20.027528762817383,1.8829060792922974,1.095435619354248,2.0077507495880127,1.1400411128997803,0.23896895349025726,20.027528762817383,20.027528762817383,,
2700,1783431520.3577883,9.989205827743049e-06,9.989205827743049e-06,,,3.2237651348114014,1.9895224571228027,1.2342426776885986,3.2237651348114014,21.000192642211914,1.8141893148422241,1.0852690935134888,2.0820276737213135,1.2224832773208618,0.25537142157554626,21.000192642211914,21.000192642211914,,
2705,1783431522.623189,9.989185849347375e-06,9.989185849347375e-06,,,3.259890556335449,1.99996817111969,1.2599223852157593,3.259890556335449,20.283153533935547,1.87590754032135,1.0913095474243164,1.943855881690979,1.130065679550171,0.2481798529624939,20.283153533935547,20.283153533935547,,
2710,1783431524.8945594,9.989165870991659e-06,9.989165870991659e-06,,,3.2943971157073975,2.015566110610962,1.2788310050964355,3.2943971157073975,19.562419891357422,1.8324989080429077,1.0522161722183228,1.9212241172790527,1.1341273784637451,0.23482230305671692,19.562419891357422,19.562419891357422,,
2715,1783431527.1624472,9.989145892675899e-06,9.989145892675899e-06,,,3.25723934173584,2.0389814376831055,1.2182577848434448,3.25723934173584,20.976932525634766,1.7673910856246948,1.0786104202270508,2.039412260055542,1.2687373161315918,0.2558806836605072,20.976932525634766,20.976932525634766,,
2720,1783431529.428197,9.989125914400096e-06,9.989125914400096e-06,,,3.2708740234375,1.9954453706741333,1.2754285335540771,3.2708740234375,20.766674041748047,1.9672644138336182,1.0641627311706543,2.0387685298919678,1.1799473762512207,0.2510625720024109,20.766674041748047,20.766674041748047,,
2725,1783431531.6924548,9.989105936164248e-06,9.989105936164248e-06,,,3.3169994354248047,2.0359599590301514,1.2810394763946533,3.3169994354248047,20.1475830078125,1.8462170362472534,1.0705081224441528,2.0442492961883545,1.142379641532898,0.2412799745798111,20.1475830078125,20.1475830078125,,
2730,1783431533.8592594,9.989085957968357e-06,9.989085957968357e-06,,,3.2968201637268066,2.034438371658325,1.262381672859192,3.2968201637268066,20.1649169921875,1.8343536853790283,1.1384706497192383,1.8736495971679688,1.1209864616394043,0.24895159900188446,20.1649169921875,20.1649169921875,,
2730,1783431539.6734235,,,,,,,,,,,,,,,,,0.2339732776582241,0.2339732776582241
2730,1783431541.2040794,,,1524.8378280000452,688.2660264968872,,,,,,,,,,,,,,
2730,1783431542.7037938,,,1494.3407050000133,688.2660264968872,,,,,,,,,,,,,,
2735,1783431545.0590951,9.989065979812424e-06,9.989065979812424e-06,,,3.302537441253662,2.0319368839263916,1.2706005573272705,3.302537441253662,20.338729858398438,1.775987148284912,1.0372414588928223,2.0533158779144287,1.156031847000122,0.24681788682937622,20.338729858398438,20.338729858398438,,
2740,1783431547.3349025,9.989046001696446e-06,9.989046001696446e-06,,,3.425588607788086,2.135427713394165,1.290160894393921,3.425588607788086,18.993135452270508,1.8159962892532349,1.0685040950775146,1.7985001802444458,1.0773522853851318,0.23015399277210236,18.993135452270508,18.993135452270508,,
2745,1783431549.5985174,9.989026023620425e-06,9.989026023620425e-06,,,3.327763795852661,2.0675628185272217,1.2602009773254395,3.327763795852661,20.567546844482422,1.7680602073669434,1.0600485801696777,2.1128039360046387,1.2403337955474854,0.2451813966035843,20.567546844482422,20.567546844482422,,
2750,1783431551.861771,9.989006045584359e-06,9.989006045584359e-06,,,3.2687742710113525,2.031679630279541,1.2370946407318115,3.2687742710113525,20.7960205078125,1.8772201538085938,1.1124086380004883,2.0778279304504395,1.2546026706695557,0.24758954346179962,20.7960205078125,20.7960205078125,,
